entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,GrossResult,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameAndSurnameOfMemberOfExecutiveBoard
29424780,2015-10-01,2016-09-30,c236,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQ2LzZjL2NjLzBkNWEtNDc3NS1hZjEzLWY1NGFmNzkxZjNmZA.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzk0LzIzLzIzLzI0MGMtNDgzZS1hMGMzLTJiMzhmMDUxODg2NQ.xml,true,80862.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,"Aarhus C, Denmark",8000.0,24A,Christiansgade,"8000 Aarhus C, Denmark",Christiansgade 24A,Regnskabsklasse B,2017-01-26,2017-01-26,2006-03-24,2017-02-03,statsaut. revisor,30700228.0,29424780.0,29424780.0,Ãrsrapport,Eskild N. Jakobsen,Aine Moran,Ernst & Young Godkendt Revisionspartnerselskab,JP Morgan Chase Bank,"Kromann Reumert, Vagn Thorup",Amdocs Advertising and Media - EMEA ApS,Amdocs Advertising and Media - EMEA ApS,"Ãrhus, den",2014-10-01,2015-09-30,,Ãrhus kommune,2016-09-30,2015-10-01,true,2017-01-26,"KÃ¸benhavn, den",87336400.0,RevisionspÃ¥tegning,urn:ofk:oid:23499701,indberetninger-20180424,2.5097342,29424780.0,,2018-03-27T16:42:39.609Z,2017-02-20T13:59:42.369Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-87-PY,2017-02-20T13:59:42.602Z,,,,97688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424780,2015-10-01,2016-09-30,c352,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQ2LzZjL2NjLzBkNWEtNDc3NS1hZjEzLWY1NGFmNzkxZjNmZA.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzk0LzIzLzIzLzI0MGMtNDgzZS1hMGMzLTJiMzhmMDUxODg2NQ.xml,true,80862.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,"Aarhus C, Denmark",8000.0,24A,Christiansgade,"8000 Aarhus C, Denmark",Christiansgade 24A,Regnskabsklasse B,2017-01-26,2017-01-26,2006-03-24,2017-02-03,statsaut. revisor,30700228.0,29424780.0,29424780.0,Ãrsrapport,Eskild N. Jakobsen,Aine Moran,Ernst & Young Godkendt Revisionspartnerselskab,JP Morgan Chase Bank,"Kromann Reumert, Vagn Thorup",Amdocs Advertising and Media - EMEA ApS,Amdocs Advertising and Media - EMEA ApS,"Ãrhus, den",2014-10-01,2015-09-30,467771.0,Ãrhus kommune,2016-09-30,2015-10-01,true,2017-01-26,"KÃ¸benhavn, den",87336400.0,RevisionspÃ¥tegning,urn:ofk:oid:23499701,indberetninger-20180424,2.5097342,29424780.0,,2018-03-27T16:42:39.609Z,2017-02-20T13:59:42.369Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-87-PY,2017-02-20T13:59:42.602Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424780,2015-10-01,2016-09-30,c76,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQ2LzZjL2NjLzBkNWEtNDc3NS1hZjEzLWY1NGFmNzkxZjNmZA.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzk0LzIzLzIzLzI0MGMtNDgzZS1hMGMzLTJiMzhmMDUxODg2NQ.xml,true,80862.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,"Aarhus C, Denmark",8000.0,24A,Christiansgade,"8000 Aarhus C, Denmark",Christiansgade 24A,Regnskabsklasse B,2017-01-26,2017-01-26,2006-03-24,2017-02-03,statsaut. revisor,30700228.0,29424780.0,29424780.0,Ãrsrapport,Eskild N. Jakobsen,Aine Moran,Ernst & Young Godkendt Revisionspartnerselskab,JP Morgan Chase Bank,"Kromann Reumert, Vagn Thorup",Amdocs Advertising and Media - EMEA ApS,Amdocs Advertising and Media - EMEA ApS,"Ãrhus, den",2014-10-01,2015-09-30,,Ãrhus kommune,2016-09-30,2015-10-01,true,2017-01-26,"KÃ¸benhavn, den",87336400.0,RevisionspÃ¥tegning,urn:ofk:oid:23499701,indberetninger-20180424,2.5097342,29424780.0,,2018-03-27T16:42:39.609Z,2017-02-20T13:59:42.369Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-87-PY,2017-02-20T13:59:42.602Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niamh O'Rourke
29424780,2015-10-01,2016-09-30,c77,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQ2LzZjL2NjLzBkNWEtNDc3NS1hZjEzLWY1NGFmNzkxZjNmZA.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzk0LzIzLzIzLzI0MGMtNDgzZS1hMGMzLTJiMzhmMDUxODg2NQ.xml,true,80862.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,"Aarhus C, Denmark",8000.0,24A,Christiansgade,"8000 Aarhus C, Denmark",Christiansgade 24A,Regnskabsklasse B,2017-01-26,2017-01-26,2006-03-24,2017-02-03,statsaut. revisor,30700228.0,29424780.0,29424780.0,Ãrsrapport,Eskild N. Jakobsen,Aine Moran,Ernst & Young Godkendt Revisionspartnerselskab,JP Morgan Chase Bank,"Kromann Reumert, Vagn Thorup",Amdocs Advertising and Media - EMEA ApS,Amdocs Advertising and Media - EMEA ApS,"Ãrhus, den",2014-10-01,2015-09-30,,Ãrhus kommune,2016-09-30,2015-10-01,true,2017-01-26,"KÃ¸benhavn, den",87336400.0,RevisionspÃ¥tegning,urn:ofk:oid:23499701,indberetninger-20180424,2.5097342,29424780.0,,2018-03-27T16:42:39.609Z,2017-02-20T13:59:42.369Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-87-PY,2017-02-20T13:59:42.602Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eli Tuson
29424780,2015-10-01,2016-09-30,c78,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQ2LzZjL2NjLzBkNWEtNDc3NS1hZjEzLWY1NGFmNzkxZjNmZA.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzk0LzIzLzIzLzI0MGMtNDgzZS1hMGMzLTJiMzhmMDUxODg2NQ.xml,true,80862.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,"Aarhus C, Denmark",8000.0,24A,Christiansgade,"8000 Aarhus C, Denmark",Christiansgade 24A,Regnskabsklasse B,2017-01-26,2017-01-26,2006-03-24,2017-02-03,statsaut. revisor,30700228.0,29424780.0,29424780.0,Ãrsrapport,Eskild N. Jakobsen,Aine Moran,Ernst & Young Godkendt Revisionspartnerselskab,JP Morgan Chase Bank,"Kromann Reumert, Vagn Thorup",Amdocs Advertising and Media - EMEA ApS,Amdocs Advertising and Media - EMEA ApS,"Ãrhus, den",2014-10-01,2015-09-30,,Ãrhus kommune,2016-09-30,2015-10-01,true,2017-01-26,"KÃ¸benhavn, den",87336400.0,RevisionspÃ¥tegning,urn:ofk:oid:23499701,indberetninger-20180424,2.5097342,29424780.0,,2018-03-27T16:42:39.609Z,2017-02-20T13:59:42.369Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-87-PY,2017-02-20T13:59:42.602Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aine Margaret Moran
29424780,2016-09-30,2016-09-30,c237,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQ2LzZjL2NjLzBkNWEtNDc3NS1hZjEzLWY1NGFmNzkxZjNmZA.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzk0LzIzLzIzLzI0MGMtNDgzZS1hMGMzLTJiMzhmMDUxODg2NQ.xml,true,80862.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,"Aarhus C, Denmark",8000.0,24A,Christiansgade,"8000 Aarhus C, Denmark",Christiansgade 24A,Regnskabsklasse B,2017-01-26,2017-01-26,2006-03-24,2017-02-03,statsaut. revisor,30700228.0,29424780.0,29424780.0,Ãrsrapport,Eskild N. Jakobsen,Aine Moran,Ernst & Young Godkendt Revisionspartnerselskab,JP Morgan Chase Bank,"Kromann Reumert, Vagn Thorup",Amdocs Advertising and Media - EMEA ApS,Amdocs Advertising and Media - EMEA ApS,"Ãrhus, den",2014-10-01,2015-09-30,,Ãrhus kommune,2016-09-30,2015-10-01,true,2017-01-26,"KÃ¸benhavn, den",87336400.0,RevisionspÃ¥tegning,urn:ofk:oid:23499701,indberetninger-20180424,2.5097342,29424780.0,,2018-03-27T16:42:39.609Z,2017-02-20T13:59:42.369Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-87-PY,2017-02-20T13:59:42.602Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85901.0,,,,,,,,,,,2231480.0,2317381.0,
29424780,2016-09-30,2016-09-30,c314,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQ2LzZjL2NjLzBkNWEtNDc3NS1hZjEzLWY1NGFmNzkxZjNmZA.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzk0LzIzLzIzLzI0MGMtNDgzZS1hMGMzLTJiMzhmMDUxODg2NQ.xml,true,80862.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,"Aarhus C, Denmark",8000.0,24A,Christiansgade,"8000 Aarhus C, Denmark",Christiansgade 24A,Regnskabsklasse B,2017-01-26,2017-01-26,2006-03-24,2017-02-03,statsaut. revisor,30700228.0,29424780.0,29424780.0,Ãrsrapport,Eskild N. Jakobsen,Aine Moran,Ernst & Young Godkendt Revisionspartnerselskab,JP Morgan Chase Bank,"Kromann Reumert, Vagn Thorup",Amdocs Advertising and Media - EMEA ApS,Amdocs Advertising and Media - EMEA ApS,"Ãrhus, den",2014-10-01,2015-09-30,,Ãrhus kommune,2016-09-30,2015-10-01,true,2017-01-26,"KÃ¸benhavn, den",87336400.0,RevisionspÃ¥tegning,urn:ofk:oid:23499701,indberetninger-20180424,2.5097342,29424780.0,,2018-03-27T16:42:39.609Z,2017-02-20T13:59:42.369Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-87-PY,2017-02-20T13:59:42.602Z,,,,,,,,,,,,,,,,,,,,,,,,,3125000.0,,,,,,,,,,,,,,,,,,,,,,
29424780,2016-09-30,2016-09-30,c323,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQ2LzZjL2NjLzBkNWEtNDc3NS1hZjEzLWY1NGFmNzkxZjNmZA.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzk0LzIzLzIzLzI0MGMtNDgzZS1hMGMzLTJiMzhmMDUxODg2NQ.xml,true,80862.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,"Aarhus C, Denmark",8000.0,24A,Christiansgade,"8000 Aarhus C, Denmark",Christiansgade 24A,Regnskabsklasse B,2017-01-26,2017-01-26,2006-03-24,2017-02-03,statsaut. revisor,30700228.0,29424780.0,29424780.0,Ãrsrapport,Eskild N. Jakobsen,Aine Moran,Ernst & Young Godkendt Revisionspartnerselskab,JP Morgan Chase Bank,"Kromann Reumert, Vagn Thorup",Amdocs Advertising and Media - EMEA ApS,Amdocs Advertising and Media - EMEA ApS,"Ãrhus, den",2014-10-01,2015-09-30,,Ãrhus kommune,2016-09-30,2015-10-01,true,2017-01-26,"KÃ¸benhavn, den",87336400.0,RevisionspÃ¥tegning,urn:ofk:oid:23499701,indberetninger-20180424,2.5097342,29424780.0,,2018-03-27T16:42:39.609Z,2017-02-20T13:59:42.369Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-87-PY,2017-02-20T13:59:42.602Z,,,,,,,,,,,,,,,,,,,,,,,,,11824480.0,,,,,,,,,,,,,,,,,,,,,,
29424780,2016-09-30,2016-09-30,c353,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQ2LzZjL2NjLzBkNWEtNDc3NS1hZjEzLWY1NGFmNzkxZjNmZA.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzk0LzIzLzIzLzI0MGMtNDgzZS1hMGMzLTJiMzhmMDUxODg2NQ.xml,true,80862.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,"Aarhus C, Denmark",8000.0,24A,Christiansgade,"8000 Aarhus C, Denmark",Christiansgade 24A,Regnskabsklasse B,2017-01-26,2017-01-26,2006-03-24,2017-02-03,statsaut. revisor,30700228.0,29424780.0,29424780.0,Ãrsrapport,Eskild N. Jakobsen,Aine Moran,Ernst & Young Godkendt Revisionspartnerselskab,JP Morgan Chase Bank,"Kromann Reumert, Vagn Thorup",Amdocs Advertising and Media - EMEA ApS,Amdocs Advertising and Media - EMEA ApS,"Ãrhus, den",2014-10-01,2015-09-30,,Ãrhus kommune,2016-09-30,2015-10-01,true,2017-01-26,"KÃ¸benhavn, den",87336400.0,RevisionspÃ¥tegning,urn:ofk:oid:23499701,indberetninger-20180424,2.5097342,29424780.0,,2018-03-27T16:42:39.609Z,2017-02-20T13:59:42.369Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-87-PY,2017-02-20T13:59:42.602Z,,,,,,,,,,,,,,,,,,,,,,,,,-10975107.0,,,,,,,,,,,,,,,,,,,,,,
29424780,2016-09-30,2016-09-30,c7,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQ2LzZjL2NjLzBkNWEtNDc3NS1hZjEzLWY1NGFmNzkxZjNmZA.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzk0LzIzLzIzLzI0MGMtNDgzZS1hMGMzLTJiMzhmMDUxODg2NQ.xml,true,80862.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,"Aarhus C, Denmark",8000.0,24A,Christiansgade,"8000 Aarhus C, Denmark",Christiansgade 24A,Regnskabsklasse B,2017-01-26,2017-01-26,2006-03-24,2017-02-03,statsaut. revisor,30700228.0,29424780.0,29424780.0,Ãrsrapport,Eskild N. Jakobsen,Aine Moran,Ernst & Young Godkendt Revisionspartnerselskab,JP Morgan Chase Bank,"Kromann Reumert, Vagn Thorup",Amdocs Advertising and Media - EMEA ApS,Amdocs Advertising and Media - EMEA ApS,"Ãrhus, den",2014-10-01,2015-09-30,,Ãrhus kommune,2016-09-30,2015-10-01,true,2017-01-26,"KÃ¸benhavn, den",87336400.0,RevisionspÃ¥tegning,urn:ofk:oid:23499701,indberetninger-20180424,2.5097342,29424780.0,,2018-03-27T16:42:39.609Z,2017-02-20T13:59:42.369Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-87-PY,2017-02-20T13:59:42.602Z,,,,,,,,,,,,,,,,,,,,9099839.0,3377360.0,3125000.0,8852499.0,92497.0,3974373.0,85901.0,9099839.0,5125466.0,161439.0,247340.0,161439.0,3578536.0,255143.0,85901.0,-10975107.0,11824480.0,5125466.0,949159.0,5475139.0,3936132.0,0.0,24000.0,597771.0,1167367.0,,,
