entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DisposalsOfPropertyPlantAndEquipment,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,GrossResult,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfDevelopmentInActivitiesAndFinancialAffairs,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCashAndCashEquivalents,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfInvestments,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,DescriptionOfPrimaryActivitiesOfEntity,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,IdentificationOfApprovedAnnualReport,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RetrospectiveInformationOnContributedCapital,SignatureOfAuditorsPlace,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TransferredFromSharePremium,NameAndSurnameOfMemberOfExecutiveBoard
29424780,2016-10-01,2017-09-30,c236,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2NkLzZhL2RhLzgzMTEtNDU0MC1hMTM4LTFmMjE2M2ZhOWY2Yw.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2I1L2RmL2E2L2ZkMjEtNGQ2Mi1hYzc5LTFlNDY5ZTZjMzg3NA.xml,208002.0,2000.0,4.0,8000.0,2018-02-27,2018-02-27,2006-03-24,2018-02-27,898128.0,30700228.0,29424780.0,29424780.0,2015-10-01,2016-09-30,,2017-09-30,2016-10-01,898128.0,true,2018-02-27,87336400.0,Revisionsp̴tegning,urn:ofk:oid:25111413,indberetninger-20180424,2.5118406,29424780.0,,2018-04-04T01:20:45.631Z,2018-02-28T16:35:17.497Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-58-ML,2018-02-28T16:35:17.829Z,,,,60029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424780,2016-10-01,2017-09-30,c322,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2NkLzZhL2RhLzgzMTEtNDU0MC1hMTM4LTFmMjE2M2ZhOWY2Yw.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2I1L2RmL2E2L2ZkMjEtNGQ2Mi1hYzc5LTFlNDY5ZTZjMzg3NA.xml,208002.0,2000.0,4.0,8000.0,2018-02-27,2018-02-27,2006-03-24,2018-02-27,898128.0,30700228.0,29424780.0,29424780.0,2015-10-01,2016-09-30,,2017-09-30,2016-10-01,898128.0,true,2018-02-27,87336400.0,Revisionsp̴tegning,urn:ofk:oid:25111413,indberetninger-20180424,2.5118406,29424780.0,,2018-04-04T01:20:45.631Z,2018-02-28T16:35:17.497Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-58-ML,2018-02-28T16:35:17.829Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11824480.0,
29424780,2016-10-01,2017-09-30,c352,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2NkLzZhL2RhLzgzMTEtNDU0MC1hMTM4LTFmMjE2M2ZhOWY2Yw.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2I1L2RmL2E2L2ZkMjEtNGQ2Mi1hYzc5LTFlNDY5ZTZjMzg3NA.xml,208002.0,2000.0,4.0,8000.0,2018-02-27,2018-02-27,2006-03-24,2018-02-27,898128.0,30700228.0,29424780.0,29424780.0,2015-10-01,2016-09-30,923032.0,2017-09-30,2016-10-01,898128.0,true,2018-02-27,87336400.0,Revisionsp̴tegning,urn:ofk:oid:25111413,indberetninger-20180424,2.5118406,29424780.0,,2018-04-04T01:20:45.631Z,2018-02-28T16:35:17.497Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-58-ML,2018-02-28T16:35:17.829Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11824480.0,
29424780,2016-10-01,2017-09-30,c76,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2NkLzZhL2RhLzgzMTEtNDU0MC1hMTM4LTFmMjE2M2ZhOWY2Yw.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2I1L2RmL2E2L2ZkMjEtNGQ2Mi1hYzc5LTFlNDY5ZTZjMzg3NA.xml,208002.0,2000.0,4.0,8000.0,2018-02-27,2018-02-27,2006-03-24,2018-02-27,898128.0,30700228.0,29424780.0,29424780.0,2015-10-01,2016-09-30,,2017-09-30,2016-10-01,898128.0,true,2018-02-27,87336400.0,Revisionsp̴tegning,urn:ofk:oid:25111413,indberetninger-20180424,2.5118406,29424780.0,,2018-04-04T01:20:45.631Z,2018-02-28T16:35:17.497Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-58-ML,2018-02-28T16:35:17.829Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Katerina Chrysostomou
29424780,2016-10-01,2017-09-30,c77,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2NkLzZhL2RhLzgzMTEtNDU0MC1hMTM4LTFmMjE2M2ZhOWY2Yw.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2I1L2RmL2E2L2ZkMjEtNGQ2Mi1hYzc5LTFlNDY5ZTZjMzg3NA.xml,208002.0,2000.0,4.0,8000.0,2018-02-27,2018-02-27,2006-03-24,2018-02-27,898128.0,30700228.0,29424780.0,29424780.0,2015-10-01,2016-09-30,,2017-09-30,2016-10-01,898128.0,true,2018-02-27,87336400.0,Revisionsp̴tegning,urn:ofk:oid:25111413,indberetninger-20180424,2.5118406,29424780.0,,2018-04-04T01:20:45.631Z,2018-02-28T16:35:17.497Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-58-ML,2018-02-28T16:35:17.829Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eva Louise Kane
29424780,2016-10-01,2017-09-30,c78,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2NkLzZhL2RhLzgzMTEtNDU0MC1hMTM4LTFmMjE2M2ZhOWY2Yw.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2I1L2RmL2E2L2ZkMjEtNGQ2Mi1hYzc5LTFlNDY5ZTZjMzg3NA.xml,208002.0,2000.0,4.0,8000.0,2018-02-27,2018-02-27,2006-03-24,2018-02-27,898128.0,30700228.0,29424780.0,29424780.0,2015-10-01,2016-09-30,,2017-09-30,2016-10-01,898128.0,true,2018-02-27,87336400.0,Revisionsp̴tegning,urn:ofk:oid:25111413,indberetninger-20180424,2.5118406,29424780.0,,2018-04-04T01:20:45.631Z,2018-02-28T16:35:17.497Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-58-ML,2018-02-28T16:35:17.829Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aine Margaret Moran
29424780,2017-09-30,2017-09-30,c237,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2NkLzZhL2RhLzgzMTEtNDU0MC1hMTM4LTFmMjE2M2ZhOWY2Yw.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2I1L2RmL2E2L2ZkMjEtNGQ2Mi1hYzc5LTFlNDY5ZTZjMzg3NA.xml,208002.0,2000.0,4.0,8000.0,2018-02-27,2018-02-27,2006-03-24,2018-02-27,898128.0,30700228.0,29424780.0,29424780.0,2015-10-01,2016-09-30,,2017-09-30,2016-10-01,898128.0,true,2018-02-27,87336400.0,Revisionsp̴tegning,urn:ofk:oid:25111413,indberetninger-20180424,2.5118406,29424780.0,,2018-04-04T01:20:45.631Z,2018-02-28T16:35:17.497Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-58-ML,2018-02-28T16:35:17.829Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233874.0,,,,,,,,,,1393381.0,1627255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424780,2017-09-30,2017-09-30,c314,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2NkLzZhL2RhLzgzMTEtNDU0MC1hMTM4LTFmMjE2M2ZhOWY2Yw.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2I1L2RmL2E2L2ZkMjEtNGQ2Mi1hYzc5LTFlNDY5ZTZjMzg3NA.xml,208002.0,2000.0,4.0,8000.0,2018-02-27,2018-02-27,2006-03-24,2018-02-27,898128.0,30700228.0,29424780.0,29424780.0,2015-10-01,2016-09-30,,2017-09-30,2016-10-01,898128.0,true,2018-02-27,87336400.0,Revisionsp̴tegning,urn:ofk:oid:25111413,indberetninger-20180424,2.5118406,29424780.0,,2018-04-04T01:20:45.631Z,2018-02-28T16:35:17.497Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-58-ML,2018-02-28T16:35:17.829Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,3125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424780,2017-09-30,2017-09-30,c323,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2NkLzZhL2RhLzgzMTEtNDU0MC1hMTM4LTFmMjE2M2ZhOWY2Yw.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2I1L2RmL2E2L2ZkMjEtNGQ2Mi1hYzc5LTFlNDY5ZTZjMzg3NA.xml,208002.0,2000.0,4.0,8000.0,2018-02-27,2018-02-27,2006-03-24,2018-02-27,898128.0,30700228.0,29424780.0,29424780.0,2015-10-01,2016-09-30,,2017-09-30,2016-10-01,898128.0,true,2018-02-27,87336400.0,Revisionsp̴tegning,urn:ofk:oid:25111413,indberetninger-20180424,2.5118406,29424780.0,,2018-04-04T01:20:45.631Z,2018-02-28T16:35:17.497Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-58-ML,2018-02-28T16:35:17.829Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424780,2017-09-30,2017-09-30,c353,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2NkLzZhL2RhLzgzMTEtNDU0MC1hMTM4LTFmMjE2M2ZhOWY2Yw.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2I1L2RmL2E2L2ZkMjEtNGQ2Mi1hYzc5LTFlNDY5ZTZjMzg3NA.xml,208002.0,2000.0,4.0,8000.0,2018-02-27,2018-02-27,2006-03-24,2018-02-27,898128.0,30700228.0,29424780.0,29424780.0,2015-10-01,2016-09-30,,2017-09-30,2016-10-01,898128.0,true,2018-02-27,87336400.0,Revisionsp̴tegning,urn:ofk:oid:25111413,indberetninger-20180424,2.5118406,29424780.0,,2018-04-04T01:20:45.631Z,2018-02-28T16:35:17.497Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-58-ML,2018-02-28T16:35:17.829Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424780,2017-09-30,2017-09-30,c7,,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2NkLzZhL2RhLzgzMTEtNDU0MC1hMTM4LTFmMjE2M2ZhOWY2Yw.pdf,http://regnskaber.virk.dk/08742492/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2I1L2RmL2E2L2ZkMjEtNGQ2Mi1hYzc5LTFlNDY5ZTZjMzg3NA.xml,208002.0,2000.0,4.0,8000.0,2018-02-27,2018-02-27,2006-03-24,2018-02-27,898128.0,30700228.0,29424780.0,29424780.0,2015-10-01,2016-09-30,,2017-09-30,2016-10-01,898128.0,true,2018-02-27,87336400.0,Revisionsp̴tegning,urn:ofk:oid:25111413,indberetninger-20180424,2.5118406,29424780.0,,2018-04-04T01:20:45.631Z,2018-02-28T16:35:17.497Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-58-ML,2018-02-28T16:35:17.829Z,,,,,,,,,,,,,,,,,,,,,,10077161.0,248115.0,3125000.0,9820787.0,165674.0,2761.0,4897405.0,233874.0,10077161.0,5179756.0,22500.0,256374.0,22500.0,2364769.0,531861.0,233874.0,1772405.0,0.0,5179756.0,2755599.0,9572672.0,8746375.0,126001.0,59388.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
