entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CostOfSales,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherTaxExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
12819838,2012-07-01,2013-06-30,ID_19,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC01NzJBRUQwOC0yMDEzMTEyOV8xMTQzMDBfNDM2.xml,"7700, Thisted",Kallerupvadested 12,"7700, Thisted",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,1989-01-13,2013-11-28,,revisor@revisionscentralen.dk,,9793 1677,,83149310.0,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.12 - 30.06.13 for ND handel A/S.,Ãrsrapport,Erling G.  Jensen,Finn Harlis,Finn Harlis,RevisionsCentralen i Thisted ApS,ND handel A/S,RevisionsCentralen i Thisted ApS,,,,,,,,"Thisted, 787",2013-06-30,2012-07-01,,Storvorde,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",9619 1919,DirektÃ¸r,urn:ofk:oid:18009345,indberetninger-20180424,2.5097417999999996,12819838.0,,2018-04-01T21:27:12.990Z,2013-12-01T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.278,2013-12-01T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
12819838,2012-07-01,2013-06-30,ID_2,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC01NzJBRUQwOC0yMDEzMTEyOV8xMTQzMDBfNDM2.xml,"7700, Thisted",Kallerupvadested 12,"7700, Thisted",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,1989-01-13,2013-11-28,,revisor@revisionscentralen.dk,,9793 1677,,83149310.0,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.12 - 30.06.13 for ND handel A/S.,Ãrsrapport,Erling G.  Jensen,Finn Harlis,Finn Harlis,RevisionsCentralen i Thisted ApS,ND handel A/S,RevisionsCentralen i Thisted ApS,,,,,,,,"Thisted, 787",2013-06-30,2012-07-01,,Storvorde,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",9619 1919,DirektÃ¸r,urn:ofk:oid:18009345,indberetninger-20180424,2.5097417999999996,12819838.0,,2018-04-01T21:27:12.990Z,2013-12-01T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.278,2013-12-01T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
12819838,2012-07-01,2013-06-30,ID_3,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC01NzJBRUQwOC0yMDEzMTEyOV8xMTQzMDBfNDM2.xml,"7700, Thisted",Kallerupvadested 12,"7700, Thisted",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,1989-01-13,2013-11-28,,revisor@revisionscentralen.dk,,9793 1677,,83149310.0,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.12 - 30.06.13 for ND handel A/S.,Ãrsrapport,Erling G.  Jensen,Finn Harlis,Finn Harlis,RevisionsCentralen i Thisted ApS,ND handel A/S,RevisionsCentralen i Thisted ApS,,,,,,,,"Thisted, 787",2013-06-30,2012-07-01,,Storvorde,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",9619 1919,DirektÃ¸r,urn:ofk:oid:18009345,indberetninger-20180424,2.5097417999999996,12819838.0,,2018-04-01T21:27:12.990Z,2013-12-01T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.278,2013-12-01T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
12819838,2012-07-01,2013-06-30,ID_4,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC01NzJBRUQwOC0yMDEzMTEyOV8xMTQzMDBfNDM2.xml,"7700, Thisted",Kallerupvadested 12,"7700, Thisted",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,1989-01-13,2013-11-28,,revisor@revisionscentralen.dk,,9793 1677,,83149310.0,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.12 - 30.06.13 for ND handel A/S.,Ãrsrapport,Erling G.  Jensen,Finn Harlis,Finn Harlis,RevisionsCentralen i Thisted ApS,ND handel A/S,RevisionsCentralen i Thisted ApS,,,,,,,,"Thisted, 787",2013-06-30,2012-07-01,,Storvorde,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",9619 1919,DirektÃ¸r,urn:ofk:oid:18009345,indberetninger-20180424,2.5097417999999996,12819838.0,,2018-04-01T21:27:12.990Z,2013-12-01T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.278,2013-12-01T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
12819838,2012-07-01,2013-06-30,ID_5,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC01NzJBRUQwOC0yMDEzMTEyOV8xMTQzMDBfNDM2.xml,"7700, Thisted",Kallerupvadested 12,"7700, Thisted",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,1989-01-13,2013-11-28,,revisor@revisionscentralen.dk,,9793 1677,,83149310.0,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.12 - 30.06.13 for ND handel A/S.,Ãrsrapport,Erling G.  Jensen,Finn Harlis,Finn Harlis,RevisionsCentralen i Thisted ApS,ND handel A/S,RevisionsCentralen i Thisted ApS,,,,,,,,"Thisted, 787",2013-06-30,2012-07-01,,Storvorde,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",9619 1919,DirektÃ¸r,urn:ofk:oid:18009345,indberetninger-20180424,2.5097417999999996,12819838.0,,2018-04-01T21:27:12.990Z,2013-12-01T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.278,2013-12-01T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
12819838,2012-07-01,2013-06-30,ID_6,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC01NzJBRUQwOC0yMDEzMTEyOV8xMTQzMDBfNDM2.xml,"7700, Thisted",Kallerupvadested 12,"7700, Thisted",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,1989-01-13,2013-11-28,,revisor@revisionscentralen.dk,,9793 1677,,83149310.0,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.12 - 30.06.13 for ND handel A/S.,Ãrsrapport,Erling G.  Jensen,Finn Harlis,Finn Harlis,RevisionsCentralen i Thisted ApS,ND handel A/S,RevisionsCentralen i Thisted ApS,,,,,,,,"Thisted, 787",2013-06-30,2012-07-01,,Storvorde,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",9619 1919,DirektÃ¸r,urn:ofk:oid:18009345,indberetninger-20180424,2.5097417999999996,12819838.0,,2018-04-01T21:27:12.990Z,2013-12-01T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.278,2013-12-01T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
12819838,2012-07-01,2013-06-30,ID_7,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC01NzJBRUQwOC0yMDEzMTEyOV8xMTQzMDBfNDM2.xml,"7700, Thisted",Kallerupvadested 12,"7700, Thisted",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,1989-01-13,2013-11-28,,revisor@revisionscentralen.dk,,9793 1677,,83149310.0,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.12 - 30.06.13 for ND handel A/S.,Ãrsrapport,Erling G.  Jensen,Finn Harlis,Finn Harlis,RevisionsCentralen i Thisted ApS,ND handel A/S,RevisionsCentralen i Thisted ApS,,,,,,,,"Thisted, 787",2013-06-30,2012-07-01,,Storvorde,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",9619 1919,DirektÃ¸r,urn:ofk:oid:18009345,indberetninger-20180424,2.5097417999999996,12819838.0,,2018-04-01T21:27:12.990Z,2013-12-01T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.278,2013-12-01T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
12819838,2012-07-01,2013-06-30,ID_8,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC01NzJBRUQwOC0yMDEzMTEyOV8xMTQzMDBfNDM2.xml,"7700, Thisted",Kallerupvadested 12,"7700, Thisted",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,1989-01-13,2013-11-28,,revisor@revisionscentralen.dk,,9793 1677,,83149310.0,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.12 - 30.06.13 for ND handel A/S.,Ãrsrapport,Erling G.  Jensen,Finn Harlis,Finn Harlis,RevisionsCentralen i Thisted ApS,ND handel A/S,RevisionsCentralen i Thisted ApS,,,,,,,,"Thisted, 787",2013-06-30,2012-07-01,,Storvorde,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",9619 1919,DirektÃ¸r,urn:ofk:oid:18009345,indberetninger-20180424,2.5097417999999996,12819838.0,,2018-04-01T21:27:12.990Z,2013-12-01T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.278,2013-12-01T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
12819838,2012-07-01,2013-06-30,ID_9,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC01NzJBRUQwOC0yMDEzMTEyOV8xMTQzMDBfNDM2.xml,"7700, Thisted",Kallerupvadested 12,"7700, Thisted",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",0.0,1989-01-13,2013-11-28,24194.0,revisor@revisionscentralen.dk,-24568.0,9793 1677,-5454.0,83149310.0,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.12 - 30.06.13 for ND handel A/S.,Ãrsrapport,Erling G.  Jensen,Finn Harlis,Finn Harlis,RevisionsCentralen i Thisted ApS,ND handel A/S,RevisionsCentralen i Thisted ApS,79241.0,1822.0,-13.0,-4294.0,-8313.0,-4019.0,-5829.0,"Thisted, 787",2013-06-30,2012-07-01,-84695.0,Storvorde,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",9619 1919,DirektÃ¸r,urn:ofk:oid:18009345,indberetninger-20180424,2.5097417999999996,12819838.0,,2018-04-01T21:27:12.990Z,2013-12-01T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.278,2013-12-01T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,
12819838,2013-06-30,2013-06-30,ID_15,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC01NzJBRUQwOC0yMDEzMTEyOV8xMTQzMDBfNDM2.xml,"7700, Thisted",Kallerupvadested 12,"7700, Thisted",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,1989-01-13,2013-11-28,,revisor@revisionscentralen.dk,,9793 1677,,83149310.0,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.12 - 30.06.13 for ND handel A/S.,Ãrsrapport,Erling G.  Jensen,Finn Harlis,Finn Harlis,RevisionsCentralen i Thisted ApS,ND handel A/S,RevisionsCentralen i Thisted ApS,,,,,,,,"Thisted, 787",2013-06-30,2012-07-01,,Storvorde,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",9619 1919,DirektÃ¸r,urn:ofk:oid:18009345,indberetninger-20180424,2.5097417999999996,12819838.0,,2018-04-01T21:27:12.990Z,2013-12-01T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.278,2013-12-01T23:00:00.000Z,119100.0,3499.0,27675.0,-500000.0,36266.0,220756.0,-119100.0,-339856.0,-317405.0,-317405.0,82834.0,82834.0,82834.0,720756.0,-19.0,-22451.0,32768.0,-13932.0,-8500.0,0.0
