entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,InvestmentsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
30611306,2017-12-31,2017-12-31,c746,,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2I0L2FkLzFjLzhkNWUtNGQ1YS1hMzg2LTkzZTBhNGZmMTBhYw.pdf,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M4LzkwLzg3LzliYTUtNDI1Yy05M2EzLTc4ZmU1ZWQwZjNlMQ.xml,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Hellerup,2900.0,1.0,"DÃ¦mringsvej 21,","7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-29,2019-05-29,2007-06-12,2019-05-29,5914.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame samt administration.",0.0,30611306.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NIRO Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nicholas Rohde,Nicholas Rohde,Danske Bank A/S,NIRO Invest ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-05-29,Ikast,RevisionspÃ¥tegning,urn:ofk:oid:27368581,indberetninger-20180424,2.5124266,30611306.0,AWscF0G7RYGX6_YTIVkV,2019-06-03T06:47:14.799Z,2019-06-03T06:46:54.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-15-CP,2019-06-03T06:46:54.206Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30611306,2018-01-01,2018-01-01,c136,,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2I0L2FkLzFjLzhkNWUtNGQ1YS1hMzg2LTkzZTBhNGZmMTBhYw.pdf,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M4LzkwLzg3LzliYTUtNDI1Yy05M2EzLTc4ZmU1ZWQwZjNlMQ.xml,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Hellerup,2900.0,1.0,"DÃ¦mringsvej 21,","7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-29,2019-05-29,2007-06-12,2019-05-29,5914.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame samt administration.",,30611306.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NIRO Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nicholas Rohde,Nicholas Rohde,Danske Bank A/S,NIRO Invest ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-05-29,Ikast,RevisionspÃ¥tegning,urn:ofk:oid:27368581,indberetninger-20180424,2.5124266,30611306.0,AWscF0G7RYGX6_YTIVkV,2019-06-03T06:47:14.799Z,2019-06-03T06:46:54.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-15-CP,2019-06-03T06:46:54.206Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
30611306,2018-01-01,2018-01-01,c160,,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2I0L2FkLzFjLzhkNWUtNGQ1YS1hMzg2LTkzZTBhNGZmMTBhYw.pdf,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M4LzkwLzg3LzliYTUtNDI1Yy05M2EzLTc4ZmU1ZWQwZjNlMQ.xml,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Hellerup,2900.0,1.0,"DÃ¦mringsvej 21,","7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-29,2019-05-29,2007-06-12,2019-05-29,5914.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame samt administration.",,30611306.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NIRO Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nicholas Rohde,Nicholas Rohde,Danske Bank A/S,NIRO Invest ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-05-29,Ikast,RevisionspÃ¥tegning,urn:ofk:oid:27368581,indberetninger-20180424,2.5124266,30611306.0,AWscF0G7RYGX6_YTIVkV,2019-06-03T06:47:14.799Z,2019-06-03T06:46:54.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-15-CP,2019-06-03T06:46:54.206Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7885.0,17744.0,,,,,,,,,,,
30611306,2018-01-01,2018-01-01,c181,,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2I0L2FkLzFjLzhkNWUtNGQ1YS1hMzg2LTkzZTBhNGZmMTBhYw.pdf,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M4LzkwLzg3LzliYTUtNDI1Yy05M2EzLTc4ZmU1ZWQwZjNlMQ.xml,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Hellerup,2900.0,1.0,"DÃ¦mringsvej 21,","7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-29,2019-05-29,2007-06-12,2019-05-29,5914.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame samt administration.",135000.0,30611306.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NIRO Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nicholas Rohde,Nicholas Rohde,Danske Bank A/S,NIRO Invest ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-05-29,Ikast,RevisionspÃ¥tegning,urn:ofk:oid:27368581,indberetninger-20180424,2.5124266,30611306.0,AWscF0G7RYGX6_YTIVkV,2019-06-03T06:47:14.799Z,2019-06-03T06:46:54.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-15-CP,2019-06-03T06:46:54.206Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30611306,2018-01-01,2018-01-01,c199,,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2I0L2FkLzFjLzhkNWUtNGQ1YS1hMzg2LTkzZTBhNGZmMTBhYw.pdf,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M4LzkwLzg3LzliYTUtNDI1Yy05M2EzLTc4ZmU1ZWQwZjNlMQ.xml,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Hellerup,2900.0,1.0,"DÃ¦mringsvej 21,","7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-29,2019-05-29,2007-06-12,2019-05-29,5914.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame samt administration.",3122557.0,30611306.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NIRO Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nicholas Rohde,Nicholas Rohde,Danske Bank A/S,NIRO Invest ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-05-29,Ikast,RevisionspÃ¥tegning,urn:ofk:oid:27368581,indberetninger-20180424,2.5124266,30611306.0,AWscF0G7RYGX6_YTIVkV,2019-06-03T06:47:14.799Z,2019-06-03T06:46:54.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-15-CP,2019-06-03T06:46:54.206Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30611306,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2I0L2FkLzFjLzhkNWUtNGQ1YS1hMzg2LTkzZTBhNGZmMTBhYw.pdf,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M4LzkwLzg3LzliYTUtNDI1Yy05M2EzLTc4ZmU1ZWQwZjNlMQ.xml,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Hellerup,2900.0,1.0,"DÃ¦mringsvej 21,","7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-29,2019-05-29,2007-06-12,2019-05-29,5914.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame samt administration.",,30611306.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NIRO Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nicholas Rohde,Nicholas Rohde,Danske Bank A/S,NIRO Invest ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-05-29,Ikast,RevisionspÃ¥tegning,urn:ofk:oid:27368581,indberetninger-20180424,2.5124266,30611306.0,AWscF0G7RYGX6_YTIVkV,2019-06-03T06:47:14.799Z,2019-06-03T06:46:54.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-15-CP,2019-06-03T06:46:54.206Z,-226565.0,1.0,5914.0,1090857.0,1734639.0,971077.0,42644.0,187053.0,-290565.0,637868.0,4940.0,-64000.0,898864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danmark,,,,,,,,,,
30611306,2018-01-01,2018-12-31,c108,,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2I0L2FkLzFjLzhkNWUtNGQ1YS1hMzg2LTkzZTBhNGZmMTBhYw.pdf,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M4LzkwLzg3LzliYTUtNDI1Yy05M2EzLTc4ZmU1ZWQwZjNlMQ.xml,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Hellerup,2900.0,1.0,"DÃ¦mringsvej 21,","7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-29,2019-05-29,2007-06-12,2019-05-29,5914.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame samt administration.",,30611306.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NIRO Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nicholas Rohde,Nicholas Rohde,Danske Bank A/S,NIRO Invest ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-05-29,Ikast,RevisionspÃ¥tegning,urn:ofk:oid:27368581,indberetninger-20180424,2.5124266,30611306.0,AWscF0G7RYGX6_YTIVkV,2019-06-03T06:47:14.799Z,2019-06-03T06:46:54.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-15-CP,2019-06-03T06:46:54.206Z,525000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30611306,2018-01-01,2018-12-31,c122,,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2I0L2FkLzFjLzhkNWUtNGQ1YS1hMzg2LTkzZTBhNGZmMTBhYw.pdf,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M4LzkwLzg3LzliYTUtNDI1Yy05M2EzLTc4ZmU1ZWQwZjNlMQ.xml,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Hellerup,2900.0,1.0,"DÃ¦mringsvej 21,","7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-29,2019-05-29,2007-06-12,2019-05-29,5914.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame samt administration.",,30611306.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NIRO Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nicholas Rohde,Nicholas Rohde,Danske Bank A/S,NIRO Invest ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-05-29,Ikast,RevisionspÃ¥tegning,urn:ofk:oid:27368581,indberetninger-20180424,2.5124266,30611306.0,AWscF0G7RYGX6_YTIVkV,2019-06-03T06:47:14.799Z,2019-06-03T06:46:54.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-15-CP,2019-06-03T06:46:54.206Z,-751565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30611306,2018-01-01,2018-12-31,c161,,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2I0L2FkLzFjLzhkNWUtNGQ1YS1hMzg2LTkzZTBhNGZmMTBhYw.pdf,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M4LzkwLzg3LzliYTUtNDI1Yy05M2EzLTc4ZmU1ZWQwZjNlMQ.xml,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Hellerup,2900.0,1.0,"DÃ¦mringsvej 21,","7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-29,2019-05-29,2007-06-12,2019-05-29,5914.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame samt administration.",,30611306.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NIRO Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nicholas Rohde,Nicholas Rohde,Danske Bank A/S,NIRO Invest ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-05-29,Ikast,RevisionspÃ¥tegning,urn:ofk:oid:27368581,indberetninger-20180424,2.5124266,30611306.0,AWscF0G7RYGX6_YTIVkV,2019-06-03T06:47:14.799Z,2019-06-03T06:46:54.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-15-CP,2019-06-03T06:46:54.206Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30611306,2018-01-01,2018-12-31,c200,,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2I0L2FkLzFjLzhkNWUtNGQ1YS1hMzg2LTkzZTBhNGZmMTBhYw.pdf,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M4LzkwLzg3LzliYTUtNDI1Yy05M2EzLTc4ZmU1ZWQwZjNlMQ.xml,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Hellerup,2900.0,1.0,"DÃ¦mringsvej 21,","7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-29,2019-05-29,2007-06-12,2019-05-29,5914.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame samt administration.",,30611306.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NIRO Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nicholas Rohde,Nicholas Rohde,Danske Bank A/S,NIRO Invest ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-05-29,Ikast,RevisionspÃ¥tegning,urn:ofk:oid:27368581,indberetninger-20180424,2.5124266,30611306.0,AWscF0G7RYGX6_YTIVkV,2019-06-03T06:47:14.799Z,2019-06-03T06:46:54.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-15-CP,2019-06-03T06:46:54.206Z,-751565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30611306,2018-01-01,2018-12-31,c203,,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2I0L2FkLzFjLzhkNWUtNGQ1YS1hMzg2LTkzZTBhNGZmMTBhYw.pdf,http://regnskaber.virk.dk/60311603/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M4LzkwLzg3LzliYTUtNDI1Yy05M2EzLTc4ZmU1ZWQwZjNlMQ.xml,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Hellerup,2900.0,1.0,"DÃ¦mringsvej 21,","7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-29,2019-05-29,2007-06-12,2019-05-29,5914.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame samt administration.",,30611306.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NIRO Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nicholas Rohde,Nicholas Rohde,Danske Bank A/S,NIRO Invest ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-05-29,Ikast,RevisionspÃ¥tegning,urn:ofk:oid:27368581,indberetninger-20180424,2.5124266,30611306.0,AWscF0G7RYGX6_YTIVkV,2019-06-03T06:47:14.799Z,2019-06-03T06:46:54.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-15-CP,2019-06-03T06:46:54.206Z,,,,,,,,,,,,,,525000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
