entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,ExtraordinaryDividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,InvestmentsWithNegativeEquityDepreciatedOverReceivables,OtherAdjustmentsRelatedToInvestments,ReversalsOfInvestmentsOfPriorYearsRevaluations,Dividend,AdditionsToInvestments,GrossResult,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,AccumulatedImpairmentLossesAndDepreciationOfInvestments,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,AddressOfAuditorCountry,OpinionOnAuditedFinancialStatements,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
25475097,2016-07-01,2017-06-30,c3,,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzI4LzhjL2RjLzAxMTAtNGVlMS1iZmY0LTcwY2FkODYxZTczOQ.pdf,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E1LzJjL2ZkLzJkNDItNDJiNS1iMjUxLTI0NTVkMDY5NmU3Mg.xml,,RingkÃ¸bing,6950.0,6.0,Schubertsvej,"6950, RingkÃ¸bing","Birkmosevej, 20 A, 1.",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2000-06-27,2018-11-30,4000000.0,25475097.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for P.G.A. Holding RingkÃ¸bing ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Green Andersen,Per Green Andersen,P.G.A. Holding RingkÃ¸bing ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",RingkÃ¸bing,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern Kommune,2018-06-30,2017-07-01,2018-10-26,RingkÃ¸bing,97 32 40 77,RevisionspÃ¥tegning,urn:ofk:oid:26416734,indberetninger-20180424,2.5124211,25475097.0,AWd5Qchuet7j816DxTBZ,2018-12-04T12:47:31.353Z,2018-12-04T12:46:51.209Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-94-WR,2018-12-04T12:46:51.375Z,,5604064.0,,,,,,,,-11308.0,-295443.0,5706149.0,34700.0,11308.0,108987.0,145219.0,188624.0,74287.0,5624254.0,-11308.0,20190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25475097,2016-07-01,2017-06-30,c427,,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzI4LzhjL2RjLzAxMTAtNGVlMS1iZmY0LTcwY2FkODYxZTczOQ.pdf,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E1LzJjL2ZkLzJkNDItNDJiNS1iMjUxLTI0NTVkMDY5NmU3Mg.xml,,RingkÃ¸bing,6950.0,6.0,Schubertsvej,"6950, RingkÃ¸bing","Birkmosevej, 20 A, 1.",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2000-06-27,2018-11-30,4000000.0,25475097.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for P.G.A. Holding RingkÃ¸bing ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Green Andersen,Per Green Andersen,P.G.A. Holding RingkÃ¸bing ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",RingkÃ¸bing,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern Kommune,2018-06-30,2017-07-01,2018-10-26,RingkÃ¸bing,97 32 40 77,RevisionspÃ¥tegning,urn:ofk:oid:26416734,indberetninger-20180424,2.5124211,25475097.0,AWd5Qchuet7j816DxTBZ,2018-12-04T12:47:31.353Z,2018-12-04T12:46:51.209Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-94-WR,2018-12-04T12:46:51.375Z,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25475097,2016-07-01,2017-06-30,c475,,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzI4LzhjL2RjLzAxMTAtNGVlMS1iZmY0LTcwY2FkODYxZTczOQ.pdf,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E1LzJjL2ZkLzJkNDItNDJiNS1iMjUxLTI0NTVkMDY5NmU3Mg.xml,,RingkÃ¸bing,6950.0,6.0,Schubertsvej,"6950, RingkÃ¸bing","Birkmosevej, 20 A, 1.",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2000-06-27,2018-11-30,4000000.0,25475097.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for P.G.A. Holding RingkÃ¸bing ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Green Andersen,Per Green Andersen,P.G.A. Holding RingkÃ¸bing ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",RingkÃ¸bing,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern Kommune,2018-06-30,2017-07-01,2018-10-26,RingkÃ¸bing,97 32 40 77,RevisionspÃ¥tegning,urn:ofk:oid:26416734,indberetninger-20180424,2.5124211,25475097.0,AWd5Qchuet7j816DxTBZ,2018-12-04T12:47:31.353Z,2018-12-04T12:46:51.209Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-94-WR,2018-12-04T12:46:51.375Z,,5471478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25475097,2016-07-01,2017-06-30,c736,,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzI4LzhjL2RjLzAxMTAtNGVlMS1iZmY0LTcwY2FkODYxZTczOQ.pdf,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E1LzJjL2ZkLzJkNDItNDJiNS1iMjUxLTI0NTVkMDY5NmU3Mg.xml,,RingkÃ¸bing,6950.0,6.0,Schubertsvej,"6950, RingkÃ¸bing","Birkmosevej, 20 A, 1.",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2000-06-27,2018-11-30,4000000.0,25475097.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for P.G.A. Holding RingkÃ¸bing ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Green Andersen,Per Green Andersen,P.G.A. Holding RingkÃ¸bing ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",RingkÃ¸bing,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern Kommune,2018-06-30,2017-07-01,2018-10-26,RingkÃ¸bing,97 32 40 77,RevisionspÃ¥tegning,urn:ofk:oid:26416734,indberetninger-20180424,2.5124211,25475097.0,AWd5Qchuet7j816DxTBZ,2018-12-04T12:47:31.353Z,2018-12-04T12:46:51.209Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-94-WR,2018-12-04T12:46:51.375Z,,5471478.0,,,,,,,,,,,,,,,,,,,,1765190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25475097,2016-07-01,2017-06-30,c742,,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzI4LzhjL2RjLzAxMTAtNGVlMS1iZmY0LTcwY2FkODYxZTczOQ.pdf,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E1LzJjL2ZkLzJkNDItNDJiNS1iMjUxLTI0NTVkMDY5NmU3Mg.xml,,RingkÃ¸bing,6950.0,6.0,Schubertsvej,"6950, RingkÃ¸bing","Birkmosevej, 20 A, 1.",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2000-06-27,2018-11-30,4000000.0,25475097.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for P.G.A. Holding RingkÃ¸bing ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Green Andersen,Per Green Andersen,P.G.A. Holding RingkÃ¸bing ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",RingkÃ¸bing,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern Kommune,2018-06-30,2017-07-01,2018-10-26,RingkÃ¸bing,97 32 40 77,RevisionspÃ¥tegning,urn:ofk:oid:26416734,indberetninger-20180424,2.5124211,25475097.0,AWd5Qchuet7j816DxTBZ,2018-12-04T12:47:31.353Z,2018-12-04T12:46:51.209Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-94-WR,2018-12-04T12:46:51.375Z,,-867414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25475097,2017-06-30,2017-06-30,c180,,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzI4LzhjL2RjLzAxMTAtNGVlMS1iZmY0LTcwY2FkODYxZTczOQ.pdf,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E1LzJjL2ZkLzJkNDItNDJiNS1iMjUxLTI0NTVkMDY5NmU3Mg.xml,34120433.0,RingkÃ¸bing,6950.0,6.0,Schubertsvej,"6950, RingkÃ¸bing","Birkmosevej, 20 A, 1.",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2000-06-27,2018-11-30,4000000.0,25475097.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for P.G.A. Holding RingkÃ¸bing ApS.,Ãrsrapport,5441409.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Green Andersen,Per Green Andersen,P.G.A. Holding RingkÃ¸bing ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",RingkÃ¸bing,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern Kommune,2018-06-30,2017-07-01,2018-10-26,RingkÃ¸bing,97 32 40 77,RevisionspÃ¥tegning,urn:ofk:oid:26416734,indberetninger-20180424,2.5124211,25475097.0,AWd5Qchuet7j816DxTBZ,2018-12-04T12:47:31.353Z,2018-12-04T12:46:51.209Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-94-WR,2018-12-04T12:46:51.375Z,,,,,,,,,,,,,,,,,,,,,,,862475.0,40424317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25475097,2017-06-30,2017-06-30,c253,,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzI4LzhjL2RjLzAxMTAtNGVlMS1iZmY0LTcwY2FkODYxZTczOQ.pdf,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E1LzJjL2ZkLzJkNDItNDJiNS1iMjUxLTI0NTVkMDY5NmU3Mg.xml,30168.0,RingkÃ¸bing,6950.0,6.0,Schubertsvej,"6950, RingkÃ¸bing","Birkmosevej, 20 A, 1.",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2000-06-27,2018-11-30,4000000.0,25475097.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for P.G.A. Holding RingkÃ¸bing ApS.,Ãrsrapport,4000000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Green Andersen,Per Green Andersen,P.G.A. Holding RingkÃ¸bing ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",RingkÃ¸bing,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern Kommune,2018-06-30,2017-07-01,2018-10-26,RingkÃ¸bing,97 32 40 77,RevisionspÃ¥tegning,urn:ofk:oid:26416734,indberetninger-20180424,2.5124211,25475097.0,AWd5Qchuet7j816DxTBZ,2018-12-04T12:47:31.353Z,2018-12-04T12:46:51.209Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-94-WR,2018-12-04T12:46:51.375Z,,,,,,,,,,,,,,,,,,,,,,,,4030168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25475097,2017-06-30,2017-06-30,c4,,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzI4LzhjL2RjLzAxMTAtNGVlMS1iZmY0LTcwY2FkODYxZTczOQ.pdf,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E1LzJjL2ZkLzJkNDItNDJiNS1iMjUxLTI0NTVkMDY5NmU3Mg.xml,,RingkÃ¸bing,6950.0,6.0,Schubertsvej,"6950, RingkÃ¸bing","Birkmosevej, 20 A, 1.",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2000-06-27,2018-11-30,4000000.0,25475097.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for P.G.A. Holding RingkÃ¸bing ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Green Andersen,Per Green Andersen,P.G.A. Holding RingkÃ¸bing ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",RingkÃ¸bing,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern Kommune,2018-06-30,2017-07-01,2018-10-26,RingkÃ¸bing,97 32 40 77,RevisionspÃ¥tegning,urn:ofk:oid:26416734,indberetninger-20180424,2.5124211,25475097.0,AWd5Qchuet7j816DxTBZ,2018-12-04T12:47:31.353Z,2018-12-04T12:46:51.209Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-94-WR,2018-12-04T12:46:51.375Z,45084959.0,,,,,,,,,,,,,,,,,,,,,,,45670110.0,48655661.0,200000.0,2985551.0,48655661.0,3570702.0,4030168.0,40424317.0,1215625.0,45670110.0,522953.0,3750.0,122368.0,1000000.0,35138206.0,8746753.0,1425811.0,522953.0,3570702.0,71582.0,1513304.0,556255.0,2462598.0,333400.0,1981585.0,25245.0,,,,,,,,,,,,,,,,
25475097,2017-06-30,2017-06-30,c722,,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzI4LzhjL2RjLzAxMTAtNGVlMS1iZmY0LTcwY2FkODYxZTczOQ.pdf,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E1LzJjL2ZkLzJkNDItNDJiNS1iMjUxLTI0NTVkMDY5NmU3Mg.xml,,RingkÃ¸bing,6950.0,6.0,Schubertsvej,"6950, RingkÃ¸bing","Birkmosevej, 20 A, 1.",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2000-06-27,2018-11-30,4000000.0,25475097.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for P.G.A. Holding RingkÃ¸bing ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Green Andersen,Per Green Andersen,P.G.A. Holding RingkÃ¸bing ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",RingkÃ¸bing,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern Kommune,2018-06-30,2017-07-01,2018-10-26,RingkÃ¸bing,97 32 40 77,RevisionspÃ¥tegning,urn:ofk:oid:26416734,indberetninger-20180424,2.5124211,25475097.0,AWd5Qchuet7j816DxTBZ,2018-12-04T12:47:31.353Z,2018-12-04T12:46:51.209Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-94-WR,2018-12-04T12:46:51.375Z,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25475097,2017-06-30,2017-06-30,c737,,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzI4LzhjL2RjLzAxMTAtNGVlMS1iZmY0LTcwY2FkODYxZTczOQ.pdf,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E1LzJjL2ZkLzJkNDItNDJiNS1iMjUxLTI0NTVkMDY5NmU3Mg.xml,,RingkÃ¸bing,6950.0,6.0,Schubertsvej,"6950, RingkÃ¸bing","Birkmosevej, 20 A, 1.",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2000-06-27,2018-11-30,4000000.0,25475097.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for P.G.A. Holding RingkÃ¸bing ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Green Andersen,Per Green Andersen,P.G.A. Holding RingkÃ¸bing ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",RingkÃ¸bing,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern Kommune,2018-06-30,2017-07-01,2018-10-26,RingkÃ¸bing,97 32 40 77,RevisionspÃ¥tegning,urn:ofk:oid:26416734,indberetninger-20180424,2.5124211,25475097.0,AWd5Qchuet7j816DxTBZ,2018-12-04T12:47:31.353Z,2018-12-04T12:46:51.209Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-94-WR,2018-12-04T12:46:51.375Z,35138206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25475097,2017-06-30,2017-06-30,c743,,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzI4LzhjL2RjLzAxMTAtNGVlMS1iZmY0LTcwY2FkODYxZTczOQ.pdf,http://regnskaber.virk.dk/79057452/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E1LzJjL2ZkLzJkNDItNDJiNS1iMjUxLTI0NTVkMDY5NmU3Mg.xml,,RingkÃ¸bing,6950.0,6.0,Schubertsvej,"6950, RingkÃ¸bing","Birkmosevej, 20 A, 1.",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2000-06-27,2018-11-30,4000000.0,25475097.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for P.G.A. Holding RingkÃ¸bing ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Green Andersen,Per Green Andersen,P.G.A. Holding RingkÃ¸bing ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",RingkÃ¸bing,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern Kommune,2018-06-30,2017-07-01,2018-10-26,RingkÃ¸bing,97 32 40 77,RevisionspÃ¥tegning,urn:ofk:oid:26416734,indberetninger-20180424,2.5124211,25475097.0,AWd5Qchuet7j816DxTBZ,2018-12-04T12:47:31.353Z,2018-12-04T12:46:51.209Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-94-WR,2018-12-04T12:46:51.375Z,8746753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
