entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdministrativeExpenses,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CostOfProduction,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CostExceedsIncomeForTheFinancialYearShorttermReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTradePayables,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgressAndPrepaymentsForPropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsOfWorkInProgress,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
32667732,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzVjL2M4LzVkLzBkZjgtNDNhZS05Y2E3LTc4ZTIyYjhhOTBjYQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzkyLzNmLzAwLzY3MGMtNGY2Ni1hYTNhLTBhYTE3NDg2NGFlMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770 Kastrup,Gemmas AllÃ© 39,DK-1561,Havneholmen 29,Til kapitalejerne i TÃ¥rnbyforsyning Spildevand A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,,2018-04-11,2010-01-01,2018-04-11,Statsautoriseret revisor,,20222670.0,32667732.0,20222670.0,mne40021,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TÃ¥rnbyforsyning Spildevand A/S.,Ãrsrapport,,,87277342.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Damsted Rasmussen,Vibeke Rasmussen,Raymond Anders Skaarup,TÃ¥rnbyforsyning Spildevand A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Kastrup,2016-01-01,2016-12-31,10753647.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¥rnby,2017-12-31,2017-01-01,,true,2018-04-11,KÃ¸benhavn,,urn:ofk:oid:25331161,indberetninger-20180424,2.5118406,32667732.0,AWLdkUSYx8uVRSOdf1Q0,2018-04-19T11:02:24.453Z,2018-04-19T11:01:44.801Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-34-MC,2018-04-19T11:01:45.423Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32667732,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzVjL2M4LzVkLzBkZjgtNDNhZS05Y2E3LTc4ZTIyYjhhOTBjYQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzkyLzNmLzAwLzY3MGMtNGY2Ni1hYTNhLTBhYTE3NDg2NGFlMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770 Kastrup,Gemmas AllÃ© 39,DK-1561,Havneholmen 29,Til kapitalejerne i TÃ¥rnbyforsyning Spildevand A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,,2018-04-11,2010-01-01,2018-04-11,Statsautoriseret revisor,,20222670.0,32667732.0,20222670.0,mne40021,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TÃ¥rnbyforsyning Spildevand A/S.,Ãrsrapport,,,87277342.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Damsted Rasmussen,Vibeke Rasmussen,Raymond Anders Skaarup,TÃ¥rnbyforsyning Spildevand A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Kastrup,2016-01-01,2016-12-31,10753647.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¥rnby,2017-12-31,2017-01-01,,true,2018-04-11,KÃ¸benhavn,,urn:ofk:oid:25331161,indberetninger-20180424,2.5118406,32667732.0,AWLdkUSYx8uVRSOdf1Q0,2018-04-19T11:02:24.453Z,2018-04-19T11:01:44.801Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-34-MC,2018-04-19T11:01:45.423Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32667732,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzVjL2M4LzVkLzBkZjgtNDNhZS05Y2E3LTc4ZTIyYjhhOTBjYQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzkyLzNmLzAwLzY3MGMtNGY2Ni1hYTNhLTBhYTE3NDg2NGFlMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770 Kastrup,Gemmas AllÃ© 39,DK-1561,Havneholmen 29,Til kapitalejerne i TÃ¥rnbyforsyning Spildevand A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,,2018-04-11,2010-01-01,2018-04-11,Statsautoriseret revisor,,20222670.0,32667732.0,20222670.0,mne40021,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TÃ¥rnbyforsyning Spildevand A/S.,Ãrsrapport,,,87277342.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Damsted Rasmussen,Vibeke Rasmussen,Raymond Anders Skaarup,TÃ¥rnbyforsyning Spildevand A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Kastrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¥rnby,2017-12-31,2017-01-01,,true,2018-04-11,KÃ¸benhavn,,urn:ofk:oid:25331161,indberetninger-20180424,2.5118406,32667732.0,AWLdkUSYx8uVRSOdf1Q0,2018-04-19T11:02:24.453Z,2018-04-19T11:01:44.801Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-34-MC,2018-04-19T11:01:45.423Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,,
32667732,2017-01-01,2017-12-31,c438,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzVjL2M4LzVkLzBkZjgtNDNhZS05Y2E3LTc4ZTIyYjhhOTBjYQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzkyLzNmLzAwLzY3MGMtNGY2Ni1hYTNhLTBhYTE3NDg2NGFlMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770 Kastrup,Gemmas AllÃ© 39,DK-1561,Havneholmen 29,Til kapitalejerne i TÃ¥rnbyforsyning Spildevand A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,,2018-04-11,2010-01-01,2018-04-11,Statsautoriseret revisor,,20222670.0,32667732.0,20222670.0,mne40021,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TÃ¥rnbyforsyning Spildevand A/S.,Ãrsrapport,,,87277342.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Damsted Rasmussen,Vibeke Rasmussen,Raymond Anders Skaarup,TÃ¥rnbyforsyning Spildevand A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Kastrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¥rnby,2017-12-31,2017-01-01,,true,2018-04-11,KÃ¸benhavn,,urn:ofk:oid:25331161,indberetninger-20180424,2.5118406,32667732.0,AWLdkUSYx8uVRSOdf1Q0,2018-04-19T11:02:24.453Z,2018-04-19T11:01:44.801Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-34-MC,2018-04-19T11:01:45.423Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18950675.0,24532081.0,,
32667732,2017-01-01,2017-12-31,c441,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzVjL2M4LzVkLzBkZjgtNDNhZS05Y2E3LTc4ZTIyYjhhOTBjYQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzkyLzNmLzAwLzY3MGMtNGY2Ni1hYTNhLTBhYTE3NDg2NGFlMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770 Kastrup,Gemmas AllÃ© 39,DK-1561,Havneholmen 29,Til kapitalejerne i TÃ¥rnbyforsyning Spildevand A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,,2018-04-11,2010-01-01,2018-04-11,Statsautoriseret revisor,,20222670.0,32667732.0,20222670.0,mne40021,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TÃ¥rnbyforsyning Spildevand A/S.,Ãrsrapport,,,87277342.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Damsted Rasmussen,Vibeke Rasmussen,Raymond Anders Skaarup,TÃ¥rnbyforsyning Spildevand A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Kastrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¥rnby,2017-12-31,2017-01-01,,true,2018-04-11,KÃ¸benhavn,,urn:ofk:oid:25331161,indberetninger-20180424,2.5118406,32667732.0,AWLdkUSYx8uVRSOdf1Q0,2018-04-19T11:02:24.453Z,2018-04-19T11:01:44.801Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-34-MC,2018-04-19T11:01:45.423Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,300308.0,,
32667732,2017-01-01,2017-12-31,c456,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzVjL2M4LzVkLzBkZjgtNDNhZS05Y2E3LTc4ZTIyYjhhOTBjYQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzkyLzNmLzAwLzY3MGMtNGY2Ni1hYTNhLTBhYTE3NDg2NGFlMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770 Kastrup,Gemmas AllÃ© 39,DK-1561,Havneholmen 29,Til kapitalejerne i TÃ¥rnbyforsyning Spildevand A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,,2018-04-11,2010-01-01,2018-04-11,Statsautoriseret revisor,,20222670.0,32667732.0,20222670.0,mne40021,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TÃ¥rnbyforsyning Spildevand A/S.,Ãrsrapport,,,87277342.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Damsted Rasmussen,Vibeke Rasmussen,Raymond Anders Skaarup,TÃ¥rnbyforsyning Spildevand A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Kastrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¥rnby,2017-12-31,2017-01-01,,true,2018-04-11,KÃ¸benhavn,,urn:ofk:oid:25331161,indberetninger-20180424,2.5118406,32667732.0,AWLdkUSYx8uVRSOdf1Q0,2018-04-19T11:02:24.453Z,2018-04-19T11:01:44.801Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-34-MC,2018-04-19T11:01:45.423Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071363.0,,,
32667732,2017-01-01,2017-12-31,c637,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzVjL2M4LzVkLzBkZjgtNDNhZS05Y2E3LTc4ZTIyYjhhOTBjYQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzkyLzNmLzAwLzY3MGMtNGY2Ni1hYTNhLTBhYTE3NDg2NGFlMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770 Kastrup,Gemmas AllÃ© 39,DK-1561,Havneholmen 29,Til kapitalejerne i TÃ¥rnbyforsyning Spildevand A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,,2018-04-11,2010-01-01,2018-04-11,Statsautoriseret revisor,,20222670.0,32667732.0,20222670.0,mne40021,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TÃ¥rnbyforsyning Spildevand A/S.,Ãrsrapport,,,87277342.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Damsted Rasmussen,Vibeke Rasmussen,Raymond Anders Skaarup,TÃ¥rnbyforsyning Spildevand A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Kastrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¥rnby,2017-12-31,2017-01-01,,true,2018-04-11,KÃ¸benhavn,,urn:ofk:oid:25331161,indberetninger-20180424,2.5118406,32667732.0,AWLdkUSYx8uVRSOdf1Q0,2018-04-19T11:02:24.453Z,2018-04-19T11:01:44.801Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-34-MC,2018-04-19T11:01:45.423Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32667732,2017-01-01,2017-12-31,c646,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzVjL2M4LzVkLzBkZjgtNDNhZS05Y2E3LTc4ZTIyYjhhOTBjYQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzkyLzNmLzAwLzY3MGMtNGY2Ni1hYTNhLTBhYTE3NDg2NGFlMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770 Kastrup,Gemmas AllÃ© 39,DK-1561,Havneholmen 29,Til kapitalejerne i TÃ¥rnbyforsyning Spildevand A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,,2018-04-11,2010-01-01,2018-04-11,Statsautoriseret revisor,,20222670.0,32667732.0,20222670.0,mne40021,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TÃ¥rnbyforsyning Spildevand A/S.,Ãrsrapport,,,87277342.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Damsted Rasmussen,Vibeke Rasmussen,Raymond Anders Skaarup,TÃ¥rnbyforsyning Spildevand A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Kastrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¥rnby,2017-12-31,2017-01-01,,true,2018-04-11,KÃ¸benhavn,,urn:ofk:oid:25331161,indberetninger-20180424,2.5118406,32667732.0,AWLdkUSYx8uVRSOdf1Q0,2018-04-19T11:02:24.453Z,2018-04-19T11:01:44.801Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-34-MC,2018-04-19T11:01:45.423Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Einer Jan Lyduch,Formand
32667732,2017-01-01,2017-12-31,c647,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzVjL2M4LzVkLzBkZjgtNDNhZS05Y2E3LTc4ZTIyYjhhOTBjYQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzkyLzNmLzAwLzY3MGMtNGY2Ni1hYTNhLTBhYTE3NDg2NGFlMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770 Kastrup,Gemmas AllÃ© 39,DK-1561,Havneholmen 29,Til kapitalejerne i TÃ¥rnbyforsyning Spildevand A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,,2018-04-11,2010-01-01,2018-04-11,Statsautoriseret revisor,,20222670.0,32667732.0,20222670.0,mne40021,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TÃ¥rnbyforsyning Spildevand A/S.,Ãrsrapport,,,87277342.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Damsted Rasmussen,Vibeke Rasmussen,Raymond Anders Skaarup,TÃ¥rnbyforsyning Spildevand A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Kastrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¥rnby,2017-12-31,2017-01-01,,true,2018-04-11,KÃ¸benhavn,,urn:ofk:oid:25331161,indberetninger-20180424,2.5118406,32667732.0,AWLdkUSYx8uVRSOdf1Q0,2018-04-19T11:02:24.453Z,2018-04-19T11:01:44.801Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-34-MC,2018-04-19T11:01:45.423Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vibeke Rasmussen,NÃ¦stformand
32667732,2017-01-01,2017-12-31,c648,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzVjL2M4LzVkLzBkZjgtNDNhZS05Y2E3LTc4ZTIyYjhhOTBjYQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzkyLzNmLzAwLzY3MGMtNGY2Ni1hYTNhLTBhYTE3NDg2NGFlMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770 Kastrup,Gemmas AllÃ© 39,DK-1561,Havneholmen 29,Til kapitalejerne i TÃ¥rnbyforsyning Spildevand A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,,2018-04-11,2010-01-01,2018-04-11,Statsautoriseret revisor,,20222670.0,32667732.0,20222670.0,mne40021,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TÃ¥rnbyforsyning Spildevand A/S.,Ãrsrapport,,,87277342.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Damsted Rasmussen,Vibeke Rasmussen,Raymond Anders Skaarup,TÃ¥rnbyforsyning Spildevand A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Kastrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¥rnby,2017-12-31,2017-01-01,,true,2018-04-11,KÃ¸benhavn,,urn:ofk:oid:25331161,indberetninger-20180424,2.5118406,32667732.0,AWLdkUSYx8uVRSOdf1Q0,2018-04-19T11:02:24.453Z,2018-04-19T11:01:44.801Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-34-MC,2018-04-19T11:01:45.423Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brian Borglund Bruun,
32667732,2017-01-01,2017-12-31,c649,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzVjL2M4LzVkLzBkZjgtNDNhZS05Y2E3LTc4ZTIyYjhhOTBjYQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzkyLzNmLzAwLzY3MGMtNGY2Ni1hYTNhLTBhYTE3NDg2NGFlMQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770 Kastrup,Gemmas AllÃ© 39,DK-1561,Havneholmen 29,Til kapitalejerne i TÃ¥rnbyforsyning Spildevand A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,,2018-04-11,2010-01-01,2018-04-11,Statsautoriseret revisor,,20222670.0,32667732.0,20222670.0,mne40021,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TÃ¥rnbyforsyning Spildevand A/S.,Ãrsrapport,,,87277342.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Damsted Rasmussen,Vibeke Rasmussen,Raymond Anders Skaarup,TÃ¥rnbyforsyning Spildevand A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Kastrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¥rnby,2017-12-31,2017-01-01,,true,2018-04-11,KÃ¸benhavn,,urn:ofk:oid:25331161,indberetninger-20180424,2.5118406,32667732.0,AWLdkUSYx8uVRSOdf1Q0,2018-04-19T11:02:24.453Z,2018-04-19T11:01:44.801Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-34-MC,2018-04-19T11:01:45.423Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lars Hein,
