entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NumberOfEmployees,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,NameOfAuditFirm
32289649,2015-10-01,2016-09-30,c179,,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzJiL2YxL2QyLzllNTAtNGM4Yi04ZTRlLThjY2YzMWY3YmFkOQ.pdf,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2I2LzY2LzE0LzFmZGQtNGM2Ni05Y2IyLTI5Mzk4MmNlNGZmOQ.xml,true,BrÃ¸nderslev,9700.0,"10, Box 2",Torvet,Aalborg,9000.0,10.0,Ved Stranden,9800 HjÃ¸rring,TÃ¸rholmsvej 130,DK-9700 BrÃ¸nderslev,"Torvet 10, Box 2",Til kapitalejeren i KEM HOBI Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",,2017-02-01,2009-07-07,2017-02-09,Statsautoriseret revisor,-100000.0,,20222670.0,32289649.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for KEM HOBI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kenneth Emil MÃ¸ller,Kenneth Emil MÃ¸ller,Alm. Brand Bank,KEM HOBI Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2014-10-01,2015-09-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,true,2017-02-01,BrÃ¸nderslev,,RevisionspÃ¥tegning,urn:ofk:oid:23470514,indberetninger-20180424,2.5118417999999996,32289649.0,,2018-03-27T14:55:58.992Z,2017-02-10T06:22:42.140Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-35-YZ,2017-02-10T06:22:42.248Z,,,,,,,,,,,,,,,
32289649,2015-10-01,2016-09-30,c195,,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzJiL2YxL2QyLzllNTAtNGM4Yi04ZTRlLThjY2YzMWY3YmFkOQ.pdf,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2I2LzY2LzE0LzFmZGQtNGM2Ni05Y2IyLTI5Mzk4MmNlNGZmOQ.xml,true,BrÃ¸nderslev,9700.0,"10, Box 2",Torvet,Aalborg,9000.0,10.0,Ved Stranden,9800 HjÃ¸rring,TÃ¸rholmsvej 130,DK-9700 BrÃ¸nderslev,"Torvet 10, Box 2",Til kapitalejeren i KEM HOBI Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",,2017-02-01,2009-07-07,2017-02-09,Statsautoriseret revisor,-100000.0,,20222670.0,32289649.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for KEM HOBI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kenneth Emil MÃ¸ller,Kenneth Emil MÃ¸ller,Alm. Brand Bank,KEM HOBI Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2014-10-01,2015-09-30,355.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,true,2017-02-01,BrÃ¸nderslev,,RevisionspÃ¥tegning,urn:ofk:oid:23470514,indberetninger-20180424,2.5118417999999996,32289649.0,,2018-03-27T14:55:58.992Z,2017-02-10T06:22:42.140Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-35-YZ,2017-02-10T06:22:42.248Z,,,,,,,,,,,,,,,
32289649,2015-10-01,2016-09-30,c255,,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzJiL2YxL2QyLzllNTAtNGM4Yi04ZTRlLThjY2YzMWY3YmFkOQ.pdf,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2I2LzY2LzE0LzFmZGQtNGM2Ni05Y2IyLTI5Mzk4MmNlNGZmOQ.xml,true,BrÃ¸nderslev,9700.0,"10, Box 2",Torvet,Aalborg,9000.0,10.0,Ved Stranden,9800 HjÃ¸rring,TÃ¸rholmsvej 130,DK-9700 BrÃ¸nderslev,"Torvet 10, Box 2",Til kapitalejeren i KEM HOBI Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",,2017-02-01,2009-07-07,2017-02-09,Statsautoriseret revisor,-100000.0,,20222670.0,32289649.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for KEM HOBI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kenneth Emil MÃ¸ller,Kenneth Emil MÃ¸ller,Alm. Brand Bank,KEM HOBI Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2014-10-01,2015-09-30,355.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,true,2017-02-01,BrÃ¸nderslev,,RevisionspÃ¥tegning,urn:ofk:oid:23470514,indberetninger-20180424,2.5118417999999996,32289649.0,,2018-03-27T14:55:58.992Z,2017-02-10T06:22:42.140Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-35-YZ,2017-02-10T06:22:42.248Z,,,,,,,,,,,,,,,
32289649,2015-10-01,2016-09-30,c260,,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzJiL2YxL2QyLzllNTAtNGM4Yi04ZTRlLThjY2YzMWY3YmFkOQ.pdf,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2I2LzY2LzE0LzFmZGQtNGM2Ni05Y2IyLTI5Mzk4MmNlNGZmOQ.xml,true,BrÃ¸nderslev,9700.0,"10, Box 2",Torvet,Aalborg,9000.0,10.0,Ved Stranden,9800 HjÃ¸rring,TÃ¸rholmsvej 130,DK-9700 BrÃ¸nderslev,"Torvet 10, Box 2",Til kapitalejeren i KEM HOBI Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",,2017-02-01,2009-07-07,2017-02-09,Statsautoriseret revisor,-100000.0,,20222670.0,32289649.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for KEM HOBI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kenneth Emil MÃ¸ller,Kenneth Emil MÃ¸ller,Alm. Brand Bank,KEM HOBI Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2014-10-01,2015-09-30,51700.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,true,2017-02-01,BrÃ¸nderslev,,RevisionspÃ¥tegning,urn:ofk:oid:23470514,indberetninger-20180424,2.5118417999999996,32289649.0,,2018-03-27T14:55:58.992Z,2017-02-10T06:22:42.140Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-35-YZ,2017-02-10T06:22:42.248Z,,,,,,,,,,,,,,,
32289649,2015-10-01,2016-09-30,c302,,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzJiL2YxL2QyLzllNTAtNGM4Yi04ZTRlLThjY2YzMWY3YmFkOQ.pdf,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2I2LzY2LzE0LzFmZGQtNGM2Ni05Y2IyLTI5Mzk4MmNlNGZmOQ.xml,true,BrÃ¸nderslev,9700.0,"10, Box 2",Torvet,Aalborg,9000.0,10.0,Ved Stranden,9800 HjÃ¸rring,TÃ¸rholmsvej 130,DK-9700 BrÃ¸nderslev,"Torvet 10, Box 2",Til kapitalejeren i KEM HOBI Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",,2017-02-01,2009-07-07,2017-02-09,Statsautoriseret revisor,-100000.0,,20222670.0,32289649.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for KEM HOBI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kenneth Emil MÃ¸ller,Kenneth Emil MÃ¸ller,Alm. Brand Bank,KEM HOBI Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,true,2017-02-01,BrÃ¸nderslev,,RevisionspÃ¥tegning,urn:ofk:oid:23470514,indberetninger-20180424,2.5118417999999996,32289649.0,,2018-03-27T14:55:58.992Z,2017-02-10T06:22:42.140Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-35-YZ,2017-02-10T06:22:42.248Z,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
32289649,2015-10-01,2016-09-30,c634,,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzJiL2YxL2QyLzllNTAtNGM4Yi04ZTRlLThjY2YzMWY3YmFkOQ.pdf,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2I2LzY2LzE0LzFmZGQtNGM2Ni05Y2IyLTI5Mzk4MmNlNGZmOQ.xml,true,BrÃ¸nderslev,9700.0,"10, Box 2",Torvet,Aalborg,9000.0,10.0,Ved Stranden,9800 HjÃ¸rring,TÃ¸rholmsvej 130,DK-9700 BrÃ¸nderslev,"Torvet 10, Box 2",Til kapitalejeren i KEM HOBI Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",,2017-02-01,2009-07-07,2017-02-09,Statsautoriseret revisor,-100000.0,,20222670.0,32289649.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for KEM HOBI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kenneth Emil MÃ¸ller,Kenneth Emil MÃ¸ller,Alm. Brand Bank,KEM HOBI Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,true,2017-02-01,BrÃ¸nderslev,,RevisionspÃ¥tegning,urn:ofk:oid:23470514,indberetninger-20180424,2.5118417999999996,32289649.0,,2018-03-27T14:55:58.992Z,2017-02-10T06:22:42.140Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-35-YZ,2017-02-10T06:22:42.248Z,,,,,,,,,,,,,,,
32289649,2016-09-30,2016-09-30,c171,,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzJiL2YxL2QyLzllNTAtNGM4Yi04ZTRlLThjY2YzMWY3YmFkOQ.pdf,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2I2LzY2LzE0LzFmZGQtNGM2Ni05Y2IyLTI5Mzk4MmNlNGZmOQ.xml,true,BrÃ¸nderslev,9700.0,"10, Box 2",Torvet,Aalborg,9000.0,10.0,Ved Stranden,9800 HjÃ¸rring,TÃ¸rholmsvej 130,DK-9700 BrÃ¸nderslev,"Torvet 10, Box 2",Til kapitalejeren i KEM HOBI Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",,2017-02-01,2009-07-07,2017-02-09,Statsautoriseret revisor,-100000.0,,20222670.0,32289649.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for KEM HOBI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kenneth Emil MÃ¸ller,Kenneth Emil MÃ¸ller,Alm. Brand Bank,KEM HOBI Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,true,2017-02-01,BrÃ¸nderslev,,RevisionspÃ¥tegning,urn:ofk:oid:23470514,indberetninger-20180424,2.5118417999999996,32289649.0,,2018-03-27T14:55:58.992Z,2017-02-10T06:22:42.140Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-35-YZ,2017-02-10T06:22:42.248Z,1062932.0,6137.0,125000.0,1050887.0,1062932.0,12045.0,1.0,1056795.0,6750.0,51700.0,874187.0,1056795.0,12045.0,5295.0,
32289649,2016-09-30,2016-09-30,c229,,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzJiL2YxL2QyLzllNTAtNGM4Yi04ZTRlLThjY2YzMWY3YmFkOQ.pdf,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2I2LzY2LzE0LzFmZGQtNGM2Ni05Y2IyLTI5Mzk4MmNlNGZmOQ.xml,true,BrÃ¸nderslev,9700.0,"10, Box 2",Torvet,Aalborg,9000.0,10.0,Ved Stranden,9800 HjÃ¸rring,TÃ¸rholmsvej 130,DK-9700 BrÃ¸nderslev,"Torvet 10, Box 2",Til kapitalejeren i KEM HOBI Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",,2017-02-01,2009-07-07,2017-02-09,Statsautoriseret revisor,-100000.0,,20222670.0,32289649.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for KEM HOBI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kenneth Emil MÃ¸ller,Kenneth Emil MÃ¸ller,Alm. Brand Bank,KEM HOBI Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,true,2017-02-01,BrÃ¸nderslev,,RevisionspÃ¥tegning,urn:ofk:oid:23470514,indberetninger-20180424,2.5118417999999996,32289649.0,,2018-03-27T14:55:58.992Z,2017-02-10T06:22:42.140Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-35-YZ,2017-02-10T06:22:42.248Z,,,,125000.0,,,,,,,,,,,
32289649,2016-09-30,2016-09-30,c257,,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzJiL2YxL2QyLzllNTAtNGM4Yi04ZTRlLThjY2YzMWY3YmFkOQ.pdf,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2I2LzY2LzE0LzFmZGQtNGM2Ni05Y2IyLTI5Mzk4MmNlNGZmOQ.xml,true,BrÃ¸nderslev,9700.0,"10, Box 2",Torvet,Aalborg,9000.0,10.0,Ved Stranden,9800 HjÃ¸rring,TÃ¸rholmsvej 130,DK-9700 BrÃ¸nderslev,"Torvet 10, Box 2",Til kapitalejeren i KEM HOBI Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",,2017-02-01,2009-07-07,2017-02-09,Statsautoriseret revisor,-100000.0,,20222670.0,32289649.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for KEM HOBI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kenneth Emil MÃ¸ller,Kenneth Emil MÃ¸ller,Alm. Brand Bank,KEM HOBI Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,true,2017-02-01,BrÃ¸nderslev,,RevisionspÃ¥tegning,urn:ofk:oid:23470514,indberetninger-20180424,2.5118417999999996,32289649.0,,2018-03-27T14:55:58.992Z,2017-02-10T06:22:42.140Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-35-YZ,2017-02-10T06:22:42.248Z,,,,874187.0,,,,,,,,,,,
32289649,2016-09-30,2016-09-30,c261,,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzJiL2YxL2QyLzllNTAtNGM4Yi04ZTRlLThjY2YzMWY3YmFkOQ.pdf,http://regnskaber.virk.dk/94698223/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2I2LzY2LzE0LzFmZGQtNGM2Ni05Y2IyLTI5Mzk4MmNlNGZmOQ.xml,true,BrÃ¸nderslev,9700.0,"10, Box 2",Torvet,Aalborg,9000.0,10.0,Ved Stranden,9800 HjÃ¸rring,TÃ¸rholmsvej 130,DK-9700 BrÃ¸nderslev,"Torvet 10, Box 2",Til kapitalejeren i KEM HOBI Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",,2017-02-01,2009-07-07,2017-02-09,Statsautoriseret revisor,-100000.0,,20222670.0,32289649.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for KEM HOBI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kenneth Emil MÃ¸ller,Kenneth Emil MÃ¸ller,Alm. Brand Bank,KEM HOBI Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,true,2017-02-01,BrÃ¸nderslev,,RevisionspÃ¥tegning,urn:ofk:oid:23470514,indberetninger-20180424,2.5118417999999996,32289649.0,,2018-03-27T14:55:58.992Z,2017-02-10T06:22:42.140Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-35-YZ,2017-02-10T06:22:42.248Z,,,,51700.0,,,,,,,,,,,
