entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Dividend,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTradePayables
29602794,2015-10-01,2016-09-30,c417,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2JiL2IzL2MyL2UyYTEtNGFjNS1hNGU3LTNmYjhmZjU4OTE2Mw.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzcwL2M3LzM4L2FmMWUtNGI5Mi1iYjRhLWYwYmI4YTlkNTYyZA.xml,,Danmark,Vejen,6600.0,16.0,Torvegade,Gram,6510.0,Enderupskov,"BrogÃ¥rdvej 2,","6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-01-24,2018-01-24,2006-05-01,2018-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,29602794.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Gert Holm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Gert Holm,Gert Holm,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gert Holm Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gram,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,ApS,Custom Cycle of Denmark ApS,Vejen,2017-09-30,2016-10-01,50.0,2018-01-24,Vejen,76 96 33 66,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25012214,indberetninger-20180424,2.5097437,29602794.0,,2018-04-03T18:06:52.866Z,2018-02-02T13:28:05.224Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AC-78-SB,2018-02-02T13:28:05.466Z,,2305.0,,,,,,,,,,,,,,,,,,,,,,,,
29602794,2015-10-01,2016-09-30,c420,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2JiL2IzL2MyL2UyYTEtNGFjNS1hNGU3LTNmYjhmZjU4OTE2Mw.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzcwL2M3LzM4L2FmMWUtNGI5Mi1iYjRhLWYwYmI4YTlkNTYyZA.xml,,Danmark,Vejen,6600.0,16.0,Torvegade,Gram,6510.0,Enderupskov,"BrogÃ¥rdvej 2,","6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-01-24,2018-01-24,2006-05-01,2018-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,29602794.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Gert Holm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Gert Holm,Gert Holm,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gert Holm Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gram,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,ApS,Custom Cycle of Denmark ApS,Vejen,2017-09-30,2016-10-01,50.0,2018-01-24,Vejen,76 96 33 66,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25012214,indberetninger-20180424,2.5097437,29602794.0,,2018-04-03T18:06:52.866Z,2018-02-02T13:28:05.224Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AC-78-SB,2018-02-02T13:28:05.466Z,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
29602794,2016-09-30,2016-09-30,c237,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2JiL2IzL2MyL2UyYTEtNGFjNS1hNGU3LTNmYjhmZjU4OTE2Mw.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzcwL2M3LzM4L2FmMWUtNGI5Mi1iYjRhLWYwYmI4YTlkNTYyZA.xml,913268.0,Danmark,Vejen,6600.0,16.0,Torvegade,Gram,6510.0,Enderupskov,"BrogÃ¥rdvej 2,","6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-01-24,2018-01-24,2006-05-01,2018-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,29602794.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Gert Holm Holding ApS.,Ãrsrapport,125000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Gert Holm,Gert Holm,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gert Holm Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gram,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,ApS,Custom Cycle of Denmark ApS,Vejen,2017-09-30,2016-10-01,50.0,2018-01-24,Vejen,76 96 33 66,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25012214,indberetninger-20180424,2.5097437,29602794.0,,2018-04-03T18:06:52.866Z,2018-02-02T13:28:05.224Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AC-78-SB,2018-02-02T13:28:05.466Z,,,,,,,,,,,1038268.0,,,,,,,,,,,,,,,
29602794,2016-09-30,2016-09-30,c394,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2JiL2IzL2MyL2UyYTEtNGFjNS1hNGU3LTNmYjhmZjU4OTE2Mw.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzcwL2M3LzM4L2FmMWUtNGI5Mi1iYjRhLWYwYmI4YTlkNTYyZA.xml,,Danmark,Vejen,6600.0,16.0,Torvegade,Gram,6510.0,Enderupskov,"BrogÃ¥rdvej 2,","6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-01-24,2018-01-24,2006-05-01,2018-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,29602794.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Gert Holm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Gert Holm,Gert Holm,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gert Holm Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gram,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,ApS,Custom Cycle of Denmark ApS,Vejen,2017-09-30,2016-10-01,50.0,2018-01-24,Vejen,76 96 33 66,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25012214,indberetninger-20180424,2.5097437,29602794.0,,2018-04-03T18:06:52.866Z,2018-02-02T13:28:05.224Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AC-78-SB,2018-02-02T13:28:05.466Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,
29602794,2016-09-30,2016-09-30,c4,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2JiL2IzL2MyL2UyYTEtNGFjNS1hNGU3LTNmYjhmZjU4OTE2Mw.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzcwL2M3LzM4L2FmMWUtNGI5Mi1iYjRhLWYwYmI4YTlkNTYyZA.xml,,Danmark,Vejen,6600.0,16.0,Torvegade,Gram,6510.0,Enderupskov,"BrogÃ¥rdvej 2,","6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-01-24,2018-01-24,2006-05-01,2018-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,29602794.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Gert Holm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Gert Holm,Gert Holm,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gert Holm Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gram,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,ApS,Custom Cycle of Denmark ApS,Vejen,2017-09-30,2016-10-01,50.0,2018-01-24,Vejen,76 96 33 66,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25012214,indberetninger-20180424,2.5097437,29602794.0,,2018-04-03T18:06:52.866Z,2018-02-02T13:28:05.224Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AC-78-SB,2018-02-02T13:28:05.466Z,1032025.0,,,,,,,,,,1038268.0,1045526.0,125000.0,7258.0,1045526.0,13501.0,1038268.0,1038268.0,8501.0,0.0,913271.0,-6246.0,13501.0,7258.0,7258.0,5000.0
29602794,2016-09-30,2016-09-30,c412,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2JiL2IzL2MyL2UyYTEtNGFjNS1hNGU3LTNmYjhmZjU4OTE2Mw.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzcwL2M3LzM4L2FmMWUtNGI5Mi1iYjRhLWYwYmI4YTlkNTYyZA.xml,,Danmark,Vejen,6600.0,16.0,Torvegade,Gram,6510.0,Enderupskov,"BrogÃ¥rdvej 2,","6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-01-24,2018-01-24,2006-05-01,2018-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,29602794.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Gert Holm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Gert Holm,Gert Holm,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gert Holm Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gram,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,ApS,Custom Cycle of Denmark ApS,Vejen,2017-09-30,2016-10-01,50.0,2018-01-24,Vejen,76 96 33 66,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25012214,indberetninger-20180424,2.5097437,29602794.0,,2018-04-03T18:06:52.866Z,2018-02-02T13:28:05.224Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AC-78-SB,2018-02-02T13:28:05.466Z,913271.0,,,,,,,,,,,,,,,,,,,,,,,,,
29602794,2016-09-30,2016-09-30,c418,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2JiL2IzL2MyL2UyYTEtNGFjNS1hNGU3LTNmYjhmZjU4OTE2Mw.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzcwL2M3LzM4L2FmMWUtNGI5Mi1iYjRhLWYwYmI4YTlkNTYyZA.xml,,Danmark,Vejen,6600.0,16.0,Torvegade,Gram,6510.0,Enderupskov,"BrogÃ¥rdvej 2,","6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-01-24,2018-01-24,2006-05-01,2018-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,29602794.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Gert Holm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Gert Holm,Gert Holm,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gert Holm Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gram,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,ApS,Custom Cycle of Denmark ApS,Vejen,2017-09-30,2016-10-01,50.0,2018-01-24,Vejen,76 96 33 66,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25012214,indberetninger-20180424,2.5097437,29602794.0,,2018-04-03T18:06:52.866Z,2018-02-02T13:28:05.224Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AC-78-SB,2018-02-02T13:28:05.466Z,-6246.0,,,,,,,,,,,,,,,,,,,,,,,,,
29602794,2016-09-30,2016-09-30,c421,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2JiL2IzL2MyL2UyYTEtNGFjNS1hNGU3LTNmYjhmZjU4OTE2Mw.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzcwL2M3LzM4L2FmMWUtNGI5Mi1iYjRhLWYwYmI4YTlkNTYyZA.xml,,Danmark,Vejen,6600.0,16.0,Torvegade,Gram,6510.0,Enderupskov,"BrogÃ¥rdvej 2,","6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-01-24,2018-01-24,2006-05-01,2018-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,29602794.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Gert Holm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Gert Holm,Gert Holm,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gert Holm Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gram,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,ApS,Custom Cycle of Denmark ApS,Vejen,2017-09-30,2016-10-01,50.0,2018-01-24,Vejen,76 96 33 66,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25012214,indberetninger-20180424,2.5097437,29602794.0,,2018-04-03T18:06:52.866Z,2018-02-02T13:28:05.224Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AC-78-SB,2018-02-02T13:28:05.466Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
29602794,2016-10-01,2016-10-01,c177,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2JiL2IzL2MyL2UyYTEtNGFjNS1hNGU3LTNmYjhmZjU4OTE2Mw.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzcwL2M3LzM4L2FmMWUtNGI5Mi1iYjRhLWYwYmI4YTlkNTYyZA.xml,,Danmark,Vejen,6600.0,16.0,Torvegade,Gram,6510.0,Enderupskov,"BrogÃ¥rdvej 2,","6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-01-24,2018-01-24,2006-05-01,2018-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,29602794.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Gert Holm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Gert Holm,Gert Holm,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gert Holm Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gram,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,ApS,Custom Cycle of Denmark ApS,Vejen,2017-09-30,2016-10-01,50.0,2018-01-24,Vejen,76 96 33 66,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25012214,indberetninger-20180424,2.5097437,29602794.0,,2018-04-03T18:06:52.866Z,2018-02-02T13:28:05.224Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AC-78-SB,2018-02-02T13:28:05.466Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,
29602794,2016-10-01,2016-10-01,c189,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2JiL2IzL2MyL2UyYTEtNGFjNS1hNGU3LTNmYjhmZjU4OTE2Mw.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzcwL2M3LzM4L2FmMWUtNGI5Mi1iYjRhLWYwYmI4YTlkNTYyZA.xml,,Danmark,Vejen,6600.0,16.0,Torvegade,Gram,6510.0,Enderupskov,"BrogÃ¥rdvej 2,","6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-01-24,2018-01-24,2006-05-01,2018-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,29602794.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Gert Holm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Gert Holm,Gert Holm,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gert Holm Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Gram,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,ApS,Custom Cycle of Denmark ApS,Vejen,2017-09-30,2016-10-01,50.0,2018-01-24,Vejen,76 96 33 66,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25012214,indberetninger-20180424,2.5097437,29602794.0,,2018-04-03T18:06:52.866Z,2018-02-02T13:28:05.224Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AC-78-SB,2018-02-02T13:28:05.466Z,913271.0,,,,,,,,,,,,,,,,,,,,,,,,,
