entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ProposedDividend,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesDividendsFromAssociates,NameAndSurnameOfMemberOfExecutiveBoard
30723090,2014-07-01,2015-06-30,ID_15,,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzlhLzAwLzBmLzA1ZDMtNDA0Mi1hZTJjLTI0NDZhYTQyOGRjMg.pdf,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ3Lzk1LzllLzU3OTgtNDhiNS05YWYzLTE0ZTYxZjNhMGNhYg.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Anja Albrechtsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2007-07-17,2015-09-11,30723090.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anja Albrechtsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anja Albrechtsen,Sydbank,Anja Albrechtsen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 7. september 2015",-257849.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2015-06-30,2014-07-01,2015-09-07,Herning,40 13 58 65,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21422220,indberetninger-20180424,2.5117264,30723090.0,,2018-03-30T13:54:04.093Z,2015-09-14T12:16:50.462Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-60-BQ,2015-09-14T12:16:50.597Z,,,,,,,,,,,,,,,,,,,,,,,
30723090,2014-07-01,2015-06-30,ID_19,,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzlhLzAwLzBmLzA1ZDMtNDA0Mi1hZTJjLTI0NDZhYTQyOGRjMg.pdf,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ3Lzk1LzllLzU3OTgtNDhiNS05YWYzLTE0ZTYxZjNhMGNhYg.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Anja Albrechtsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2007-07-17,2015-09-11,30723090.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anja Albrechtsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anja Albrechtsen,Sydbank,Anja Albrechtsen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 7. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2015-06-30,2014-07-01,2015-09-07,Herning,40 13 58 65,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21422220,indberetninger-20180424,2.5117264,30723090.0,,2018-03-30T13:54:04.093Z,2015-09-14T12:16:50.462Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-60-BQ,2015-09-14T12:16:50.597Z,,,,,,,,,,,,,,,,,,,,,,,
30723090,2014-07-01,2015-06-30,ID_2,,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzlhLzAwLzBmLzA1ZDMtNDA0Mi1hZTJjLTI0NDZhYTQyOGRjMg.pdf,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ3Lzk1LzllLzU3OTgtNDhiNS05YWYzLTE0ZTYxZjNhMGNhYg.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Anja Albrechtsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2007-07-17,2015-09-11,30723090.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anja Albrechtsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anja Albrechtsen,Sydbank,Anja Albrechtsen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 7. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2015-06-30,2014-07-01,2015-09-07,Herning,40 13 58 65,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21422220,indberetninger-20180424,2.5117264,30723090.0,,2018-03-30T13:54:04.093Z,2015-09-14T12:16:50.462Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-60-BQ,2015-09-14T12:16:50.597Z,,,,,,,,,,,,,,,,,,,,,,,Anja Albrechtsen
30723090,2014-07-01,2015-06-30,ID_20,,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzlhLzAwLzBmLzA1ZDMtNDA0Mi1hZTJjLTI0NDZhYTQyOGRjMg.pdf,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ3Lzk1LzllLzU3OTgtNDhiNS05YWYzLTE0ZTYxZjNhMGNhYg.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Anja Albrechtsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2007-07-17,2015-09-11,30723090.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anja Albrechtsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anja Albrechtsen,Sydbank,Anja Albrechtsen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 7. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2015-06-30,2014-07-01,2015-09-07,Herning,40 13 58 65,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21422220,indberetninger-20180424,2.5117264,30723090.0,,2018-03-30T13:54:04.093Z,2015-09-14T12:16:50.462Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-60-BQ,2015-09-14T12:16:50.597Z,,,,,,,,,,,,,,,,,,,,,,,
30723090,2014-07-01,2015-06-30,ID_21,,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzlhLzAwLzBmLzA1ZDMtNDA0Mi1hZTJjLTI0NDZhYTQyOGRjMg.pdf,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ3Lzk1LzllLzU3OTgtNDhiNS05YWYzLTE0ZTYxZjNhMGNhYg.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Anja Albrechtsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2007-07-17,2015-09-11,30723090.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anja Albrechtsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anja Albrechtsen,Sydbank,Anja Albrechtsen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 7. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2015-06-30,2014-07-01,2015-09-07,Herning,40 13 58 65,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21422220,indberetninger-20180424,2.5117264,30723090.0,,2018-03-30T13:54:04.093Z,2015-09-14T12:16:50.462Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-60-BQ,2015-09-14T12:16:50.597Z,,,,,,,,,,,,,,,,,,,,,,,
30723090,2014-07-01,2015-06-30,ID_22,,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzlhLzAwLzBmLzA1ZDMtNDA0Mi1hZTJjLTI0NDZhYTQyOGRjMg.pdf,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ3Lzk1LzllLzU3OTgtNDhiNS05YWYzLTE0ZTYxZjNhMGNhYg.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Anja Albrechtsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2007-07-17,2015-09-11,30723090.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anja Albrechtsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anja Albrechtsen,Sydbank,Anja Albrechtsen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 7. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2015-06-30,2014-07-01,2015-09-07,Herning,40 13 58 65,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21422220,indberetninger-20180424,2.5117264,30723090.0,,2018-03-30T13:54:04.093Z,2015-09-14T12:16:50.462Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-60-BQ,2015-09-14T12:16:50.597Z,,,,,,,,,,,,,,,,,,,,,,,
30723090,2014-07-01,2015-06-30,ID_3,,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzlhLzAwLzBmLzA1ZDMtNDA0Mi1hZTJjLTI0NDZhYTQyOGRjMg.pdf,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ3Lzk1LzllLzU3OTgtNDhiNS05YWYzLTE0ZTYxZjNhMGNhYg.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Anja Albrechtsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2007-07-17,2015-09-11,30723090.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anja Albrechtsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anja Albrechtsen,Sydbank,Anja Albrechtsen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 7. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2015-06-30,2014-07-01,2015-09-07,Herning,40 13 58 65,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21422220,indberetninger-20180424,2.5117264,30723090.0,,2018-03-30T13:54:04.093Z,2015-09-14T12:16:50.462Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-60-BQ,2015-09-14T12:16:50.597Z,,,,,,,,,,,,,,,,,,,,,,,
30723090,2014-07-01,2015-06-30,ID_4,,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzlhLzAwLzBmLzA1ZDMtNDA0Mi1hZTJjLTI0NDZhYTQyOGRjMg.pdf,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ3Lzk1LzllLzU3OTgtNDhiNS05YWYzLTE0ZTYxZjNhMGNhYg.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Anja Albrechtsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2007-07-17,2015-09-11,30723090.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anja Albrechtsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anja Albrechtsen,Sydbank,Anja Albrechtsen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 7. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2015-06-30,2014-07-01,2015-09-07,Herning,40 13 58 65,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21422220,indberetninger-20180424,2.5117264,30723090.0,,2018-03-30T13:54:04.093Z,2015-09-14T12:16:50.462Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-60-BQ,2015-09-14T12:16:50.597Z,,,,,,,,,,,,,,,,,,,,,,,
30723090,2014-07-01,2015-06-30,ID_5,,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzlhLzAwLzBmLzA1ZDMtNDA0Mi1hZTJjLTI0NDZhYTQyOGRjMg.pdf,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ3Lzk1LzllLzU3OTgtNDhiNS05YWYzLTE0ZTYxZjNhMGNhYg.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Anja Albrechtsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2007-07-17,2015-09-11,30723090.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anja Albrechtsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anja Albrechtsen,Sydbank,Anja Albrechtsen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 7. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2015-06-30,2014-07-01,2015-09-07,Herning,40 13 58 65,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21422220,indberetninger-20180424,2.5117264,30723090.0,,2018-03-30T13:54:04.093Z,2015-09-14T12:16:50.462Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-60-BQ,2015-09-14T12:16:50.597Z,,,,,,,,,,,,,,,,,,,,,,,
30723090,2014-07-01,2015-06-30,ID_6,,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzlhLzAwLzBmLzA1ZDMtNDA0Mi1hZTJjLTI0NDZhYTQyOGRjMg.pdf,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ3Lzk1LzllLzU3OTgtNDhiNS05YWYzLTE0ZTYxZjNhMGNhYg.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Anja Albrechtsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2007-07-17,2015-09-11,30723090.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anja Albrechtsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anja Albrechtsen,Sydbank,Anja Albrechtsen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 7. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2015-06-30,2014-07-01,2015-09-07,Herning,40 13 58 65,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21422220,indberetninger-20180424,2.5117264,30723090.0,,2018-03-30T13:54:04.093Z,2015-09-14T12:16:50.462Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-60-BQ,2015-09-14T12:16:50.597Z,,,,,,,,,,,,,,,,,,,,,,,
30723090,2014-07-01,2015-06-30,ID_7,,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzlhLzAwLzBmLzA1ZDMtNDA0Mi1hZTJjLTI0NDZhYTQyOGRjMg.pdf,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ3Lzk1LzllLzU3OTgtNDhiNS05YWYzLTE0ZTYxZjNhMGNhYg.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Anja Albrechtsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2007-07-17,2015-09-11,30723090.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anja Albrechtsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anja Albrechtsen,Sydbank,Anja Albrechtsen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 7. september 2015",257849.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2015-06-30,2014-07-01,2015-09-07,Herning,40 13 58 65,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21422220,indberetninger-20180424,2.5117264,30723090.0,,2018-03-30T13:54:04.093Z,2015-09-14T12:16:50.462Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-60-BQ,2015-09-14T12:16:50.597Z,-5653.0,263502.0,257849.0,-5653.0,,,,,,,,,,,,,,,,,,,
30723090,2014-07-01,2015-06-30,ID_9,,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzlhLzAwLzBmLzA1ZDMtNDA0Mi1hZTJjLTI0NDZhYTQyOGRjMg.pdf,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ3Lzk1LzllLzU3OTgtNDhiNS05YWYzLTE0ZTYxZjNhMGNhYg.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Anja Albrechtsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2007-07-17,2015-09-11,30723090.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anja Albrechtsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anja Albrechtsen,Sydbank,Anja Albrechtsen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 7. september 2015",-99800.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2015-06-30,2014-07-01,2015-09-07,Herning,40 13 58 65,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21422220,indberetninger-20180424,2.5117264,30723090.0,,2018-03-30T13:54:04.093Z,2015-09-14T12:16:50.462Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-60-BQ,2015-09-14T12:16:50.597Z,,,,,,,,,,,,,,,,,,,,,,,
30723090,2015-06-30,2015-06-30,ID_17,,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzlhLzAwLzBmLzA1ZDMtNDA0Mi1hZTJjLTI0NDZhYTQyOGRjMg.pdf,http://regnskaber.virk.dk/09032703/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ3Lzk1LzllLzU3OTgtNDhiNS05YWYzLTE0ZTYxZjNhMGNhYg.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Anja Albrechtsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2007-07-17,2015-09-11,30723090.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anja Albrechtsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anja Albrechtsen,Sydbank,Anja Albrechtsen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 7. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2015-06-30,2014-07-01,2015-09-07,Herning,40 13 58 65,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21422220,indberetninger-20180424,2.5117264,30723090.0,,2018-03-30T13:54:04.093Z,2015-09-14T12:16:50.462Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-60-BQ,2015-09-14T12:16:50.597Z,,,,,1796174.0,208415.0,125000.0,408415.0,1671429.0,1796174.0,124745.0,1387759.0,1387759.0,1387759.0,4800.0,99800.0,1264009.0,282420.0,124745.0,20145.0,200000.0,200000.0,
