entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,PropertyPlantAndEquipmentGross,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
29816360,2016-01-01,2016-12-31,c1,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2M4Lzk2LzQxL2U2NDktNDY5Ni04NzY4LTA0YWVhOWQxNjE3Zg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzZmL2M4L2E0L2M2OWYtNDAwZS05NzFlLTk0ZDBhYTI5ZGJjNA.xml,15131.0,2134804.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Nyborg,5800.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-11,2017-05-11,2009-02-12,2017-05-18,15131.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,,36717785.0,29816360.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nyborg,2015-01-01,2015-12-31,2134804.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-11,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23913374,indberetninger-20180424,2.5118535,29816360,,2018-03-28T05:17:08.177Z,2017-05-22T13:12:14.955Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-77-RD,2017-05-22T13:12:15.132Z,80182.0,15131.0,185231.0,8725.0,72323.0,0.0,63598.0,97777.0,170100.0,17595.0,,,,,,,,,,,,,,,,,,,,,,
29816360,2016-01-01,2016-12-31,c122,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2M4Lzk2LzQxL2U2NDktNDY5Ni04NzY4LTA0YWVhOWQxNjE3Zg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzZmL2M4L2E0L2M2OWYtNDAwZS05NzFlLTk0ZDBhYTI5ZGJjNA.xml,15131.0,2134804.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Nyborg,5800.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-11,2017-05-11,2009-02-12,2017-05-18,15131.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,,36717785.0,29816360.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nyborg,2015-01-01,2015-12-31,2134804.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-11,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23913374,indberetninger-20180424,2.5118535,29816360,,2018-03-28T05:17:08.177Z,2017-05-22T13:12:14.955Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-77-RD,2017-05-22T13:12:15.132Z,80182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2016-01-01,2016-12-31,c149,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2M4Lzk2LzQxL2U2NDktNDY5Ni04NzY4LTA0YWVhOWQxNjE3Zg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzZmL2M4L2E0L2M2OWYtNDAwZS05NzFlLTk0ZDBhYTI5ZGJjNA.xml,15131.0,2134804.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Nyborg,5800.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-11,2017-05-11,2009-02-12,2017-05-18,15131.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,,36717785.0,29816360.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nyborg,2015-01-01,2015-12-31,2134804.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-11,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23913374,indberetninger-20180424,2.5118535,29816360,,2018-03-28T05:17:08.177Z,2017-05-22T13:12:14.955Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-77-RD,2017-05-22T13:12:15.132Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2016-01-01,2016-12-31,c200,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2M4Lzk2LzQxL2U2NDktNDY5Ni04NzY4LTA0YWVhOWQxNjE3Zg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzZmL2M4L2E0L2M2OWYtNDAwZS05NzFlLTk0ZDBhYTI5ZGJjNA.xml,15131.0,2134804.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Nyborg,5800.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-11,2017-05-11,2009-02-12,2017-05-18,15131.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,,36717785.0,29816360.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nyborg,2015-01-01,2015-12-31,2134804.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-11,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23913374,indberetninger-20180424,2.5118535,29816360,,2018-03-28T05:17:08.177Z,2017-05-22T13:12:14.955Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-77-RD,2017-05-22T13:12:15.132Z,80182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2016-01-01,2016-12-31,c70,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2M4Lzk2LzQxL2U2NDktNDY5Ni04NzY4LTA0YWVhOWQxNjE3Zg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzZmL2M4L2E0L2M2OWYtNDAwZS05NzFlLTk0ZDBhYTI5ZGJjNA.xml,15131.0,2134804.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Nyborg,5800.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-11,2017-05-11,2009-02-12,2017-05-18,15131.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,,36717785.0,29816360.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nyborg,2015-01-01,2015-12-31,2134804.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-11,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23913374,indberetninger-20180424,2.5118535,29816360,,2018-03-28T05:17:08.177Z,2017-05-22T13:12:14.955Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-77-RD,2017-05-22T13:12:15.132Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bertel Dorph
29816360,2016-01-01,2016-12-31,c71,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2M4Lzk2LzQxL2U2NDktNDY5Ni04NzY4LTA0YWVhOWQxNjE3Zg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzZmL2M4L2E0L2M2OWYtNDAwZS05NzFlLTk0ZDBhYTI5ZGJjNA.xml,15131.0,2134804.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Nyborg,5800.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-11,2017-05-11,2009-02-12,2017-05-18,15131.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,,36717785.0,29816360.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nyborg,2015-01-01,2015-12-31,2134804.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-11,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23913374,indberetninger-20180424,2.5118535,29816360,,2018-03-28T05:17:08.177Z,2017-05-22T13:12:14.955Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-77-RD,2017-05-22T13:12:15.132Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThorbjÃ¸rn Heinze Pedersen
29816360,2016-01-01,2016-12-31,c88,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2M4Lzk2LzQxL2U2NDktNDY5Ni04NzY4LTA0YWVhOWQxNjE3Zg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzZmL2M4L2E0L2M2OWYtNDAwZS05NzFlLTk0ZDBhYTI5ZGJjNA.xml,15131.0,2134804.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Nyborg,5800.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-11,2017-05-11,2009-02-12,2017-05-18,15131.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,,36717785.0,29816360.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nyborg,2015-01-01,2015-12-31,2134804.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-11,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23913374,indberetninger-20180424,2.5118535,29816360,,2018-03-28T05:17:08.177Z,2017-05-22T13:12:14.955Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-77-RD,2017-05-22T13:12:15.132Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2016-12-31,2016-12-31,c150,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2M4Lzk2LzQxL2U2NDktNDY5Ni04NzY4LTA0YWVhOWQxNjE3Zg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzZmL2M4L2E0L2M2OWYtNDAwZS05NzFlLTk0ZDBhYTI5ZGJjNA.xml,15131.0,2134804.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Nyborg,5800.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-11,2017-05-11,2009-02-12,2017-05-18,15131.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,,36717785.0,29816360.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nyborg,2015-01-01,2015-12-31,2134804.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-11,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23913374,indberetninger-20180424,2.5118535,29816360,,2018-03-28T05:17:08.177Z,2017-05-22T13:12:14.955Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-77-RD,2017-05-22T13:12:15.132Z,,,,,,,,,,,,,,,,,,,,,,,2119673.0,,,,,,,,,
29816360,2016-12-31,2016-12-31,c183,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2M4Lzk2LzQxL2U2NDktNDY5Ni04NzY4LTA0YWVhOWQxNjE3Zg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzZmL2M4L2E0L2M2OWYtNDAwZS05NzFlLTk0ZDBhYTI5ZGJjNA.xml,15131.0,2134804.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Nyborg,5800.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-11,2017-05-11,2009-02-12,2017-05-18,15131.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,125000.0,36717785.0,29816360.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nyborg,2015-01-01,2015-12-31,2134804.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-11,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23913374,indberetninger-20180424,2.5118535,29816360,,2018-03-28T05:17:08.177Z,2017-05-22T13:12:14.955Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-77-RD,2017-05-22T13:12:15.132Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2016-12-31,2016-12-31,c201,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2M4Lzk2LzQxL2U2NDktNDY5Ni04NzY4LTA0YWVhOWQxNjE3Zg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzZmL2M4L2E0L2M2OWYtNDAwZS05NzFlLTk0ZDBhYTI5ZGJjNA.xml,15131.0,2134804.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Nyborg,5800.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-11,2017-05-11,2009-02-12,2017-05-18,15131.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,-43754.0,36717785.0,29816360.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nyborg,2015-01-01,2015-12-31,2134804.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-11,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23913374,indberetninger-20180424,2.5118535,29816360,,2018-03-28T05:17:08.177Z,2017-05-22T13:12:14.955Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-77-RD,2017-05-22T13:12:15.132Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
