entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsForDeferredTax,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,PropertyCost,Revenue,TaxExpense,TaxExpenseOnOrdinaryActivities,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,FixturesFittingsToolsAndEquipment,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,NameAndSurnameOfAuditor,NameOfAuditFirm,AdditionsToPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
30716973,2012-01-01,2012-12-31,c1,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk3MztBcFM0MDc2NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODU4MjBfMjU4.xml,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-07-11,2013-05-28,-7503.0,Statsaut. revisor,,30716973.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18705238,indberetninger-20180424,2.5097437,30716973.0,,2018-04-02T00:38:38.740Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-89.371,2013-05-30T22:00:00.000Z,-79026.0,-12593.0,-8245.0,-314821.0,532835.0,22584.0,-118312.0,-322901.0,5023.0,300317.0,-99864.0,-250096.0,901243.0,20838.0,-20838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Nielsen,Beierholm,,,,
30716973,2012-01-01,2012-12-31,c106,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk3MztBcFM0MDc2NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODU4MjBfMjU4.xml,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-07-11,2013-05-28,-7503.0,Statsaut. revisor,,30716973.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18705238,indberetninger-20180424,2.5097437,30716973.0,,2018-04-02T00:38:38.740Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-89.371,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Nielsen,Beierholm,,,,
30716973,2012-01-01,2012-12-31,c179,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk3MztBcFM0MDc2NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODU4MjBfMjU4.xml,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-07-11,2013-05-28,-7503.0,Statsaut. revisor,,30716973.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18705238,indberetninger-20180424,2.5097437,30716973.0,,2018-04-02T00:38:38.740Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-89.371,2013-05-30T22:00:00.000Z,-79026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716973,2012-01-01,2012-12-31,c209,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk3MztBcFM0MDc2NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODU4MjBfMjU4.xml,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-07-11,2013-05-28,-7503.0,Statsaut. revisor,,30716973.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18705238,indberetninger-20180424,2.5097437,30716973.0,,2018-04-02T00:38:38.740Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-89.371,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144192.0,,,
30716973,2012-01-01,2012-12-31,c218,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk3MztBcFM0MDc2NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODU4MjBfMjU4.xml,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-07-11,2013-05-28,-7503.0,Statsaut. revisor,,30716973.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18705238,indberetninger-20180424,2.5097437,30716973.0,,2018-04-02T00:38:38.740Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-89.371,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
30716973,2012-01-01,2012-12-31,c287,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk3MztBcFM0MDc2NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODU4MjBfMjU4.xml,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-07-11,2013-05-28,-7503.0,Statsaut. revisor,,30716973.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18705238,indberetninger-20180424,2.5097437,30716973.0,,2018-04-02T00:38:38.740Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-89.371,2013-05-30T22:00:00.000Z,-79026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716973,2012-01-01,2012-12-31,c33,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk3MztBcFM0MDc2NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODU4MjBfMjU4.xml,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-07-11,2013-05-28,-7503.0,Statsaut. revisor,,30716973.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18705238,indberetninger-20180424,2.5097437,30716973.0,,2018-04-02T00:38:38.740Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-89.371,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nils Olav Ãrseth,,
30716973,2012-01-01,2012-12-31,c49,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk3MztBcFM0MDc2NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODU4MjBfMjU4.xml,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-07-11,2013-05-28,-7503.0,Statsaut. revisor,,30716973.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18705238,indberetninger-20180424,2.5097437,30716973.0,,2018-04-02T00:38:38.740Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-89.371,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Monberg,,
30716973,2012-01-01,2012-12-31,c50,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk3MztBcFM0MDc2NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODU4MjBfMjU4.xml,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-07-11,2013-05-28,-7503.0,Statsaut. revisor,,30716973.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18705238,indberetninger-20180424,2.5097437,30716973.0,,2018-04-02T00:38:38.740Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-89.371,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klaus Juel Rasmussen,,
30716973,2012-12-31,2012-12-31,c210,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk3MztBcFM0MDc2NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODU4MjBfMjU4.xml,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-07-11,2013-05-28,-7503.0,Statsaut. revisor,,30716973.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18705238,indberetninger-20180424,2.5097437,30716973.0,,2018-04-02T00:38:38.740Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-89.371,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11298901.0,,,,,,,,,,12698492.0,,,,,,,
30716973,2012-12-31,2012-12-31,c219,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk3MztBcFM0MDc2NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODU4MjBfMjU4.xml,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-07-11,2013-05-28,-7503.0,Statsaut. revisor,,30716973.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18705238,indberetninger-20180424,2.5097437,30716973.0,,2018-04-02T00:38:38.740Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-89.371,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3125.0,,,,,,,,,,37514.0,-34389.0,,,,,,
30716973,2012-12-31,2012-12-31,c249,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk3MztBcFM0MDc2NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODU4MjBfMjU4.xml,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-07-11,2013-05-28,-7503.0,Statsaut. revisor,956000.0,30716973.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18705238,indberetninger-20180424,2.5097437,30716973.0,,2018-04-02T00:38:38.740Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-89.371,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716973,2012-12-31,2012-12-31,c288,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk3MztBcFM0MDc2NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODU4MjBfMjU4.xml,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-07-11,2013-05-28,-7503.0,Statsaut. revisor,2637736.0,30716973.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18705238,indberetninger-20180424,2.5097437,30716973.0,,2018-04-02T00:38:38.740Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-89.371,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716973,2012-12-31,2012-12-31,c362,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk3MztBcFM0MDc2NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODU4MjBfMjU4.xml,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-07-11,2013-05-28,-7503.0,Statsaut. revisor,,30716973.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18705238,indberetninger-20180424,2.5097437,30716973.0,,2018-04-02T00:38:38.740Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-89.371,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,7219867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6617308.0,158100.0
30716973,2012-12-31,2012-12-31,c441,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk3MztBcFM0MDc2NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODU4MjBfMjU4.xml,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-07-11,2013-05-28,-7503.0,Statsaut. revisor,,30716973.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18705238,indberetninger-20180424,2.5097437,30716973.0,,2018-04-02T00:38:38.740Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-89.371,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,762968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
30716973,2012-12-31,2012-12-31,c7,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8vcGRmcy8zMDcxNjk3MztBcFM0MDc2NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/37961703/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODU4MjBfMjU4.xml,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-07-11,2013-05-28,-7503.0,Statsaut. revisor,3593736.0,30716973.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18705238,indberetninger-20180424,2.5097437,30716973.0,,2018-04-02T00:38:38.740Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-89.371,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,7824735.0,11650913.0,187071.0,956000.0,348887.0,137451.0,3125.0,11298901.0,11650913.0,8057177.0,7061767.0,762968.0,11302026.0,14049.0,11302026.0,2637736.0,1150.0,232442.0,158100.0,40500.0,161816.0,8724.0,18643.0,15641.0,,,,,,,,
