entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
70322315,2015-06-01,2016-05-31,c15,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkzL2FiLzAzL2NhNjgtNDVlNi04NmZkLTAwNDc4ZmVjMDM4Mg.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE5LzczLzFhL2RiODMtNGMzMy1iOWM3LTUyNzllNzZiMDAyNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2Lzc3L2Q5L2Y4L2E3ZDMtNGY3MS1iNTgwLTc4ZTdjMGU3MTRmNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2100.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-10-26,2016-10-31,,Statsautoriseret Revisor,,,70322315.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo,C.G.S. DANMARK ApS,MBA Revision / Michael Bo Andersen,,,Lyngby,2014-06-01,2015-05-31,0.0,,,2016-05-31,2015-06-01,false,false,2016-10-26,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23149269,indberetninger-20180424,2.59278,70322315.0,,2018-03-28T20:59:29.138Z,2016-11-14T09:09:42.187Z,regnskab,0.0,,2016-05-31,2015-06-01,X16-BG-79-FE,2016-11-14T09:09:42.398Z,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
70322315,2015-06-01,2016-05-31,c16,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkzL2FiLzAzL2NhNjgtNDVlNi04NmZkLTAwNDc4ZmVjMDM4Mg.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE5LzczLzFhL2RiODMtNGMzMy1iOWM3LTUyNzllNzZiMDAyNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2Lzc3L2Q5L2Y4L2E3ZDMtNGY3MS1iNTgwLTc4ZTdjMGU3MTRmNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2100.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-10-26,2016-10-31,,Statsautoriseret Revisor,,,70322315.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo,C.G.S. DANMARK ApS,MBA Revision / Michael Bo Andersen,,,Lyngby,2014-06-01,2015-05-31,-440899.0,,,2016-05-31,2015-06-01,false,false,2016-10-26,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23149269,indberetninger-20180424,2.59278,70322315.0,,2018-03-28T20:59:29.138Z,2016-11-14T09:09:42.187Z,regnskab,0.0,,2016-05-31,2015-06-01,X16-BG-79-FE,2016-11-14T09:09:42.398Z,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
70322315,2015-06-01,2016-05-31,c17,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkzL2FiLzAzL2NhNjgtNDVlNi04NmZkLTAwNDc4ZmVjMDM4Mg.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE5LzczLzFhL2RiODMtNGMzMy1iOWM3LTUyNzllNzZiMDAyNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2Lzc3L2Q5L2Y4L2E3ZDMtNGY3MS1iNTgwLTc4ZTdjMGU3MTRmNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2100.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-10-26,2016-10-31,,Statsautoriseret Revisor,,,70322315.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo,C.G.S. DANMARK ApS,MBA Revision / Michael Bo Andersen,,,Lyngby,2014-06-01,2015-05-31,134933.0,,,2016-05-31,2015-06-01,false,false,2016-10-26,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23149269,indberetninger-20180424,2.59278,70322315.0,,2018-03-28T20:59:29.138Z,2016-11-14T09:09:42.187Z,regnskab,0.0,,2016-05-31,2015-06-01,X16-BG-79-FE,2016-11-14T09:09:42.398Z,,,,,,,,,,,,,,,,,,,,,,,,,,133067.0,,,
70322315,2015-06-01,2016-05-31,c2,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkzL2FiLzAzL2NhNjgtNDVlNi04NmZkLTAwNDc4ZmVjMDM4Mg.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE5LzczLzFhL2RiODMtNGMzMy1iOWM3LTUyNzllNzZiMDAyNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2Lzc3L2Q5L2Y4L2E3ZDMtNGY3MS1iNTgwLTc4ZTdjMGU3MTRmNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2100.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-10-26,2016-10-31,,Statsautoriseret Revisor,,,70322315.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo,C.G.S. DANMARK ApS,MBA Revision / Michael Bo Andersen,,,Lyngby,2014-06-01,2015-05-31,,,,2016-05-31,2015-06-01,false,false,2016-10-26,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23149269,indberetninger-20180424,2.59278,70322315.0,,2018-03-28T20:59:29.138Z,2016-11-14T09:09:42.187Z,regnskab,0.0,,2016-05-31,2015-06-01,X16-BG-79-FE,2016-11-14T09:09:42.398Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christian Girbo-SÃ¸rensen
70322315,2015-06-01,2016-05-31,c3,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkzL2FiLzAzL2NhNjgtNDVlNi04NmZkLTAwNDc4ZmVjMDM4Mg.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE5LzczLzFhL2RiODMtNGMzMy1iOWM3LTUyNzllNzZiMDAyNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2Lzc3L2Q5L2Y4L2E3ZDMtNGY3MS1iNTgwLTc4ZTdjMGU3MTRmNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2100.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-10-26,2016-10-31,,Statsautoriseret Revisor,,,70322315.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo,C.G.S. DANMARK ApS,MBA Revision / Michael Bo Andersen,,,Lyngby,2014-06-01,2015-05-31,,,,2016-05-31,2015-06-01,false,false,2016-10-26,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23149269,indberetninger-20180424,2.59278,70322315.0,,2018-03-28T20:59:29.138Z,2016-11-14T09:09:42.187Z,regnskab,0.0,,2016-05-31,2015-06-01,X16-BG-79-FE,2016-11-14T09:09:42.398Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SÃ¸ren Lense Girbo-SÃ¸rensen
70322315,2015-06-01,2016-05-31,c5,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkzL2FiLzAzL2NhNjgtNDVlNi04NmZkLTAwNDc4ZmVjMDM4Mg.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE5LzczLzFhL2RiODMtNGMzMy1iOWM3LTUyNzllNzZiMDAyNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2Lzc3L2Q5L2Y4L2E3ZDMtNGY3MS1iNTgwLTc4ZTdjMGU3MTRmNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2100.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-10-26,2016-10-31,,Statsautoriseret Revisor,,,70322315.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo,C.G.S. DANMARK ApS,MBA Revision / Michael Bo Andersen,,,Lyngby,2014-06-01,2015-05-31,134933.0,,,2016-05-31,2015-06-01,false,false,2016-10-26,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23149269,indberetninger-20180424,2.59278,70322315.0,,2018-03-28T20:59:29.138Z,2016-11-14T09:09:42.187Z,regnskab,0.0,,2016-05-31,2015-06-01,X16-BG-79-FE,2016-11-14T09:09:42.398Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70322315,2015-06-01,2016-05-31,c7,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkzL2FiLzAzL2NhNjgtNDVlNi04NmZkLTAwNDc4ZmVjMDM4Mg.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE5LzczLzFhL2RiODMtNGMzMy1iOWM3LTUyNzllNzZiMDAyNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2Lzc3L2Q5L2Y4L2E3ZDMtNGY3MS1iNTgwLTc4ZTdjMGU3MTRmNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2100.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-10-26,2016-10-31,,Statsautoriseret Revisor,,,70322315.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo,C.G.S. DANMARK ApS,MBA Revision / Michael Bo Andersen,,,Lyngby,2014-06-01,2015-05-31,-440899.0,,,2016-05-31,2015-06-01,false,false,2016-10-26,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23149269,indberetninger-20180424,2.59278,70322315.0,,2018-03-28T20:59:29.138Z,2016-11-14T09:09:42.187Z,regnskab,0.0,,2016-05-31,2015-06-01,X16-BG-79-FE,2016-11-14T09:09:42.398Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70322315,2016-05-31,2016-05-31,c18,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkzL2FiLzAzL2NhNjgtNDVlNi04NmZkLTAwNDc4ZmVjMDM4Mg.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE5LzczLzFhL2RiODMtNGMzMy1iOWM3LTUyNzllNzZiMDAyNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2Lzc3L2Q5L2Y4L2E3ZDMtNGY3MS1iNTgwLTc4ZTdjMGU3MTRmNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2100.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-10-26,2016-10-31,,Statsautoriseret Revisor,,,70322315.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo,C.G.S. DANMARK ApS,MBA Revision / Michael Bo Andersen,,,Lyngby,2014-06-01,2015-05-31,,,,2016-05-31,2015-06-01,false,false,2016-10-26,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23149269,indberetninger-20180424,2.59278,70322315.0,,2018-03-28T20:59:29.138Z,2016-11-14T09:09:42.187Z,regnskab,0.0,,2016-05-31,2015-06-01,X16-BG-79-FE,2016-11-14T09:09:42.398Z,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,
70322315,2016-05-31,2016-05-31,c19,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkzL2FiLzAzL2NhNjgtNDVlNi04NmZkLTAwNDc4ZmVjMDM4Mg.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE5LzczLzFhL2RiODMtNGMzMy1iOWM3LTUyNzllNzZiMDAyNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2Lzc3L2Q5L2Y4L2E3ZDMtNGY3MS1iNTgwLTc4ZTdjMGU3MTRmNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2100.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-10-26,2016-10-31,,Statsautoriseret Revisor,,,70322315.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo,C.G.S. DANMARK ApS,MBA Revision / Michael Bo Andersen,,,Lyngby,2014-06-01,2015-05-31,,,,2016-05-31,2015-06-01,false,false,2016-10-26,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23149269,indberetninger-20180424,2.59278,70322315.0,,2018-03-28T20:59:29.138Z,2016-11-14T09:09:42.187Z,regnskab,0.0,,2016-05-31,2015-06-01,X16-BG-79-FE,2016-11-14T09:09:42.398Z,,,,,,5228671.0,,,,,,,,,,,,,,,,,,,,,,,
70322315,2016-05-31,2016-05-31,c20,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkzL2FiLzAzL2NhNjgtNDVlNi04NmZkLTAwNDc4ZmVjMDM4Mg.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE5LzczLzFhL2RiODMtNGMzMy1iOWM3LTUyNzllNzZiMDAyNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2Lzc3L2Q5L2Y4L2E3ZDMtNGY3MS1iNTgwLTc4ZTdjMGU3MTRmNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2100.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-10-26,2016-10-31,,Statsautoriseret Revisor,,,70322315.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo,C.G.S. DANMARK ApS,MBA Revision / Michael Bo Andersen,,,Lyngby,2014-06-01,2015-05-31,,,,2016-05-31,2015-06-01,false,false,2016-10-26,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23149269,indberetninger-20180424,2.59278,70322315.0,,2018-03-28T20:59:29.138Z,2016-11-14T09:09:42.187Z,regnskab,0.0,,2016-05-31,2015-06-01,X16-BG-79-FE,2016-11-14T09:09:42.398Z,,,,,,134933.0,,,,,,,,,,,,,,,,,,,,,,,
70322315,2016-05-31,2016-05-31,c9,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkzL2FiLzAzL2NhNjgtNDVlNi04NmZkLTAwNDc4ZmVjMDM4Mg.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzE5LzczLzFhL2RiODMtNGMzMy1iOWM3LTUyNzllNzZiMDAyNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2Lzc3L2Q5L2Y4L2E3ZDMtNGY3MS1iNTgwLTc4ZTdjMGU3MTRmNw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2100.0,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2016-10-26,2016-10-31,,Statsautoriseret Revisor,,,70322315.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo,C.G.S. DANMARK ApS,MBA Revision / Michael Bo Andersen,,,Lyngby,2014-06-01,2015-05-31,,,,2016-05-31,2015-06-01,false,false,2016-10-26,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23149269,indberetninger-20180424,2.59278,70322315.0,,2018-03-28T20:59:29.138Z,2016-11-14T09:09:42.187Z,regnskab,0.0,,2016-05-31,2015-06-01,X16-BG-79-FE,2016-11-14T09:09:42.398Z,5684245.0,933692.0,200000.0,4876681.0,10648.0,5563604.0,664600.0,5684245.0,120641.0,142964.0,49000.0,807564.0,93964.0,3639146.0,113157.0,42020.0,664600.0,134933.0,5228671.0,3639146.0,120641.0,303843.0,250000.0,7484.0,1175.0,,,,
