entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
14485902,2018-01-01,2018-12-31,ID_16,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzMyLzEzLzNiL2IwNzYtNDA1Ni1iNTM4LWMwNjM1ZWVhYjcyZg.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzllL2M2LzBkLzQ2MDUtNDljZS1iODc5LWEyOWE0ODcxZTAyNw.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,40.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-04,2019-04-04,1990-08-01,2019-04-04,46 15 51 60,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,Karlslunde,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2018-12-31,2018-01-01,false,2019-04-04,Nakskov,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:26952489,indberetninger-20180424,2.5097437,14485902.0,AWn74cS7RYGX6_YTGrtF,2019-04-08T07:38:04.304Z,2019-04-08T07:37:50.291Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-61-UJ,2019-04-08T07:37:50.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14485902,2018-01-01,2018-12-31,ID_19,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzMyLzEzLzNiL2IwNzYtNDA1Ni1iNTM4LWMwNjM1ZWVhYjcyZg.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzllL2M2LzBkLzQ2MDUtNDljZS1iODc5LWEyOWE0ODcxZTAyNw.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-04,2019-04-04,1990-08-01,2019-04-04,46 15 51 60,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,Karlslunde,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2018-12-31,2018-01-01,false,2019-04-04,Nakskov,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:26952489,indberetninger-20180424,2.5097437,14485902.0,AWn74cS7RYGX6_YTGrtF,2019-04-08T07:38:04.304Z,2019-04-08T07:37:50.291Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-61-UJ,2019-04-08T07:37:50.515Z,,,,,,,315373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14485902,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzMyLzEzLzNiL2IwNzYtNDA1Ni1iNTM4LWMwNjM1ZWVhYjcyZg.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzllL2M2LzBkLzQ2MDUtNDljZS1iODc5LWEyOWE0ODcxZTAyNw.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-04,2019-04-04,1990-08-01,2019-04-04,46 15 51 60,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,Karlslunde,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2018-12-31,2018-01-01,false,2019-04-04,Nakskov,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:26952489,indberetninger-20180424,2.5097437,14485902.0,AWn74cS7RYGX6_YTGrtF,2019-04-08T07:38:04.304Z,2019-04-08T07:37:50.291Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-61-UJ,2019-04-08T07:37:50.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14485902,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzMyLzEzLzNiL2IwNzYtNDA1Ni1iNTM4LWMwNjM1ZWVhYjcyZg.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzllL2M2LzBkLzQ2MDUtNDljZS1iODc5LWEyOWE0ODcxZTAyNw.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-04,2019-04-04,1990-08-01,2019-04-04,46 15 51 60,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,Karlslunde,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2018-12-31,2018-01-01,false,2019-04-04,Nakskov,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:26952489,indberetninger-20180424,2.5097437,14485902.0,AWn74cS7RYGX6_YTGrtF,2019-04-08T07:38:04.304Z,2019-04-08T07:37:50.291Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-61-UJ,2019-04-08T07:37:50.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vera Kirsten Ãfeldt
14485902,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzMyLzEzLzNiL2IwNzYtNDA1Ni1iNTM4LWMwNjM1ZWVhYjcyZg.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzllL2M2LzBkLzQ2MDUtNDljZS1iODc5LWEyOWE0ODcxZTAyNw.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-04,2019-04-04,1990-08-01,2019-04-04,46 15 51 60,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,Karlslunde,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2018-12-31,2018-01-01,false,2019-04-04,Nakskov,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:26952489,indberetninger-20180424,2.5097437,14485902.0,AWn74cS7RYGX6_YTGrtF,2019-04-08T07:38:04.304Z,2019-04-08T07:37:50.291Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-61-UJ,2019-04-08T07:37:50.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14485902,2018-01-01,2018-12-31,ID_5,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzMyLzEzLzNiL2IwNzYtNDA1Ni1iNTM4LWMwNjM1ZWVhYjcyZg.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzllL2M2LzBkLzQ2MDUtNDljZS1iODc5LWEyOWE0ODcxZTAyNw.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-04,2019-04-04,1990-08-01,2019-04-04,46 15 51 60,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,Karlslunde,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2018-12-31,2018-01-01,false,2019-04-04,Nakskov,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:26952489,indberetninger-20180424,2.5097437,14485902.0,AWn74cS7RYGX6_YTGrtF,2019-04-08T07:38:04.304Z,2019-04-08T07:37:50.291Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-61-UJ,2019-04-08T07:37:50.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Sam Loft,Bestyrelsesmedlem,
14485902,2018-01-01,2018-12-31,ID_6,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzMyLzEzLzNiL2IwNzYtNDA1Ni1iNTM4LWMwNjM1ZWVhYjcyZg.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzllL2M2LzBkLzQ2MDUtNDljZS1iODc5LWEyOWE0ODcxZTAyNw.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-04,2019-04-04,1990-08-01,2019-04-04,46 15 51 60,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,Karlslunde,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2018-12-31,2018-01-01,false,2019-04-04,Nakskov,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:26952489,indberetninger-20180424,2.5097437,14485902.0,AWn74cS7RYGX6_YTGrtF,2019-04-08T07:38:04.304Z,2019-04-08T07:37:50.291Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-61-UJ,2019-04-08T07:37:50.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vera Kirsten Ãfeldt,Administrerende direktÃ¸r/Bestyrelsesmedlem,
14485902,2018-01-01,2018-12-31,ID_7,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzMyLzEzLzNiL2IwNzYtNDA1Ni1iNTM4LWMwNjM1ZWVhYjcyZg.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzllL2M2LzBkLzQ2MDUtNDljZS1iODc5LWEyOWE0ODcxZTAyNw.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-04,2019-04-04,1990-08-01,2019-04-04,46 15 51 60,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,Karlslunde,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2018-12-31,2018-01-01,false,2019-04-04,Nakskov,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:26952489,indberetninger-20180424,2.5097437,14485902.0,AWn74cS7RYGX6_YTGrtF,2019-04-08T07:38:04.304Z,2019-04-08T07:37:50.291Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-61-UJ,2019-04-08T07:37:50.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jens Peter GÃ¸tze,Bestyrelsesmedlem,
14485902,2018-01-01,2018-12-31,ID_8,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzMyLzEzLzNiL2IwNzYtNDA1Ni1iNTM4LWMwNjM1ZWVhYjcyZg.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzllL2M2LzBkLzQ2MDUtNDljZS1iODc5LWEyOWE0ODcxZTAyNw.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-04,2019-04-04,1990-08-01,2019-04-04,46 15 51 60,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,Karlslunde,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2018-12-31,2018-01-01,false,2019-04-04,Nakskov,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:26952489,indberetninger-20180424,2.5097437,14485902.0,AWn74cS7RYGX6_YTGrtF,2019-04-08T07:38:04.304Z,2019-04-08T07:37:50.291Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-61-UJ,2019-04-08T07:37:50.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14485902,2018-01-01,2018-12-31,ID_9,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzMyLzEzLzNiL2IwNzYtNDA1Ni1iNTM4LWMwNjM1ZWVhYjcyZg.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzllL2M2LzBkLzQ2MDUtNDljZS1iODc5LWEyOWE0ODcxZTAyNw.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-04,2019-04-04,1990-08-01,2019-04-04,46 15 51 60,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,Karlslunde,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2018-12-31,2018-01-01,false,2019-04-04,Nakskov,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:26952489,indberetninger-20180424,2.5097437,14485902.0,AWn74cS7RYGX6_YTGrtF,2019-04-08T07:38:04.304Z,2019-04-08T07:37:50.291Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-61-UJ,2019-04-08T07:37:50.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kjeld ThÃ¸rup,Bestyrelsesmedlem,
14485902,2018-12-31,2018-12-31,ID_14,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzMyLzEzLzNiL2IwNzYtNDA1Ni1iNTM4LWMwNjM1ZWVhYjcyZg.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzllL2M2LzBkLzQ2MDUtNDljZS1iODc5LWEyOWE0ODcxZTAyNw.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-04,2019-04-04,1990-08-01,2019-04-04,46 15 51 60,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,Karlslunde,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2018-12-31,2018-01-01,false,2019-04-04,Nakskov,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:26952489,indberetninger-20180424,2.5097437,14485902.0,AWn74cS7RYGX6_YTGrtF,2019-04-08T07:38:04.304Z,2019-04-08T07:37:50.291Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-61-UJ,2019-04-08T07:37:50.515Z,,,,,,,,,,,7646527.0,2225881.0,200000.0,4344675.0,3157703.0,169570.0,3132282.0,7646527.0,4026127.0,364961.0,364961.0,3301852.0,2755524.0,3301852.0,462697.0,462697.0,2957703.0,0.0,3661166.0,40000.0,745461.0,2118794.0,120000.0,120181.0,1998794.0,,,
