entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,TransferredFromSharePremium,ValueAdjustmentsOfEquity,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables
29914656,2013-01-01,2013-12-31,c727,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8vcGRmcy8yOTkxNDY1NjtBcFMzODI2OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8veGJybHMvWC0wQUY0NTlDRS0yMDE1MDMyN18xMzU5MDJfMzY0.xml,,Aalborg SÃ,9210.0,20.0,Th. V. Gardes Vej,"9000, Aalborg","Danalien, 1,1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-03-18,2015-03-18,2006-08-18,2015-03-26,29914656.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Nord Ejendomme Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan JÃ¸rgensen,Jan JÃ¸rgensen,Nord Ejendomme Holding ApS,"Kvist & Jensen, Aalborg, statsautoriserede revisorer A/S",Aalborg SÃ,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg SÃ,ApS,Nord Ejendomme ApS,Aalborg SÃ,2014-12-31,2014-01-01,100.0,2015-03-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17849721,indberetninger-20180424,2.5097342,29914656.0,,2018-03-30T20:31:32.523Z,2015-03-27T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.009,2015-03-27T23:00:00.000Z,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
29914656,2013-01-01,2013-12-31,c736,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8vcGRmcy8yOTkxNDY1NjtBcFMzODI2OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8veGJybHMvWC0wQUY0NTlDRS0yMDE1MDMyN18xMzU5MDJfMzY0.xml,,Aalborg SÃ,9210.0,20.0,Th. V. Gardes Vej,"9000, Aalborg","Danalien, 1,1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-03-18,2015-03-18,2006-08-18,2015-03-26,29914656.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Nord Ejendomme Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan JÃ¸rgensen,Jan JÃ¸rgensen,Nord Ejendomme Holding ApS,"Kvist & Jensen, Aalborg, statsautoriserede revisorer A/S",Aalborg SÃ,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg SÃ,ApS,Nord Ejendomme ApS,Aalborg SÃ,2014-12-31,2014-01-01,100.0,2015-03-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17849721,indberetninger-20180424,2.5097342,29914656.0,,2018-03-30T20:31:32.523Z,2015-03-27T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.009,2015-03-27T23:00:00.000Z,,24740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29914656,2013-01-01,2013-12-31,c742,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8vcGRmcy8yOTkxNDY1NjtBcFMzODI2OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8veGJybHMvWC0wQUY0NTlDRS0yMDE1MDMyN18xMzU5MDJfMzY0.xml,,Aalborg SÃ,9210.0,20.0,Th. V. Gardes Vej,"9000, Aalborg","Danalien, 1,1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-03-18,2015-03-18,2006-08-18,2015-03-26,29914656.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Nord Ejendomme Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan JÃ¸rgensen,Jan JÃ¸rgensen,Nord Ejendomme Holding ApS,"Kvist & Jensen, Aalborg, statsautoriserede revisorer A/S",Aalborg SÃ,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg SÃ,ApS,Nord Ejendomme ApS,Aalborg SÃ,2014-12-31,2014-01-01,100.0,2015-03-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17849721,indberetninger-20180424,2.5097342,29914656.0,,2018-03-30T20:31:32.523Z,2015-03-27T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.009,2015-03-27T23:00:00.000Z,,-40405.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
29914656,2013-12-31,2013-12-31,c180,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8vcGRmcy8yOTkxNDY1NjtBcFMzODI2OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8veGJybHMvWC0wQUY0NTlDRS0yMDE1MDMyN18xMzU5MDJfMzY0.xml,35508.0,Aalborg SÃ,9210.0,20.0,Th. V. Gardes Vej,"9000, Aalborg","Danalien, 1,1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-03-18,2015-03-18,2006-08-18,2015-03-26,29914656.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Nord Ejendomme Holding ApS.,Ãrsrapport,1300000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan JÃ¸rgensen,Jan JÃ¸rgensen,Nord Ejendomme Holding ApS,"Kvist & Jensen, Aalborg, statsautoriserede revisorer A/S",Aalborg SÃ,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg SÃ,ApS,Nord Ejendomme ApS,Aalborg SÃ,2014-12-31,2014-01-01,100.0,2015-03-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17849721,indberetninger-20180424,2.5097342,29914656.0,,2018-03-30T20:31:32.523Z,2015-03-27T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.009,2015-03-27T23:00:00.000Z,,,,,,,,,,,,,,1335508.0,,,,,,,,,,,,,,,,,,
29914656,2013-12-31,2013-12-31,c4,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8vcGRmcy8yOTkxNDY1NjtBcFMzODI2OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8veGJybHMvWC0wQUY0NTlDRS0yMDE1MDMyN18xMzU5MDJfMzY0.xml,,Aalborg SÃ,9210.0,20.0,Th. V. Gardes Vej,"9000, Aalborg","Danalien, 1,1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-03-18,2015-03-18,2006-08-18,2015-03-26,29914656.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Nord Ejendomme Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan JÃ¸rgensen,Jan JÃ¸rgensen,Nord Ejendomme Holding ApS,"Kvist & Jensen, Aalborg, statsautoriserede revisorer A/S",Aalborg SÃ,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg SÃ,ApS,Nord Ejendomme ApS,Aalborg SÃ,2014-12-31,2014-01-01,100.0,2015-03-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17849721,indberetninger-20180424,2.5097342,29914656.0,,2018-03-30T20:31:32.523Z,2015-03-27T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.009,2015-03-27T23:00:00.000Z,1899203.0,,,,,,,,,,,,,1335508.0,1904203.0,34089.0,125000.0,568695.0,1904203.0,5000.0,1335508.0,1335508.0,0.0,98400.0,35508.0,465295.0,1175000.0,5000.0,534606.0,505569.0,29037.0,5000.0
29914656,2013-12-31,2013-12-31,c722,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8vcGRmcy8yOTkxNDY1NjtBcFMzODI2OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8veGJybHMvWC0wQUY0NTlDRS0yMDE1MDMyN18xMzU5MDJfMzY0.xml,,Aalborg SÃ,9210.0,20.0,Th. V. Gardes Vej,"9000, Aalborg","Danalien, 1,1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-03-18,2015-03-18,2006-08-18,2015-03-26,29914656.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Nord Ejendomme Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan JÃ¸rgensen,Jan JÃ¸rgensen,Nord Ejendomme Holding ApS,"Kvist & Jensen, Aalborg, statsautoriserede revisorer A/S",Aalborg SÃ,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg SÃ,ApS,Nord Ejendomme ApS,Aalborg SÃ,2014-12-31,2014-01-01,100.0,2015-03-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17849721,indberetninger-20180424,2.5097342,29914656.0,,2018-03-30T20:31:32.523Z,2015-03-27T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.009,2015-03-27T23:00:00.000Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29914656,2013-12-31,2013-12-31,c728,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8vcGRmcy8yOTkxNDY1NjtBcFMzODI2OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8veGJybHMvWC0wQUY0NTlDRS0yMDE1MDMyN18xMzU5MDJfMzY0.xml,,Aalborg SÃ,9210.0,20.0,Th. V. Gardes Vej,"9000, Aalborg","Danalien, 1,1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-03-18,2015-03-18,2006-08-18,2015-03-26,29914656.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Nord Ejendomme Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan JÃ¸rgensen,Jan JÃ¸rgensen,Nord Ejendomme Holding ApS,"Kvist & Jensen, Aalborg, statsautoriserede revisorer A/S",Aalborg SÃ,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg SÃ,ApS,Nord Ejendomme ApS,Aalborg SÃ,2014-12-31,2014-01-01,100.0,2015-03-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17849721,indberetninger-20180424,2.5097342,29914656.0,,2018-03-30T20:31:32.523Z,2015-03-27T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.009,2015-03-27T23:00:00.000Z,1175000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29914656,2013-12-31,2013-12-31,c737,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8vcGRmcy8yOTkxNDY1NjtBcFMzODI2OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8veGJybHMvWC0wQUY0NTlDRS0yMDE1MDMyN18xMzU5MDJfMzY0.xml,,Aalborg SÃ,9210.0,20.0,Th. V. Gardes Vej,"9000, Aalborg","Danalien, 1,1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-03-18,2015-03-18,2006-08-18,2015-03-26,29914656.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Nord Ejendomme Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan JÃ¸rgensen,Jan JÃ¸rgensen,Nord Ejendomme Holding ApS,"Kvist & Jensen, Aalborg, statsautoriserede revisorer A/S",Aalborg SÃ,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg SÃ,ApS,Nord Ejendomme ApS,Aalborg SÃ,2014-12-31,2014-01-01,100.0,2015-03-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17849721,indberetninger-20180424,2.5097342,29914656.0,,2018-03-30T20:31:32.523Z,2015-03-27T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.009,2015-03-27T23:00:00.000Z,35508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29914656,2013-12-31,2013-12-31,c743,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8vcGRmcy8yOTkxNDY1NjtBcFMzODI2OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8veGJybHMvWC0wQUY0NTlDRS0yMDE1MDMyN18xMzU5MDJfMzY0.xml,,Aalborg SÃ,9210.0,20.0,Th. V. Gardes Vej,"9000, Aalborg","Danalien, 1,1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-03-18,2015-03-18,2006-08-18,2015-03-26,29914656.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Nord Ejendomme Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan JÃ¸rgensen,Jan JÃ¸rgensen,Nord Ejendomme Holding ApS,"Kvist & Jensen, Aalborg, statsautoriserede revisorer A/S",Aalborg SÃ,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg SÃ,ApS,Nord Ejendomme ApS,Aalborg SÃ,2014-12-31,2014-01-01,100.0,2015-03-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17849721,indberetninger-20180424,2.5097342,29914656.0,,2018-03-30T20:31:32.523Z,2015-03-27T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.009,2015-03-27T23:00:00.000Z,465295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29914656,2014-01-01,2014-01-01,c175,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8vcGRmcy8yOTkxNDY1NjtBcFMzODI2OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8veGJybHMvWC0wQUY0NTlDRS0yMDE1MDMyN18xMzU5MDJfMzY0.xml,35508.0,Aalborg SÃ,9210.0,20.0,Th. V. Gardes Vej,"9000, Aalborg","Danalien, 1,1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-03-18,2015-03-18,2006-08-18,2015-03-26,29914656.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Nord Ejendomme Holding ApS.,Ãrsrapport,1300000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan JÃ¸rgensen,Jan JÃ¸rgensen,Nord Ejendomme Holding ApS,"Kvist & Jensen, Aalborg, statsautoriserede revisorer A/S",Aalborg SÃ,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg SÃ,ApS,Nord Ejendomme ApS,Aalborg SÃ,2014-12-31,2014-01-01,100.0,2015-03-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17849721,indberetninger-20180424,2.5097342,29914656.0,,2018-03-30T20:31:32.523Z,2015-03-27T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.009,2015-03-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29914656,2014-01-01,2014-01-01,c184,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8vcGRmcy8yOTkxNDY1NjtBcFMzODI2OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8veGJybHMvWC0wQUY0NTlDRS0yMDE1MDMyN18xMzU5MDJfMzY0.xml,,Aalborg SÃ,9210.0,20.0,Th. V. Gardes Vej,"9000, Aalborg","Danalien, 1,1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-03-18,2015-03-18,2006-08-18,2015-03-26,29914656.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Nord Ejendomme Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan JÃ¸rgensen,Jan JÃ¸rgensen,Nord Ejendomme Holding ApS,"Kvist & Jensen, Aalborg, statsautoriserede revisorer A/S",Aalborg SÃ,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg SÃ,ApS,Nord Ejendomme ApS,Aalborg SÃ,2014-12-31,2014-01-01,100.0,2015-03-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17849721,indberetninger-20180424,2.5097342,29914656.0,,2018-03-30T20:31:32.523Z,2015-03-27T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.009,2015-03-27T23:00:00.000Z,1175000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29914656,2014-01-01,2014-01-01,c193,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8vcGRmcy8yOTkxNDY1NjtBcFMzODI2OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/65641992/Y3ZyLmRrOi8veGJybHMvWC0wQUY0NTlDRS0yMDE1MDMyN18xMzU5MDJfMzY0.xml,,Aalborg SÃ,9210.0,20.0,Th. V. Gardes Vej,"9000, Aalborg","Danalien, 1,1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-03-18,2015-03-18,2006-08-18,2015-03-26,29914656.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Nord Ejendomme Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan JÃ¸rgensen,Jan JÃ¸rgensen,Nord Ejendomme Holding ApS,"Kvist & Jensen, Aalborg, statsautoriserede revisorer A/S",Aalborg SÃ,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg SÃ,ApS,Nord Ejendomme ApS,Aalborg SÃ,2014-12-31,2014-01-01,100.0,2015-03-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17849721,indberetninger-20180424,2.5097342,29914656.0,,2018-03-30T20:31:32.523Z,2015-03-27T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.009,2015-03-27T23:00:00.000Z,35508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
