entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfAuditorsReportOnAuditedFinancialStatements,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditorAppointedToPerformAudit,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditorAppointedToPerformAudit,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirmAppointedToPerformAudit,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfCompilationOfAuditorsReportOnAuditedFinancialStatements,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,ProposedDividend,RetainedEarnings,RevaluationReserve,SharePremium,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables
entity identifier,2011-07-01,2012-06-30,ID_18,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8vcGRmcy8yNjUzMTg1MztBcFMyOTgwNTA7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8veGJybHMvWC1DNzczODdFMS0yMDEyMTAxN18xMzEyMzRfNDg3.xml,"2791, DragÃ¸r",Nordstrands Alle 5,"2770, Kastrup",TÃ¸mmerupvej 75,Til ejerne i Video-Nic Holding Aps,Regnskabsklasse B,2012-10-12,2002-03-25,2012-10-12,Registreret revisor,nicolin [fnj@youseepost.dk],26531853.0,"Vi har revideret Ã¥rsregnskabet for Video-Nic Holding Aps for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 omfattende anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Susanne  Fagerli-Nielsen,Finn Nikolin JÃ¸rgensen,Finn Nikolin  JÃ¸rgensen,Revisionsfirmaet Gutfelt & Partnere A/S,Video-Nic Holding Aps,Revisionsfirmaet Gutfelt & Partnere A/S,Kastrup,,"155, DragÃ¸r",2012-06-30,2011-07-01,32 53 53 34,DirektÃ¸r,urn:ofk:oid:13447396,indberetninger-20180424,2.5124277999999998,26531853.0,,2018-04-02T04:20:24.560Z,2012-10-17T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-273.216,2012-10-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-07-01,2012-06-30,ID_19,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8vcGRmcy8yNjUzMTg1MztBcFMyOTgwNTA7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8veGJybHMvWC1DNzczODdFMS0yMDEyMTAxN18xMzEyMzRfNDg3.xml,"2791, DragÃ¸r",Nordstrands Alle 5,"2770, Kastrup",TÃ¸mmerupvej 75,Til ejerne i Video-Nic Holding Aps,Regnskabsklasse B,2012-10-12,2002-03-25,2012-10-12,Registreret revisor,nicolin [fnj@youseepost.dk],26531853.0,"Vi har revideret Ã¥rsregnskabet for Video-Nic Holding Aps for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 omfattende anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Susanne  Fagerli-Nielsen,Finn Nikolin JÃ¸rgensen,Finn Nikolin  JÃ¸rgensen,Revisionsfirmaet Gutfelt & Partnere A/S,Video-Nic Holding Aps,Revisionsfirmaet Gutfelt & Partnere A/S,Kastrup,,"155, DragÃ¸r",2012-06-30,2011-07-01,32 53 53 34,DirektÃ¸r,urn:ofk:oid:13447396,indberetninger-20180424,2.5124277999999998,26531853.0,,2018-04-02T04:20:24.560Z,2012-10-17T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-273.216,2012-10-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-07-01,2012-06-30,ID_2,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8vcGRmcy8yNjUzMTg1MztBcFMyOTgwNTA7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8veGJybHMvWC1DNzczODdFMS0yMDEyMTAxN18xMzEyMzRfNDg3.xml,"2791, DragÃ¸r",Nordstrands Alle 5,"2770, Kastrup",TÃ¸mmerupvej 75,Til ejerne i Video-Nic Holding Aps,Regnskabsklasse B,2012-10-12,2002-03-25,2012-10-12,Registreret revisor,nicolin [fnj@youseepost.dk],26531853.0,"Vi har revideret Ã¥rsregnskabet for Video-Nic Holding Aps for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 omfattende anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Susanne  Fagerli-Nielsen,Finn Nikolin JÃ¸rgensen,Finn Nikolin  JÃ¸rgensen,Revisionsfirmaet Gutfelt & Partnere A/S,Video-Nic Holding Aps,Revisionsfirmaet Gutfelt & Partnere A/S,Kastrup,,"155, DragÃ¸r",2012-06-30,2011-07-01,32 53 53 34,DirektÃ¸r,urn:ofk:oid:13447396,indberetninger-20180424,2.5124277999999998,26531853.0,,2018-04-02T04:20:24.560Z,2012-10-17T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-273.216,2012-10-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-07-01,2012-06-30,ID_20,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8vcGRmcy8yNjUzMTg1MztBcFMyOTgwNTA7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8veGJybHMvWC1DNzczODdFMS0yMDEyMTAxN18xMzEyMzRfNDg3.xml,"2791, DragÃ¸r",Nordstrands Alle 5,"2770, Kastrup",TÃ¸mmerupvej 75,Til ejerne i Video-Nic Holding Aps,Regnskabsklasse B,2012-10-12,2002-03-25,2012-10-12,Registreret revisor,nicolin [fnj@youseepost.dk],26531853.0,"Vi har revideret Ã¥rsregnskabet for Video-Nic Holding Aps for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 omfattende anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Susanne  Fagerli-Nielsen,Finn Nikolin JÃ¸rgensen,Finn Nikolin  JÃ¸rgensen,Revisionsfirmaet Gutfelt & Partnere A/S,Video-Nic Holding Aps,Revisionsfirmaet Gutfelt & Partnere A/S,Kastrup,,"155, DragÃ¸r",2012-06-30,2011-07-01,32 53 53 34,DirektÃ¸r,urn:ofk:oid:13447396,indberetninger-20180424,2.5124277999999998,26531853.0,,2018-04-02T04:20:24.560Z,2012-10-17T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-273.216,2012-10-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-07-01,2012-06-30,ID_3,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8vcGRmcy8yNjUzMTg1MztBcFMyOTgwNTA7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8veGJybHMvWC1DNzczODdFMS0yMDEyMTAxN18xMzEyMzRfNDg3.xml,"2791, DragÃ¸r",Nordstrands Alle 5,"2770, Kastrup",TÃ¸mmerupvej 75,Til ejerne i Video-Nic Holding Aps,Regnskabsklasse B,2012-10-12,2002-03-25,2012-10-12,Registreret revisor,nicolin [fnj@youseepost.dk],26531853.0,"Vi har revideret Ã¥rsregnskabet for Video-Nic Holding Aps for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 omfattende anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Susanne  Fagerli-Nielsen,Finn Nikolin JÃ¸rgensen,Finn Nikolin  JÃ¸rgensen,Revisionsfirmaet Gutfelt & Partnere A/S,Video-Nic Holding Aps,Revisionsfirmaet Gutfelt & Partnere A/S,Kastrup,,"155, DragÃ¸r",2012-06-30,2011-07-01,32 53 53 34,DirektÃ¸r,urn:ofk:oid:13447396,indberetninger-20180424,2.5124277999999998,26531853.0,,2018-04-02T04:20:24.560Z,2012-10-17T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-273.216,2012-10-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-07-01,2012-06-30,ID_4,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8vcGRmcy8yNjUzMTg1MztBcFMyOTgwNTA7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8veGJybHMvWC1DNzczODdFMS0yMDEyMTAxN18xMzEyMzRfNDg3.xml,"2791, DragÃ¸r",Nordstrands Alle 5,"2770, Kastrup",TÃ¸mmerupvej 75,Til ejerne i Video-Nic Holding Aps,Regnskabsklasse B,2012-10-12,2002-03-25,2012-10-12,Registreret revisor,nicolin [fnj@youseepost.dk],26531853.0,"Vi har revideret Ã¥rsregnskabet for Video-Nic Holding Aps for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 omfattende anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Susanne  Fagerli-Nielsen,Finn Nikolin JÃ¸rgensen,Finn Nikolin  JÃ¸rgensen,Revisionsfirmaet Gutfelt & Partnere A/S,Video-Nic Holding Aps,Revisionsfirmaet Gutfelt & Partnere A/S,Kastrup,,"155, DragÃ¸r",2012-06-30,2011-07-01,32 53 53 34,DirektÃ¸r,urn:ofk:oid:13447396,indberetninger-20180424,2.5124277999999998,26531853.0,,2018-04-02T04:20:24.560Z,2012-10-17T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-273.216,2012-10-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-07-01,2012-06-30,ID_5,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8vcGRmcy8yNjUzMTg1MztBcFMyOTgwNTA7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8veGJybHMvWC1DNzczODdFMS0yMDEyMTAxN18xMzEyMzRfNDg3.xml,"2791, DragÃ¸r",Nordstrands Alle 5,"2770, Kastrup",TÃ¸mmerupvej 75,Til ejerne i Video-Nic Holding Aps,Regnskabsklasse B,2012-10-12,2002-03-25,2012-10-12,Registreret revisor,nicolin [fnj@youseepost.dk],26531853.0,"Vi har revideret Ã¥rsregnskabet for Video-Nic Holding Aps for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 omfattende anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Susanne  Fagerli-Nielsen,Finn Nikolin JÃ¸rgensen,Finn Nikolin  JÃ¸rgensen,Revisionsfirmaet Gutfelt & Partnere A/S,Video-Nic Holding Aps,Revisionsfirmaet Gutfelt & Partnere A/S,Kastrup,,"155, DragÃ¸r",2012-06-30,2011-07-01,32 53 53 34,DirektÃ¸r,urn:ofk:oid:13447396,indberetninger-20180424,2.5124277999999998,26531853.0,,2018-04-02T04:20:24.560Z,2012-10-17T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-273.216,2012-10-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-07-01,2012-06-30,ID_6,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8vcGRmcy8yNjUzMTg1MztBcFMyOTgwNTA7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8veGJybHMvWC1DNzczODdFMS0yMDEyMTAxN18xMzEyMzRfNDg3.xml,"2791, DragÃ¸r",Nordstrands Alle 5,"2770, Kastrup",TÃ¸mmerupvej 75,Til ejerne i Video-Nic Holding Aps,Regnskabsklasse B,2012-10-12,2002-03-25,2012-10-12,Registreret revisor,nicolin [fnj@youseepost.dk],26531853.0,"Vi har revideret Ã¥rsregnskabet for Video-Nic Holding Aps for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 omfattende anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Susanne  Fagerli-Nielsen,Finn Nikolin JÃ¸rgensen,Finn Nikolin  JÃ¸rgensen,Revisionsfirmaet Gutfelt & Partnere A/S,Video-Nic Holding Aps,Revisionsfirmaet Gutfelt & Partnere A/S,Kastrup,,"155, DragÃ¸r",2012-06-30,2011-07-01,32 53 53 34,DirektÃ¸r,urn:ofk:oid:13447396,indberetninger-20180424,2.5124277999999998,26531853.0,,2018-04-02T04:20:24.560Z,2012-10-17T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-273.216,2012-10-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-07-01,2012-06-30,ID_7,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8vcGRmcy8yNjUzMTg1MztBcFMyOTgwNTA7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8veGJybHMvWC1DNzczODdFMS0yMDEyMTAxN18xMzEyMzRfNDg3.xml,"2791, DragÃ¸r",Nordstrands Alle 5,"2770, Kastrup",TÃ¸mmerupvej 75,Til ejerne i Video-Nic Holding Aps,Regnskabsklasse B,2012-10-12,2002-03-25,2012-10-12,Registreret revisor,nicolin [fnj@youseepost.dk],26531853.0,"Vi har revideret Ã¥rsregnskabet for Video-Nic Holding Aps for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 omfattende anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Susanne  Fagerli-Nielsen,Finn Nikolin JÃ¸rgensen,Finn Nikolin  JÃ¸rgensen,Revisionsfirmaet Gutfelt & Partnere A/S,Video-Nic Holding Aps,Revisionsfirmaet Gutfelt & Partnere A/S,Kastrup,,"155, DragÃ¸r",2012-06-30,2011-07-01,32 53 53 34,DirektÃ¸r,urn:ofk:oid:13447396,indberetninger-20180424,2.5124277999999998,26531853.0,,2018-04-02T04:20:24.560Z,2012-10-17T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-273.216,2012-10-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-07-01,2012-06-30,ID_8,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8vcGRmcy8yNjUzMTg1MztBcFMyOTgwNTA7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8veGJybHMvWC1DNzczODdFMS0yMDEyMTAxN18xMzEyMzRfNDg3.xml,"2791, DragÃ¸r",Nordstrands Alle 5,"2770, Kastrup",TÃ¸mmerupvej 75,Til ejerne i Video-Nic Holding Aps,Regnskabsklasse B,2012-10-12,2002-03-25,2012-10-12,Registreret revisor,nicolin [fnj@youseepost.dk],26531853.0,"Vi har revideret Ã¥rsregnskabet for Video-Nic Holding Aps for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 omfattende anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Susanne  Fagerli-Nielsen,Finn Nikolin JÃ¸rgensen,Finn Nikolin  JÃ¸rgensen,Revisionsfirmaet Gutfelt & Partnere A/S,Video-Nic Holding Aps,Revisionsfirmaet Gutfelt & Partnere A/S,Kastrup,1199154.0,"155, DragÃ¸r",2012-06-30,2011-07-01,32 53 53 34,DirektÃ¸r,urn:ofk:oid:13447396,indberetninger-20180424,2.5124277999999998,26531853.0,,2018-04-02T04:20:24.560Z,2012-10-17T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-273.216,2012-10-17T22:00:00.000Z,-738878.0,2056956.0,-119412.0,-753319.0,1198666.0,-738878.0,488.0,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-06-30,2012-06-30,ID_16,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8vcGRmcy8yNjUzMTg1MztBcFMyOTgwNTA7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/35813562/Y3ZyLmRrOi8veGJybHMvWC1DNzczODdFMS0yMDEyMTAxN18xMzEyMzRfNDg3.xml,"2791, DragÃ¸r",Nordstrands Alle 5,"2770, Kastrup",TÃ¸mmerupvej 75,Til ejerne i Video-Nic Holding Aps,Regnskabsklasse B,2012-10-12,2002-03-25,2012-10-12,Registreret revisor,nicolin [fnj@youseepost.dk],26531853.0,"Vi har revideret Ã¥rsregnskabet for Video-Nic Holding Aps for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 omfattende anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Susanne  Fagerli-Nielsen,Finn Nikolin JÃ¸rgensen,Finn Nikolin  JÃ¸rgensen,Revisionsfirmaet Gutfelt & Partnere A/S,Video-Nic Holding Aps,Revisionsfirmaet Gutfelt & Partnere A/S,Kastrup,,"155, DragÃ¸r",2012-06-30,2011-07-01,32 53 53 34,DirektÃ¸r,urn:ofk:oid:13447396,indberetninger-20180424,2.5124277999999998,26531853.0,,2018-04-02T04:20:24.560Z,2012-10-17T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-273.216,2012-10-17T22:00:00.000Z,,,,,,,,8277329.0,336519.0,-125000.0,4864505.0,-8267329.0,-8277329.0,-10000.0,3412824.0,3412824.0,4343000.0,0.0,-1054505.0,-3212824.0,-3875000.0,4343000.0,-10000.0,184985.0,96580.0,88406.0,-10000.0
