entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AccumulatedRevaluationsOfInvestments,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForCurrentTaxRelatingToTaxRateChangesOrImpositionOfNewTaxes,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisposalsOfInvestments,DividendPaid,EmployeeBenefitsExpense,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,ImpairmentOfFinancialAssets,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
30087194,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2I0L2IzL2Q0LzQwNjItNDJlNy1hYWQwLTk2MjczZGQzYjRkMg.pdf,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzFhL2U3LzljL2I5MWUtNDc2ZS1iODdhLTBmMTllZmNmNmFmYg.xml,true,599467.0,18693973.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,VedbÃ¦k,2950.0,430.0,VedbÃ¦k Strandvej,2960 Rungsted Kyst,Rungsted Strandvej 49,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Damgaard Holding 2006 ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-12,2006-12-05,2018-03-23,Statsautoriseret revisor,17270967.0,-101200.0,,,,20222670.0,30087194.0,20222670.0,mne10425,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Damgaard Holding 2006 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Klit Andersen,Carl Johan Damgaard,Carl Johan Damgaard,Nykredit Bank,JÃ¸rgen Lange,Damgaard Holding 2006 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Rungsted,2016-01-01,2016-12-31,881795.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rungsted,2017-12-31,2017-01-01,599467.0,true,2018-03-12,KÃ¸benhavn,,,urn:ofk:oid:25225950,indberetninger-20180424,2.5117037,30087194.0,,2018-04-04T10:34:23.608Z,2018-03-23T15:17:50.427Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-48-HB,2018-03-23T15:17:50.558Z,,,,,,,,,,,,,,,,,,,,,,
30087194,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2I0L2IzL2Q0LzQwNjItNDJlNy1hYWQwLTk2MjczZGQzYjRkMg.pdf,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzFhL2U3LzljL2I5MWUtNDc2ZS1iODdhLTBmMTllZmNmNmFmYg.xml,true,599467.0,18693973.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,VedbÃ¦k,2950.0,430.0,VedbÃ¦k Strandvej,2960 Rungsted Kyst,Rungsted Strandvej 49,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Damgaard Holding 2006 ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-12,2006-12-05,2018-03-23,Statsautoriseret revisor,17270967.0,-101200.0,,,,20222670.0,30087194.0,20222670.0,mne10425,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Damgaard Holding 2006 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Klit Andersen,Carl Johan Damgaard,Carl Johan Damgaard,Nykredit Bank,JÃ¸rgen Lange,Damgaard Holding 2006 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Rungsted,2016-01-01,2016-12-31,881795.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rungsted,2017-12-31,2017-01-01,599467.0,true,2018-03-12,KÃ¸benhavn,,,urn:ofk:oid:25225950,indberetninger-20180424,2.5117037,30087194.0,,2018-04-04T10:34:23.608Z,2018-03-23T15:17:50.427Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-48-HB,2018-03-23T15:17:50.558Z,,,,,,,,,,,,,,,,,,,,,,
30087194,2017-01-01,2017-12-31,c259,,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2I0L2IzL2Q0LzQwNjItNDJlNy1hYWQwLTk2MjczZGQzYjRkMg.pdf,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzFhL2U3LzljL2I5MWUtNDc2ZS1iODdhLTBmMTllZmNmNmFmYg.xml,true,599467.0,18693973.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,VedbÃ¦k,2950.0,430.0,VedbÃ¦k Strandvej,2960 Rungsted Kyst,Rungsted Strandvej 49,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Damgaard Holding 2006 ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-12,2006-12-05,2018-03-23,Statsautoriseret revisor,17270967.0,-101200.0,,,,20222670.0,30087194.0,20222670.0,mne10425,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Damgaard Holding 2006 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Klit Andersen,Carl Johan Damgaard,Carl Johan Damgaard,Nykredit Bank,JÃ¸rgen Lange,Damgaard Holding 2006 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Rungsted,2016-01-01,2016-12-31,405800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rungsted,2017-12-31,2017-01-01,599467.0,true,2018-03-12,KÃ¸benhavn,,,urn:ofk:oid:25225950,indberetninger-20180424,2.5117037,30087194.0,,2018-04-04T10:34:23.608Z,2018-03-23T15:17:50.427Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-48-HB,2018-03-23T15:17:50.558Z,,,,,,,,,,,,,,,,,,,,,,
30087194,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2I0L2IzL2Q0LzQwNjItNDJlNy1hYWQwLTk2MjczZGQzYjRkMg.pdf,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzFhL2U3LzljL2I5MWUtNDc2ZS1iODdhLTBmMTllZmNmNmFmYg.xml,true,599467.0,18693973.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,VedbÃ¦k,2950.0,430.0,VedbÃ¦k Strandvej,2960 Rungsted Kyst,Rungsted Strandvej 49,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Damgaard Holding 2006 ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-12,2006-12-05,2018-03-23,Statsautoriseret revisor,17270967.0,-101200.0,,,,20222670.0,30087194.0,20222670.0,mne10425,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Damgaard Holding 2006 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Klit Andersen,Carl Johan Damgaard,Carl Johan Damgaard,Nykredit Bank,JÃ¸rgen Lange,Damgaard Holding 2006 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Rungsted,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rungsted,2017-12-31,2017-01-01,599467.0,true,2018-03-12,KÃ¸benhavn,,,urn:ofk:oid:25225950,indberetninger-20180424,2.5117037,30087194.0,,2018-04-04T10:34:23.608Z,2018-03-23T15:17:50.427Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-48-HB,2018-03-23T15:17:50.558Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
30087194,2017-01-01,2017-12-31,c571,,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2I0L2IzL2Q0LzQwNjItNDJlNy1hYWQwLTk2MjczZGQzYjRkMg.pdf,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzFhL2U3LzljL2I5MWUtNDc2ZS1iODdhLTBmMTllZmNmNmFmYg.xml,true,599467.0,18693973.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,VedbÃ¦k,2950.0,430.0,VedbÃ¦k Strandvej,2960 Rungsted Kyst,Rungsted Strandvej 49,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Damgaard Holding 2006 ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-12,2006-12-05,2018-03-23,Statsautoriseret revisor,17270967.0,-101200.0,,,,20222670.0,30087194.0,20222670.0,mne10425,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Damgaard Holding 2006 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Klit Andersen,Carl Johan Damgaard,Carl Johan Damgaard,Nykredit Bank,JÃ¸rgen Lange,Damgaard Holding 2006 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Rungsted,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rungsted,2017-12-31,2017-01-01,599467.0,true,2018-03-12,KÃ¸benhavn,,,urn:ofk:oid:25225950,indberetninger-20180424,2.5117037,30087194.0,,2018-04-04T10:34:23.608Z,2018-03-23T15:17:50.427Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-48-HB,2018-03-23T15:17:50.558Z,,,,,,,,,,,,,,,,,,,,,,
30087194,2017-01-01,2017-12-31,c637,,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2I0L2IzL2Q0LzQwNjItNDJlNy1hYWQwLTk2MjczZGQzYjRkMg.pdf,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzFhL2U3LzljL2I5MWUtNDc2ZS1iODdhLTBmMTllZmNmNmFmYg.xml,true,599467.0,18693973.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,VedbÃ¦k,2950.0,430.0,VedbÃ¦k Strandvej,2960 Rungsted Kyst,Rungsted Strandvej 49,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Damgaard Holding 2006 ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-12,2006-12-05,2018-03-23,Statsautoriseret revisor,17270967.0,-101200.0,,,,20222670.0,30087194.0,20222670.0,mne10425,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Damgaard Holding 2006 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Klit Andersen,Carl Johan Damgaard,Carl Johan Damgaard,Nykredit Bank,JÃ¸rgen Lange,Damgaard Holding 2006 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Rungsted,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rungsted,2017-12-31,2017-01-01,599467.0,true,2018-03-12,KÃ¸benhavn,,,urn:ofk:oid:25225950,indberetninger-20180424,2.5117037,30087194.0,,2018-04-04T10:34:23.608Z,2018-03-23T15:17:50.427Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-48-HB,2018-03-23T15:17:50.558Z,,,,,,,,,,,,,,,,,,,,,,
30087194,2017-12-31,2017-12-31,c171,,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2I0L2IzL2Q0LzQwNjItNDJlNy1hYWQwLTk2MjczZGQzYjRkMg.pdf,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzFhL2U3LzljL2I5MWUtNDc2ZS1iODdhLTBmMTllZmNmNmFmYg.xml,true,599467.0,18693973.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,VedbÃ¦k,2950.0,430.0,VedbÃ¦k Strandvej,2960 Rungsted Kyst,Rungsted Strandvej 49,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Damgaard Holding 2006 ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-12,2006-12-05,2018-03-23,Statsautoriseret revisor,17270967.0,-101200.0,,,,20222670.0,30087194.0,20222670.0,mne10425,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Damgaard Holding 2006 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Klit Andersen,Carl Johan Damgaard,Carl Johan Damgaard,Nykredit Bank,JÃ¸rgen Lange,Damgaard Holding 2006 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Rungsted,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rungsted,2017-12-31,2017-01-01,599467.0,true,2018-03-12,KÃ¸benhavn,,,urn:ofk:oid:25225950,indberetninger-20180424,2.5117037,30087194.0,,2018-04-04T10:34:23.608Z,2018-03-23T15:17:50.427Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-48-HB,2018-03-23T15:17:50.558Z,20259775.0,726288.0,125000.0,0.0,50000.0,19981399.0,20259775.0,278376.0,19483487.0,19483487.0,19483487.0,74047.0,0.0,405800.0,19450599.0,278376.0,50000.0,204329.0,0.0,,,
30087194,2017-12-31,2017-12-31,c228,,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2I0L2IzL2Q0LzQwNjItNDJlNy1hYWQwLTk2MjczZGQzYjRkMg.pdf,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzFhL2U3LzljL2I5MWUtNDc2ZS1iODdhLTBmMTllZmNmNmFmYg.xml,true,599467.0,18693973.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,VedbÃ¦k,2950.0,430.0,VedbÃ¦k Strandvej,2960 Rungsted Kyst,Rungsted Strandvej 49,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Damgaard Holding 2006 ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-12,2006-12-05,2018-03-23,Statsautoriseret revisor,17270967.0,-101200.0,,,,20222670.0,30087194.0,20222670.0,mne10425,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Damgaard Holding 2006 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Klit Andersen,Carl Johan Damgaard,Carl Johan Damgaard,Nykredit Bank,JÃ¸rgen Lange,Damgaard Holding 2006 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Rungsted,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rungsted,2017-12-31,2017-01-01,599467.0,true,2018-03-12,KÃ¸benhavn,,,urn:ofk:oid:25225950,indberetninger-20180424,2.5117037,30087194.0,,2018-04-04T10:34:23.608Z,2018-03-23T15:17:50.427Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-48-HB,2018-03-23T15:17:50.558Z,,,,,,125000.0,,,,,,,,,,,,,,,,
30087194,2017-12-31,2017-12-31,c256,,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2I0L2IzL2Q0LzQwNjItNDJlNy1hYWQwLTk2MjczZGQzYjRkMg.pdf,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzFhL2U3LzljL2I5MWUtNDc2ZS1iODdhLTBmMTllZmNmNmFmYg.xml,true,599467.0,18693973.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,VedbÃ¦k,2950.0,430.0,VedbÃ¦k Strandvej,2960 Rungsted Kyst,Rungsted Strandvej 49,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Damgaard Holding 2006 ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-12,2006-12-05,2018-03-23,Statsautoriseret revisor,17270967.0,-101200.0,,,,20222670.0,30087194.0,20222670.0,mne10425,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Damgaard Holding 2006 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Klit Andersen,Carl Johan Damgaard,Carl Johan Damgaard,Nykredit Bank,JÃ¸rgen Lange,Damgaard Holding 2006 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Rungsted,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rungsted,2017-12-31,2017-01-01,599467.0,true,2018-03-12,KÃ¸benhavn,,,urn:ofk:oid:25225950,indberetninger-20180424,2.5117037,30087194.0,,2018-04-04T10:34:23.608Z,2018-03-23T15:17:50.427Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-48-HB,2018-03-23T15:17:50.558Z,,,,,,19450599.0,,,,,,,,,,,,,,,,
30087194,2017-12-31,2017-12-31,c260,,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2I0L2IzL2Q0LzQwNjItNDJlNy1hYWQwLTk2MjczZGQzYjRkMg.pdf,http://regnskaber.virk.dk/49178003/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzFhL2U3LzljL2I5MWUtNDc2ZS1iODdhLTBmMTllZmNmNmFmYg.xml,true,599467.0,18693973.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,VedbÃ¦k,2950.0,430.0,VedbÃ¦k Strandvej,2960 Rungsted Kyst,Rungsted Strandvej 49,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Damgaard Holding 2006 ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-12,2006-12-05,2018-03-23,Statsautoriseret revisor,17270967.0,-101200.0,,,,20222670.0,30087194.0,20222670.0,mne10425,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Damgaard Holding 2006 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Klit Andersen,Carl Johan Damgaard,Carl Johan Damgaard,Nykredit Bank,JÃ¸rgen Lange,Damgaard Holding 2006 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Rungsted,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rungsted,2017-12-31,2017-01-01,599467.0,true,2018-03-12,KÃ¸benhavn,,,urn:ofk:oid:25225950,indberetninger-20180424,2.5117037,30087194.0,,2018-04-04T10:34:23.608Z,2018-03-23T15:17:50.427Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-48-HB,2018-03-23T15:17:50.558Z,,,,,,405800.0,,,,,,,,,,,,,,,,
