entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferences,IncreaseDecreaseOfRevaluationsAndDevaluationsOfInvestmentsThroughNetExchangeDifferences,OtherAdjustmentsRelatedToInvestments,IncomeFromInvestmentsInGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
36069929,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzY4LzRjLzNlLzQxMzEtNDYyZi1hODkzLTZlNzZiNjZkZjllOA.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2I4LzQ0LzJkL2JlYTEtNGNjNC04NWQwLTVmODc1YTlhMWJhNA.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-17,2019-06-17,2019-06-25,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammebrugt,2018-12-31,2018-01-01,100.0,2019-06-17,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27601203,indberetninger-20180424,2.5122833,36069929.0,AWuShMZ0IXJRhhXBLbh8,2019-06-26T06:42:13.111Z,2019-06-26T06:41:42.808Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-07-HH,2019-06-26T06:41:43.015Z,-5000.0,,,,,,,,0.0,25000.0,0.0,0.0,5000.0,0.0,-30000.0,5000.0,0.0,0.0,5000.0,,,,,,,,,,,,
36069929,2017-12-31,2017-12-31,c706,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzY4LzRjLzNlLzQxMzEtNDYyZi1hODkzLTZlNzZiNjZkZjllOA.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2I4LzQ0LzJkL2JlYTEtNGNjNC04NWQwLTVmODc1YTlhMWJhNA.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-17,2019-06-17,2019-06-25,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammebrugt,2018-12-31,2018-01-01,100.0,2019-06-17,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27601203,indberetninger-20180424,2.5122833,36069929.0,AWuShMZ0IXJRhhXBLbh8,2019-06-26T06:42:13.111Z,2019-06-26T06:41:42.808Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-07-HH,2019-06-26T06:41:43.015Z,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36069929,2017-12-31,2017-12-31,c727,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzY4LzRjLzNlLzQxMzEtNDYyZi1hODkzLTZlNzZiNjZkZjllOA.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2I4LzQ0LzJkL2JlYTEtNGNjNC04NWQwLTVmODc1YTlhMWJhNA.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-17,2019-06-17,2019-06-25,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammebrugt,2018-12-31,2018-01-01,100.0,2019-06-17,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27601203,indberetninger-20180424,2.5122833,36069929.0,AWuShMZ0IXJRhhXBLbh8,2019-06-26T06:42:13.111Z,2019-06-26T06:41:42.808Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-07-HH,2019-06-26T06:41:43.015Z,-30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36069929,2018-01-01,2018-01-01,c177,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzY4LzRjLzNlLzQxMzEtNDYyZi1hODkzLTZlNzZiNjZkZjllOA.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2I4LzQ0LzJkL2JlYTEtNGNjNC04NWQwLTVmODc1YTlhMWJhNA.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-17,2019-06-17,2019-06-25,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammebrugt,2018-12-31,2018-01-01,100.0,2019-06-17,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27601203,indberetninger-20180424,2.5122833,36069929.0,AWuShMZ0IXJRhhXBLbh8,2019-06-26T06:42:13.111Z,2019-06-26T06:41:42.808Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-07-HH,2019-06-26T06:41:43.015Z,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36069929,2018-01-01,2018-01-01,c195,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzY4LzRjLzNlLzQxMzEtNDYyZi1hODkzLTZlNzZiNjZkZjllOA.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2I4LzQ0LzJkL2JlYTEtNGNjNC04NWQwLTVmODc1YTlhMWJhNA.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-17,2019-06-17,2019-06-25,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammebrugt,2018-12-31,2018-01-01,100.0,2019-06-17,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27601203,indberetninger-20180424,2.5122833,36069929.0,AWuShMZ0IXJRhhXBLbh8,2019-06-26T06:42:13.111Z,2019-06-26T06:41:42.808Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-07-HH,2019-06-26T06:41:43.015Z,-30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36069929,2018-01-01,2018-01-01,c232,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzY4LzRjLzNlLzQxMzEtNDYyZi1hODkzLTZlNzZiNjZkZjllOA.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2I4LzQ0LzJkL2JlYTEtNGNjNC04NWQwLTVmODc1YTlhMWJhNA.xml,-25000.0,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-17,2019-06-17,2019-06-25,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,25000.0,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammebrugt,2018-12-31,2018-01-01,100.0,2019-06-17,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27601203,indberetninger-20180424,2.5122833,36069929.0,AWuShMZ0IXJRhhXBLbh8,2019-06-26T06:42:13.111Z,2019-06-26T06:41:42.808Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-07-HH,2019-06-26T06:41:43.015Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36069929,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzY4LzRjLzNlLzQxMzEtNDYyZi1hODkzLTZlNzZiNjZkZjllOA.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2I4LzQ0LzJkL2JlYTEtNGNjNC04NWQwLTVmODc1YTlhMWJhNA.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-17,2019-06-17,2019-06-25,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammebrugt,2018-12-31,2018-01-01,100.0,2019-06-17,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27601203,indberetninger-20180424,2.5122833,36069929.0,AWuShMZ0IXJRhhXBLbh8,2019-06-26T06:42:13.111Z,2019-06-26T06:41:42.808Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-07-HH,2019-06-26T06:41:43.015Z,,-324000.0,,,,,-324000.0,-324000.0,,,,,,,,,,,,Danmark,Fjerritslev@brandtrevision.dk,,,,,,,,,,
36069929,2018-01-01,2018-12-31,c119,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzY4LzRjLzNlLzQxMzEtNDYyZi1hODkzLTZlNzZiNjZkZjllOA.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2I4LzQ0LzJkL2JlYTEtNGNjNC04NWQwLTVmODc1YTlhMWJhNA.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-17,2019-06-17,2019-06-25,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammebrugt,2018-12-31,2018-01-01,100.0,2019-06-17,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27601203,indberetninger-20180424,2.5122833,36069929.0,AWuShMZ0IXJRhhXBLbh8,2019-06-26T06:42:13.111Z,2019-06-26T06:41:42.808Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-07-HH,2019-06-26T06:41:43.015Z,,-324000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36069929,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzY4LzRjLzNlLzQxMzEtNDYyZi1hODkzLTZlNzZiNjZkZjllOA.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2I4LzQ0LzJkL2JlYTEtNGNjNC04NWQwLTVmODc1YTlhMWJhNA.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-17,2019-06-17,2019-06-25,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammebrugt,2018-12-31,2018-01-01,100.0,2019-06-17,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27601203,indberetninger-20180424,2.5122833,36069929.0,AWuShMZ0IXJRhhXBLbh8,2019-06-26T06:42:13.111Z,2019-06-26T06:41:42.808Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-07-HH,2019-06-26T06:41:43.015Z,,,324000.0,25000.0,-324000.0,-25000.0,,,,,,,,,,,,,,,,,,,,,,,,,
36069929,2018-01-01,2018-12-31,c196,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzY4LzRjLzNlLzQxMzEtNDYyZi1hODkzLTZlNzZiNjZkZjllOA.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2I4LzQ0LzJkL2JlYTEtNGNjNC04NWQwLTVmODc1YTlhMWJhNA.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-17,2019-06-17,2019-06-25,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammebrugt,2018-12-31,2018-01-01,100.0,2019-06-17,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27601203,indberetninger-20180424,2.5122833,36069929.0,AWuShMZ0IXJRhhXBLbh8,2019-06-26T06:42:13.111Z,2019-06-26T06:41:42.808Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-07-HH,2019-06-26T06:41:43.015Z,,-324000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36069929,2018-01-01,2018-12-31,c233,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzY4LzRjLzNlLzQxMzEtNDYyZi1hODkzLTZlNzZiNjZkZjllOA.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2I4LzQ0LzJkL2JlYTEtNGNjNC04NWQwLTVmODc1YTlhMWJhNA.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-17,2019-06-17,2019-06-25,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammebrugt,2018-12-31,2018-01-01,100.0,2019-06-17,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27601203,indberetninger-20180424,2.5122833,36069929.0,AWuShMZ0IXJRhhXBLbh8,2019-06-26T06:42:13.111Z,2019-06-26T06:41:42.808Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-07-HH,2019-06-26T06:41:43.015Z,,,,-25000.0,,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,
36069929,2018-01-01,2018-12-31,c460,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzY4LzRjLzNlLzQxMzEtNDYyZi1hODkzLTZlNzZiNjZkZjllOA.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2I4LzQ0LzJkL2JlYTEtNGNjNC04NWQwLTVmODc1YTlhMWJhNA.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-17,2019-06-17,2019-06-25,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammebrugt,2018-12-31,2018-01-01,100.0,2019-06-17,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27601203,indberetninger-20180424,2.5122833,36069929.0,AWuShMZ0IXJRhhXBLbh8,2019-06-26T06:42:13.111Z,2019-06-26T06:41:42.808Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-07-HH,2019-06-26T06:41:43.015Z,,-100540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
