entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,Assets,ContributedCapital,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
36069929,2017-01-01,2017-01-01,c248,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA1LzM5LzI4LzU1ZmYtNDM0OS05NWMzLTdjZDA5YzcwNDUzNw.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2RhL2Y5L2IzL2ZiOTUtNDFlYy1iZWQ1LTYwOWYzMDEyZmFjMw.xml,-25000.0,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-24,2018-05-24,2018-05-31,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,25000.0,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammerbugt,2017-12-31,2017-01-01,50.0,2018-05-24,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25752237,indberetninger-20180424,2.5124327999999996,36069929.0,AWPcX7-a0wkEsASkthhc,2018-06-07T22:31:22.560Z,2018-06-07T22:30:51.295Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-44-ML,2018-06-07T22:30:51.605Z,,,,,,,,,,,,,,,,,,,,,
36069929,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA1LzM5LzI4LzU1ZmYtNDM0OS05NWMzLTdjZDA5YzcwNDUzNw.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2RhL2Y5L2IzL2ZiOTUtNDFlYy1iZWQ1LTYwOWYzMDEyZmFjMw.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-24,2018-05-24,2018-05-31,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammerbugt,2017-12-31,2017-01-01,50.0,2018-05-24,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25752237,indberetninger-20180424,2.5124327999999996,36069929.0,AWPcX7-a0wkEsASkthhc,2018-06-07T22:31:22.560Z,2018-06-07T22:30:51.295Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-44-ML,2018-06-07T22:30:51.605Z,,0.0,,,,,,,,Danmark,Fjerritslev@brandtrevision.dk,,,,,,,,,,
36069929,2017-01-01,2017-12-31,c694,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA1LzM5LzI4LzU1ZmYtNDM0OS05NWMzLTdjZDA5YzcwNDUzNw.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2RhL2Y5L2IzL2ZiOTUtNDFlYy1iZWQ1LTYwOWYzMDEyZmFjMw.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-24,2018-05-24,2018-05-31,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammerbugt,2017-12-31,2017-01-01,50.0,2018-05-24,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25752237,indberetninger-20180424,2.5124327999999996,36069929.0,AWPcX7-a0wkEsASkthhc,2018-06-07T22:31:22.560Z,2018-06-07T22:30:51.295Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-44-ML,2018-06-07T22:30:51.605Z,,-83927.0,,,,,,,,,,,,,,,,,,,
36069929,2017-01-01,2017-12-31,c71,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA1LzM5LzI4LzU1ZmYtNDM0OS05NWMzLTdjZDA5YzcwNDUzNw.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2RhL2Y5L2IzL2ZiOTUtNDFlYy1iZWQ1LTYwOWYzMDEyZmFjMw.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-24,2018-05-24,2018-05-31,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammerbugt,2017-12-31,2017-01-01,50.0,2018-05-24,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25752237,indberetninger-20180424,2.5124327999999996,36069929.0,AWPcX7-a0wkEsASkthhc,2018-06-07T22:31:22.560Z,2018-06-07T22:30:51.295Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-44-ML,2018-06-07T22:30:51.605Z,,,,,,,,,,,,,,,,,,,,,
36069929,2017-01-01,2017-12-31,c88,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA1LzM5LzI4LzU1ZmYtNDM0OS05NWMzLTdjZDA5YzcwNDUzNw.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2RhL2Y5L2IzL2ZiOTUtNDFlYy1iZWQ1LTYwOWYzMDEyZmFjMw.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-24,2018-05-24,2018-05-31,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammerbugt,2017-12-31,2017-01-01,50.0,2018-05-24,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25752237,indberetninger-20180424,2.5124327999999996,36069929.0,AWPcX7-a0wkEsASkthhc,2018-06-07T22:31:22.560Z,2018-06-07T22:30:51.295Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-44-ML,2018-06-07T22:30:51.605Z,,,,,,,,,,,,Fjerritslev,9690.0,3.0,Borups AllÃ©,statsautoriseret revisor,25492145.0,mne33195,Lennart Mouritzen,"BRANDT, Statsautoriseret Revisionspartnerselskab",96 50 02 00
36069929,2017-01-01,2017-12-31,c89,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA1LzM5LzI4LzU1ZmYtNDM0OS05NWMzLTdjZDA5YzcwNDUzNw.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2RhL2Y5L2IzL2ZiOTUtNDFlYy1iZWQ1LTYwOWYzMDEyZmFjMw.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-24,2018-05-24,2018-05-31,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammerbugt,2017-12-31,2017-01-01,50.0,2018-05-24,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25752237,indberetninger-20180424,2.5124327999999996,36069929.0,AWPcX7-a0wkEsASkthhc,2018-06-07T22:31:22.560Z,2018-06-07T22:30:51.295Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-44-ML,2018-06-07T22:30:51.605Z,,,,,,,,,,Danmark,Fjerritslev@brandtrevision.dk,Fjerritslev,9690.0,3.0,Borups AllÃ©,statsautoriseret revisor,25492145.0,mne10817,SÃ¸ren Beer MÃ¸ller,"BRANDT, Statsautoriseret Revisionspartnerselskab",96 50 02 00
36069929,2017-12-31,2017-12-31,c183,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA1LzM5LzI4LzU1ZmYtNDM0OS05NWMzLTdjZDA5YzcwNDUzNw.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2RhL2Y5L2IzL2ZiOTUtNDFlYy1iZWQ1LTYwOWYzMDEyZmFjMw.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-24,2018-05-24,2018-05-31,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammerbugt,2017-12-31,2017-01-01,50.0,2018-05-24,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25752237,indberetninger-20180424,2.5124327999999996,36069929.0,AWPcX7-a0wkEsASkthhc,2018-06-07T22:31:22.560Z,2018-06-07T22:30:51.295Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-44-ML,2018-06-07T22:30:51.605Z,25000.0,,,,,,,,,,,,,,,,,,,,
36069929,2017-12-31,2017-12-31,c201,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA1LzM5LzI4LzU1ZmYtNDM0OS05NWMzLTdjZDA5YzcwNDUzNw.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2RhL2Y5L2IzL2ZiOTUtNDFlYy1iZWQ1LTYwOWYzMDEyZmFjMw.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-24,2018-05-24,2018-05-31,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammerbugt,2017-12-31,2017-01-01,50.0,2018-05-24,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25752237,indberetninger-20180424,2.5124327999999996,36069929.0,AWPcX7-a0wkEsASkthhc,2018-06-07T22:31:22.560Z,2018-06-07T22:30:51.295Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-44-ML,2018-06-07T22:30:51.605Z,-30000.0,,,,,,,,,,,,,,,,,,,,
36069929,2017-12-31,2017-12-31,c250,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA1LzM5LzI4LzU1ZmYtNDM0OS05NWMzLTdjZDA5YzcwNDUzNw.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2RhL2Y5L2IzL2ZiOTUtNDFlYy1iZWQ1LTYwOWYzMDEyZmFjMw.xml,-25000.0,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-24,2018-05-24,2018-05-31,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,25000.0,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammerbugt,2017-12-31,2017-01-01,50.0,2018-05-24,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25752237,indberetninger-20180424,2.5124327999999996,36069929.0,AWPcX7-a0wkEsASkthhc,2018-06-07T22:31:22.560Z,2018-06-07T22:30:51.295Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-44-ML,2018-06-07T22:30:51.605Z,,,,,,,,,,,,,,,,,,,,,
36069929,2017-12-31,2017-12-31,c6,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA1LzM5LzI4LzU1ZmYtNDM0OS05NWMzLTdjZDA5YzcwNDUzNw.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2RhL2Y5L2IzL2ZiOTUtNDFlYy1iZWQ1LTYwOWYzMDEyZmFjMw.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-24,2018-05-24,2018-05-31,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammerbugt,2017-12-31,2017-01-01,50.0,2018-05-24,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25752237,indberetninger-20180424,2.5124327999999996,36069929.0,AWPcX7-a0wkEsASkthhc,2018-06-07T22:31:22.560Z,2018-06-07T22:30:51.295Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-44-ML,2018-06-07T22:30:51.605Z,-5000.0,,0.0,25000.0,0.0,5000.0,-30000.0,5000.0,5000.0,,,,,,,,,,,,
36069929,2017-12-31,2017-12-31,c695,,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA1LzM5LzI4LzU1ZmYtNDM0OS05NWMzLTdjZDA5YzcwNDUzNw.pdf,http://regnskaber.virk.dk/92996063/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2RhL2Y5L2IzL2ZiOTUtNDFlYy1iZWQ1LTYwOWYzMDEyZmFjMw.xml,,Pandrup,9490.0,75.0,LundergÃ¥rdsvej,"9690, Fjerritslev","Borups AllÃ©, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-24,2018-05-24,2018-05-31,36069929.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Alfred Paul Kuhmann Holding IVS.,Ãrsrapport,,Alfred Paul Kuhmann,Alfred Paul Kuhmann,Alfred Paul Kuhmann Holding IVS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Pandrup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,ApS,Mowon ApS,Jammerbugt,2017-12-31,2017-01-01,50.0,2018-05-24,Fjerritslev,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25752237,indberetninger-20180424,2.5124327999999996,36069929.0,AWPcX7-a0wkEsASkthhc,2018-06-07T22:31:22.560Z,2018-06-07T22:30:51.295Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-44-ML,2018-06-07T22:30:51.605Z,-97101.0,,,,,,,,,,,,,,,,,,,,
