entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AuditorsFees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,FairValueAdjustementsOfPropertyPlantAndEquipment,FeesForAuditorsPerformingOtherAssuranceReports,FeesForAuditorsPerformingStatutoryAudit,FeesForAuditorsPerformingTaxConsultancy,FeesForOtherServicesPerformedByAuditors,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,SharePremium,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,AccumulatedFairValueAdjustmentsOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
21155012,2015-01-01,2015-12-31,c199,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2YzLzVmLzI3LzIyZGEtNDM5YS04ZWQ1LTNkMDJjN2Q3MTQ0Mw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y0LzViLzRkLzE5M2UtNGU0Zi05YjcwLTEwZmU3N2MwZGUzZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000 Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-29,1947-01-21,2016-04-29,Statsautoriseret revisor,,900000.0,,,,,,,20222670.0,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,8948403.0,321637.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,,2016-04-29,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22395788,indberetninger-20180424,2.5118406,21155012.0,,2018-03-28T22:39:53.398Z,2016-05-20T06:09:19.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-28-VQ,2016-05-20T06:09:19.884Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
21155012,2015-01-01,2015-12-31,c208,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2YzLzVmLzI3LzIyZGEtNDM5YS04ZWQ1LTNkMDJjN2Q3MTQ0Mw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y0LzViLzRkLzE5M2UtNGU0Zi05YjcwLTEwZmU3N2MwZGUzZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000 Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-29,1947-01-21,2016-04-29,Statsautoriseret revisor,,900000.0,,,,,,,20222670.0,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,8948403.0,321637.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,,2016-04-29,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22395788,indberetninger-20180424,2.5118406,21155012.0,,2018-03-28T22:39:53.398Z,2016-05-20T06:09:19.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-28-VQ,2016-05-20T06:09:19.884Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrik BjÃ¸rn OehlenschlÃ¦ger
21155012,2015-01-01,2015-12-31,c209,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2YzLzVmLzI3LzIyZGEtNDM5YS04ZWQ1LTNkMDJjN2Q3MTQ0Mw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y0LzViLzRkLzE5M2UtNGU0Zi05YjcwLTEwZmU3N2MwZGUzZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000 Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-29,1947-01-21,2016-04-29,Statsautoriseret revisor,,900000.0,,,,,,,20222670.0,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,8948403.0,321637.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,,2016-04-29,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22395788,indberetninger-20180424,2.5118406,21155012.0,,2018-03-28T22:39:53.398Z,2016-05-20T06:09:19.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-28-VQ,2016-05-20T06:09:19.884Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Mikis Mortensen
21155012,2015-01-01,2015-12-31,c210,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2YzLzVmLzI3LzIyZGEtNDM5YS04ZWQ1LTNkMDJjN2Q3MTQ0Mw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y0LzViLzRkLzE5M2UtNGU0Zi05YjcwLTEwZmU3N2MwZGUzZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000 Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-29,1947-01-21,2016-04-29,Statsautoriseret revisor,,900000.0,,,,,,,20222670.0,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,8948403.0,321637.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,,2016-04-29,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22395788,indberetninger-20180424,2.5118406,21155012.0,,2018-03-28T22:39:53.398Z,2016-05-20T06:09:19.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-28-VQ,2016-05-20T06:09:19.884Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Lasse Breuning Sluth
21155012,2015-01-01,2015-12-31,c211,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2YzLzVmLzI3LzIyZGEtNDM5YS04ZWQ1LTNkMDJjN2Q3MTQ0Mw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y0LzViLzRkLzE5M2UtNGU0Zi05YjcwLTEwZmU3N2MwZGUzZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000 Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-29,1947-01-21,2016-04-29,Statsautoriseret revisor,,900000.0,,,,,,,20222670.0,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,8948403.0,321637.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,,2016-04-29,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22395788,indberetninger-20180424,2.5118406,21155012.0,,2018-03-28T22:39:53.398Z,2016-05-20T06:09:19.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-28-VQ,2016-05-20T06:09:19.884Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Knud Olesen
21155012,2015-01-01,2015-12-31,c212,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2YzLzVmLzI3LzIyZGEtNDM5YS04ZWQ1LTNkMDJjN2Q3MTQ0Mw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y0LzViLzRkLzE5M2UtNGU0Zi05YjcwLTEwZmU3N2MwZGUzZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000 Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-29,1947-01-21,2016-04-29,Statsautoriseret revisor,,900000.0,,,,,,,20222670.0,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,8948403.0,321637.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,,2016-04-29,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22395788,indberetninger-20180424,2.5118406,21155012.0,,2018-03-28T22:39:53.398Z,2016-05-20T06:09:19.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-28-VQ,2016-05-20T06:09:19.884Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Kurt Sluth
21155012,2015-01-01,2015-12-31,c29,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2YzLzVmLzI3LzIyZGEtNDM5YS04ZWQ1LTNkMDJjN2Q3MTQ0Mw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y0LzViLzRkLzE5M2UtNGU0Zi05YjcwLTEwZmU3N2MwZGUzZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000 Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-29,1947-01-21,2016-04-29,Statsautoriseret revisor,,900000.0,,,,,,,20222670.0,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,8948403.0,321637.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,951708.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,,2016-04-29,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22395788,indberetninger-20180424,2.5118406,21155012.0,,2018-03-28T22:39:53.398Z,2016-05-20T06:09:19.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-28-VQ,2016-05-20T06:09:19.884Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
21155012,2015-01-01,2015-12-31,c299,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2YzLzVmLzI3LzIyZGEtNDM5YS04ZWQ1LTNkMDJjN2Q3MTQ0Mw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y0LzViLzRkLzE5M2UtNGU0Zi05YjcwLTEwZmU3N2MwZGUzZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000 Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-29,1947-01-21,2016-04-29,Statsautoriseret revisor,,900000.0,,,,,,,20222670.0,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,8948403.0,321637.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,,2016-04-29,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22395788,indberetninger-20180424,2.5118406,21155012.0,,2018-03-28T22:39:53.398Z,2016-05-20T06:09:19.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-28-VQ,2016-05-20T06:09:19.884Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
21155012,2015-01-01,2015-12-31,c77,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2YzLzVmLzI3LzIyZGEtNDM5YS04ZWQ1LTNkMDJjN2Q3MTQ0Mw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y0LzViLzRkLzE5M2UtNGU0Zi05YjcwLTEwZmU3N2MwZGUzZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000 Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-29,1947-01-21,2016-04-29,Statsautoriseret revisor,,900000.0,,,,,,,20222670.0,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,8948403.0,321637.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,,2016-04-29,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22395788,indberetninger-20180424,2.5118406,21155012.0,,2018-03-28T22:39:53.398Z,2016-05-20T06:09:19.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-28-VQ,2016-05-20T06:09:19.884Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
21155012,2015-12-31,2015-12-31,c139,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2YzLzVmLzI3LzIyZGEtNDM5YS04ZWQ1LTNkMDJjN2Q3MTQ0Mw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y0LzViLzRkLzE5M2UtNGU0Zi05YjcwLTEwZmU3N2MwZGUzZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000 Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-29,1947-01-21,2016-04-29,Statsautoriseret revisor,,900000.0,,,,,,,20222670.0,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,8948403.0,321637.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,,2016-04-29,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22395788,indberetninger-20180424,2.5118406,21155012.0,,2018-03-28T22:39:53.398Z,2016-05-20T06:09:19.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-28-VQ,2016-05-20T06:09:19.884Z,,,,,,615600.0,,,,,,,,,,,,,,,,,,,,,
