entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityCountryIdentificationCode,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,Dividend,DividendPaid,EmailOfAuditor,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NominalValueOfIssuedShares,NumberOfIssuedShares,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,GrossResult,IncomeFromInvestmentsInGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpense,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm
30705777,2014-01-01,2014-01-01,c318,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8vcGRmcy8zMDcwNTc3NztBcFM0MDY5MDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8veGJybHMvWC1DNjM4NzAwMi0yMDE1MDMxN18wOTUwMDZfNDg0.xml,222050.0,Danmark,DK,Holstebro,7500.0,45.0,Sletten,Vildbjerg,7480.0,6.0,SÃ¸ndergade,DK,Vildbjerg,7480.0,93.0,Solbakkevej,7500 Holstebro,Sletten 45,Til kapitalejeren i Lefevre Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Ãrsregnskabet giver efter min opfattelse et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2015-03-12,2007-07-02,2015-03-17,"Selskabet er som administrationsselskab sambeskattet med dansk tilknyttet virksomhed, og hÃ¦fter solidarisk med sambeskattet selskab for betaling af selskabsskat for indkomstÃ¥ret 2013 og frem samt for kildeskat pÃ¥ udbytter, renter og royalties, som forfalder til betaling 1. juli 2012 eller senere.",49200.0,-98400.0,holstebro@rsmplus.dk,Telefax,34713022.0,30705777.0,34713022.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Lefevre Holding ApS.,Ãrsrapport,125000.0,Jan Lefevre,Jan Lefevre,RingkjÃ¸bing Landbobank,Lefevre Holding ApS,RSM plus P/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning Kommune,Vildbjerg TagdÃ¦kning ApS,Vildbjerg,2014-12-31,2014-01-01,true,100.0,2015-03-12,Holstebro,9741 2211,3030 7010,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18676095,indberetninger-20180424,2.5124211,30705777.0,,2018-03-30T18:05:13.735Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-122.258,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30705777,2014-01-01,2014-12-31,c11,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8vcGRmcy8zMDcwNTc3NztBcFM0MDY5MDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8veGJybHMvWC1DNjM4NzAwMi0yMDE1MDMxN18wOTUwMDZfNDg0.xml,,Danmark,DK,Holstebro,7500.0,45.0,Sletten,Vildbjerg,7480.0,6.0,SÃ¸ndergade,DK,Vildbjerg,7480.0,93.0,Solbakkevej,7500 Holstebro,Sletten 45,Til kapitalejeren i Lefevre Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Ãrsregnskabet giver efter min opfattelse et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2015-03-12,2007-07-02,2015-03-17,"Selskabet er som administrationsselskab sambeskattet med dansk tilknyttet virksomhed, og hÃ¦fter solidarisk med sambeskattet selskab for betaling af selskabsskat for indkomstÃ¥ret 2013 og frem samt for kildeskat pÃ¥ udbytter, renter og royalties, som forfalder til betaling 1. juli 2012 eller senere.",49200.0,-98400.0,holstebro@rsmplus.dk,Telefax,34713022.0,30705777.0,34713022.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Lefevre Holding ApS.,Ãrsrapport,,Jan Lefevre,Jan Lefevre,RingkjÃ¸bing Landbobank,Lefevre Holding ApS,RSM plus P/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning Kommune,Vildbjerg TagdÃ¦kning ApS,Vildbjerg,2014-12-31,2014-01-01,true,100.0,2015-03-12,Holstebro,9741 2211,3030 7010,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18676095,indberetninger-20180424,2.5124211,30705777.0,,2018-03-30T18:05:13.735Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-122.258,2015-03-18T23:00:00.000Z,,,-7813.0,110196.0,7813.0,40.0,11863.0,113226.0,114206.0,980.0,,,,,,,,,,,,,,,,,,,,,,,,
30705777,2014-01-01,2014-12-31,c14,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8vcGRmcy8zMDcwNTc3NztBcFM0MDY5MDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8veGJybHMvWC1DNjM4NzAwMi0yMDE1MDMxN18wOTUwMDZfNDg0.xml,,Danmark,DK,Holstebro,7500.0,45.0,Sletten,Vildbjerg,7480.0,6.0,SÃ¸ndergade,DK,Vildbjerg,7480.0,93.0,Solbakkevej,7500 Holstebro,Sletten 45,Til kapitalejeren i Lefevre Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Ãrsregnskabet giver efter min opfattelse et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2015-03-12,2007-07-02,2015-03-17,"Selskabet er som administrationsselskab sambeskattet med dansk tilknyttet virksomhed, og hÃ¦fter solidarisk med sambeskattet selskab for betaling af selskabsskat for indkomstÃ¥ret 2013 og frem samt for kildeskat pÃ¥ udbytter, renter og royalties, som forfalder til betaling 1. juli 2012 eller senere.",49200.0,-98400.0,holstebro@rsmplus.dk,Telefax,34713022.0,30705777.0,34713022.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Lefevre Holding ApS.,Ãrsrapport,,Jan Lefevre,Jan Lefevre,RingkjÃ¸bing Landbobank,Lefevre Holding ApS,RSM plus P/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning Kommune,Vildbjerg TagdÃ¦kning ApS,Vildbjerg,2014-12-31,2014-01-01,true,100.0,2015-03-12,Holstebro,9741 2211,3030 7010,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18676095,indberetninger-20180424,2.5124211,30705777.0,,2018-03-30T18:05:13.735Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-122.258,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,statsautoriseret revisor,Per Lund Nielsen,RSM plus
30705777,2014-01-01,2014-12-31,c280,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8vcGRmcy8zMDcwNTc3NztBcFM0MDY5MDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8veGJybHMvWC1DNjM4NzAwMi0yMDE1MDMxN18wOTUwMDZfNDg0.xml,,Danmark,DK,Holstebro,7500.0,45.0,Sletten,Vildbjerg,7480.0,6.0,SÃ¸ndergade,DK,Vildbjerg,7480.0,93.0,Solbakkevej,7500 Holstebro,Sletten 45,Til kapitalejeren i Lefevre Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Ãrsregnskabet giver efter min opfattelse et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2015-03-12,2007-07-02,2015-03-17,"Selskabet er som administrationsselskab sambeskattet med dansk tilknyttet virksomhed, og hÃ¦fter solidarisk med sambeskattet selskab for betaling af selskabsskat for indkomstÃ¥ret 2013 og frem samt for kildeskat pÃ¥ udbytter, renter og royalties, som forfalder til betaling 1. juli 2012 eller senere.",49200.0,-98400.0,holstebro@rsmplus.dk,Telefax,34713022.0,30705777.0,34713022.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Lefevre Holding ApS.,Ãrsrapport,,Jan Lefevre,Jan Lefevre,RingkjÃ¸bing Landbobank,Lefevre Holding ApS,RSM plus P/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning Kommune,Vildbjerg TagdÃ¦kning ApS,Vildbjerg,2014-12-31,2014-01-01,true,100.0,2015-03-12,Holstebro,9741 2211,3030 7010,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18676095,indberetninger-20180424,2.5124211,30705777.0,,2018-03-30T18:05:13.735Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-122.258,2015-03-18T23:00:00.000Z,,,,,,,,64026.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30705777,2014-01-01,2014-12-31,c283,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8vcGRmcy8zMDcwNTc3NztBcFM0MDY5MDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8veGJybHMvWC1DNjM4NzAwMi0yMDE1MDMxN18wOTUwMDZfNDg0.xml,,Danmark,DK,Holstebro,7500.0,45.0,Sletten,Vildbjerg,7480.0,6.0,SÃ¸ndergade,DK,Vildbjerg,7480.0,93.0,Solbakkevej,7500 Holstebro,Sletten 45,Til kapitalejeren i Lefevre Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Ãrsregnskabet giver efter min opfattelse et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2015-03-12,2007-07-02,2015-03-17,"Selskabet er som administrationsselskab sambeskattet med dansk tilknyttet virksomhed, og hÃ¦fter solidarisk med sambeskattet selskab for betaling af selskabsskat for indkomstÃ¥ret 2013 og frem samt for kildeskat pÃ¥ udbytter, renter og royalties, som forfalder til betaling 1. juli 2012 eller senere.",49200.0,-98400.0,holstebro@rsmplus.dk,Telefax,34713022.0,30705777.0,34713022.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Lefevre Holding ApS.,Ãrsrapport,,Jan Lefevre,Jan Lefevre,RingkjÃ¸bing Landbobank,Lefevre Holding ApS,RSM plus P/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning Kommune,Vildbjerg TagdÃ¦kning ApS,Vildbjerg,2014-12-31,2014-01-01,true,100.0,2015-03-12,Holstebro,9741 2211,3030 7010,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18676095,indberetninger-20180424,2.5124211,30705777.0,,2018-03-30T18:05:13.735Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-122.258,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30705777,2014-01-01,2014-12-31,c31,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8vcGRmcy8zMDcwNTc3NztBcFM0MDY5MDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8veGJybHMvWC1DNjM4NzAwMi0yMDE1MDMxN18wOTUwMDZfNDg0.xml,,Danmark,DK,Holstebro,7500.0,45.0,Sletten,Vildbjerg,7480.0,6.0,SÃ¸ndergade,DK,Vildbjerg,7480.0,93.0,Solbakkevej,7500 Holstebro,Sletten 45,Til kapitalejeren i Lefevre Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Ãrsregnskabet giver efter min opfattelse et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2015-03-12,2007-07-02,2015-03-17,"Selskabet er som administrationsselskab sambeskattet med dansk tilknyttet virksomhed, og hÃ¦fter solidarisk med sambeskattet selskab for betaling af selskabsskat for indkomstÃ¥ret 2013 og frem samt for kildeskat pÃ¥ udbytter, renter og royalties, som forfalder til betaling 1. juli 2012 eller senere.",49200.0,-98400.0,holstebro@rsmplus.dk,Telefax,34713022.0,30705777.0,34713022.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Lefevre Holding ApS.,Ãrsrapport,,Jan Lefevre,Jan Lefevre,RingkjÃ¸bing Landbobank,Lefevre Holding ApS,RSM plus P/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning Kommune,Vildbjerg TagdÃ¦kning ApS,Vildbjerg,2014-12-31,2014-01-01,true,100.0,2015-03-12,Holstebro,9741 2211,3030 7010,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18676095,indberetninger-20180424,2.5124211,30705777.0,,2018-03-30T18:05:13.735Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-122.258,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30705777,2014-01-01,2014-12-31,c320,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8vcGRmcy8zMDcwNTc3NztBcFM0MDY5MDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8veGJybHMvWC1DNjM4NzAwMi0yMDE1MDMxN18wOTUwMDZfNDg0.xml,,Danmark,DK,Holstebro,7500.0,45.0,Sletten,Vildbjerg,7480.0,6.0,SÃ¸ndergade,DK,Vildbjerg,7480.0,93.0,Solbakkevej,7500 Holstebro,Sletten 45,Til kapitalejeren i Lefevre Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Ãrsregnskabet giver efter min opfattelse et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2015-03-12,2007-07-02,2015-03-17,"Selskabet er som administrationsselskab sambeskattet med dansk tilknyttet virksomhed, og hÃ¦fter solidarisk med sambeskattet selskab for betaling af selskabsskat for indkomstÃ¥ret 2013 og frem samt for kildeskat pÃ¥ udbytter, renter og royalties, som forfalder til betaling 1. juli 2012 eller senere.",49200.0,-98400.0,holstebro@rsmplus.dk,Telefax,34713022.0,30705777.0,34713022.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Lefevre Holding ApS.,Ãrsrapport,,Jan Lefevre,Jan Lefevre,RingkjÃ¸bing Landbobank,Lefevre Holding ApS,RSM plus P/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning Kommune,Vildbjerg TagdÃ¦kning ApS,Vildbjerg,2014-12-31,2014-01-01,true,100.0,2015-03-12,Holstebro,9741 2211,3030 7010,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18676095,indberetninger-20180424,2.5124211,30705777.0,,2018-03-30T18:05:13.735Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-122.258,2015-03-18T23:00:00.000Z,-222050.0,110196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30705777,2014-01-01,2014-12-31,c324,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8vcGRmcy8zMDcwNTc3NztBcFM0MDY5MDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8veGJybHMvWC1DNjM4NzAwMi0yMDE1MDMxN18wOTUwMDZfNDg0.xml,,Danmark,DK,Holstebro,7500.0,45.0,Sletten,Vildbjerg,7480.0,6.0,SÃ¸ndergade,DK,Vildbjerg,7480.0,93.0,Solbakkevej,7500 Holstebro,Sletten 45,Til kapitalejeren i Lefevre Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Ãrsregnskabet giver efter min opfattelse et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2015-03-12,2007-07-02,2015-03-17,"Selskabet er som administrationsselskab sambeskattet med dansk tilknyttet virksomhed, og hÃ¦fter solidarisk med sambeskattet selskab for betaling af selskabsskat for indkomstÃ¥ret 2013 og frem samt for kildeskat pÃ¥ udbytter, renter og royalties, som forfalder til betaling 1. juli 2012 eller senere.",49200.0,-98400.0,holstebro@rsmplus.dk,Telefax,34713022.0,30705777.0,34713022.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Lefevre Holding ApS.,Ãrsrapport,,Jan Lefevre,Jan Lefevre,RingkjÃ¸bing Landbobank,Lefevre Holding ApS,RSM plus P/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning Kommune,Vildbjerg TagdÃ¦kning ApS,Vildbjerg,2014-12-31,2014-01-01,true,100.0,2015-03-12,Holstebro,9741 2211,3030 7010,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18676095,indberetninger-20180424,2.5124211,30705777.0,,2018-03-30T18:05:13.735Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-122.258,2015-03-18T23:00:00.000Z,,,,,,,,110196.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30705777,2014-01-01,2014-12-31,c43,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8vcGRmcy8zMDcwNTc3NztBcFM0MDY5MDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8veGJybHMvWC1DNjM4NzAwMi0yMDE1MDMxN18wOTUwMDZfNDg0.xml,,Danmark,DK,Holstebro,7500.0,45.0,Sletten,Vildbjerg,7480.0,6.0,SÃ¸ndergade,DK,Vildbjerg,7480.0,93.0,Solbakkevej,7500 Holstebro,Sletten 45,Til kapitalejeren i Lefevre Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Ãrsregnskabet giver efter min opfattelse et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2015-03-12,2007-07-02,2015-03-17,"Selskabet er som administrationsselskab sambeskattet med dansk tilknyttet virksomhed, og hÃ¦fter solidarisk med sambeskattet selskab for betaling af selskabsskat for indkomstÃ¥ret 2013 og frem samt for kildeskat pÃ¥ udbytter, renter og royalties, som forfalder til betaling 1. juli 2012 eller senere.",49200.0,-98400.0,holstebro@rsmplus.dk,Telefax,34713022.0,30705777.0,34713022.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Lefevre Holding ApS.,Ãrsrapport,,Jan Lefevre,Jan Lefevre,RingkjÃ¸bing Landbobank,Lefevre Holding ApS,RSM plus P/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning Kommune,Vildbjerg TagdÃ¦kning ApS,Vildbjerg,2014-12-31,2014-01-01,true,100.0,2015-03-12,Holstebro,9741 2211,3030 7010,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18676095,indberetninger-20180424,2.5124211,30705777.0,,2018-03-30T18:05:13.735Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-122.258,2015-03-18T23:00:00.000Z,,,,,,,,49200.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30705777,2014-01-01,2014-12-31,c56,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8vcGRmcy8zMDcwNTc3NztBcFM0MDY5MDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77750703/Y3ZyLmRrOi8veGJybHMvWC1DNjM4NzAwMi0yMDE1MDMxN18wOTUwMDZfNDg0.xml,,Danmark,DK,Holstebro,7500.0,45.0,Sletten,Vildbjerg,7480.0,6.0,SÃ¸ndergade,DK,Vildbjerg,7480.0,93.0,Solbakkevej,7500 Holstebro,Sletten 45,Til kapitalejeren i Lefevre Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Ãrsregnskabet giver efter min opfattelse et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2015-03-12,2007-07-02,2015-03-17,"Selskabet er som administrationsselskab sambeskattet med dansk tilknyttet virksomhed, og hÃ¦fter solidarisk med sambeskattet selskab for betaling af selskabsskat for indkomstÃ¥ret 2013 og frem samt for kildeskat pÃ¥ udbytter, renter og royalties, som forfalder til betaling 1. juli 2012 eller senere.",49200.0,-98400.0,holstebro@rsmplus.dk,Telefax,34713022.0,30705777.0,34713022.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Lefevre Holding ApS.,Ãrsrapport,,Jan Lefevre,Jan Lefevre,RingkjÃ¸bing Landbobank,Lefevre Holding ApS,RSM plus P/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning Kommune,Vildbjerg TagdÃ¦kning ApS,Vildbjerg,2014-12-31,2014-01-01,true,100.0,2015-03-12,Holstebro,9741 2211,3030 7010,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18676095,indberetninger-20180424,2.5124211,30705777.0,,2018-03-30T18:05:13.735Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-122.258,2015-03-18T23:00:00.000Z,,,,,,,,64026.0,,,,,,,,,,,,,,,,,,,,,,,,,,
