entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialInstitutionPostcodeAndTown,AddressOfFinancialInstitutionStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables
entity identifier,2011-10-01,2012-09-30,ID_14,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC0yQTQ4QjU1QS0yMDEzMDIyOF8xMjEwMTBfNjQ0.xml,"7790, Thyholm","Hvidbjerg, Ãstergade 2","7790, Thyholm","Jernbanegade 10, Hvidbjerg","Struer, 7600",Ved Fjorden 25,Til kapitalejerne i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2008-12-19,2013-02-27,Registreret revisor,31890683.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Jan Jakobsen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jan Jakobsen Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Klaus Viborg Pedersen,Jan Jakobsen,Jan Jakobsen,"Revision Limfjord, Registreret Revisionsaktieselskab",Hvidbjerg Bank,Jan Jakobsen Holding ApS,"Revision Limfjord, Registreret Revisionsaktieselskab",-83103.0,2012-09-30,2011-10-01,2013-02-22,Struer,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:19998878,indberetninger-20180424,2.5097403999999996,31890683.0,,2018-04-01T18:52:00.458Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-368.297,2013-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_16,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC0yQTQ4QjU1QS0yMDEzMDIyOF8xMjEwMTBfNjQ0.xml,"7790, Thyholm","Hvidbjerg, Ãstergade 2","7790, Thyholm","Jernbanegade 10, Hvidbjerg","Struer, 7600",Ved Fjorden 25,Til kapitalejerne i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2008-12-19,2013-02-27,Registreret revisor,31890683.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Jan Jakobsen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jan Jakobsen Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Klaus Viborg Pedersen,Jan Jakobsen,Jan Jakobsen,"Revision Limfjord, Registreret Revisionsaktieselskab",Hvidbjerg Bank,Jan Jakobsen Holding ApS,"Revision Limfjord, Registreret Revisionsaktieselskab",125604.0,2012-09-30,2011-10-01,2013-02-22,Struer,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:19998878,indberetninger-20180424,2.5097403999999996,31890683.0,,2018-04-01T18:52:00.458Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-368.297,2013-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_2,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC0yQTQ4QjU1QS0yMDEzMDIyOF8xMjEwMTBfNjQ0.xml,"7790, Thyholm","Hvidbjerg, Ãstergade 2","7790, Thyholm","Jernbanegade 10, Hvidbjerg","Struer, 7600",Ved Fjorden 25,Til kapitalejerne i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2008-12-19,2013-02-27,Registreret revisor,31890683.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Jan Jakobsen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jan Jakobsen Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Klaus Viborg Pedersen,Jan Jakobsen,Jan Jakobsen,"Revision Limfjord, Registreret Revisionsaktieselskab",Hvidbjerg Bank,Jan Jakobsen Holding ApS,"Revision Limfjord, Registreret Revisionsaktieselskab",,2012-09-30,2011-10-01,2013-02-22,Struer,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:19998878,indberetninger-20180424,2.5097403999999996,31890683.0,,2018-04-01T18:52:00.458Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-368.297,2013-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_20,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC0yQTQ4QjU1QS0yMDEzMDIyOF8xMjEwMTBfNjQ0.xml,"7790, Thyholm","Hvidbjerg, Ãstergade 2","7790, Thyholm","Jernbanegade 10, Hvidbjerg","Struer, 7600",Ved Fjorden 25,Til kapitalejerne i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2008-12-19,2013-02-27,Registreret revisor,31890683.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Jan Jakobsen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jan Jakobsen Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Klaus Viborg Pedersen,Jan Jakobsen,Jan Jakobsen,"Revision Limfjord, Registreret Revisionsaktieselskab",Hvidbjerg Bank,Jan Jakobsen Holding ApS,"Revision Limfjord, Registreret Revisionsaktieselskab",,2012-09-30,2011-10-01,2013-02-22,Struer,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:19998878,indberetninger-20180424,2.5097403999999996,31890683.0,,2018-04-01T18:52:00.458Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-368.297,2013-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_21,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC0yQTQ4QjU1QS0yMDEzMDIyOF8xMjEwMTBfNjQ0.xml,"7790, Thyholm","Hvidbjerg, Ãstergade 2","7790, Thyholm","Jernbanegade 10, Hvidbjerg","Struer, 7600",Ved Fjorden 25,Til kapitalejerne i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2008-12-19,2013-02-27,Registreret revisor,31890683.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Jan Jakobsen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jan Jakobsen Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Klaus Viborg Pedersen,Jan Jakobsen,Jan Jakobsen,"Revision Limfjord, Registreret Revisionsaktieselskab",Hvidbjerg Bank,Jan Jakobsen Holding ApS,"Revision Limfjord, Registreret Revisionsaktieselskab",,2012-09-30,2011-10-01,2013-02-22,Struer,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:19998878,indberetninger-20180424,2.5097403999999996,31890683.0,,2018-04-01T18:52:00.458Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-368.297,2013-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_3,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC0yQTQ4QjU1QS0yMDEzMDIyOF8xMjEwMTBfNjQ0.xml,"7790, Thyholm","Hvidbjerg, Ãstergade 2","7790, Thyholm","Jernbanegade 10, Hvidbjerg","Struer, 7600",Ved Fjorden 25,Til kapitalejerne i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2008-12-19,2013-02-27,Registreret revisor,31890683.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Jan Jakobsen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jan Jakobsen Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Klaus Viborg Pedersen,Jan Jakobsen,Jan Jakobsen,"Revision Limfjord, Registreret Revisionsaktieselskab",Hvidbjerg Bank,Jan Jakobsen Holding ApS,"Revision Limfjord, Registreret Revisionsaktieselskab",,2012-09-30,2011-10-01,2013-02-22,Struer,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:19998878,indberetninger-20180424,2.5097403999999996,31890683.0,,2018-04-01T18:52:00.458Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-368.297,2013-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_4,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC0yQTQ4QjU1QS0yMDEzMDIyOF8xMjEwMTBfNjQ0.xml,"7790, Thyholm","Hvidbjerg, Ãstergade 2","7790, Thyholm","Jernbanegade 10, Hvidbjerg","Struer, 7600",Ved Fjorden 25,Til kapitalejerne i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2008-12-19,2013-02-27,Registreret revisor,31890683.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Jan Jakobsen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jan Jakobsen Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Klaus Viborg Pedersen,Jan Jakobsen,Jan Jakobsen,"Revision Limfjord, Registreret Revisionsaktieselskab",Hvidbjerg Bank,Jan Jakobsen Holding ApS,"Revision Limfjord, Registreret Revisionsaktieselskab",,2012-09-30,2011-10-01,2013-02-22,Struer,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:19998878,indberetninger-20180424,2.5097403999999996,31890683.0,,2018-04-01T18:52:00.458Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-368.297,2013-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_5,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC0yQTQ4QjU1QS0yMDEzMDIyOF8xMjEwMTBfNjQ0.xml,"7790, Thyholm","Hvidbjerg, Ãstergade 2","7790, Thyholm","Jernbanegade 10, Hvidbjerg","Struer, 7600",Ved Fjorden 25,Til kapitalejerne i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2008-12-19,2013-02-27,Registreret revisor,31890683.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Jan Jakobsen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jan Jakobsen Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Klaus Viborg Pedersen,Jan Jakobsen,Jan Jakobsen,"Revision Limfjord, Registreret Revisionsaktieselskab",Hvidbjerg Bank,Jan Jakobsen Holding ApS,"Revision Limfjord, Registreret Revisionsaktieselskab",,2012-09-30,2011-10-01,2013-02-22,Struer,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:19998878,indberetninger-20180424,2.5097403999999996,31890683.0,,2018-04-01T18:52:00.458Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-368.297,2013-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_6,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC0yQTQ4QjU1QS0yMDEzMDIyOF8xMjEwMTBfNjQ0.xml,"7790, Thyholm","Hvidbjerg, Ãstergade 2","7790, Thyholm","Jernbanegade 10, Hvidbjerg","Struer, 7600",Ved Fjorden 25,Til kapitalejerne i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2008-12-19,2013-02-27,Registreret revisor,31890683.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Jan Jakobsen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jan Jakobsen Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Klaus Viborg Pedersen,Jan Jakobsen,Jan Jakobsen,"Revision Limfjord, Registreret Revisionsaktieselskab",Hvidbjerg Bank,Jan Jakobsen Holding ApS,"Revision Limfjord, Registreret Revisionsaktieselskab",,2012-09-30,2011-10-01,2013-02-22,Struer,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:19998878,indberetninger-20180424,2.5097403999999996,31890683.0,,2018-04-01T18:52:00.458Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-368.297,2013-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_7,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC0yQTQ4QjU1QS0yMDEzMDIyOF8xMjEwMTBfNjQ0.xml,"7790, Thyholm","Hvidbjerg, Ãstergade 2","7790, Thyholm","Jernbanegade 10, Hvidbjerg","Struer, 7600",Ved Fjorden 25,Til kapitalejerne i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2008-12-19,2013-02-27,Registreret revisor,31890683.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Jan Jakobsen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jan Jakobsen Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Klaus Viborg Pedersen,Jan Jakobsen,Jan Jakobsen,"Revision Limfjord, Registreret Revisionsaktieselskab",Hvidbjerg Bank,Jan Jakobsen Holding ApS,"Revision Limfjord, Registreret Revisionsaktieselskab",,2012-09-30,2011-10-01,2013-02-22,Struer,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:19998878,indberetninger-20180424,2.5097403999999996,31890683.0,,2018-04-01T18:52:00.458Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-368.297,2013-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_8,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC0yQTQ4QjU1QS0yMDEzMDIyOF8xMjEwMTBfNjQ0.xml,"7790, Thyholm","Hvidbjerg, Ãstergade 2","7790, Thyholm","Jernbanegade 10, Hvidbjerg","Struer, 7600",Ved Fjorden 25,Til kapitalejerne i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2008-12-19,2013-02-27,Registreret revisor,31890683.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Jan Jakobsen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jan Jakobsen Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Klaus Viborg Pedersen,Jan Jakobsen,Jan Jakobsen,"Revision Limfjord, Registreret Revisionsaktieselskab",Hvidbjerg Bank,Jan Jakobsen Holding ApS,"Revision Limfjord, Registreret Revisionsaktieselskab",-125604.0,2012-09-30,2011-10-01,2013-02-22,Struer,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:19998878,indberetninger-20180424,2.5097403999999996,31890683.0,,2018-04-01T18:52:00.458Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-368.297,2013-03-03T23:00:00.000Z,-77208.0,-112707.0,60091.0,-80.0,-129904.0,-77208.0,4300.0,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-09-30,2012-09-30,ID_18,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC0yQTQ4QjU1QS0yMDEzMDIyOF8xMjEwMTBfNjQ0.xml,"7790, Thyholm","Hvidbjerg, Ãstergade 2","7790, Thyholm","Jernbanegade 10, Hvidbjerg","Struer, 7600",Ved Fjorden 25,Til kapitalejerne i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2008-12-19,2013-02-27,Registreret revisor,31890683.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Jan Jakobsen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jan Jakobsen Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Klaus Viborg Pedersen,Jan Jakobsen,Jan Jakobsen,"Revision Limfjord, Registreret Revisionsaktieselskab",Hvidbjerg Bank,Jan Jakobsen Holding ApS,"Revision Limfjord, Registreret Revisionsaktieselskab",,2012-09-30,2011-10-01,2013-02-22,Struer,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:19998878,indberetninger-20180424,2.5097403999999996,31890683.0,,2018-04-01T18:52:00.458Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-368.297,2013-03-03T23:00:00.000Z,,,,,,,,5576164.0,11746.0,-125000.0,70182.0,52686.0,-4190826.0,1060493.0,-5576164.0,-1385338.0,4445489.0,4445489.0,5505982.0,-45250.0,5750.0,1060493.0,-96000.0,161630.0,350663.0,-4482119.0,-1385338.0,-1267376.0,-72712.0,58436.0
