entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherExternalExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
33962924,2014-01-01,2014-12-31,ID_18,,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzEzL2I3L2JjLzZmNTQtNGFiMC04YzE1LWRkNWI5YzU5ZTI2Zg.pdf,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2EwL2QxL2VkLzZmMTEtNDJjYy1iMjNiLTQ5NjRmNGNhNGNiMw.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i KarinagÃ¥rden ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-04-20,2011-10-06,2015-04-20,33962924.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for KarinagÃ¥rden ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Hansen,KarinagÃ¥rden ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","HÃ¥rlev, den 20. april 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2014-12-31,2014-01-01,2015-04-20,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5140193,indberetninger-20180424,2.5097342,33962924.0,,2018-03-30T11:10:33.555Z,2015-04-21T12:36:53.189Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-87-LH,2015-04-21T12:36:53.231Z,,,,,,,,,,,,,,,,,,,,,,,,
33962924,2014-01-01,2014-12-31,ID_19,,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzEzL2I3L2JjLzZmNTQtNGFiMC04YzE1LWRkNWI5YzU5ZTI2Zg.pdf,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2EwL2QxL2VkLzZmMTEtNDJjYy1iMjNiLTQ5NjRmNGNhNGNiMw.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i KarinagÃ¥rden ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-04-20,2011-10-06,2015-04-20,33962924.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for KarinagÃ¥rden ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Hansen,KarinagÃ¥rden ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","HÃ¥rlev, den 20. april 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2014-12-31,2014-01-01,2015-04-20,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5140193,indberetninger-20180424,2.5097342,33962924.0,,2018-03-30T11:10:33.555Z,2015-04-21T12:36:53.189Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-87-LH,2015-04-21T12:36:53.231Z,,,,,,,,,,,,,,,,,,,,,,,,
33962924,2014-01-01,2014-12-31,ID_2,,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzEzL2I3L2JjLzZmNTQtNGFiMC04YzE1LWRkNWI5YzU5ZTI2Zg.pdf,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2EwL2QxL2VkLzZmMTEtNDJjYy1iMjNiLTQ5NjRmNGNhNGNiMw.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i KarinagÃ¥rden ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-04-20,2011-10-06,2015-04-20,33962924.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for KarinagÃ¥rden ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Hansen,KarinagÃ¥rden ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","HÃ¥rlev, den 20. april 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2014-12-31,2014-01-01,2015-04-20,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5140193,indberetninger-20180424,2.5097342,33962924.0,,2018-03-30T11:10:33.555Z,2015-04-21T12:36:53.189Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-87-LH,2015-04-21T12:36:53.231Z,,,,,,,,,,,,,,,,,,,,,,,,Lars Hansen
33962924,2014-01-01,2014-12-31,ID_3,,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzEzL2I3L2JjLzZmNTQtNGFiMC04YzE1LWRkNWI5YzU5ZTI2Zg.pdf,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2EwL2QxL2VkLzZmMTEtNDJjYy1iMjNiLTQ5NjRmNGNhNGNiMw.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i KarinagÃ¥rden ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-04-20,2011-10-06,2015-04-20,33962924.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for KarinagÃ¥rden ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Hansen,KarinagÃ¥rden ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","HÃ¥rlev, den 20. april 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2014-12-31,2014-01-01,2015-04-20,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5140193,indberetninger-20180424,2.5097342,33962924.0,,2018-03-30T11:10:33.555Z,2015-04-21T12:36:53.189Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-87-LH,2015-04-21T12:36:53.231Z,,,,,,,,,,,,,,,,,,,,,,,,
33962924,2014-01-01,2014-12-31,ID_4,,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzEzL2I3L2JjLzZmNTQtNGFiMC04YzE1LWRkNWI5YzU5ZTI2Zg.pdf,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2EwL2QxL2VkLzZmMTEtNDJjYy1iMjNiLTQ5NjRmNGNhNGNiMw.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i KarinagÃ¥rden ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-04-20,2011-10-06,2015-04-20,33962924.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for KarinagÃ¥rden ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Hansen,KarinagÃ¥rden ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","HÃ¥rlev, den 20. april 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2014-12-31,2014-01-01,2015-04-20,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5140193,indberetninger-20180424,2.5097342,33962924.0,,2018-03-30T11:10:33.555Z,2015-04-21T12:36:53.189Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-87-LH,2015-04-21T12:36:53.231Z,,,,,,,,,,,,,,,,,,,,,,,,
33962924,2014-01-01,2014-12-31,ID_5,,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzEzL2I3L2JjLzZmNTQtNGFiMC04YzE1LWRkNWI5YzU5ZTI2Zg.pdf,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2EwL2QxL2VkLzZmMTEtNDJjYy1iMjNiLTQ5NjRmNGNhNGNiMw.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i KarinagÃ¥rden ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-04-20,2011-10-06,2015-04-20,33962924.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for KarinagÃ¥rden ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Hansen,KarinagÃ¥rden ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","HÃ¥rlev, den 20. april 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2014-12-31,2014-01-01,2015-04-20,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5140193,indberetninger-20180424,2.5097342,33962924.0,,2018-03-30T11:10:33.555Z,2015-04-21T12:36:53.189Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-87-LH,2015-04-21T12:36:53.231Z,,,,,,,,,,,,,,,,,,,,,,,,
33962924,2014-01-01,2014-12-31,ID_6,,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzEzL2I3L2JjLzZmNTQtNGFiMC04YzE1LWRkNWI5YzU5ZTI2Zg.pdf,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2EwL2QxL2VkLzZmMTEtNDJjYy1iMjNiLTQ5NjRmNGNhNGNiMw.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i KarinagÃ¥rden ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-04-20,2011-10-06,2015-04-20,33962924.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for KarinagÃ¥rden ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Hansen,KarinagÃ¥rden ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","HÃ¥rlev, den 20. april 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2014-12-31,2014-01-01,2015-04-20,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5140193,indberetninger-20180424,2.5097342,33962924.0,,2018-03-30T11:10:33.555Z,2015-04-21T12:36:53.189Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-87-LH,2015-04-21T12:36:53.231Z,,,,,,,,,,,,,,,,,,,,,,,,
33962924,2014-01-01,2014-12-31,ID_7,,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzEzL2I3L2JjLzZmNTQtNGFiMC04YzE1LWRkNWI5YzU5ZTI2Zg.pdf,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2EwL2QxL2VkLzZmMTEtNDJjYy1iMjNiLTQ5NjRmNGNhNGNiMw.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i KarinagÃ¥rden ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-04-20,2011-10-06,2015-04-20,33962924.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for KarinagÃ¥rden ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Hansen,KarinagÃ¥rden ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","HÃ¥rlev, den 20. april 2015",44510.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2014-12-31,2014-01-01,2015-04-20,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5140193,indberetninger-20180424,2.5097342,33962924.0,,2018-03-30T11:10:33.555Z,2015-04-21T12:36:53.189Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-87-LH,2015-04-21T12:36:53.231Z,-6250.0,50760.0,6250.0,44510.0,-6250.0,0.0,,,,,,,,,,,,,,,,,,
33962924,2014-01-01,2014-12-31,ID_9,,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzEzL2I3L2JjLzZmNTQtNGFiMC04YzE1LWRkNWI5YzU5ZTI2Zg.pdf,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2EwL2QxL2VkLzZmMTEtNDJjYy1iMjNiLTQ5NjRmNGNhNGNiMw.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i KarinagÃ¥rden ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-04-20,2011-10-06,2015-04-20,33962924.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for KarinagÃ¥rden ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Hansen,KarinagÃ¥rden ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","HÃ¥rlev, den 20. april 2015",-50760.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2014-12-31,2014-01-01,2015-04-20,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5140193,indberetninger-20180424,2.5097342,33962924.0,,2018-03-30T11:10:33.555Z,2015-04-21T12:36:53.189Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-87-LH,2015-04-21T12:36:53.231Z,,,,,,,,,,,,,,,,,,,,,,,,
33962924,2014-12-31,2014-12-31,ID_15,,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzEzL2I3L2JjLzZmNTQtNGFiMC04YzE1LWRkNWI5YzU5ZTI2Zg.pdf,http://regnskaber.virk.dk/42926933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2EwL2QxL2VkLzZmMTEtNDJjYy1iMjNiLTQ5NjRmNGNhNGNiMw.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i KarinagÃ¥rden ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-04-20,2011-10-06,2015-04-20,33962924.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for KarinagÃ¥rden ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Hansen,KarinagÃ¥rden ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","HÃ¥rlev, den 20. april 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2014-12-31,2014-01-01,2015-04-20,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5140193,indberetninger-20180424,2.5097342,33962924.0,,2018-03-30T11:10:33.555Z,2015-04-21T12:36:53.189Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-87-LH,2015-04-21T12:36:53.231Z,,,,,,,359664.0,582.0,80000.0,29332.0,347164.0,359664.0,12500.0,330332.0,330332.0,330332.0,290332.0,-23168.0,12500.0,6250.0,28750.0,28750.0,6250.0,
