entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,DisclosureOfOwnership,EmailOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
35254501,2015-01-01,2015-12-31,c13,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVkL2UxLzAxL2E2MmItNDIxZC05M2M1LWYyZTA0ZGQxMzIxMQ.xhtml,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzkxL2RmLzUyLzU3ODgtNDk3YS05ZDM0LTlmMzM1ZjIzNGZkZQ.pdf,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I1L2YxL2IyL2JlZmQtNDE3NS05OTkyLTQ1MTBiMjNhNDk3NQ.xml,true,Danmark,DK,KÃ¸benhavn K,1467.0,"6, 1",Vandkunsten,Albertslund,2620.0,83.0,JÃ¦gerhusene,1467 KÃ¸benhavn K,"Vandkunsten 6, 1",Til kapitalejerne,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-06,2016-06-09,,"Registreret Revisor, FSR, Cand.merc.aud","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet her ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ejes af Jimmi Hansen Holding APS.</p>",info@havehobby.dk,,35254501.0,1015770844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BjÃ¸rn Laursen,Jimmi Hansen,Jimmi Henrik Jagd Hansen,Nordea,HAVEHOBBY GLOSTRUP ApS,BjÃ¸nLaursen Registrerede Revisorer A/S,,Glostrup,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,false,false,2016-04-06,KÃ¸benhavn,,42710900.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22663333,indberetninger-20180424,2.5955422,35254501.0,,2018-03-29T04:53:26.327Z,2016-06-10T11:11:32.937Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-46-QV,2016-06-10T11:11:33.102Z,,,,,,,,,,,,,,,,,,,,,,,0.0,,
35254501,2015-01-01,2015-12-31,c14,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVkL2UxLzAxL2E2MmItNDIxZC05M2M1LWYyZTA0ZGQxMzIxMQ.xhtml,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzkxL2RmLzUyLzU3ODgtNDk3YS05ZDM0LTlmMzM1ZjIzNGZkZQ.pdf,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I1L2YxL2IyL2JlZmQtNDE3NS05OTkyLTQ1MTBiMjNhNDk3NQ.xml,true,Danmark,DK,KÃ¸benhavn K,1467.0,"6, 1",Vandkunsten,Albertslund,2620.0,83.0,JÃ¦gerhusene,1467 KÃ¸benhavn K,"Vandkunsten 6, 1",Til kapitalejerne,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-06,2016-06-09,,"Registreret Revisor, FSR, Cand.merc.aud","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet her ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ejes af Jimmi Hansen Holding APS.</p>",info@havehobby.dk,,35254501.0,1015770844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BjÃ¸rn Laursen,Jimmi Hansen,Jimmi Henrik Jagd Hansen,Nordea,HAVEHOBBY GLOSTRUP ApS,BjÃ¸nLaursen Registrerede Revisorer A/S,,Glostrup,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,false,false,2016-04-06,KÃ¸benhavn,,42710900.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22663333,indberetninger-20180424,2.5955422,35254501.0,,2018-03-29T04:53:26.327Z,2016-06-10T11:11:32.937Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-46-QV,2016-06-10T11:11:33.102Z,,,,,,,,,,,,,,,,,,,,,,,0.0,,
35254501,2015-01-01,2015-12-31,c15,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVkL2UxLzAxL2E2MmItNDIxZC05M2M1LWYyZTA0ZGQxMzIxMQ.xhtml,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzkxL2RmLzUyLzU3ODgtNDk3YS05ZDM0LTlmMzM1ZjIzNGZkZQ.pdf,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I1L2YxL2IyL2JlZmQtNDE3NS05OTkyLTQ1MTBiMjNhNDk3NQ.xml,true,Danmark,DK,KÃ¸benhavn K,1467.0,"6, 1",Vandkunsten,Albertslund,2620.0,83.0,JÃ¦gerhusene,1467 KÃ¸benhavn K,"Vandkunsten 6, 1",Til kapitalejerne,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-06,2016-06-09,,"Registreret Revisor, FSR, Cand.merc.aud","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet her ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ejes af Jimmi Hansen Holding APS.</p>",info@havehobby.dk,,35254501.0,1015770844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BjÃ¸rn Laursen,Jimmi Hansen,Jimmi Henrik Jagd Hansen,Nordea,HAVEHOBBY GLOSTRUP ApS,BjÃ¸nLaursen Registrerede Revisorer A/S,,Glostrup,2014-01-01,2014-12-31,52108.0,,,2015-12-31,2015-01-01,false,false,2016-04-06,KÃ¸benhavn,,42710900.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22663333,indberetninger-20180424,2.5955422,35254501.0,,2018-03-29T04:53:26.327Z,2016-06-10T11:11:32.937Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-46-QV,2016-06-10T11:11:33.102Z,,,,,,,,,,,,,,,,,,,,,,,0.0,,
35254501,2015-01-01,2015-12-31,c16,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVkL2UxLzAxL2E2MmItNDIxZC05M2M1LWYyZTA0ZGQxMzIxMQ.xhtml,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzkxL2RmLzUyLzU3ODgtNDk3YS05ZDM0LTlmMzM1ZjIzNGZkZQ.pdf,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I1L2YxL2IyL2JlZmQtNDE3NS05OTkyLTQ1MTBiMjNhNDk3NQ.xml,true,Danmark,DK,KÃ¸benhavn K,1467.0,"6, 1",Vandkunsten,Albertslund,2620.0,83.0,JÃ¦gerhusene,1467 KÃ¸benhavn K,"Vandkunsten 6, 1",Til kapitalejerne,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-06,2016-06-09,,"Registreret Revisor, FSR, Cand.merc.aud","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet her ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ejes af Jimmi Hansen Holding APS.</p>",info@havehobby.dk,,35254501.0,1015770844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BjÃ¸rn Laursen,Jimmi Hansen,Jimmi Henrik Jagd Hansen,Nordea,HAVEHOBBY GLOSTRUP ApS,BjÃ¸nLaursen Registrerede Revisorer A/S,,Glostrup,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,false,false,2016-04-06,KÃ¸benhavn,,42710900.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22663333,indberetninger-20180424,2.5955422,35254501.0,,2018-03-29T04:53:26.327Z,2016-06-10T11:11:32.937Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-46-QV,2016-06-10T11:11:33.102Z,,,,,,,,,,,,,,,,,,,,,,,0.0,,
35254501,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVkL2UxLzAxL2E2MmItNDIxZC05M2M1LWYyZTA0ZGQxMzIxMQ.xhtml,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzkxL2RmLzUyLzU3ODgtNDk3YS05ZDM0LTlmMzM1ZjIzNGZkZQ.pdf,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I1L2YxL2IyL2JlZmQtNDE3NS05OTkyLTQ1MTBiMjNhNDk3NQ.xml,true,Danmark,DK,KÃ¸benhavn K,1467.0,"6, 1",Vandkunsten,Albertslund,2620.0,83.0,JÃ¦gerhusene,1467 KÃ¸benhavn K,"Vandkunsten 6, 1",Til kapitalejerne,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-06,2016-06-09,,"Registreret Revisor, FSR, Cand.merc.aud","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet her ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ejes af Jimmi Hansen Holding APS.</p>",info@havehobby.dk,,35254501.0,1015770844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BjÃ¸rn Laursen,Jimmi Hansen,Jimmi Henrik Jagd Hansen,Nordea,HAVEHOBBY GLOSTRUP ApS,BjÃ¸nLaursen Registrerede Revisorer A/S,,Glostrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-06,KÃ¸benhavn,,42710900.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22663333,indberetninger-20180424,2.5955422,35254501.0,,2018-03-29T04:53:26.327Z,2016-06-10T11:11:32.937Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-46-QV,2016-06-10T11:11:33.102Z,,,,,,,,,,,,,,,,,,,,,,,,,
35254501,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVkL2UxLzAxL2E2MmItNDIxZC05M2M1LWYyZTA0ZGQxMzIxMQ.xhtml,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzkxL2RmLzUyLzU3ODgtNDk3YS05ZDM0LTlmMzM1ZjIzNGZkZQ.pdf,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I1L2YxL2IyL2JlZmQtNDE3NS05OTkyLTQ1MTBiMjNhNDk3NQ.xml,true,Danmark,DK,KÃ¸benhavn K,1467.0,"6, 1",Vandkunsten,Albertslund,2620.0,83.0,JÃ¦gerhusene,1467 KÃ¸benhavn K,"Vandkunsten 6, 1",Til kapitalejerne,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-06,2016-06-09,,"Registreret Revisor, FSR, Cand.merc.aud","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet her ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ejes af Jimmi Hansen Holding APS.</p>",info@havehobby.dk,,35254501.0,1015770844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BjÃ¸rn Laursen,Jimmi Hansen,Jimmi Henrik Jagd Hansen,Nordea,HAVEHOBBY GLOSTRUP ApS,BjÃ¸nLaursen Registrerede Revisorer A/S,,Glostrup,2014-01-01,2014-12-31,52108.0,,,2015-12-31,2015-01-01,false,false,2016-04-06,KÃ¸benhavn,,42710900.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22663333,indberetninger-20180424,2.5955422,35254501.0,,2018-03-29T04:53:26.327Z,2016-06-10T11:11:32.937Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-46-QV,2016-06-10T11:11:33.102Z,,,,,,,,,,,,,,,,,,,,,,,,,
35254501,2015-12-31,2015-12-31,c17,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVkL2UxLzAxL2E2MmItNDIxZC05M2M1LWYyZTA0ZGQxMzIxMQ.xhtml,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzkxL2RmLzUyLzU3ODgtNDk3YS05ZDM0LTlmMzM1ZjIzNGZkZQ.pdf,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I1L2YxL2IyL2JlZmQtNDE3NS05OTkyLTQ1MTBiMjNhNDk3NQ.xml,true,Danmark,DK,KÃ¸benhavn K,1467.0,"6, 1",Vandkunsten,Albertslund,2620.0,83.0,JÃ¦gerhusene,1467 KÃ¸benhavn K,"Vandkunsten 6, 1",Til kapitalejerne,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-06,2016-06-09,,"Registreret Revisor, FSR, Cand.merc.aud","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet her ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ejes af Jimmi Hansen Holding APS.</p>",info@havehobby.dk,,35254501.0,1015770844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BjÃ¸rn Laursen,Jimmi Hansen,Jimmi Henrik Jagd Hansen,Nordea,HAVEHOBBY GLOSTRUP ApS,BjÃ¸nLaursen Registrerede Revisorer A/S,,Glostrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-06,KÃ¸benhavn,,42710900.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22663333,indberetninger-20180424,2.5955422,35254501.0,,2018-03-29T04:53:26.327Z,2016-06-10T11:11:32.937Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-46-QV,2016-06-10T11:11:33.102Z,,,,,80000.0,,,,,,,,,,,,,,,,,,,,
35254501,2015-12-31,2015-12-31,c18,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVkL2UxLzAxL2E2MmItNDIxZC05M2M1LWYyZTA0ZGQxMzIxMQ.xhtml,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzkxL2RmLzUyLzU3ODgtNDk3YS05ZDM0LTlmMzM1ZjIzNGZkZQ.pdf,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I1L2YxL2IyL2JlZmQtNDE3NS05OTkyLTQ1MTBiMjNhNDk3NQ.xml,true,Danmark,DK,KÃ¸benhavn K,1467.0,"6, 1",Vandkunsten,Albertslund,2620.0,83.0,JÃ¦gerhusene,1467 KÃ¸benhavn K,"Vandkunsten 6, 1",Til kapitalejerne,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-06,2016-06-09,,"Registreret Revisor, FSR, Cand.merc.aud","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet her ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ejes af Jimmi Hansen Holding APS.</p>",info@havehobby.dk,,35254501.0,1015770844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BjÃ¸rn Laursen,Jimmi Hansen,Jimmi Henrik Jagd Hansen,Nordea,HAVEHOBBY GLOSTRUP ApS,BjÃ¸nLaursen Registrerede Revisorer A/S,,Glostrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-06,KÃ¸benhavn,,42710900.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22663333,indberetninger-20180424,2.5955422,35254501.0,,2018-03-29T04:53:26.327Z,2016-06-10T11:11:32.937Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-46-QV,2016-06-10T11:11:33.102Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,
35254501,2015-12-31,2015-12-31,c19,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVkL2UxLzAxL2E2MmItNDIxZC05M2M1LWYyZTA0ZGQxMzIxMQ.xhtml,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzkxL2RmLzUyLzU3ODgtNDk3YS05ZDM0LTlmMzM1ZjIzNGZkZQ.pdf,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I1L2YxL2IyL2JlZmQtNDE3NS05OTkyLTQ1MTBiMjNhNDk3NQ.xml,true,Danmark,DK,KÃ¸benhavn K,1467.0,"6, 1",Vandkunsten,Albertslund,2620.0,83.0,JÃ¦gerhusene,1467 KÃ¸benhavn K,"Vandkunsten 6, 1",Til kapitalejerne,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-06,2016-06-09,,"Registreret Revisor, FSR, Cand.merc.aud","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet her ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ejes af Jimmi Hansen Holding APS.</p>",info@havehobby.dk,,35254501.0,1015770844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BjÃ¸rn Laursen,Jimmi Hansen,Jimmi Henrik Jagd Hansen,Nordea,HAVEHOBBY GLOSTRUP ApS,BjÃ¸nLaursen Registrerede Revisorer A/S,,Glostrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-06,KÃ¸benhavn,,42710900.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22663333,indberetninger-20180424,2.5955422,35254501.0,,2018-03-29T04:53:26.327Z,2016-06-10T11:11:32.937Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-46-QV,2016-06-10T11:11:33.102Z,,,,,130507.0,,,,,,,,,,,,,,,,,,,,
35254501,2015-12-31,2015-12-31,c20,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVkL2UxLzAxL2E2MmItNDIxZC05M2M1LWYyZTA0ZGQxMzIxMQ.xhtml,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzkxL2RmLzUyLzU3ODgtNDk3YS05ZDM0LTlmMzM1ZjIzNGZkZQ.pdf,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I1L2YxL2IyL2JlZmQtNDE3NS05OTkyLTQ1MTBiMjNhNDk3NQ.xml,true,Danmark,DK,KÃ¸benhavn K,1467.0,"6, 1",Vandkunsten,Albertslund,2620.0,83.0,JÃ¦gerhusene,1467 KÃ¸benhavn K,"Vandkunsten 6, 1",Til kapitalejerne,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-06,2016-06-09,,"Registreret Revisor, FSR, Cand.merc.aud","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet her ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ejes af Jimmi Hansen Holding APS.</p>",info@havehobby.dk,,35254501.0,1015770844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BjÃ¸rn Laursen,Jimmi Hansen,Jimmi Henrik Jagd Hansen,Nordea,HAVEHOBBY GLOSTRUP ApS,BjÃ¸nLaursen Registrerede Revisorer A/S,,Glostrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-06,KÃ¸benhavn,,42710900.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22663333,indberetninger-20180424,2.5955422,35254501.0,,2018-03-29T04:53:26.327Z,2016-06-10T11:11:32.937Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-46-QV,2016-06-10T11:11:33.102Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,
35254501,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVkL2UxLzAxL2E2MmItNDIxZC05M2M1LWYyZTA0ZGQxMzIxMQ.xhtml,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzkxL2RmLzUyLzU3ODgtNDk3YS05ZDM0LTlmMzM1ZjIzNGZkZQ.pdf,http://regnskaber.virk.dk/10545253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I1L2YxL2IyL2JlZmQtNDE3NS05OTkyLTQ1MTBiMjNhNDk3NQ.xml,true,Danmark,DK,KÃ¸benhavn K,1467.0,"6, 1",Vandkunsten,Albertslund,2620.0,83.0,JÃ¦gerhusene,1467 KÃ¸benhavn K,"Vandkunsten 6, 1",Til kapitalejerne,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-04-06,2016-06-09,,"Registreret Revisor, FSR, Cand.merc.aud","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet her ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet ejes af Jimmi Hansen Holding APS.</p>",info@havehobby.dk,,35254501.0,1015770844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BjÃ¸rn Laursen,Jimmi Hansen,Jimmi Henrik Jagd Hansen,Nordea,HAVEHOBBY GLOSTRUP ApS,BjÃ¸nLaursen Registrerede Revisorer A/S,,Glostrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-04-06,KÃ¸benhavn,,42710900.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22663333,indberetninger-20180424,2.5955422,35254501.0,,2018-03-29T04:53:26.327Z,2016-06-10T11:11:32.937Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-46-QV,2016-06-10T11:11:33.102Z,271301.0,166101.0,80000.0,216101.0,210507.0,55200.0,55200.0,50000.0,271301.0,59493.0,17813.0,17813.0,50000.0,55200.0,9612.0,1301.0,1301.0,130507.0,41680.0,0.0,32068.0,0.0,,,
