entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,ExtraordinaryDividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToDisposalsOfEquityThroughMergersAndBusinessCombinations,DecreaseOfCapital,AdditionsToInvestmentsThroughMergersAndBusinessCombination,DisposalsOfInvestments,RevaluationOfAdditionsToInvestmentsThroughMergersAndBusinessCombinations,RevaluationsOfInvestmentsOfTheYear,NameAndSurnameOfMemberOfSupervisoryBoard
33960794,2018-01-01,2018-12-31,c181,,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I3LzAwL2RmLzQ0ZGMtNGMwNC05ZmQ5LTFkM2YwMGE0OTYwMQ.pdf,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzZhLzU5L2ZhLzc4ODQtNGY0OC04MWUzLWRlNjNkMjA2NzgxYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,"c/o Obton A/S, Silkeborgvej 2",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Obton Italien A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-16,2011-10-10,2019-05-03,Statsautoriseret revisor,,-1943068.0,20222670.0,33960794.0,20222670.0,mne32168,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Italien A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Anders Marcus,Obton Italien A/S,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,1943068.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-16,Aarhus,,Formand,urn:ofk:oid:27495096,indberetninger-20180424,2.5118417999999996,33960794.0,AWtSV0xRGQc-fA3G3I3f,2019-06-13T19:36:40.437Z,2019-06-13T19:36:20.675Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-82-RN,2019-06-13T19:36:20.931Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33960794,2018-01-01,2018-12-31,c213,,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I3LzAwL2RmLzQ0ZGMtNGMwNC05ZmQ5LTFkM2YwMGE0OTYwMQ.pdf,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzZhLzU5L2ZhLzc4ODQtNGY0OC04MWUzLWRlNjNkMjA2NzgxYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,"c/o Obton A/S, Silkeborgvej 2",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Obton Italien A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-16,2011-10-10,2019-05-03,Statsautoriseret revisor,,-1943068.0,20222670.0,33960794.0,20222670.0,mne32168,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Italien A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Anders Marcus,Obton Italien A/S,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,-16237397.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-16,Aarhus,,Formand,urn:ofk:oid:27495096,indberetninger-20180424,2.5118417999999996,33960794.0,AWtSV0xRGQc-fA3G3I3f,2019-06-13T19:36:40.437Z,2019-06-13T19:36:20.675Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-82-RN,2019-06-13T19:36:20.931Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33960794,2018-01-01,2018-12-31,c230,,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I3LzAwL2RmLzQ0ZGMtNGMwNC05ZmQ5LTFkM2YwMGE0OTYwMQ.pdf,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzZhLzU5L2ZhLzc4ODQtNGY0OC04MWUzLWRlNjNkMjA2NzgxYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,"c/o Obton A/S, Silkeborgvej 2",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Obton Italien A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-16,2011-10-10,2019-05-03,Statsautoriseret revisor,,-1943068.0,20222670.0,33960794.0,20222670.0,mne32168,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Italien A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Anders Marcus,Obton Italien A/S,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-16,Aarhus,,Formand,urn:ofk:oid:27495096,indberetninger-20180424,2.5118417999999996,33960794.0,AWtSV0xRGQc-fA3G3I3f,2019-06-13T19:36:40.437Z,2019-06-13T19:36:20.675Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-82-RN,2019-06-13T19:36:20.931Z,,,,,,,,,,,,,,,,,,,,,,9670000.0,-14618350.0,,,,,
33960794,2018-01-01,2018-12-31,c248,,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I3LzAwL2RmLzQ0ZGMtNGMwNC05ZmQ5LTFkM2YwMGE0OTYwMQ.pdf,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzZhLzU5L2ZhLzc4ODQtNGY0OC04MWUzLWRlNjNkMjA2NzgxYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,"c/o Obton A/S, Silkeborgvej 2",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Obton Italien A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-16,2011-10-10,2019-05-03,Statsautoriseret revisor,,-1943068.0,20222670.0,33960794.0,20222670.0,mne32168,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Italien A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Anders Marcus,Obton Italien A/S,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,-16237397.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-16,Aarhus,,Formand,urn:ofk:oid:27495096,indberetninger-20180424,2.5118417999999996,33960794.0,AWtSV0xRGQc-fA3G3I3f,2019-06-13T19:36:40.437Z,2019-06-13T19:36:20.675Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-82-RN,2019-06-13T19:36:20.931Z,,,,,,,,,,,,,,,,,,,,,,7243140.0,14618350.0,,,,,
33960794,2018-01-01,2018-12-31,c254,,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I3LzAwL2RmLzQ0ZGMtNGMwNC05ZmQ5LTFkM2YwMGE0OTYwMQ.pdf,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzZhLzU5L2ZhLzc4ODQtNGY0OC04MWUzLWRlNjNkMjA2NzgxYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,"c/o Obton A/S, Silkeborgvej 2",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Obton Italien A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-16,2011-10-10,2019-05-03,Statsautoriseret revisor,,-1943068.0,20222670.0,33960794.0,20222670.0,mne32168,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Italien A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Anders Marcus,Obton Italien A/S,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,1943068.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-16,Aarhus,,Formand,urn:ofk:oid:27495096,indberetninger-20180424,2.5118417999999996,33960794.0,AWtSV0xRGQc-fA3G3I3f,2019-06-13T19:36:40.437Z,2019-06-13T19:36:20.675Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-82-RN,2019-06-13T19:36:20.931Z,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
33960794,2018-01-01,2018-12-31,c307,,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I3LzAwL2RmLzQ0ZGMtNGMwNC05ZmQ5LTFkM2YwMGE0OTYwMQ.pdf,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzZhLzU5L2ZhLzc4ODQtNGY0OC04MWUzLWRlNjNkMjA2NzgxYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,"c/o Obton A/S, Silkeborgvej 2",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Obton Italien A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-16,2011-10-10,2019-05-03,Statsautoriseret revisor,,-1943068.0,20222670.0,33960794.0,20222670.0,mne32168,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Italien A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Anders Marcus,Obton Italien A/S,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-16,Aarhus,,Formand,urn:ofk:oid:27495096,indberetninger-20180424,2.5118417999999996,33960794.0,AWtSV0xRGQc-fA3G3I3f,2019-06-13T19:36:40.437Z,2019-06-13T19:36:20.675Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-82-RN,2019-06-13T19:36:20.931Z,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,,,,,
33960794,2018-01-01,2018-12-31,c568,,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I3LzAwL2RmLzQ0ZGMtNGMwNC05ZmQ5LTFkM2YwMGE0OTYwMQ.pdf,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzZhLzU5L2ZhLzc4ODQtNGY0OC04MWUzLWRlNjNkMjA2NzgxYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,"c/o Obton A/S, Silkeborgvej 2",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Obton Italien A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-16,2011-10-10,2019-05-03,Statsautoriseret revisor,,-1943068.0,20222670.0,33960794.0,20222670.0,mne32168,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Italien A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Anders Marcus,Obton Italien A/S,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-16,Aarhus,,Formand,urn:ofk:oid:27495096,indberetninger-20180424,2.5118417999999996,33960794.0,AWtSV0xRGQc-fA3G3I3f,2019-06-13T19:36:40.437Z,2019-06-13T19:36:20.675Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-82-RN,2019-06-13T19:36:20.931Z,,,,,,,,,,,,,,,,,,,,,,,,16840675.0,1799920.0,-2300000.0,-14150000.0,
33960794,2018-01-01,2018-12-31,c583,,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I3LzAwL2RmLzQ0ZGMtNGMwNC05ZmQ5LTFkM2YwMGE0OTYwMQ.pdf,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzZhLzU5L2ZhLzc4ODQtNGY0OC04MWUzLWRlNjNkMjA2NzgxYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,"c/o Obton A/S, Silkeborgvej 2",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Obton Italien A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-16,2011-10-10,2019-05-03,Statsautoriseret revisor,,-1943068.0,20222670.0,33960794.0,20222670.0,mne32168,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Italien A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Anders Marcus,Obton Italien A/S,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-16,Aarhus,,Formand,urn:ofk:oid:27495096,indberetninger-20180424,2.5118417999999996,33960794.0,AWtSV0xRGQc-fA3G3I3f,2019-06-13T19:36:40.437Z,2019-06-13T19:36:20.675Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-82-RN,2019-06-13T19:36:20.931Z,,,,,,,,,,,,,,,,,,,,,,,,120830.0,0.0,0.0,0.0,
33960794,2018-01-01,2018-12-31,c607,,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I3LzAwL2RmLzQ0ZGMtNGMwNC05ZmQ5LTFkM2YwMGE0OTYwMQ.pdf,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzZhLzU5L2ZhLzc4ODQtNGY0OC04MWUzLWRlNjNkMjA2NzgxYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,"c/o Obton A/S, Silkeborgvej 2",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Obton Italien A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-16,2011-10-10,2019-05-03,Statsautoriseret revisor,,-1943068.0,20222670.0,33960794.0,20222670.0,mne32168,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Italien A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Anders Marcus,Obton Italien A/S,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-16,Aarhus,,Formand,urn:ofk:oid:27495096,indberetninger-20180424,2.5118417999999996,33960794.0,AWtSV0xRGQc-fA3G3I3f,2019-06-13T19:36:40.437Z,2019-06-13T19:36:20.675Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-82-RN,2019-06-13T19:36:20.931Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Krogsgaard JÃ¸rgensen
33960794,2018-01-01,2018-12-31,c618,,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I3LzAwL2RmLzQ0ZGMtNGMwNC05ZmQ5LTFkM2YwMGE0OTYwMQ.pdf,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzZhLzU5L2ZhLzc4ODQtNGY0OC04MWUzLWRlNjNkMjA2NzgxYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,"c/o Obton A/S, Silkeborgvej 2",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Obton Italien A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-16,2011-10-10,2019-05-03,Statsautoriseret revisor,,-1943068.0,20222670.0,33960794.0,20222670.0,mne32168,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Italien A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Anders Marcus,Obton Italien A/S,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-16,Aarhus,,Formand,urn:ofk:oid:27495096,indberetninger-20180424,2.5118417999999996,33960794.0,AWtSV0xRGQc-fA3G3I3f,2019-06-13T19:36:40.437Z,2019-06-13T19:36:20.675Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-82-RN,2019-06-13T19:36:20.931Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ejner Rask
33960794,2018-01-01,2018-12-31,c629,,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I3LzAwL2RmLzQ0ZGMtNGMwNC05ZmQ5LTFkM2YwMGE0OTYwMQ.pdf,http://regnskaber.virk.dk/49706933/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzZhLzU5L2ZhLzc4ODQtNGY0OC04MWUzLWRlNjNkMjA2NzgxYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,"c/o Obton A/S, Silkeborgvej 2",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Obton Italien A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-16,2011-10-10,2019-05-03,Statsautoriseret revisor,,-1943068.0,20222670.0,33960794.0,20222670.0,mne32168,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Italien A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Anders Marcus,Obton Italien A/S,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-16,Aarhus,,Formand,urn:ofk:oid:27495096,indberetninger-20180424,2.5118417999999996,33960794.0,AWtSV0xRGQc-fA3G3I3f,2019-06-13T19:36:40.437Z,2019-06-13T19:36:20.675Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-82-RN,2019-06-13T19:36:20.931Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jens Christian GÃ¦melke
