entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,TypeOfBasisForModifiedOpinionOnAuditedFinancialStatements,TypeOfModifiedOpinionOnAuditedFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,EquityRatio,GrossMargin,GrossResult,InterestExpenseAssignedToGroupEnterprises,OperatingMargin,OtherEmployeeExpense,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,OtherOperatingExpenses,OtherOperatingIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumablesUsed,ResultsFromNetFinancials,ReturnOnEquity,Revenue,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PrepaymentsForGoods,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard
33759142,2013-01-01,2013-01-01,c199,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8vcGRmcy8zMzc1OTE0MjtBL1M0OTQ3Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8veGJybHMvWC05NzhEQ0MxRi0yMDE0MDcxNV8xNjQxMDFfNzQ1.xml,14373579.0,Danmark,KÃ¸benhavn S,2300.0,11.0,Metrovej,2000 Frederiksberg,"Dirch Passers AllÃ©, 76",aktionÃ¦ren,50.0,"Regnskabsklasse C, stor virksomhed",2014-07-15,2014-07-15,2011-06-05,2014-07-15,statsautoriseret revisor,12308222.0,33759142.0,29442789.0,Ãrsrapport,Henrik Reedtz,Mr. Stefano Trevisani,Marco Ziller,"Ernst & Young, Godkendt Revisionspartnerselskab",Trevi Foundations Denmark A/S,Redmark,KÃ¸benhavn S,KÃ¸benhavn,2013-12-31,2013-01-01,1196338.0,2014-07-15,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:18374212,indberetninger-20180424,2.5095853999999997,33759142.0,,2018-03-31T18:27:16.309Z,2014-07-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-116.018,2014-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33759142,2013-01-01,2013-01-01,c430,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8vcGRmcy8zMzc1OTE0MjtBL1M0OTQ3Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8veGJybHMvWC05NzhEQ0MxRi0yMDE0MDcxNV8xNjQxMDFfNzQ1.xml,14373579.0,Danmark,KÃ¸benhavn S,2300.0,11.0,Metrovej,2000 Frederiksberg,"Dirch Passers AllÃ©, 76",aktionÃ¦ren,50.0,"Regnskabsklasse C, stor virksomhed",2014-07-15,2014-07-15,2011-06-05,2014-07-15,statsautoriseret revisor,1000000.0,33759142.0,29442789.0,Ãrsrapport,Henrik Reedtz,Mr. Stefano Trevisani,Marco Ziller,"Ernst & Young, Godkendt Revisionspartnerselskab",Trevi Foundations Denmark A/S,Redmark,KÃ¸benhavn S,KÃ¸benhavn,2013-12-31,2013-01-01,1196338.0,2014-07-15,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:18374212,indberetninger-20180424,2.5095853999999997,33759142.0,,2018-03-31T18:27:16.309Z,2014-07-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-116.018,2014-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33759142,2013-01-01,2013-12-31,c1,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8vcGRmcy8zMzc1OTE0MjtBL1M0OTQ3Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8veGJybHMvWC05NzhEQ0MxRi0yMDE0MDcxNV8xNjQxMDFfNzQ1.xml,14373579.0,Danmark,KÃ¸benhavn S,2300.0,11.0,Metrovej,2000 Frederiksberg,"Dirch Passers AllÃ©, 76",aktionÃ¦ren,50.0,"Regnskabsklasse C, stor virksomhed",2014-07-15,2014-07-15,2011-06-05,2014-07-15,statsautoriseret revisor,,33759142.0,29442789.0,Ãrsrapport,Henrik Reedtz,Mr. Stefano Trevisani,Marco Ziller,"Ernst & Young, Godkendt Revisionspartnerselskab",Trevi Foundations Denmark A/S,Redmark,KÃ¸benhavn S,KÃ¸benhavn,2013-12-31,2013-01-01,1196338.0,2014-07-15,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:18374212,indberetninger-20180424,2.5095853999999997,33759142.0,,2018-03-31T18:27:16.309Z,2014-07-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-116.018,2014-07-15T22:00:00.000Z,-10126226.0,10079602.0,149933458.0,1.0,38.6,150012740.0,1506580.0,-2.6,6018676.0,242973224.0,3853182.0,0.0,340.0,2346602.0,0.0,56737169.0,-13853162.0,-10000320.0,52130723.0,-3853000.0,-122.8,388379518.0,20547600.0,-3726936.0,123367182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33759142,2013-01-01,2013-12-31,c122,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8vcGRmcy8zMzc1OTE0MjtBL1M0OTQ3Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8veGJybHMvWC05NzhEQ0MxRi0yMDE0MDcxNV8xNjQxMDFfNzQ1.xml,14373579.0,Danmark,KÃ¸benhavn S,2300.0,11.0,Metrovej,2000 Frederiksberg,"Dirch Passers AllÃ©, 76",aktionÃ¦ren,50.0,"Regnskabsklasse C, stor virksomhed",2014-07-15,2014-07-15,2011-06-05,2014-07-15,statsautoriseret revisor,,33759142.0,29442789.0,Ãrsrapport,Henrik Reedtz,Mr. Stefano Trevisani,Marco Ziller,"Ernst & Young, Godkendt Revisionspartnerselskab",Trevi Foundations Denmark A/S,Redmark,KÃ¸benhavn S,KÃ¸benhavn,2013-12-31,2013-01-01,1196338.0,2014-07-15,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:18374212,indberetninger-20180424,2.5095853999999997,33759142.0,,2018-03-31T18:27:16.309Z,2014-07-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-116.018,2014-07-15T22:00:00.000Z,-10126226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33759142,2013-01-01,2013-12-31,c158,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8vcGRmcy8zMzc1OTE0MjtBL1M0OTQ3Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8veGJybHMvWC05NzhEQ0MxRi0yMDE0MDcxNV8xNjQxMDFfNzQ1.xml,14373579.0,Danmark,KÃ¸benhavn S,2300.0,11.0,Metrovej,2000 Frederiksberg,"Dirch Passers AllÃ©, 76",aktionÃ¦ren,50.0,"Regnskabsklasse C, stor virksomhed",2014-07-15,2014-07-15,2011-06-05,2014-07-15,statsautoriseret revisor,,33759142.0,29442789.0,Ãrsrapport,Henrik Reedtz,Mr. Stefano Trevisani,Marco Ziller,"Ernst & Young, Godkendt Revisionspartnerselskab",Trevi Foundations Denmark A/S,Redmark,KÃ¸benhavn S,KÃ¸benhavn,2013-12-31,2013-01-01,1196338.0,2014-07-15,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:18374212,indberetninger-20180424,2.5095853999999997,33759142.0,,2018-03-31T18:27:16.309Z,2014-07-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-116.018,2014-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991331.0,5628274.0,
33759142,2013-01-01,2013-12-31,c161,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8vcGRmcy8zMzc1OTE0MjtBL1M0OTQ3Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8veGJybHMvWC05NzhEQ0MxRi0yMDE0MDcxNV8xNjQxMDFfNzQ1.xml,14373579.0,Danmark,KÃ¸benhavn S,2300.0,11.0,Metrovej,2000 Frederiksberg,"Dirch Passers AllÃ©, 76",aktionÃ¦ren,50.0,"Regnskabsklasse C, stor virksomhed",2014-07-15,2014-07-15,2011-06-05,2014-07-15,statsautoriseret revisor,,33759142.0,29442789.0,Ãrsrapport,Henrik Reedtz,Mr. Stefano Trevisani,Marco Ziller,"Ernst & Young, Godkendt Revisionspartnerselskab",Trevi Foundations Denmark A/S,Redmark,KÃ¸benhavn S,KÃ¸benhavn,2013-12-31,2013-01-01,1196338.0,2014-07-15,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:18374212,indberetninger-20180424,2.5095853999999997,33759142.0,,2018-03-31T18:27:16.309Z,2014-07-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-116.018,2014-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88271.0,2961.0,
33759142,2013-01-01,2013-12-31,c200,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8vcGRmcy8zMzc1OTE0MjtBL1M0OTQ3Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8veGJybHMvWC05NzhEQ0MxRi0yMDE0MDcxNV8xNjQxMDFfNzQ1.xml,14373579.0,Danmark,KÃ¸benhavn S,2300.0,11.0,Metrovej,2000 Frederiksberg,"Dirch Passers AllÃ©, 76",aktionÃ¦ren,50.0,"Regnskabsklasse C, stor virksomhed",2014-07-15,2014-07-15,2011-06-05,2014-07-15,statsautoriseret revisor,,33759142.0,29442789.0,Ãrsrapport,Henrik Reedtz,Mr. Stefano Trevisani,Marco Ziller,"Ernst & Young, Godkendt Revisionspartnerselskab",Trevi Foundations Denmark A/S,Redmark,KÃ¸benhavn S,KÃ¸benhavn,2013-12-31,2013-01-01,1196338.0,2014-07-15,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:18374212,indberetninger-20180424,2.5095853999999997,33759142.0,,2018-03-31T18:27:16.309Z,2014-07-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-116.018,2014-07-15T22:00:00.000Z,-10126226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33759142,2013-01-01,2013-12-31,c261,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8vcGRmcy8zMzc1OTE0MjtBL1M0OTQ3Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8veGJybHMvWC05NzhEQ0MxRi0yMDE0MDcxNV8xNjQxMDFfNzQ1.xml,14373579.0,Danmark,KÃ¸benhavn S,2300.0,11.0,Metrovej,2000 Frederiksberg,"Dirch Passers AllÃ©, 76",aktionÃ¦ren,50.0,"Regnskabsklasse C, stor virksomhed",2014-07-15,2014-07-15,2011-06-05,2014-07-15,statsautoriseret revisor,,33759142.0,29442789.0,Ãrsrapport,Henrik Reedtz,Mr. Stefano Trevisani,Marco Ziller,"Ernst & Young, Godkendt Revisionspartnerselskab",Trevi Foundations Denmark A/S,Redmark,KÃ¸benhavn S,KÃ¸benhavn,2013-12-31,2013-01-01,1196338.0,2014-07-15,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:18374212,indberetninger-20180424,2.5095853999999997,33759142.0,,2018-03-31T18:27:16.309Z,2014-07-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-116.018,2014-07-15T22:00:00.000Z,3388000.0,,,3.6,41.4,20412000.0,,9.9,,,,,,,,,,4904000.0,,-378000.0,154.4,49324000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33759142,2013-01-01,2013-12-31,c32,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8vcGRmcy8zMzc1OTE0MjtBL1M0OTQ3Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8veGJybHMvWC05NzhEQ0MxRi0yMDE0MDcxNV8xNjQxMDFfNzQ1.xml,14373579.0,Danmark,KÃ¸benhavn S,2300.0,11.0,Metrovej,2000 Frederiksberg,"Dirch Passers AllÃ©, 76",aktionÃ¦ren,50.0,"Regnskabsklasse C, stor virksomhed",2014-07-15,2014-07-15,2011-06-05,2014-07-15,statsautoriseret revisor,,33759142.0,29442789.0,Ãrsrapport,Henrik Reedtz,Mr. Stefano Trevisani,Marco Ziller,"Ernst & Young, Godkendt Revisionspartnerselskab",Trevi Foundations Denmark A/S,Redmark,KÃ¸benhavn S,KÃ¸benhavn,2013-12-31,2013-01-01,1196338.0,2014-07-15,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:18374212,indberetninger-20180424,2.5095853999999997,33759142.0,,2018-03-31T18:27:16.309Z,2014-07-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-116.018,2014-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stefano Trevisani
33759142,2013-01-01,2013-12-31,c48,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8vcGRmcy8zMzc1OTE0MjtBL1M0OTQ3Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8veGJybHMvWC05NzhEQ0MxRi0yMDE0MDcxNV8xNjQxMDFfNzQ1.xml,14373579.0,Danmark,KÃ¸benhavn S,2300.0,11.0,Metrovej,2000 Frederiksberg,"Dirch Passers AllÃ©, 76",aktionÃ¦ren,50.0,"Regnskabsklasse C, stor virksomhed",2014-07-15,2014-07-15,2011-06-05,2014-07-15,statsautoriseret revisor,,33759142.0,29442789.0,Ãrsrapport,Henrik Reedtz,Mr. Stefano Trevisani,Marco Ziller,"Ernst & Young, Godkendt Revisionspartnerselskab",Trevi Foundations Denmark A/S,Redmark,KÃ¸benhavn S,KÃ¸benhavn,2013-12-31,2013-01-01,1196338.0,2014-07-15,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:18374212,indberetninger-20180424,2.5095853999999997,33759142.0,,2018-03-31T18:27:16.309Z,2014-07-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-116.018,2014-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniele Forti
33759142,2013-01-01,2013-12-31,c49,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8vcGRmcy8zMzc1OTE0MjtBL1M0OTQ3Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8veGJybHMvWC05NzhEQ0MxRi0yMDE0MDcxNV8xNjQxMDFfNzQ1.xml,14373579.0,Danmark,KÃ¸benhavn S,2300.0,11.0,Metrovej,2000 Frederiksberg,"Dirch Passers AllÃ©, 76",aktionÃ¦ren,50.0,"Regnskabsklasse C, stor virksomhed",2014-07-15,2014-07-15,2011-06-05,2014-07-15,statsautoriseret revisor,,33759142.0,29442789.0,Ãrsrapport,Henrik Reedtz,Mr. Stefano Trevisani,Marco Ziller,"Ernst & Young, Godkendt Revisionspartnerselskab",Trevi Foundations Denmark A/S,Redmark,KÃ¸benhavn S,KÃ¸benhavn,2013-12-31,2013-01-01,1196338.0,2014-07-15,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:18374212,indberetninger-20180424,2.5095853999999997,33759142.0,,2018-03-31T18:27:16.309Z,2014-07-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-116.018,2014-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonardo Biserna
33759142,2013-01-01,2013-12-31,c71,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8vcGRmcy8zMzc1OTE0MjtBL1M0OTQ3Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8veGJybHMvWC05NzhEQ0MxRi0yMDE0MDcxNV8xNjQxMDFfNzQ1.xml,14373579.0,Danmark,KÃ¸benhavn S,2300.0,11.0,Metrovej,2000 Frederiksberg,"Dirch Passers AllÃ©, 76",aktionÃ¦ren,50.0,"Regnskabsklasse C, stor virksomhed",2014-07-15,2014-07-15,2011-06-05,2014-07-15,statsautoriseret revisor,,33759142.0,29442789.0,Ãrsrapport,Henrik Reedtz,Mr. Stefano Trevisani,Marco Ziller,"Ernst & Young, Godkendt Revisionspartnerselskab",Trevi Foundations Denmark A/S,Redmark,KÃ¸benhavn S,KÃ¸benhavn,2013-12-31,2013-01-01,1196338.0,2014-07-15,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:18374212,indberetninger-20180424,2.5095853999999997,33759142.0,,2018-03-31T18:27:16.309Z,2014-07-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-116.018,2014-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33759142,2013-01-01,2013-12-31,c88,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8vcGRmcy8zMzc1OTE0MjtBL1M0OTQ3Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8veGJybHMvWC05NzhEQ0MxRi0yMDE0MDcxNV8xNjQxMDFfNzQ1.xml,14373579.0,Danmark,KÃ¸benhavn S,2300.0,11.0,Metrovej,2000 Frederiksberg,"Dirch Passers AllÃ©, 76",aktionÃ¦ren,50.0,"Regnskabsklasse C, stor virksomhed",2014-07-15,2014-07-15,2011-06-05,2014-07-15,statsautoriseret revisor,,33759142.0,29442789.0,Ãrsrapport,Henrik Reedtz,Mr. Stefano Trevisani,Marco Ziller,"Ernst & Young, Godkendt Revisionspartnerselskab",Trevi Foundations Denmark A/S,Redmark,KÃ¸benhavn S,KÃ¸benhavn,2013-12-31,2013-01-01,1196338.0,2014-07-15,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:18374212,indberetninger-20180424,2.5095853999999997,33759142.0,,2018-03-31T18:27:16.309Z,2014-07-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-116.018,2014-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33759142,2013-12-31,2013-12-31,c159,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8vcGRmcy8zMzc1OTE0MjtBL1M0OTQ3Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8veGJybHMvWC05NzhEQ0MxRi0yMDE0MDcxNV8xNjQxMDFfNzQ1.xml,14373579.0,Danmark,KÃ¸benhavn S,2300.0,11.0,Metrovej,2000 Frederiksberg,"Dirch Passers AllÃ©, 76",aktionÃ¦ren,50.0,"Regnskabsklasse C, stor virksomhed",2014-07-15,2014-07-15,2011-06-05,2014-07-15,statsautoriseret revisor,,33759142.0,29442789.0,Ãrsrapport,Henrik Reedtz,Mr. Stefano Trevisani,Marco Ziller,"Ernst & Young, Godkendt Revisionspartnerselskab",Trevi Foundations Denmark A/S,Redmark,KÃ¸benhavn S,KÃ¸benhavn,2013-12-31,2013-01-01,1196338.0,2014-07-15,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:18374212,indberetninger-20180424,2.5095853999999997,33759142.0,,2018-03-31T18:27:16.309Z,2014-07-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-116.018,2014-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50401096.0,,,,,,,,,,,,13084632.0,63485728.0,,,
33759142,2013-12-31,2013-12-31,c162,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8vcGRmcy8zMzc1OTE0MjtBL1M0OTQ3Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8veGJybHMvWC05NzhEQ0MxRi0yMDE0MDcxNV8xNjQxMDFfNzQ1.xml,14373579.0,Danmark,KÃ¸benhavn S,2300.0,11.0,Metrovej,2000 Frederiksberg,"Dirch Passers AllÃ©, 76",aktionÃ¦ren,50.0,"Regnskabsklasse C, stor virksomhed",2014-07-15,2014-07-15,2011-06-05,2014-07-15,statsautoriseret revisor,,33759142.0,29442789.0,Ãrsrapport,Henrik Reedtz,Mr. Stefano Trevisani,Marco Ziller,"Ernst & Young, Godkendt Revisionspartnerselskab",Trevi Foundations Denmark A/S,Redmark,KÃ¸benhavn S,KÃ¸benhavn,2013-12-31,2013-01-01,1196338.0,2014-07-15,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:18374212,indberetninger-20180424,2.5095853999999997,33759142.0,,2018-03-31T18:27:16.309Z,2014-07-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-116.018,2014-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288521.0,,,,,,,,,,,,159619.0,448140.0,,,
33759142,2013-12-31,2013-12-31,c183,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8vcGRmcy8zMzc1OTE0MjtBL1M0OTQ3Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24195733/Y3ZyLmRrOi8veGJybHMvWC05NzhEQ0MxRi0yMDE0MDcxNV8xNjQxMDFfNzQ1.xml,14373579.0,Danmark,KÃ¸benhavn S,2300.0,11.0,Metrovej,2000 Frederiksberg,"Dirch Passers AllÃ©, 76",aktionÃ¦ren,50.0,"Regnskabsklasse C, stor virksomhed",2014-07-15,2014-07-15,2011-06-05,2014-07-15,statsautoriseret revisor,1000000.0,33759142.0,29442789.0,Ãrsrapport,Henrik Reedtz,Mr. Stefano Trevisani,Marco Ziller,"Ernst & Young, Godkendt Revisionspartnerselskab",Trevi Foundations Denmark A/S,Redmark,KÃ¸benhavn S,KÃ¸benhavn,2013-12-31,2013-01-01,1196338.0,2014-07-15,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:18374212,indberetninger-20180424,2.5095853999999997,33759142.0,,2018-03-31T18:27:16.309Z,2014-07-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-116.018,2014-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
