entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,EmailOfReportingEntity,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DistributedDividendsFromGroupEnterprises
32268722,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY1L2U3L2UxL2M3MGMtNGRhNi1hYTkzLTVhMjMxZjNlNzI2OQ.pdf,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzkzLzg3LzJiL2Q5YjgtNDJkNy1hODFlLWE4NGI2ODgyNmVmMA.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,Jernbanegade 4-8,9970 Strandby,Strandvej 122,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i HMA Strandby Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",3740.0,2019-03-01,2009-06-19,2019-03-06,Statsautoriseret revisor,-500000.0,-250000.0,henrik@hansostergaard.dk,5500.0,20222670.0,32268722.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HMA Strandby Holding ApS.,937225.0,Ãrsrapport,0.0,22529.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Henrik Munk Andersen,Henrik Munk Andersen,Nordjyske Bank,HMA Strandby Holding ApS,BDO Statsautoriseret revisionsaktieselskab,614.0,22529.0,614.0,Frederikshavn,2017-01-01,2017-12-31,949900.0,953640.0,931725.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,937225.0,true,2019-03-01,Frederikshavn,3740.0,urn:ofk:oid:26817403,indberetninger-20180424,2.5124211,32268722.0,AWl2Bt5SRYGX6_YTF0iL,2019-03-13T07:50:13.210Z,2019-03-13T07:49:14.513Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-83-NR,2019-03-13T07:49:14.988Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
32268722,2018-01-01,2018-12-31,c176,,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY1L2U3L2UxL2M3MGMtNGRhNi1hYTkzLTVhMjMxZjNlNzI2OQ.pdf,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzkzLzg3LzJiL2Q5YjgtNDJkNy1hODFlLWE4NGI2ODgyNmVmMA.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,Jernbanegade 4-8,9970 Strandby,Strandvej 122,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i HMA Strandby Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2009-06-19,2019-03-06,Statsautoriseret revisor,-500000.0,-250000.0,henrik@hansostergaard.dk,,20222670.0,32268722.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HMA Strandby Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Henrik Munk Andersen,Henrik Munk Andersen,Nordjyske Bank,HMA Strandby Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-01-01,2017-12-31,250000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,937225.0,true,2019-03-01,Frederikshavn,,urn:ofk:oid:26817403,indberetninger-20180424,2.5124211,32268722.0,AWl2Bt5SRYGX6_YTF0iL,2019-03-13T07:50:13.210Z,2019-03-13T07:49:14.513Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-83-NR,2019-03-13T07:49:14.988Z,,,,,,,,,,,,,,,,,,,,,
32268722,2018-01-01,2018-12-31,c184,,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY1L2U3L2UxL2M3MGMtNGRhNi1hYTkzLTVhMjMxZjNlNzI2OQ.pdf,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzkzLzg3LzJiL2Q5YjgtNDJkNy1hODFlLWE4NGI2ODgyNmVmMA.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,Jernbanegade 4-8,9970 Strandby,Strandvej 122,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i HMA Strandby Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2009-06-19,2019-03-06,Statsautoriseret revisor,-500000.0,-250000.0,henrik@hansostergaard.dk,,20222670.0,32268722.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HMA Strandby Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Henrik Munk Andersen,Henrik Munk Andersen,Nordjyske Bank,HMA Strandby Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-01-01,2017-12-31,937225.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,937225.0,true,2019-03-01,Frederikshavn,,urn:ofk:oid:26817403,indberetninger-20180424,2.5124211,32268722.0,AWl2Bt5SRYGX6_YTF0iL,2019-03-13T07:50:13.210Z,2019-03-13T07:49:14.513Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-83-NR,2019-03-13T07:49:14.988Z,,,,,,,,,,,,,,,,,,,,,
32268722,2018-01-01,2018-12-31,c194,,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY1L2U3L2UxL2M3MGMtNGRhNi1hYTkzLTVhMjMxZjNlNzI2OQ.pdf,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzkzLzg3LzJiL2Q5YjgtNDJkNy1hODFlLWE4NGI2ODgyNmVmMA.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,Jernbanegade 4-8,9970 Strandby,Strandvej 122,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i HMA Strandby Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2009-06-19,2019-03-06,Statsautoriseret revisor,-500000.0,-250000.0,henrik@hansostergaard.dk,,20222670.0,32268722.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HMA Strandby Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Henrik Munk Andersen,Henrik Munk Andersen,Nordjyske Bank,HMA Strandby Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-01-01,2017-12-31,-237325.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,937225.0,true,2019-03-01,Frederikshavn,,urn:ofk:oid:26817403,indberetninger-20180424,2.5124211,32268722.0,AWl2Bt5SRYGX6_YTF0iL,2019-03-13T07:50:13.210Z,2019-03-13T07:49:14.513Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-83-NR,2019-03-13T07:49:14.988Z,,,,,,,,,,,,,,,,,,,,,
32268722,2018-01-01,2018-12-31,c236,,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY1L2U3L2UxL2M3MGMtNGRhNi1hYTkzLTVhMjMxZjNlNzI2OQ.pdf,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzkzLzg3LzJiL2Q5YjgtNDJkNy1hODFlLWE4NGI2ODgyNmVmMA.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,Jernbanegade 4-8,9970 Strandby,Strandvej 122,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i HMA Strandby Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2009-06-19,2019-03-06,Statsautoriseret revisor,-500000.0,-250000.0,henrik@hansostergaard.dk,,20222670.0,32268722.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HMA Strandby Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Henrik Munk Andersen,Henrik Munk Andersen,Nordjyske Bank,HMA Strandby Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-01-01,2017-12-31,937225.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,937225.0,true,2019-03-01,Frederikshavn,,urn:ofk:oid:26817403,indberetninger-20180424,2.5124211,32268722.0,AWl2Bt5SRYGX6_YTF0iL,2019-03-13T07:50:13.210Z,2019-03-13T07:49:14.513Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-83-NR,2019-03-13T07:49:14.988Z,,,,,,,,,,,,,,,,,,,,,-500000.0
32268722,2018-01-01,2018-12-31,c254,,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY1L2U3L2UxL2M3MGMtNGRhNi1hYTkzLTVhMjMxZjNlNzI2OQ.pdf,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzkzLzg3LzJiL2Q5YjgtNDJkNy1hODFlLWE4NGI2ODgyNmVmMA.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,Jernbanegade 4-8,9970 Strandby,Strandvej 122,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i HMA Strandby Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2009-06-19,2019-03-06,Statsautoriseret revisor,-500000.0,-250000.0,henrik@hansostergaard.dk,,20222670.0,32268722.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HMA Strandby Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Henrik Munk Andersen,Henrik Munk Andersen,Nordjyske Bank,HMA Strandby Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-01-01,2017-12-31,-237325.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,937225.0,true,2019-03-01,Frederikshavn,,urn:ofk:oid:26817403,indberetninger-20180424,2.5124211,32268722.0,AWl2Bt5SRYGX6_YTF0iL,2019-03-13T07:50:13.210Z,2019-03-13T07:49:14.513Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-83-NR,2019-03-13T07:49:14.988Z,,,,,,,,,,,,,,,,,,,,,500000.0
32268722,2018-01-01,2018-12-31,c259,,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY1L2U3L2UxL2M3MGMtNGRhNi1hYTkzLTVhMjMxZjNlNzI2OQ.pdf,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzkzLzg3LzJiL2Q5YjgtNDJkNy1hODFlLWE4NGI2ODgyNmVmMA.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,Jernbanegade 4-8,9970 Strandby,Strandvej 122,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i HMA Strandby Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2009-06-19,2019-03-06,Statsautoriseret revisor,-500000.0,-250000.0,henrik@hansostergaard.dk,,20222670.0,32268722.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HMA Strandby Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Henrik Munk Andersen,Henrik Munk Andersen,Nordjyske Bank,HMA Strandby Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-01-01,2017-12-31,250000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,937225.0,true,2019-03-01,Frederikshavn,,urn:ofk:oid:26817403,indberetninger-20180424,2.5124211,32268722.0,AWl2Bt5SRYGX6_YTF0iL,2019-03-13T07:50:13.210Z,2019-03-13T07:49:14.513Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-83-NR,2019-03-13T07:49:14.988Z,,,,,,,,,,,,,,,,,,,,,
32268722,2018-01-01,2018-12-31,c305,,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY1L2U3L2UxL2M3MGMtNGRhNi1hYTkzLTVhMjMxZjNlNzI2OQ.pdf,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzkzLzg3LzJiL2Q5YjgtNDJkNy1hODFlLWE4NGI2ODgyNmVmMA.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,Jernbanegade 4-8,9970 Strandby,Strandvej 122,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i HMA Strandby Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2009-06-19,2019-03-06,Statsautoriseret revisor,-500000.0,-250000.0,henrik@hansostergaard.dk,,20222670.0,32268722.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HMA Strandby Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Henrik Munk Andersen,Henrik Munk Andersen,Nordjyske Bank,HMA Strandby Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,937225.0,true,2019-03-01,Frederikshavn,,urn:ofk:oid:26817403,indberetninger-20180424,2.5124211,32268722.0,AWl2Bt5SRYGX6_YTF0iL,2019-03-13T07:50:13.210Z,2019-03-13T07:49:14.513Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-83-NR,2019-03-13T07:49:14.988Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
32268722,2018-01-01,2018-12-31,c565,,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY1L2U3L2UxL2M3MGMtNGRhNi1hYTkzLTVhMjMxZjNlNzI2OQ.pdf,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzkzLzg3LzJiL2Q5YjgtNDJkNy1hODFlLWE4NGI2ODgyNmVmMA.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,Jernbanegade 4-8,9970 Strandby,Strandvej 122,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i HMA Strandby Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2009-06-19,2019-03-06,Statsautoriseret revisor,-500000.0,-250000.0,henrik@hansostergaard.dk,,20222670.0,32268722.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HMA Strandby Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Henrik Munk Andersen,Henrik Munk Andersen,Nordjyske Bank,HMA Strandby Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,937225.0,true,2019-03-01,Frederikshavn,,urn:ofk:oid:26817403,indberetninger-20180424,2.5124211,32268722.0,AWl2Bt5SRYGX6_YTF0iL,2019-03-13T07:50:13.210Z,2019-03-13T07:49:14.513Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-83-NR,2019-03-13T07:49:14.988Z,,,,,,,,,,,,,,,,,,,,,
32268722,2018-01-01,2018-12-31,c607,,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY1L2U3L2UxL2M3MGMtNGRhNi1hYTkzLTVhMjMxZjNlNzI2OQ.pdf,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzkzLzg3LzJiL2Q5YjgtNDJkNy1hODFlLWE4NGI2ODgyNmVmMA.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,Jernbanegade 4-8,9970 Strandby,Strandvej 122,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i HMA Strandby Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2009-06-19,2019-03-06,Statsautoriseret revisor,-500000.0,-250000.0,henrik@hansostergaard.dk,,20222670.0,32268722.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HMA Strandby Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Henrik Munk Andersen,Henrik Munk Andersen,Nordjyske Bank,HMA Strandby Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,937225.0,true,2019-03-01,Frederikshavn,,urn:ofk:oid:26817403,indberetninger-20180424,2.5124211,32268722.0,AWl2Bt5SRYGX6_YTF0iL,2019-03-13T07:50:13.210Z,2019-03-13T07:49:14.513Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-83-NR,2019-03-13T07:49:14.988Z,,,,,,,,,,,,,,,,,,,,,
32268722,2018-12-31,2018-12-31,c171,,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY1L2U3L2UxL2M3MGMtNGRhNi1hYTkzLTVhMjMxZjNlNzI2OQ.pdf,http://regnskaber.virk.dk/22786223/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzkzLzg3LzJiL2Q5YjgtNDJkNy1hODFlLWE4NGI2ODgyNmVmMA.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,Jernbanegade 4-8,9970 Strandby,Strandvej 122,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i HMA Strandby Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2009-06-19,2019-03-06,Statsautoriseret revisor,-500000.0,-250000.0,henrik@hansostergaard.dk,,20222670.0,32268722.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HMA Strandby Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Henrik Munk Andersen,Henrik Munk Andersen,Nordjyske Bank,HMA Strandby Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,937225.0,true,2019-03-01,Frederikshavn,,urn:ofk:oid:26817403,indberetninger-20180424,2.5124211,32268722.0,AWl2Bt5SRYGX6_YTF0iL,2019-03-13T07:50:13.210Z,2019-03-13T07:49:14.513Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-83-NR,2019-03-13T07:49:14.988Z,4789218.0,427997.0,250000.0,100260.0,4780718.0,4789218.0,8500.0,3656564.0,3656564.0,3656564.0,250000.0,3406564.0,874154.0,8500.0,704657.0,604397.0,,,,,
