entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AuditorsReportOnFinancialStatements,AuditorsReportsAccordingToOtherLegislationAndRegulation,ClassOfReportingEntity,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfDeferredTaxAssetsAndLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,FaxNumberOfReportingEntity,GrossProfitLoss,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherProvisions,OtherShorttermReceivables,Provisions,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
entity identifier,2012-01-01,2012-12-31,ID_19,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDEzMDUzMV8xMzI4NTFfNjc4.xml,"2730, Herlev","c/o Visma Services A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of  Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the financial statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2013-05-31,Statsautoriseret revisor,. Udskudte skatteaktiver og forpligtelser,. Virksomhedens formÃ¥l,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Kenni Jensen,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,,"Herlev, 163",2012-12-31,2012-01-01,2013-05-31,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236401,indberetninger-20180424,2.5097473,21093890.0,,2018-04-01T21:53:41.494Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-34.013,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_2,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDEzMDUzMV8xMzI4NTFfNjc4.xml,"2730, Herlev","c/o Visma Services A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of  Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the financial statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2013-05-31,Statsautoriseret revisor,. Udskudte skatteaktiver og forpligtelser,. Virksomhedens formÃ¥l,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Kenni Jensen,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,,"Herlev, 163",2012-12-31,2012-01-01,2013-05-31,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236401,indberetninger-20180424,2.5097473,21093890.0,,2018-04-01T21:53:41.494Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-34.013,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_20,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDEzMDUzMV8xMzI4NTFfNjc4.xml,"2730, Herlev","c/o Visma Services A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of  Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the financial statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2013-05-31,Statsautoriseret revisor,. Udskudte skatteaktiver og forpligtelser,. Virksomhedens formÃ¥l,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Kenni Jensen,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,,"Herlev, 163",2012-12-31,2012-01-01,2013-05-31,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236401,indberetninger-20180424,2.5097473,21093890.0,,2018-04-01T21:53:41.494Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-34.013,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_3,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDEzMDUzMV8xMzI4NTFfNjc4.xml,"2730, Herlev","c/o Visma Services A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of  Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the financial statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2013-05-31,Statsautoriseret revisor,. Udskudte skatteaktiver og forpligtelser,. Virksomhedens formÃ¥l,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Kenni Jensen,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,,"Herlev, 163",2012-12-31,2012-01-01,2013-05-31,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236401,indberetninger-20180424,2.5097473,21093890.0,,2018-04-01T21:53:41.494Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-34.013,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,Fabrice  Perret,Bestyrelsesformand
entity identifier,2012-01-01,2012-12-31,ID_4,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDEzMDUzMV8xMzI4NTFfNjc4.xml,"2730, Herlev","c/o Visma Services A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of  Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the financial statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2013-05-31,Statsautoriseret revisor,. Udskudte skatteaktiver og forpligtelser,. Virksomhedens formÃ¥l,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Kenni Jensen,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,,"Herlev, 163",2012-12-31,2012-01-01,2013-05-31,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236401,indberetninger-20180424,2.5097473,21093890.0,,2018-04-01T21:53:41.494Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-34.013,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,Peter Eduard J Van Loon,Bestyrelsesmedlem
entity identifier,2012-01-01,2012-12-31,ID_5,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDEzMDUzMV8xMzI4NTFfNjc4.xml,"2730, Herlev","c/o Visma Services A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of  Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the financial statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2013-05-31,Statsautoriseret revisor,. Udskudte skatteaktiver og forpligtelser,. Virksomhedens formÃ¥l,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Kenni Jensen,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,,"Herlev, 163",2012-12-31,2012-01-01,2013-05-31,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236401,indberetninger-20180424,2.5097473,21093890.0,,2018-04-01T21:53:41.494Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-34.013,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_6,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDEzMDUzMV8xMzI4NTFfNjc4.xml,"2730, Herlev","c/o Visma Services A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of  Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the financial statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2013-05-31,Statsautoriseret revisor,. Udskudte skatteaktiver og forpligtelser,. Virksomhedens formÃ¥l,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Kenni Jensen,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,,"Herlev, 163",2012-12-31,2012-01-01,2013-05-31,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236401,indberetninger-20180424,2.5097473,21093890.0,,2018-04-01T21:53:41.494Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-34.013,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,Olivier De Ryck,Bestyrelsesmedlem
entity identifier,2012-01-01,2012-12-31,ID_7,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDEzMDUzMV8xMzI4NTFfNjc4.xml,"2730, Herlev","c/o Visma Services A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of  Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the financial statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2013-05-31,Statsautoriseret revisor,. Udskudte skatteaktiver og forpligtelser,. Virksomhedens formÃ¥l,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Kenni Jensen,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,,"Herlev, 163",2012-12-31,2012-01-01,2013-05-31,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236401,indberetninger-20180424,2.5097473,21093890.0,,2018-04-01T21:53:41.494Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-34.013,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_8,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDEzMDUzMV8xMzI4NTFfNjc4.xml,"2730, Herlev","c/o Visma Services A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of  Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the financial statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2013-05-31,Statsautoriseret revisor,. Udskudte skatteaktiver og forpligtelser,. Virksomhedens formÃ¥l,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Kenni Jensen,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,,"Herlev, 163",2012-12-31,2012-01-01,2013-05-31,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236401,indberetninger-20180424,2.5097473,21093890.0,,2018-04-01T21:53:41.494Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-34.013,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_9,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDEzMDUzMV8xMzI4NTFfNjc4.xml,"2730, Herlev","c/o Visma Services A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of  Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the financial statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2013-05-31,Statsautoriseret revisor,. Udskudte skatteaktiver og forpligtelser,. Virksomhedens formÃ¥l,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Kenni Jensen,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,,"Herlev, 163",2012-12-31,2012-01-01,2013-05-31,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236401,indberetninger-20180424,2.5097473,21093890.0,,2018-04-01T21:53:41.494Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-34.013,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-12-31,2012-12-31,ID_16,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDEzMDUzMV8xMzI4NTFfNjc4.xml,"2730, Herlev","c/o Visma Services A/S, LyskÃ¦r 3 CD","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of  Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the financial statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2013-05-31,Statsautoriseret revisor,. Udskudte skatteaktiver og forpligtelser,. Virksomhedens formÃ¥l,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Kenni Jensen,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,,"Herlev, 163",2012-12-31,2012-01-01,2013-05-31,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236401,indberetninger-20180424,2.5097473,21093890.0,,2018-04-01T21:53:41.494Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-34.013,2013-06-07T22:00:00.000Z,84477889.0,83650666.0,-5200000.0,84467889.0,63860.0,18332508.0,-84477889.0,-848822.0,10000.0,10000.0,10000.0,-101961575.0,753363.0,-101961575.0,178182508.0,-154650000.0,-848822.0,817223.0,-848822.0,0.0,,
