entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AuditorsReportOnFinancialStatements,AuditorsReportsAccordingToOtherLegislationAndRegulation,ClassOfReportingEntity,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,FaxNumberOfReportingEntity,GrossProfitLoss,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherProvisions,OtherShorttermReceivables,Provisions,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
21093890,2013-01-01,2013-12-31,ID_19,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDUzMF8yMjUyMjNfMDgx.xml,"Herlev, 2730","LyskÃ¦r 3 CD, c/o Visma Services Danmark A/S","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2014-05-27,Statsautoriseret revisor,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Mikkel Baaring Lerche,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,"Herlev, 163",2013-12-31,2013-01-01,2014-05-27,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236406,indberetninger-20180424,2.5118406,21093890.0,,2018-03-31T17:53:00.889Z,2014-06-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-37.749,2014-06-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
21093890,2013-01-01,2013-12-31,ID_2,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDUzMF8yMjUyMjNfMDgx.xml,"Herlev, 2730","LyskÃ¦r 3 CD, c/o Visma Services Danmark A/S","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2014-05-27,Statsautoriseret revisor,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Mikkel Baaring Lerche,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,"Herlev, 163",2013-12-31,2013-01-01,2014-05-27,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236406,indberetninger-20180424,2.5118406,21093890.0,,2018-03-31T17:53:00.889Z,2014-06-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-37.749,2014-06-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
21093890,2013-01-01,2013-12-31,ID_3,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDUzMF8yMjUyMjNfMDgx.xml,"Herlev, 2730","LyskÃ¦r 3 CD, c/o Visma Services Danmark A/S","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2014-05-27,Statsautoriseret revisor,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Mikkel Baaring Lerche,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,"Herlev, 163",2013-12-31,2013-01-01,2014-05-27,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236406,indberetninger-20180424,2.5118406,21093890.0,,2018-03-31T17:53:00.889Z,2014-06-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-37.749,2014-06-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,Fabrice  Perret,Bestyrelsesformand
21093890,2013-01-01,2013-12-31,ID_4,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDUzMF8yMjUyMjNfMDgx.xml,"Herlev, 2730","LyskÃ¦r 3 CD, c/o Visma Services Danmark A/S","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2014-05-27,Statsautoriseret revisor,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Mikkel Baaring Lerche,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,"Herlev, 163",2013-12-31,2013-01-01,2014-05-27,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236406,indberetninger-20180424,2.5118406,21093890.0,,2018-03-31T17:53:00.889Z,2014-06-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-37.749,2014-06-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,Peter Eduard J Van Loon,Bestyrelsesmedlem
21093890,2013-01-01,2013-12-31,ID_5,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDUzMF8yMjUyMjNfMDgx.xml,"Herlev, 2730","LyskÃ¦r 3 CD, c/o Visma Services Danmark A/S","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2014-05-27,Statsautoriseret revisor,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Mikkel Baaring Lerche,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,"Herlev, 163",2013-12-31,2013-01-01,2014-05-27,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236406,indberetninger-20180424,2.5118406,21093890.0,,2018-03-31T17:53:00.889Z,2014-06-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-37.749,2014-06-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
21093890,2013-01-01,2013-12-31,ID_6,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDUzMF8yMjUyMjNfMDgx.xml,"Herlev, 2730","LyskÃ¦r 3 CD, c/o Visma Services Danmark A/S","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2014-05-27,Statsautoriseret revisor,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Mikkel Baaring Lerche,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,"Herlev, 163",2013-12-31,2013-01-01,2014-05-27,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236406,indberetninger-20180424,2.5118406,21093890.0,,2018-03-31T17:53:00.889Z,2014-06-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-37.749,2014-06-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,Olivier De Ryck,Bestyrelsesmedlem
21093890,2013-01-01,2013-12-31,ID_7,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDUzMF8yMjUyMjNfMDgx.xml,"Herlev, 2730","LyskÃ¦r 3 CD, c/o Visma Services Danmark A/S","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2014-05-27,Statsautoriseret revisor,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Mikkel Baaring Lerche,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,"Herlev, 163",2013-12-31,2013-01-01,2014-05-27,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236406,indberetninger-20180424,2.5118406,21093890.0,,2018-03-31T17:53:00.889Z,2014-06-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-37.749,2014-06-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
21093890,2013-01-01,2013-12-31,ID_8,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDUzMF8yMjUyMjNfMDgx.xml,"Herlev, 2730","LyskÃ¦r 3 CD, c/o Visma Services Danmark A/S","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2014-05-27,Statsautoriseret revisor,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Mikkel Baaring Lerche,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,"Herlev, 163",2013-12-31,2013-01-01,2014-05-27,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236406,indberetninger-20180424,2.5118406,21093890.0,,2018-03-31T17:53:00.889Z,2014-06-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-37.749,2014-06-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
21093890,2013-01-01,2013-12-31,ID_9,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDUzMF8yMjUyMjNfMDgx.xml,"Herlev, 2730","LyskÃ¦r 3 CD, c/o Visma Services Danmark A/S","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2014-05-27,Statsautoriseret revisor,44 78 80 38,4130999.0,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Mikkel Baaring Lerche,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,17463989.0,-157074.0,21437914.0,21437914.0,"Herlev, 163",2013-12-31,2013-01-01,2014-05-27,KÃ¸benhavn,0.0,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236406,indberetninger-20180424,2.5118406,21093890.0,,2018-03-31T17:53:00.889Z,2014-06-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-37.749,2014-06-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
21093890,2013-12-31,2013-12-31,ID_15,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8vcGRmcy8yMTA5Mzg5MDtBL1MyNDY5MzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/09839012/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE0MDUzMF8yMjUyMjNfMDgx.xml,"Herlev, 2730","LyskÃ¦r 3 CD, c/o Visma Services Danmark A/S","Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Fortis Lease Danmark A/S / To shareholders of Fortis Lease Danmark A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Udtalelse om ledelsesberetningen / Statement on Management's Review,Regnskabsklasse B,1998-05-01,2014-05-27,Statsautoriseret revisor,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,Ãrsrapport,Kurt Christensen,Mikkel Baaring Lerche,Peter Eduard J Van Loon,Mazars Denmark Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Visma Services Danmark A/S,,,,,"Herlev, 163",2013-12-31,2013-01-01,2014-05-27,KÃ¸benhavn,,70 10 76 86,Bestyrelsesmedlem,urn:ofk:oid:20236406,indberetninger-20180424,2.5118406,21093890.0,,2018-03-31T17:53:00.889Z,2014-06-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-37.749,2014-06-01T22:00:00.000Z,69761433.0,60854857.0,-5200000.0,69751433.0,29791.0,39770422.0,-69761433.0,-1598144.0,10000.0,10000.0,10000.0,-107933711.0,8866785.0,-107933711.0,199620422.0,-154650000.0,-1598144.0,8896576.0,-1598144.0,,
