entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersExtendedReview,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredIntangibleAssets,Assets,CompletedDevelopmentProjects,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,ProvisionsForPensionsAndSimilarLiabilities,RawMaterialsAndConsumables,ReserveForDevelopmentExpenditure,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToIntangibleAssets,AmortisationOfIntangibleAssets,DepreciationOfPropertyPlantAndEquipment
29421374,2016-07-01,2016-07-01,c730,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiL2NiL2U0L2I5N2QtNDhlNi05YTBhLWJlOGI5ZGRjNzJjMQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE0L2NiLzk0LzYzYTgtNDFhMy1iOTBkLTk5ODE5MDU3YzAyMg.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,7.0,Buen,6000 Kolding,"Hjarupvej 36E, Vonsild",DK-6000 Kolding,Birkemose AllÃ© 39,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-11,2006-03-22,2017-12-11,,Statsautoriseret revisor,,,20222670.0,29421374.0,20222670.0,mne11677,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Kruse,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,true,2017-12-11,Kolding,,,,urn:ofk:oid:24857553,indberetninger-20180424,2.5124277999999998,29421374.0,,2018-03-28T04:40:30.062Z,2017-12-19T07:56:43.134Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-27-SJ,2017-12-19T07:56:43.463Z,,,,,,-49618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29421374,2016-07-01,2017-06-30,c0,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiL2NiL2U0L2I5N2QtNDhlNi05YTBhLWJlOGI5ZGRjNzJjMQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE0L2NiLzk0LzYzYTgtNDFhMy1iOTBkLTk5ODE5MDU3YzAyMg.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,7.0,Buen,6000 Kolding,"Hjarupvej 36E, Vonsild",DK-6000 Kolding,Birkemose AllÃ© 39,-19801.0,6.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-11,2006-03-22,2017-12-11,293042.0,Statsautoriseret revisor,2907095.0,3294413.0,20222670.0,29421374.0,20222670.0,mne11677,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Kruse,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,40171.0,200069.0,5468.0,200069.0,5468.0,Kolding,232455.0,2015-07-01,2016-06-30,-80524.0,-100325.0,94276.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,true,2017-12-11,Kolding,28372.0,-19801.0,2606097.0,urn:ofk:oid:24857553,indberetninger-20180424,2.5124277999999998,29421374.0,,2018-03-28T04:40:30.062Z,2017-12-19T07:56:43.134Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-27-SJ,2017-12-19T07:56:43.463Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Til kapitalejeren i BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,,,
29421374,2016-07-01,2017-06-30,c2,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiL2NiL2U0L2I5N2QtNDhlNi05YTBhLWJlOGI5ZGRjNzJjMQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE0L2NiLzk0LzYzYTgtNDFhMy1iOTBkLTk5ODE5MDU3YzAyMg.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,7.0,Buen,6000 Kolding,"Hjarupvej 36E, Vonsild",DK-6000 Kolding,Birkemose AllÃ© 39,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-11,2006-03-22,2017-12-11,,Statsautoriseret revisor,,,20222670.0,29421374.0,20222670.0,mne11677,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Kruse,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,true,2017-12-11,Kolding,,,,urn:ofk:oid:24857553,indberetninger-20180424,2.5124277999999998,29421374.0,,2018-03-28T04:40:30.062Z,2017-12-19T07:56:43.134Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-27-SJ,2017-12-19T07:56:43.463Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29421374,2016-07-01,2017-06-30,c367,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiL2NiL2U0L2I5N2QtNDhlNi05YTBhLWJlOGI5ZGRjNzJjMQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE0L2NiLzk0LzYzYTgtNDFhMy1iOTBkLTk5ODE5MDU3YzAyMg.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,7.0,Buen,6000 Kolding,"Hjarupvej 36E, Vonsild",DK-6000 Kolding,Birkemose AllÃ© 39,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-11,2006-03-22,2017-12-11,,Statsautoriseret revisor,,,20222670.0,29421374.0,20222670.0,mne11677,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Kruse,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2015-07-01,2016-06-30,-80524.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,true,2017-12-11,Kolding,,,,urn:ofk:oid:24857553,indberetninger-20180424,2.5124277999999998,29421374.0,,2018-03-28T04:40:30.062Z,2017-12-19T07:56:43.134Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-27-SJ,2017-12-19T07:56:43.463Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29421374,2016-07-01,2017-06-30,c42,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiL2NiL2U0L2I5N2QtNDhlNi05YTBhLWJlOGI5ZGRjNzJjMQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE0L2NiLzk0LzYzYTgtNDFhMy1iOTBkLTk5ODE5MDU3YzAyMg.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,7.0,Buen,6000 Kolding,"Hjarupvej 36E, Vonsild",DK-6000 Kolding,Birkemose AllÃ© 39,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-11,2006-03-22,2017-12-11,,Statsautoriseret revisor,,,20222670.0,29421374.0,20222670.0,mne11677,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Kruse,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,true,2017-12-11,Kolding,,,,urn:ofk:oid:24857553,indberetninger-20180424,2.5124277999999998,29421374.0,,2018-03-28T04:40:30.062Z,2017-12-19T07:56:43.134Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-27-SJ,2017-12-19T07:56:43.463Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,
29421374,2016-07-01,2017-06-30,c422,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiL2NiL2U0L2I5N2QtNDhlNi05YTBhLWJlOGI5ZGRjNzJjMQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE0L2NiLzk0LzYzYTgtNDFhMy1iOTBkLTk5ODE5MDU3YzAyMg.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,7.0,Buen,6000 Kolding,"Hjarupvej 36E, Vonsild",DK-6000 Kolding,Birkemose AllÃ© 39,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-11,2006-03-22,2017-12-11,,Statsautoriseret revisor,,,20222670.0,29421374.0,20222670.0,mne11677,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Kruse,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,true,2017-12-11,Kolding,,,,urn:ofk:oid:24857553,indberetninger-20180424,2.5124277999999998,29421374.0,,2018-03-28T04:40:30.062Z,2017-12-19T07:56:43.134Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-27-SJ,2017-12-19T07:56:43.463Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684000.0,201510.0,
29421374,2016-07-01,2017-06-30,c437,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiL2NiL2U0L2I5N2QtNDhlNi05YTBhLWJlOGI5ZGRjNzJjMQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE0L2NiLzk0LzYzYTgtNDFhMy1iOTBkLTk5ODE5MDU3YzAyMg.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,7.0,Buen,6000 Kolding,"Hjarupvej 36E, Vonsild",DK-6000 Kolding,Birkemose AllÃ© 39,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-11,2006-03-22,2017-12-11,,Statsautoriseret revisor,,,20222670.0,29421374.0,20222670.0,mne11677,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Kruse,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,true,2017-12-11,Kolding,,,,urn:ofk:oid:24857553,indberetninger-20180424,2.5124277999999998,29421374.0,,2018-03-28T04:40:30.062Z,2017-12-19T07:56:43.134Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-27-SJ,2017-12-19T07:56:43.463Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7047.0,
29421374,2016-07-01,2017-06-30,c551,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiL2NiL2U0L2I5N2QtNDhlNi05YTBhLWJlOGI5ZGRjNzJjMQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE0L2NiLzk0LzYzYTgtNDFhMy1iOTBkLTk5ODE5MDU3YzAyMg.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,7.0,Buen,6000 Kolding,"Hjarupvej 36E, Vonsild",DK-6000 Kolding,Birkemose AllÃ© 39,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-11,2006-03-22,2017-12-11,,Statsautoriseret revisor,,,20222670.0,29421374.0,20222670.0,mne11677,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Kruse,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,true,2017-12-11,Kolding,,,,urn:ofk:oid:24857553,indberetninger-20180424,2.5124277999999998,29421374.0,,2018-03-28T04:40:30.062Z,2017-12-19T07:56:43.134Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-27-SJ,2017-12-19T07:56:43.463Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55870.0
29421374,2016-07-01,2017-06-30,c554,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiL2NiL2U0L2I5N2QtNDhlNi05YTBhLWJlOGI5ZGRjNzJjMQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE0L2NiLzk0LzYzYTgtNDFhMy1iOTBkLTk5ODE5MDU3YzAyMg.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,7.0,Buen,6000 Kolding,"Hjarupvej 36E, Vonsild",DK-6000 Kolding,Birkemose AllÃ© 39,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-11,2006-03-22,2017-12-11,,Statsautoriseret revisor,,,20222670.0,29421374.0,20222670.0,mne11677,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Kruse,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,true,2017-12-11,Kolding,,,,urn:ofk:oid:24857553,indberetninger-20180424,2.5124277999999998,29421374.0,,2018-03-28T04:40:30.062Z,2017-12-19T07:56:43.134Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-27-SJ,2017-12-19T07:56:43.463Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28615.0
29421374,2016-07-01,2017-06-30,c731,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiL2NiL2U0L2I5N2QtNDhlNi05YTBhLWJlOGI5ZGRjNzJjMQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE0L2NiLzk0LzYzYTgtNDFhMy1iOTBkLTk5ODE5MDU3YzAyMg.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,7.0,Buen,6000 Kolding,"Hjarupvej 36E, Vonsild",DK-6000 Kolding,Birkemose AllÃ© 39,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-11,2006-03-22,2017-12-11,,Statsautoriseret revisor,,,20222670.0,29421374.0,20222670.0,mne11677,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Kruse,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2015-07-01,2016-06-30,-80524.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,true,2017-12-11,Kolding,,,,urn:ofk:oid:24857553,indberetninger-20180424,2.5124277999999998,29421374.0,,2018-03-28T04:40:30.062Z,2017-12-19T07:56:43.134Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-27-SJ,2017-12-19T07:56:43.463Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29421374,2017-06-30,2017-06-30,c397,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2RiL2NiL2U0L2I5N2QtNDhlNi05YTBhLWJlOGI5ZGRjNzJjMQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE0L2NiLzk0LzYzYTgtNDFhMy1iOTBkLTk5ODE5MDU3YzAyMg.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,7.0,Buen,6000 Kolding,"Hjarupvej 36E, Vonsild",DK-6000 Kolding,Birkemose AllÃ© 39,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-11,2006-03-22,2017-12-11,,Statsautoriseret revisor,,,20222670.0,29421374.0,20222670.0,mne11677,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Kruse,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,true,2017-12-11,Kolding,,,,urn:ofk:oid:24857553,indberetninger-20180424,2.5124277999999998,29421374.0,,2018-03-28T04:40:30.062Z,2017-12-19T07:56:43.134Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-27-SJ,2017-12-19T07:56:43.463Z,20556.0,4191382.0,1490039.0,125000.0,76147.0,-5142.0,74502.0,1510595.0,1342719.0,4191382.0,3839859.0,28535.0,1867152.0,28535.0,1190652.0,116756.0,253520.0,328022.0,356665.0,356665.0,0.0,1182719.0,684000.0,-814142.0,2423737.0,3839859.0,0.0,981511.0,108878.0,58388.0,225470.0,621342.0,160000.0,,,,,,,,,,,
