entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DescriptionOfEffectOfChangeInRecognitionAndMeasurementBasisOfAssetsAndLiabilitiesAsResultOfErrors,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToExtendedReview,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationExtendedReview,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredIntangibleAssets,Assets,CompletedDevelopmentProjects,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,ReserveForDevelopmentExpenditure,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,IncreaseDecreaseOfEquityThroughCorrectionsOfErrors,AmortisationOfIntangibleAssets,DepreciationOfPropertyPlantAndEquipment
29421374,2017-07-01,2017-07-01,c579,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzc0L2YxL2E2LzE1MDMtNGMxOC04YzIxLWFkNGZlMmU2MWU5NQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzdmL2E0LzQ2LzgzNWMtNGEzNi1iYTNlLTFiZjBjNzc0MDZjNg.xml,true,19200.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,7.0,Buen,6000 Kolding,Ambolten 24,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BOLIGVEX ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2019-01-02,2006-03-22,2019-01-02,,Statsautoriseret revisor,"Reserve for udviklingsomkostninger under egenkapitalen er korrigeret primo, da denne ved en fejl ikke var reduceret for udskudt skat.",,,20222670.0,29421374.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,true,true,true,2019-01-02,Kolding,,,,urn:ofk:oid:26518841,indberetninger-20180424,2.5095897000000003,29421374.0,AWgOao1Ket7j816Dxk2A,2019-01-02T11:55:12.845Z,2019-01-02T11:54:49.481Z,regnskab,0.0,,2018-06-30,2017-07-01,X19-AA-08-DY,2019-01-02T11:54:49.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28535.0,,,,,
29421374,2017-07-01,2018-06-30,c173,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzc0L2YxL2E2LzE1MDMtNGMxOC04YzIxLWFkNGZlMmU2MWU5NQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzdmL2E0LzQ2LzgzNWMtNGEzNi1iYTNlLTFiZjBjNzc0MDZjNg.xml,true,19200.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,7.0,Buen,6000 Kolding,Ambolten 24,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BOLIGVEX ApS,-153757.0,5.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2019-01-02,2006-03-22,2019-01-02,296994.0,Statsautoriseret revisor,"Reserve for udviklingsomkostninger under egenkapitalen er korrigeret primo, da denne ved en fejl ikke var reduceret for udskudt skat.",2371358.0,2104818.0,20222670.0,29421374.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,16516.0,171479.0,5867.0,171479.0,5867.0,Kolding,171448.0,2016-07-01,2017-06-30,-575389.0,-729146.0,-563534.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,true,true,true,2019-01-02,Kolding,20355.0,-153757.0,2163039.0,urn:ofk:oid:26518841,indberetninger-20180424,2.5095897000000003,29421374.0,AWgOao1Ket7j816Dxk2A,2019-01-02T11:55:12.845Z,2019-01-02T11:54:49.481Z,regnskab,0.0,,2018-06-30,2017-07-01,X19-AA-08-DY,2019-01-02T11:54:49.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,,,
29421374,2017-07-01,2018-06-30,c194,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzc0L2YxL2E2LzE1MDMtNGMxOC04YzIxLWFkNGZlMmU2MWU5NQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzdmL2E0LzQ2LzgzNWMtNGEzNi1iYTNlLTFiZjBjNzc0MDZjNg.xml,true,19200.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,7.0,Buen,6000 Kolding,Ambolten 24,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BOLIGVEX ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2019-01-02,2006-03-22,2019-01-02,,Statsautoriseret revisor,"Reserve for udviklingsomkostninger under egenkapitalen er korrigeret primo, da denne ved en fejl ikke var reduceret for udskudt skat.",,,20222670.0,29421374.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2016-07-01,2017-06-30,-575389.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,true,true,true,2019-01-02,Kolding,,,,urn:ofk:oid:26518841,indberetninger-20180424,2.5095897000000003,29421374.0,AWgOao1Ket7j816Dxk2A,2019-01-02T11:55:12.845Z,2019-01-02T11:54:49.481Z,regnskab,0.0,,2018-06-30,2017-07-01,X19-AA-08-DY,2019-01-02T11:54:49.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29421374,2017-07-01,2018-06-30,c227,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzc0L2YxL2E2LzE1MDMtNGMxOC04YzIxLWFkNGZlMmU2MWU5NQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzdmL2E0LzQ2LzgzNWMtNGEzNi1iYTNlLTFiZjBjNzc0MDZjNg.xml,true,19200.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,7.0,Buen,6000 Kolding,Ambolten 24,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BOLIGVEX ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2019-01-02,2006-03-22,2019-01-02,,Statsautoriseret revisor,"Reserve for udviklingsomkostninger under egenkapitalen er korrigeret primo, da denne ved en fejl ikke var reduceret for udskudt skat.",,,20222670.0,29421374.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,true,true,true,2019-01-02,Kolding,,,,urn:ofk:oid:26518841,indberetninger-20180424,2.5095897000000003,29421374.0,AWgOao1Ket7j816Dxk2A,2019-01-02T11:55:12.845Z,2019-01-02T11:54:49.481Z,regnskab,0.0,,2018-06-30,2017-07-01,X19-AA-08-DY,2019-01-02T11:54:49.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
29421374,2017-07-01,2018-06-30,c249,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzc0L2YxL2E2LzE1MDMtNGMxOC04YzIxLWFkNGZlMmU2MWU5NQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzdmL2E0LzQ2LzgzNWMtNGEzNi1iYTNlLTFiZjBjNzc0MDZjNg.xml,true,19200.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,7.0,Buen,6000 Kolding,Ambolten 24,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BOLIGVEX ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2019-01-02,2006-03-22,2019-01-02,,Statsautoriseret revisor,"Reserve for udviklingsomkostninger under egenkapitalen er korrigeret primo, da denne ved en fejl ikke var reduceret for udskudt skat.",,,20222670.0,29421374.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,true,true,true,2019-01-02,Kolding,,,,urn:ofk:oid:26518841,indberetninger-20180424,2.5095897000000003,29421374.0,AWgOao1Ket7j816Dxk2A,2019-01-02T11:55:12.845Z,2019-01-02T11:54:49.481Z,regnskab,0.0,,2018-06-30,2017-07-01,X19-AA-08-DY,2019-01-02T11:54:49.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-150480.0,,
29421374,2017-07-01,2018-06-30,c254,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzc0L2YxL2E2LzE1MDMtNGMxOC04YzIxLWFkNGZlMmU2MWU5NQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzdmL2E0LzQ2LzgzNWMtNGEzNi1iYTNlLTFiZjBjNzc0MDZjNg.xml,true,19200.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,7.0,Buen,6000 Kolding,Ambolten 24,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BOLIGVEX ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2019-01-02,2006-03-22,2019-01-02,,Statsautoriseret revisor,"Reserve for udviklingsomkostninger under egenkapitalen er korrigeret primo, da denne ved en fejl ikke var reduceret for udskudt skat.",,,20222670.0,29421374.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2016-07-01,2017-06-30,-575389.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,true,true,true,2019-01-02,Kolding,,,,urn:ofk:oid:26518841,indberetninger-20180424,2.5095897000000003,29421374.0,AWgOao1Ket7j816Dxk2A,2019-01-02T11:55:12.845Z,2019-01-02T11:54:49.481Z,regnskab,0.0,,2018-06-30,2017-07-01,X19-AA-08-DY,2019-01-02T11:54:49.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150480.0,,
29421374,2017-07-01,2018-06-30,c305,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzc0L2YxL2E2LzE1MDMtNGMxOC04YzIxLWFkNGZlMmU2MWU5NQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzdmL2E0LzQ2LzgzNWMtNGEzNi1iYTNlLTFiZjBjNzc0MDZjNg.xml,true,19200.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,7.0,Buen,6000 Kolding,Ambolten 24,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BOLIGVEX ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2019-01-02,2006-03-22,2019-01-02,,Statsautoriseret revisor,"Reserve for udviklingsomkostninger under egenkapitalen er korrigeret primo, da denne ved en fejl ikke var reduceret for udskudt skat.",,,20222670.0,29421374.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,true,true,true,2019-01-02,Kolding,,,,urn:ofk:oid:26518841,indberetninger-20180424,2.5095897000000003,29421374.0,AWgOao1Ket7j816Dxk2A,2019-01-02T11:55:12.845Z,2019-01-02T11:54:49.481Z,regnskab,0.0,,2018-06-30,2017-07-01,X19-AA-08-DY,2019-01-02T11:54:49.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,
29421374,2017-07-01,2018-06-30,c325,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzc0L2YxL2E2LzE1MDMtNGMxOC04YzIxLWFkNGZlMmU2MWU5NQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzdmL2E0LzQ2LzgzNWMtNGEzNi1iYTNlLTFiZjBjNzc0MDZjNg.xml,true,19200.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,7.0,Buen,6000 Kolding,Ambolten 24,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BOLIGVEX ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2019-01-02,2006-03-22,2019-01-02,,Statsautoriseret revisor,"Reserve for udviklingsomkostninger under egenkapitalen er korrigeret primo, da denne ved en fejl ikke var reduceret for udskudt skat.",,,20222670.0,29421374.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,true,true,true,2019-01-02,Kolding,,,,urn:ofk:oid:26518841,indberetninger-20180424,2.5095897000000003,29421374.0,AWgOao1Ket7j816Dxk2A,2019-01-02T11:55:12.845Z,2019-01-02T11:54:49.481Z,regnskab,0.0,,2018-06-30,2017-07-01,X19-AA-08-DY,2019-01-02T11:54:49.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201510.0,
29421374,2017-07-01,2018-06-30,c340,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzc0L2YxL2E2LzE1MDMtNGMxOC04YzIxLWFkNGZlMmU2MWU5NQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzdmL2E0LzQ2LzgzNWMtNGEzNi1iYTNlLTFiZjBjNzc0MDZjNg.xml,true,19200.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,7.0,Buen,6000 Kolding,Ambolten 24,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BOLIGVEX ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2019-01-02,2006-03-22,2019-01-02,,Statsautoriseret revisor,"Reserve for udviklingsomkostninger under egenkapitalen er korrigeret primo, da denne ved en fejl ikke var reduceret for udskudt skat.",,,20222670.0,29421374.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,true,true,true,2019-01-02,Kolding,,,,urn:ofk:oid:26518841,indberetninger-20180424,2.5095897000000003,29421374.0,AWgOao1Ket7j816Dxk2A,2019-01-02T11:55:12.845Z,2019-01-02T11:54:49.481Z,regnskab,0.0,,2018-06-30,2017-07-01,X19-AA-08-DY,2019-01-02T11:54:49.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7047.0,
29421374,2017-07-01,2018-06-30,c454,,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzc0L2YxL2E2LzE1MDMtNGMxOC04YzIxLWFkNGZlMmU2MWU5NQ.pdf,http://regnskaber.virk.dk/47312492/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzdmL2E0LzQ2LzgzNWMtNGEzNi1iYTNlLTFiZjBjNzc0MDZjNg.xml,true,19200.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,7.0,Buen,6000 Kolding,Ambolten 24,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BOLIGVEX ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2019-01-02,2006-03-22,2019-01-02,,Statsautoriseret revisor,"Reserve for udviklingsomkostninger under egenkapitalen er korrigeret primo, da denne ved en fejl ikke var reduceret for udskudt skat.",,,20222670.0,29421374.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BOLIGVEX ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Jens Ole Klausen,Jens Ole Klausen,Middelfart Sparekasse,BOLIGVEX ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kolding,,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,true,true,true,2019-01-02,Kolding,,,,urn:ofk:oid:26518841,indberetninger-20180424,2.5095897000000003,29421374.0,AWgOao1Ket7j816Dxk2A,2019-01-02T11:55:12.845Z,2019-01-02T11:54:49.481Z,regnskab,0.0,,2018-06-30,2017-07-01,X19-AA-08-DY,2019-01-02T11:54:49.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55870.0
