entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DisposalsOfPropertyPlantAndEquipment,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,WagesAndSalaries,Assets,ContractWorkInProgress,ContributedCapital,CurrentAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
33146523,2016-10-01,2016-10-01,c195,,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY4L2I0L2EyL2JjOGItNDQzNC04ZjVhLTg3Yzc1ZDA2NDcxMw.pdf,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmLzNiLzZiLzJmM2YtNGU0YS05M2IwLTc5Mjg2YjgzZjE3ZQ.xml,Nibe,9240.0,58.0,Hobrovej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-19,2017-12-19,2010-09-01,2018-03-06,4712.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,141000.0,-157525.0,33146523.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Din Fagmand ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Holme Knudsen,Brian Holme Knudsen,Din Fagmand ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nibe,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nibe,2017-09-30,2016-10-01,141000.0,2017-12-19,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25141427,indberetninger-20180424,2.5124211,33146523.0,,2018-04-04T03:48:58.078Z,2018-03-07T06:20:43.071Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-18-ZX,2018-03-07T06:20:43.206Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33146523,2016-10-01,2017-09-30,c1,,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY4L2I0L2EyL2JjOGItNDQzNC04ZjVhLTg3Yzc1ZDA2NDcxMw.pdf,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmLzNiLzZiLzJmM2YtNGU0YS05M2IwLTc5Mjg2YjgzZjE3ZQ.xml,Nibe,9240.0,58.0,Hobrovej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-19,2017-12-19,2010-09-01,2018-03-06,4712.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,141000.0,,33146523.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Din Fagmand ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Holme Knudsen,Brian Holme Knudsen,Din Fagmand ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nibe,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nibe,2017-09-30,2016-10-01,141000.0,2017-12-19,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25141427,indberetninger-20180424,2.5124211,33146523.0,,2018-04-04T03:48:58.078Z,2018-03-07T06:20:43.071Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-18-ZX,2018-03-07T06:20:43.206Z,-2431.0,1.0,-7288.0,204487.0,202180.0,20984.0,7412.0,0.0,7412.0,-2431.0,4981.0,2596.0,180907.0,,,,,,,,,,,,,,,,,,,Danmark,aalborg@kvistjensen.dk,,,,,,,,,,
33146523,2016-10-01,2017-09-30,c119,,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY4L2I0L2EyL2JjOGItNDQzNC04ZjVhLTg3Yzc1ZDA2NDcxMw.pdf,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmLzNiLzZiLzJmM2YtNGU0YS05M2IwLTc5Mjg2YjgzZjE3ZQ.xml,Nibe,9240.0,58.0,Hobrovej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-19,2017-12-19,2010-09-01,2018-03-06,4712.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,141000.0,,33146523.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Din Fagmand ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Holme Knudsen,Brian Holme Knudsen,Din Fagmand ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nibe,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nibe,2017-09-30,2016-10-01,141000.0,2017-12-19,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25141427,indberetninger-20180424,2.5124211,33146523.0,,2018-04-04T03:48:58.078Z,2018-03-07T06:20:43.071Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-18-ZX,2018-03-07T06:20:43.206Z,-2431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33146523,2016-10-01,2017-09-30,c158,,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY4L2I0L2EyL2JjOGItNDQzNC04ZjVhLTg3Yzc1ZDA2NDcxMw.pdf,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmLzNiLzZiLzJmM2YtNGU0YS05M2IwLTc5Mjg2YjgzZjE3ZQ.xml,Nibe,9240.0,58.0,Hobrovej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-19,2017-12-19,2010-09-01,2018-03-06,4712.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,141000.0,,33146523.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Din Fagmand ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Holme Knudsen,Brian Holme Knudsen,Din Fagmand ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nibe,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nibe,2017-09-30,2016-10-01,141000.0,2017-12-19,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25141427,indberetninger-20180424,2.5124211,33146523.0,,2018-04-04T03:48:58.078Z,2018-03-07T06:20:43.071Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-18-ZX,2018-03-07T06:20:43.206Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33146523,2016-10-01,2017-09-30,c196,,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY4L2I0L2EyL2JjOGItNDQzNC04ZjVhLTg3Yzc1ZDA2NDcxMw.pdf,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmLzNiLzZiLzJmM2YtNGU0YS05M2IwLTc5Mjg2YjgzZjE3ZQ.xml,Nibe,9240.0,58.0,Hobrovej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-19,2017-12-19,2010-09-01,2018-03-06,4712.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,141000.0,,33146523.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Din Fagmand ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Holme Knudsen,Brian Holme Knudsen,Din Fagmand ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nibe,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nibe,2017-09-30,2016-10-01,141000.0,2017-12-19,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25141427,indberetninger-20180424,2.5124211,33146523.0,,2018-04-04T03:48:58.078Z,2018-03-07T06:20:43.071Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-18-ZX,2018-03-07T06:20:43.206Z,-2431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33146523,2016-10-01,2017-09-30,c70,,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY4L2I0L2EyL2JjOGItNDQzNC04ZjVhLTg3Yzc1ZDA2NDcxMw.pdf,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmLzNiLzZiLzJmM2YtNGU0YS05M2IwLTc5Mjg2YjgzZjE3ZQ.xml,Nibe,9240.0,58.0,Hobrovej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-19,2017-12-19,2010-09-01,2018-03-06,4712.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,141000.0,,33146523.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Din Fagmand ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Holme Knudsen,Brian Holme Knudsen,Din Fagmand ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nibe,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nibe,2017-09-30,2016-10-01,141000.0,2017-12-19,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25141427,indberetninger-20180424,2.5124211,33146523.0,,2018-04-04T03:48:58.078Z,2018-03-07T06:20:43.071Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-18-ZX,2018-03-07T06:20:43.206Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33146523,2016-10-01,2017-09-30,c87,,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY4L2I0L2EyL2JjOGItNDQzNC04ZjVhLTg3Yzc1ZDA2NDcxMw.pdf,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmLzNiLzZiLzJmM2YtNGU0YS05M2IwLTc5Mjg2YjgzZjE3ZQ.xml,Nibe,9240.0,58.0,Hobrovej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-19,2017-12-19,2010-09-01,2018-03-06,4712.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,141000.0,,33146523.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Din Fagmand ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Holme Knudsen,Brian Holme Knudsen,Din Fagmand ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nibe,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nibe,2017-09-30,2016-10-01,141000.0,2017-12-19,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25141427,indberetninger-20180424,2.5124211,33146523.0,,2018-04-04T03:48:58.078Z,2018-03-07T06:20:43.071Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-18-ZX,2018-03-07T06:20:43.206Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aalborg,9000.0,1.0,Danalien,statsautoriseret revisor,36717785.0,mne14950,Jens Aaen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",98 10 30 77
33146523,2016-10-01,2017-09-30,c88,,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY4L2I0L2EyL2JjOGItNDQzNC04ZjVhLTg3Yzc1ZDA2NDcxMw.pdf,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmLzNiLzZiLzJmM2YtNGU0YS05M2IwLTc5Mjg2YjgzZjE3ZQ.xml,Nibe,9240.0,58.0,Hobrovej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-19,2017-12-19,2010-09-01,2018-03-06,4712.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,141000.0,,33146523.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Din Fagmand ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Holme Knudsen,Brian Holme Knudsen,Din Fagmand ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nibe,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nibe,2017-09-30,2016-10-01,141000.0,2017-12-19,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25141427,indberetninger-20180424,2.5124211,33146523.0,,2018-04-04T03:48:58.078Z,2018-03-07T06:20:43.071Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-18-ZX,2018-03-07T06:20:43.206Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danmark,aalborg@kvistjensen.dk,Aalborg,9000.0,1.0,Danalien,registreret revisor,36717785.0,mne18501,Flemming M. Nielsen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",98 10 30 77
33146523,2017-09-30,2017-09-30,c159,,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY4L2I0L2EyL2JjOGItNDQzNC04ZjVhLTg3Yzc1ZDA2NDcxMw.pdf,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmLzNiLzZiLzJmM2YtNGU0YS05M2IwLTc5Mjg2YjgzZjE3ZQ.xml,Nibe,9240.0,58.0,Hobrovej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-19,2017-12-19,2010-09-01,2018-03-06,4712.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,141000.0,,33146523.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Din Fagmand ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Holme Knudsen,Brian Holme Knudsen,Din Fagmand ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nibe,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nibe,2017-09-30,2016-10-01,141000.0,2017-12-19,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25141427,indberetninger-20180424,2.5124211,33146523.0,,2018-04-04T03:48:58.078Z,2018-03-07T06:20:43.071Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-18-ZX,2018-03-07T06:20:43.206Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92615.0,92615.0,,,,,,,,,,,,
33146523,2017-09-30,2017-09-30,c179,,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY4L2I0L2EyL2JjOGItNDQzNC04ZjVhLTg3Yzc1ZDA2NDcxMw.pdf,http://regnskaber.virk.dk/32564133/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmLzNiLzZiLzJmM2YtNGU0YS05M2IwLTc5Mjg2YjgzZjE3ZQ.xml,Nibe,9240.0,58.0,Hobrovej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-19,2017-12-19,2010-09-01,2018-03-06,4712.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,141000.0,80000.0,33146523.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Din Fagmand ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Holme Knudsen,Brian Holme Knudsen,Din Fagmand ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nibe,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nibe,2017-09-30,2016-10-01,141000.0,2017-12-19,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25141427,indberetninger-20180424,2.5124211,33146523.0,,2018-04-04T03:48:58.078Z,2018-03-07T06:20:43.071Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-18-ZX,2018-03-07T06:20:43.206Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
