entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,ExtraordinaryDividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,EquityTransfersToReserves
37171190,2016-07-01,2016-07-01,c734,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2FmLzliL2UwLzZkZDItNDA1OC05YjdlLWNjYjMwYTdmOWRjOA.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2EyL2VmLzFhL2EzMmMtNGUyYy1hZWU1LTlhMDY2MTUyMjllNQ.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,6600 Vejen,Snerlevej 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Xcelnet Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-06,2015-10-05,2017-09-14,Statsautoriseret revisor,-50000.0,,-30000.0,20222670.0,37171190.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2015-07-01,2016-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2017-06-30,2016-07-01,181955.0,true,2017-09-06,Kolding,,urn:ofk:oid:24529712,indberetninger-20180424,2.5116906,37171190.0,,2018-03-27T16:54:42.635Z,2017-09-26T06:33:43.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-PN,2017-09-26T06:33:43.827Z,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37171190,2016-07-01,2017-06-30,c0,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2FmLzliL2UwLzZkZDItNDA1OC05YjdlLWNjYjMwYTdmOWRjOA.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2EyL2VmLzFhL2EzMmMtNGUyYy1hZWU1LTlhMDY2MTUyMjllNQ.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,6600 Vejen,Snerlevej 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Xcelnet Holding ApS,82.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-06,2015-10-05,2017-09-14,Statsautoriseret revisor,-50000.0,-1990.0,-30000.0,20222670.0,37171190.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Xcelnet Holding ApS.,181955.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2015-07-01,2016-06-30,179883.0,179965.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2017-06-30,2016-07-01,181955.0,true,2017-09-06,Kolding,-82.0,urn:ofk:oid:24529712,indberetninger-20180424,2.5116906,37171190.0,,2018-03-27T16:54:42.635Z,2017-09-26T06:33:43.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-PN,2017-09-26T06:33:43.827Z,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,,
37171190,2016-07-01,2017-06-30,c2,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2FmLzliL2UwLzZkZDItNDA1OC05YjdlLWNjYjMwYTdmOWRjOA.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2EyL2VmLzFhL2EzMmMtNGUyYy1hZWU1LTlhMDY2MTUyMjllNQ.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,6600 Vejen,Snerlevej 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Xcelnet Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-06,2015-10-05,2017-09-14,Statsautoriseret revisor,-50000.0,,-30000.0,20222670.0,37171190.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2015-07-01,2016-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2017-06-30,2016-07-01,181955.0,true,2017-09-06,Kolding,,urn:ofk:oid:24529712,indberetninger-20180424,2.5116906,37171190.0,,2018-03-27T16:54:42.635Z,2017-09-26T06:33:43.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-PN,2017-09-26T06:33:43.827Z,,,,,,,,,,,,,,,,,,,,,,,,,,
37171190,2016-07-01,2017-06-30,c349,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2FmLzliL2UwLzZkZDItNDA1OC05YjdlLWNjYjMwYTdmOWRjOA.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2EyL2VmLzFhL2EzMmMtNGUyYy1hZWU1LTlhMDY2MTUyMjllNQ.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,6600 Vejen,Snerlevej 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Xcelnet Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-06,2015-10-05,2017-09-14,Statsautoriseret revisor,-50000.0,,-30000.0,20222670.0,37171190.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2015-07-01,2016-06-30,92000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2017-06-30,2016-07-01,181955.0,true,2017-09-06,Kolding,,urn:ofk:oid:24529712,indberetninger-20180424,2.5116906,37171190.0,,2018-03-27T16:54:42.635Z,2017-09-26T06:33:43.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-PN,2017-09-26T06:33:43.827Z,,,,,,,,,,,,,,,,,,,,,,,,,,
37171190,2016-07-01,2017-06-30,c351,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2FmLzliL2UwLzZkZDItNDA1OC05YjdlLWNjYjMwYTdmOWRjOA.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2EyL2VmLzFhL2EzMmMtNGUyYy1hZWU1LTlhMDY2MTUyMjllNQ.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,6600 Vejen,Snerlevej 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Xcelnet Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-06,2015-10-05,2017-09-14,Statsautoriseret revisor,-50000.0,,-30000.0,20222670.0,37171190.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2015-07-01,2016-06-30,30000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2017-06-30,2016-07-01,181955.0,true,2017-09-06,Kolding,,urn:ofk:oid:24529712,indberetninger-20180424,2.5116906,37171190.0,,2018-03-27T16:54:42.635Z,2017-09-26T06:33:43.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-PN,2017-09-26T06:33:43.827Z,,,,,,,,,,,,,,,,,,,,,,,,,,
37171190,2016-07-01,2017-06-30,c357,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2FmLzliL2UwLzZkZDItNDA1OC05YjdlLWNjYjMwYTdmOWRjOA.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2EyL2VmLzFhL2EzMmMtNGUyYy1hZWU1LTlhMDY2MTUyMjllNQ.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,6600 Vejen,Snerlevej 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Xcelnet Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-06,2015-10-05,2017-09-14,Statsautoriseret revisor,-50000.0,,-30000.0,20222670.0,37171190.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2015-07-01,2016-06-30,181956.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2017-06-30,2016-07-01,181955.0,true,2017-09-06,Kolding,,urn:ofk:oid:24529712,indberetninger-20180424,2.5116906,37171190.0,,2018-03-27T16:54:42.635Z,2017-09-26T06:33:43.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-PN,2017-09-26T06:33:43.827Z,,,,,,,,,,,,,,,,,,,,,,,,,,
37171190,2016-07-01,2017-06-30,c367,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2FmLzliL2UwLzZkZDItNDA1OC05YjdlLWNjYjMwYTdmOWRjOA.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2EyL2VmLzFhL2EzMmMtNGUyYy1hZWU1LTlhMDY2MTUyMjllNQ.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,6600 Vejen,Snerlevej 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Xcelnet Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-06,2015-10-05,2017-09-14,Statsautoriseret revisor,-50000.0,,-30000.0,20222670.0,37171190.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2015-07-01,2016-06-30,-124073.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2017-06-30,2016-07-01,181955.0,true,2017-09-06,Kolding,,urn:ofk:oid:24529712,indberetninger-20180424,2.5116906,37171190.0,,2018-03-27T16:54:42.635Z,2017-09-26T06:33:43.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-PN,2017-09-26T06:33:43.827Z,,,,,,,,,,,,,,,,,,,,,,,,,,
37171190,2016-07-01,2017-06-30,c42,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2FmLzliL2UwLzZkZDItNDA1OC05YjdlLWNjYjMwYTdmOWRjOA.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2EyL2VmLzFhL2EzMmMtNGUyYy1hZWU1LTlhMDY2MTUyMjllNQ.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,6600 Vejen,Snerlevej 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Xcelnet Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-06,2015-10-05,2017-09-14,Statsautoriseret revisor,-50000.0,,-30000.0,20222670.0,37171190.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2015-07-01,2016-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2017-06-30,2016-07-01,181955.0,true,2017-09-06,Kolding,,urn:ofk:oid:24529712,indberetninger-20180424,2.5116906,37171190.0,,2018-03-27T16:54:42.635Z,2017-09-26T06:33:43.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-PN,2017-09-26T06:33:43.827Z,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,
37171190,2016-07-01,2017-06-30,c665,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2FmLzliL2UwLzZkZDItNDA1OC05YjdlLWNjYjMwYTdmOWRjOA.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2EyL2VmLzFhL2EzMmMtNGUyYy1hZWU1LTlhMDY2MTUyMjllNQ.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,6600 Vejen,Snerlevej 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Xcelnet Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-06,2015-10-05,2017-09-14,Statsautoriseret revisor,-50000.0,,-30000.0,20222670.0,37171190.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2015-07-01,2016-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2017-06-30,2016-07-01,181955.0,true,2017-09-06,Kolding,,urn:ofk:oid:24529712,indberetninger-20180424,2.5116906,37171190.0,,2018-03-27T16:54:42.635Z,2017-09-26T06:33:43.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-PN,2017-09-26T06:33:43.827Z,,,,,,,,,,,,,,,,,,,,,,,,,,
37171190,2016-07-01,2017-06-30,c704,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2FmLzliL2UwLzZkZDItNDA1OC05YjdlLWNjYjMwYTdmOWRjOA.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2EyL2VmLzFhL2EzMmMtNGUyYy1hZWU1LTlhMDY2MTUyMjllNQ.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,6600 Vejen,Snerlevej 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Xcelnet Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-06,2015-10-05,2017-09-14,Statsautoriseret revisor,-50000.0,,-30000.0,20222670.0,37171190.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2015-07-01,2016-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2017-06-30,2016-07-01,181955.0,true,2017-09-06,Kolding,,urn:ofk:oid:24529712,indberetninger-20180424,2.5116906,37171190.0,,2018-03-27T16:54:42.635Z,2017-09-26T06:33:43.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-PN,2017-09-26T06:33:43.827Z,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
37171190,2016-07-01,2017-06-30,c713,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2FmLzliL2UwLzZkZDItNDA1OC05YjdlLWNjYjMwYTdmOWRjOA.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2EyL2VmLzFhL2EzMmMtNGUyYy1hZWU1LTlhMDY2MTUyMjllNQ.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,6600 Vejen,Snerlevej 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Xcelnet Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-06,2015-10-05,2017-09-14,Statsautoriseret revisor,-50000.0,,-30000.0,20222670.0,37171190.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2015-07-01,2016-06-30,181956.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2017-06-30,2016-07-01,181955.0,true,2017-09-06,Kolding,,urn:ofk:oid:24529712,indberetninger-20180424,2.5116906,37171190.0,,2018-03-27T16:54:42.635Z,2017-09-26T06:33:43.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-PN,2017-09-26T06:33:43.827Z,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-100000.0
37171190,2016-07-01,2017-06-30,c731,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2FmLzliL2UwLzZkZDItNDA1OC05YjdlLWNjYjMwYTdmOWRjOA.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2EyL2VmLzFhL2EzMmMtNGUyYy1hZWU1LTlhMDY2MTUyMjllNQ.xml,false,Kolding,6000.0,39.0,Birkemose AllÃ©,6600 Vejen,Snerlevej 17,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Xcelnet Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-09-06,2015-10-05,2017-09-14,Statsautoriseret revisor,-50000.0,,-30000.0,20222670.0,37171190.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2015-07-01,2016-06-30,-124073.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2017-06-30,2016-07-01,181955.0,true,2017-09-06,Kolding,,urn:ofk:oid:24529712,indberetninger-20180424,2.5116906,37171190.0,,2018-03-27T16:54:42.635Z,2017-09-26T06:33:43.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-PN,2017-09-26T06:33:43.827Z,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100000.0
