entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,Dividend,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,EquityRatio,ExchangeRateLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,InvestmentInPropertyPlantAndEquipment,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProfitLossOnRealisations,ResultsFromNetFinancials,ReturnOnCapitalEmployed,ReturnOnEquity,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,AmortisationOfGoodwillOfInvestments,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgress,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLeaseCommitments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,LongtermLiabilitiesOtherThanProvisionsDueBetweenOneAndFiveYears,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfCurrentTaxReceivablesAndLiabilities,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfImpairmentLossesAndDepreciation,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfIncomeAndExpensesFromInvestmentsInGroupEnterprisesAndAssociates,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfInvestments,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,DescriptionOfQualificationsOfAuditedFinancialStatements,DisclosureOfEmployeeBenefitsExpense,DisclosureOfPropertyPlantAndEquipment,ExplanationOfNotDisclosingCashFlowsStatements,ExplanationOfPrepayments,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnOmissionOfConsolidatedFinancialStatement,ManagementsStatementAboutManagementsReview,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,SignatureOfAuditorsDate,IncreaseOfCapital,AdditionsToPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
26283647,2017-10-01,2017-10-01,c165,,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzZhL2RiLzljLzY4ZTgtNGZiMy04NjRkLWFkMGUxZDYxOWQwNA.pdf,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzZhL2YwLzQ0LzhhNTctNDgxYi1iY2U5LTM4NWI1YmIxN2Y0NA.xml,335686.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,Lynge,3540.0,2.0,StensÃ¸vej,2900 Hellerup,Strandvejen 44,"Regnskabsklasse C, mellemstor virksomhed",2019-02-20,2019-02-20,20000000.0,44 34 23 23,33771231.0,26283647.0,33771231.0,Ãrsrapport,13051500.0,Henrik Axel Juul Nordenlund,Martin Klitgaard,City Container Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Lynge,2016-10-01,2017-09-30,AllerÃ¸d,City Container Fyn A/S,"Odense, Danmark",2018-09-30,2017-10-01,1.0,100.0,Hellerup,70 23 72 72,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:26802644,indberetninger-20180424,2.3637113999999997,26283647.0,AWlryUwLRYGX6_YTFvcn,2019-03-11T08:06:14.176Z,2019-03-11T08:05:47.006Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-31-MY,2019-03-11T08:05:47.705Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26283647,2017-10-01,2017-10-01,c2,,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzZhL2RiLzljLzY4ZTgtNGZiMy04NjRkLWFkMGUxZDYxOWQwNA.pdf,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzZhL2YwLzQ0LzhhNTctNDgxYi1iY2U5LTM4NWI1YmIxN2Y0NA.xml,,Danmark,Hellerup,2900.0,44.0,Strandvejen,Lynge,3540.0,2.0,StensÃ¸vej,2900 Hellerup,Strandvejen 44,"Regnskabsklasse C, mellemstor virksomhed",2019-02-20,2019-02-20,20000000.0,44 34 23 23,33771231.0,26283647.0,33771231.0,Ãrsrapport,,Henrik Axel Juul Nordenlund,Martin Klitgaard,City Container Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Lynge,2016-10-01,2017-09-30,AllerÃ¸d,City Container Fyn A/S,"Odense, Danmark",2018-09-30,2017-10-01,1.0,100.0,Hellerup,70 23 72 72,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:26802644,indberetninger-20180424,2.3637113999999997,26283647.0,AWlryUwLRYGX6_YTFvcn,2019-03-11T08:06:14.176Z,2019-03-11T08:05:47.006Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-31-MY,2019-03-11T08:05:47.705Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26283647,2017-10-01,2017-10-01,c22,,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzZhL2RiLzljLzY4ZTgtNGZiMy04NjRkLWFkMGUxZDYxOWQwNA.pdf,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzZhL2YwLzQ0LzhhNTctNDgxYi1iY2U5LTM4NWI1YmIxN2Y0NA.xml,,Danmark,Hellerup,2900.0,44.0,Strandvejen,Lynge,3540.0,2.0,StensÃ¸vej,2900 Hellerup,Strandvejen 44,"Regnskabsklasse C, mellemstor virksomhed",2019-02-20,2019-02-20,20000000.0,44 34 23 23,33771231.0,26283647.0,33771231.0,Ãrsrapport,,Henrik Axel Juul Nordenlund,Martin Klitgaard,City Container Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Lynge,2016-10-01,2017-09-30,AllerÃ¸d,City Container Fyn A/S,"Odense, Danmark",2018-09-30,2017-10-01,1.0,100.0,Hellerup,70 23 72 72,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:26802644,indberetninger-20180424,2.3637113999999997,26283647.0,AWlryUwLRYGX6_YTFvcn,2019-03-11T08:06:14.176Z,2019-03-11T08:05:47.006Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-31-MY,2019-03-11T08:05:47.705Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14577618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26283647,2017-10-01,2017-10-01,c227,,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzZhL2RiLzljLzY4ZTgtNGZiMy04NjRkLWFkMGUxZDYxOWQwNA.pdf,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzZhL2YwLzQ0LzhhNTctNDgxYi1iY2U5LTM4NWI1YmIxN2Y0NA.xml,,Danmark,Hellerup,2900.0,44.0,Strandvejen,Lynge,3540.0,2.0,StensÃ¸vej,2900 Hellerup,Strandvejen 44,"Regnskabsklasse C, mellemstor virksomhed",2019-02-20,2019-02-20,20000000.0,44 34 23 23,33771231.0,26283647.0,33771231.0,Ãrsrapport,,Henrik Axel Juul Nordenlund,Martin Klitgaard,City Container Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Lynge,2016-10-01,2017-09-30,AllerÃ¸d,City Container Fyn A/S,"Odense, Danmark",2018-09-30,2017-10-01,1.0,100.0,Hellerup,70 23 72 72,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:26802644,indberetninger-20180424,2.3637113999999997,26283647.0,AWlryUwLRYGX6_YTFvcn,2019-03-11T08:06:14.176Z,2019-03-11T08:05:47.006Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-31-MY,2019-03-11T08:05:47.705Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16320396.0,93669939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26283647,2017-10-01,2017-10-01,c236,,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzZhL2RiLzljLzY4ZTgtNGZiMy04NjRkLWFkMGUxZDYxOWQwNA.pdf,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzZhL2YwLzQ0LzhhNTctNDgxYi1iY2U5LTM4NWI1YmIxN2Y0NA.xml,,Danmark,Hellerup,2900.0,44.0,Strandvejen,Lynge,3540.0,2.0,StensÃ¸vej,2900 Hellerup,Strandvejen 44,"Regnskabsklasse C, mellemstor virksomhed",2019-02-20,2019-02-20,20000000.0,44 34 23 23,33771231.0,26283647.0,33771231.0,Ãrsrapport,,Henrik Axel Juul Nordenlund,Martin Klitgaard,City Container Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Lynge,2016-10-01,2017-09-30,AllerÃ¸d,City Container Fyn A/S,"Odense, Danmark",2018-09-30,2017-10-01,1.0,100.0,Hellerup,70 23 72 72,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:26802644,indberetninger-20180424,2.3637113999999997,26283647.0,AWlryUwLRYGX6_YTFvcn,2019-03-11T08:06:14.176Z,2019-03-11T08:05:47.006Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-31-MY,2019-03-11T08:05:47.705Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183591411.0,318066420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26283647,2017-10-01,2017-10-01,c242,,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzZhL2RiLzljLzY4ZTgtNGZiMy04NjRkLWFkMGUxZDYxOWQwNA.pdf,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzZhL2YwLzQ0LzhhNTctNDgxYi1iY2U5LTM4NWI1YmIxN2Y0NA.xml,,Danmark,Hellerup,2900.0,44.0,Strandvejen,Lynge,3540.0,2.0,StensÃ¸vej,2900 Hellerup,Strandvejen 44,"Regnskabsklasse C, mellemstor virksomhed",2019-02-20,2019-02-20,20000000.0,44 34 23 23,33771231.0,26283647.0,33771231.0,Ãrsrapport,,Henrik Axel Juul Nordenlund,Martin Klitgaard,City Container Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Lynge,2016-10-01,2017-09-30,AllerÃ¸d,City Container Fyn A/S,"Odense, Danmark",2018-09-30,2017-10-01,1.0,100.0,Hellerup,70 23 72 72,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:26802644,indberetninger-20180424,2.3637113999999997,26283647.0,AWlryUwLRYGX6_YTFvcn,2019-03-11T08:06:14.176Z,2019-03-11T08:05:47.006Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-31-MY,2019-03-11T08:05:47.705Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7216158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26283647,2017-10-01,2017-10-01,c25,,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzZhL2RiLzljLzY4ZTgtNGZiMy04NjRkLWFkMGUxZDYxOWQwNA.pdf,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzZhL2YwLzQ0LzhhNTctNDgxYi1iY2U5LTM4NWI1YmIxN2Y0NA.xml,,Danmark,Hellerup,2900.0,44.0,Strandvejen,Lynge,3540.0,2.0,StensÃ¸vej,2900 Hellerup,Strandvejen 44,"Regnskabsklasse C, mellemstor virksomhed",2019-02-20,2019-02-20,20000000.0,44 34 23 23,33771231.0,26283647.0,33771231.0,Ãrsrapport,,Henrik Axel Juul Nordenlund,Martin Klitgaard,City Container Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Lynge,2016-10-01,2017-09-30,AllerÃ¸d,City Container Fyn A/S,"Odense, Danmark",2018-09-30,2017-10-01,1.0,100.0,Hellerup,70 23 72 72,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:26802644,indberetninger-20180424,2.3637113999999997,26283647.0,AWlryUwLRYGX6_YTFvcn,2019-03-11T08:06:14.176Z,2019-03-11T08:05:47.006Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-31-MY,2019-03-11T08:05:47.705Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26283647,2017-10-01,2018-09-30,c1,,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzZhL2RiLzljLzY4ZTgtNGZiMy04NjRkLWFkMGUxZDYxOWQwNA.pdf,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzZhL2YwLzQ0LzhhNTctNDgxYi1iY2U5LTM4NWI1YmIxN2Y0NA.xml,,Danmark,Hellerup,2900.0,44.0,Strandvejen,Lynge,3540.0,2.0,StensÃ¸vej,2900 Hellerup,Strandvejen 44,"Regnskabsklasse C, mellemstor virksomhed",2019-02-20,2019-02-20,20000000.0,44 34 23 23,33771231.0,26283647.0,33771231.0,Ãrsrapport,,Henrik Axel Juul Nordenlund,Martin Klitgaard,City Container Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Lynge,2016-10-01,2017-09-30,AllerÃ¸d,City Container Fyn A/S,"Odense, Danmark",2018-09-30,2017-10-01,1.0,100.0,Hellerup,70 23 72 72,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:26802644,indberetninger-20180424,2.3637113999999997,26283647.0,AWlryUwLRYGX6_YTFvcn,2019-03-11T08:06:14.176Z,2019-03-11T08:05:47.006Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-31-MY,2019-03-11T08:05:47.705Z,32557921.0,6763231.0,148.0,2480170.0,17390361.0,20765025.0,67476147.0,25.5,221.0,131047774.0,-124773.0,292794.0,315676.0,34456000.0,-385427.0,4654989.0,399818.0,4361974.0,84142.0,5046733.0,41801322.0,46181266.0,-3374664.0,-4380000.0,14.3,60.1,1834017.0,9243401.0,9243401.0,60980824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Til kapitalejeren i City Container Danmark A/S,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Ãrsregnskabet giver efter vores opfattelse et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for 2017/18.",Aktuelle skatteforpligtelser og tilgodehavende aktuel skat indregnes i balancen som beregnet skat af Ã¥rets skattepligtige indkomst reguleret for skat af tidligere Ã¥rs skattepligtige indkomster samt for betalte acontoskatter. TillÃ¦g og godtgÃ¸relse under acontoskatteordningen indregnes i resultatopgÃ¸relsen under finansielle poster.,"Udbytte, som ledelsen foreslÃ¥r uddelt for regnskabsÃ¥ret, vises som en sÃ¦rskilt post under egenkapitalen.",Af- og nedskrivninger indeholder Ã¥rets af- og nedskrivninger af immaterielle og materielle anlÃ¦gsaktiver.,"Omkostninger til rÃ¥varer og hjÃ¦lpematerialer indeholder det forbrug af rÃ¥varer og hjÃ¦lpematerialer, der er anvendt for at opnÃ¥ virksomhedens nettoomsÃ¦tning.","PeriodeafgrÃ¦nsningsposter indregnet som aktiver omfatter afholdte forudbetalte omkostninger vedrÃ¸rende husleje, forsikringsprÃ¦mier, abonnementer og renter.",Personaleomkostninger indeholder gager og lÃ¸nninger samt lÃ¸nafhÃ¦ngige omkostninger.,"Andre eksterne omkostninger indeholder omkostninger til lokaler, salg og distribution samt kontorhold mv.","Finansielle indtÃ¦gter og omkostninger indregnes i resultatopgÃ¸relsen med de belÃ¸b, der vedrÃ¸rer regnskabsÃ¥ret.","Bruttoresultatet opgÃ¸res med henvisning til Ã¥rsregnskabslovens Â§ 32 som et sammendrag af nettoomsÃ¦tning, omkostninger til rÃ¥varer og hjÃ¦lpematerialer og andre eksterne omkostninger.",I resultatopgÃ¸relsen indregnes den forholdsmÃ¦ssige andel af resultat for Ã¥ret under posten âIndtÃ¦gter af kapitalandele i dattervirksomhederâ.,Ãvrige finansielle anlÃ¦gsaktiver omfatter deposita.,"GÃ¦ldsforpligtelser mÃ¥les til amortiseret kostpris, der i al vÃ¦sentlighed svarer til nominel vÃ¦rdi.","Tilgodehavender mÃ¥les i balancen til amortiseret kostpris eller en lavere nettorealisationsvÃ¦rdi, hvilket normalt udgÃ¸r nominel vÃ¦rdi med fradrag af nedskrivning til imÃ¸degÃ¥else af tab.","Vi har udfÃ¸rt vores revision i overensstemmelse med internationale standarder om revision og de yderligere krav, der er gÃ¦ldende i Danmark. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i revisionspÃ¥tegningens afsnit âRevisors ansvar for revisionen af regnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede revisionsbevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.",Med henvisning til Ã¥rsregnskabslovens Â§ 98 B stk. 3 er vederlaget til direktionen og bestyrelsen ikke oplyst.Remuneration to the Executive Board and the Board of Directors has not been disclosed in accordance with section 98 B(3) of the Danish Financial Statements Act.,Afskrives over 30 Ã¥r 8-15 Ã¥r,"Med henvisning til Ã¥rsregnskabslovens Â§ 86, stk. 4 og til pengestrÃ¸msopgÃ¸relsen i koncernregnskabet for MH Gruppen TopCo ApS har selskabet undladt at udarbejde pengestrÃ¸msopgÃ¸relse.","PeriodeafgrÃ¦nsningsposter udgÃ¸res af forudbetalte omkostninger vedrÃ¸rende forsikringsprÃ¦mier, vejafgifter mv.",Bestyrelse og direktion har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for City Container Danmark A/S.,"Vi har revideret Ã¥rsregnskabet for City Container Danmark A/S for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018, der omfatter resultatopgÃ¸relse, balance, egenkapitalopgÃ¸relse og noter, herunder anvendt regnskabspraksis (âregnskabetâ).",Med henvisning til Ã¥rsregnskabslovens Â§ 112 og til koncernregnskabet for MH Gruppen TopCo ApS har selskabet undladt at udarbejde koncernregnskab.,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 i overensstemmelse med Ã¥rsregnskabsloven.",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-02-20,,,,,,,,,
26283647,2017-10-01,2018-09-30,c105,,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzZhL2RiLzljLzY4ZTgtNGZiMy04NjRkLWFkMGUxZDYxOWQwNA.pdf,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzZhL2YwLzQ0LzhhNTctNDgxYi1iY2U5LTM4NWI1YmIxN2Y0NA.xml,,Danmark,Hellerup,2900.0,44.0,Strandvejen,Lynge,3540.0,2.0,StensÃ¸vej,2900 Hellerup,Strandvejen 44,"Regnskabsklasse C, mellemstor virksomhed",2019-02-20,2019-02-20,20000000.0,44 34 23 23,33771231.0,26283647.0,33771231.0,Ãrsrapport,,Henrik Axel Juul Nordenlund,Martin Klitgaard,City Container Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Lynge,2016-10-01,2017-09-30,AllerÃ¸d,City Container Fyn A/S,"Odense, Danmark",2018-09-30,2017-10-01,1.0,100.0,Hellerup,70 23 72 72,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:26802644,indberetninger-20180424,2.3637113999999997,26283647.0,AWlryUwLRYGX6_YTFvcn,2019-03-11T08:06:14.176Z,2019-03-11T08:05:47.006Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-31-MY,2019-03-11T08:05:47.705Z,12682694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26283647,2017-10-01,2018-09-30,c120,,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzZhL2RiLzljLzY4ZTgtNGZiMy04NjRkLWFkMGUxZDYxOWQwNA.pdf,http://regnskaber.virk.dk/74638262/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzZhL2YwLzQ0LzhhNTctNDgxYi1iY2U5LTM4NWI1YmIxN2Y0NA.xml,,Danmark,Hellerup,2900.0,44.0,Strandvejen,Lynge,3540.0,2.0,StensÃ¸vej,2900 Hellerup,Strandvejen 44,"Regnskabsklasse C, mellemstor virksomhed",2019-02-20,2019-02-20,20000000.0,44 34 23 23,33771231.0,26283647.0,33771231.0,Ãrsrapport,,Henrik Axel Juul Nordenlund,Martin Klitgaard,City Container Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Lynge,2016-10-01,2017-09-30,AllerÃ¸d,City Container Fyn A/S,"Odense, Danmark",2018-09-30,2017-10-01,1.0,100.0,Hellerup,70 23 72 72,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:26802644,indberetninger-20180424,2.3637113999999997,26283647.0,AWlryUwLRYGX6_YTFvcn,2019-03-11T08:06:14.176Z,2019-03-11T08:05:47.006Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-31-MY,2019-03-11T08:05:47.705Z,39816000.0,,141.0,,,,,46.3,,,,,,49062000.0,,,,,,,,36983000.0,,13834000.0,6.8,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
