entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DistributionCosts,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,NameAndSurnameOfMemberOfSupervisoryBoard
21860506,2017-01-01,2017-12-31,c16,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M0LzAwLzNhL2Q5ZjktNGUxNi1iMTY5LTM4ZmU4ODQ3MDBkMw.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2U3L2YwL2Q4LzY0NzAtNDliNy04NTkwLWMzYTIzN2U1ZmY5ZQ.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzRmLzQ5LzAyLzQ5MWEtNDk5OC1iMzBiLWVkOTMzZGE0YzQ0Mg.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000.0,"Blytsvej 8, st. tv.",,Regnskabsklasse B,2018-01-04,2018-02-12,,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,Herlev,2016-01-01,2016-12-31,800000.0,,,2017-12-31,2017-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:25048471,indberetninger-20180424,2.595548,21860506.0,,2018-04-03T20:11:04.779Z,2018-02-12T11:04:04.889Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-21-FV,2018-02-12T11:04:05.156Z,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,
21860506,2017-01-01,2017-12-31,c17,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M0LzAwLzNhL2Q5ZjktNGUxNi1iMTY5LTM4ZmU4ODQ3MDBkMw.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2U3L2YwL2Q4LzY0NzAtNDliNy04NTkwLWMzYTIzN2U1ZmY5ZQ.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzRmLzQ5LzAyLzQ5MWEtNDk5OC1iMzBiLWVkOTMzZGE0YzQ0Mg.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000.0,"Blytsvej 8, st. tv.",,Regnskabsklasse B,2018-01-04,2018-02-12,,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,Herlev,2016-01-01,2016-12-31,-7370.0,,,2017-12-31,2017-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:25048471,indberetninger-20180424,2.595548,21860506.0,,2018-04-03T20:11:04.779Z,2018-02-12T11:04:04.889Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-21-FV,2018-02-12T11:04:05.156Z,,,,,,,,,,,,,,,,,,,,,,,,,
21860506,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M0LzAwLzNhL2Q5ZjktNGUxNi1iMTY5LTM4ZmU4ODQ3MDBkMw.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2U3L2YwL2Q4LzY0NzAtNDliNy04NTkwLWMzYTIzN2U1ZmY5ZQ.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzRmLzQ5LzAyLzQ5MWEtNDk5OC1iMzBiLWVkOTMzZGE0YzQ0Mg.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000.0,"Blytsvej 8, st. tv.",,Regnskabsklasse B,2018-01-04,2018-02-12,,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,Herlev,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:25048471,indberetninger-20180424,2.595548,21860506.0,,2018-04-03T20:11:04.779Z,2018-02-12T11:04:04.889Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-21-FV,2018-02-12T11:04:05.156Z,,,,,,,,,,,,,,,,,,,,,,,,,Bruno Sten Rosenkrans Jensen
21860506,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M0LzAwLzNhL2Q5ZjktNGUxNi1iMTY5LTM4ZmU4ODQ3MDBkMw.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2U3L2YwL2Q4LzY0NzAtNDliNy04NTkwLWMzYTIzN2U1ZmY5ZQ.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzRmLzQ5LzAyLzQ5MWEtNDk5OC1iMzBiLWVkOTMzZGE0YzQ0Mg.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000.0,"Blytsvej 8, st. tv.",,Regnskabsklasse B,2018-01-04,2018-02-12,,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,Herlev,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:25048471,indberetninger-20180424,2.595548,21860506.0,,2018-04-03T20:11:04.779Z,2018-02-12T11:04:04.889Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-21-FV,2018-02-12T11:04:05.156Z,,,,,,,,,,,,,,,,,,,,,,,,,Sanne Frederiksen
21860506,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M0LzAwLzNhL2Q5ZjktNGUxNi1iMTY5LTM4ZmU4ODQ3MDBkMw.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2U3L2YwL2Q4LzY0NzAtNDliNy04NTkwLWMzYTIzN2U1ZmY5ZQ.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzRmLzQ5LzAyLzQ5MWEtNDk5OC1iMzBiLWVkOTMzZGE0YzQ0Mg.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000.0,"Blytsvej 8, st. tv.",,Regnskabsklasse B,2018-01-04,2018-02-12,,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,Herlev,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:25048471,indberetninger-20180424,2.595548,21860506.0,,2018-04-03T20:11:04.779Z,2018-02-12T11:04:04.889Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-21-FV,2018-02-12T11:04:05.156Z,,,,,,,,,,,,,,,,,,,,,,,,,Henrik Vollandt
21860506,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M0LzAwLzNhL2Q5ZjktNGUxNi1iMTY5LTM4ZmU4ODQ3MDBkMw.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2U3L2YwL2Q4LzY0NzAtNDliNy04NTkwLWMzYTIzN2U1ZmY5ZQ.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzRmLzQ5LzAyLzQ5MWEtNDk5OC1iMzBiLWVkOTMzZGE0YzQ0Mg.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000.0,"Blytsvej 8, st. tv.",,Regnskabsklasse B,2018-01-04,2018-02-12,,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,Herlev,2016-01-01,2016-12-31,800000.0,,,2017-12-31,2017-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:25048471,indberetninger-20180424,2.595548,21860506.0,,2018-04-03T20:11:04.779Z,2018-02-12T11:04:04.889Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-21-FV,2018-02-12T11:04:05.156Z,,,,,,,,,,,,,,,,,,,,,,,,,
21860506,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M0LzAwLzNhL2Q5ZjktNGUxNi1iMTY5LTM4ZmU4ODQ3MDBkMw.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2U3L2YwL2Q4LzY0NzAtNDliNy04NTkwLWMzYTIzN2U1ZmY5ZQ.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzRmLzQ5LzAyLzQ5MWEtNDk5OC1iMzBiLWVkOTMzZGE0YzQ0Mg.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000.0,"Blytsvej 8, st. tv.",,Regnskabsklasse B,2018-01-04,2018-02-12,,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,Herlev,2016-01-01,2016-12-31,-7370.0,,,2017-12-31,2017-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:25048471,indberetninger-20180424,2.595548,21860506.0,,2018-04-03T20:11:04.779Z,2018-02-12T11:04:04.889Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-21-FV,2018-02-12T11:04:05.156Z,,,,,,,,,,,,,,,,,,,,,,,,,
21860506,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M0LzAwLzNhL2Q5ZjktNGUxNi1iMTY5LTM4ZmU4ODQ3MDBkMw.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2U3L2YwL2Q4LzY0NzAtNDliNy04NTkwLWMzYTIzN2U1ZmY5ZQ.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzRmLzQ5LzAyLzQ5MWEtNDk5OC1iMzBiLWVkOTMzZGE0YzQ0Mg.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000.0,"Blytsvej 8, st. tv.",,Regnskabsklasse B,2018-01-04,2018-02-12,,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,Herlev,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:25048471,indberetninger-20180424,2.595548,21860506.0,,2018-04-03T20:11:04.779Z,2018-02-12T11:04:04.889Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-21-FV,2018-02-12T11:04:05.156Z,1707293.0,225436.0,500000.0,1647693.0,1322106.0,59600.0,1707293.0,384686.0,59600.0,368811.0,34425.0,59600.0,800000.0,501.0,501.0,22106.0,384686.0,1422257.0,1273000.0,0.0,13431.0,15875.0,101401.0,,
21860506,2017-12-31,2017-12-31,c18,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M0LzAwLzNhL2Q5ZjktNGUxNi1iMTY5LTM4ZmU4ODQ3MDBkMw.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2U3L2YwL2Q4LzY0NzAtNDliNy04NTkwLWMzYTIzN2U1ZmY5ZQ.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzRmLzQ5LzAyLzQ5MWEtNDk5OC1iMzBiLWVkOTMzZGE0YzQ0Mg.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000.0,"Blytsvej 8, st. tv.",,Regnskabsklasse B,2018-01-04,2018-02-12,,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,Herlev,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:25048471,indberetninger-20180424,2.595548,21860506.0,,2018-04-03T20:11:04.779Z,2018-02-12T11:04:04.889Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-21-FV,2018-02-12T11:04:05.156Z,,,,,500000.0,,,,,,,,,,,,,,,,,,,,
21860506,2017-12-31,2017-12-31,c19,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M0LzAwLzNhL2Q5ZjktNGUxNi1iMTY5LTM4ZmU4ODQ3MDBkMw.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2U3L2YwL2Q4LzY0NzAtNDliNy04NTkwLWMzYTIzN2U1ZmY5ZQ.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzRmLzQ5LzAyLzQ5MWEtNDk5OC1iMzBiLWVkOTMzZGE0YzQ0Mg.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000.0,"Blytsvej 8, st. tv.",,Regnskabsklasse B,2018-01-04,2018-02-12,,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,Herlev,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:25048471,indberetninger-20180424,2.595548,21860506.0,,2018-04-03T20:11:04.779Z,2018-02-12T11:04:04.889Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-21-FV,2018-02-12T11:04:05.156Z,,,,,22106.0,,,,,,,,,,,,,,,,,,,,
21860506,2017-12-31,2017-12-31,c20,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2M0LzAwLzNhL2Q5ZjktNGUxNi1iMTY5LTM4ZmU4ODQ3MDBkMw.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2U3L2YwL2Q4LzY0NzAtNDliNy04NTkwLWMzYTIzN2U1ZmY5ZQ.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzRmLzQ5LzAyLzQ5MWEtNDk5OC1iMzBiLWVkOTMzZGE0YzQ0Mg.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000.0,"Blytsvej 8, st. tv.",,Regnskabsklasse B,2018-01-04,2018-02-12,,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,Herlev,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:25048471,indberetninger-20180424,2.595548,21860506.0,,2018-04-03T20:11:04.779Z,2018-02-12T11:04:04.889Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-21-FV,2018-02-12T11:04:05.156Z,,,,,800000.0,,,,,,,,,,,,,,,,,,,,
