entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradePayables
entity identifier,2012-01-01,2012-12-31,ID_18,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8vcGRmcy8zMDQ4NTM1MTtBcFMzOTgyMjk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDEzMDIxOV8xMDQ3MTNfNTc2.xml,"Hedensted, 8722",Bredalvej 61C,"Vejle, 7100",Damhaven 5C,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-03-28,2013-02-19,30485351.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Questus ApS.,Ãrsrapport,SÃ¸ren Kahr,Thomas Madsen,Thomas Madsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Questus ApS,"ReviPartner, Vejle",,"Hedensted, 766",2012-12-31,2012-01-01,2013-01-28,Vejle,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:18355855,indberetninger-20180424,2.5116591,30485351.0,,2018-04-01T16:40:29.032Z,2013-02-19T23:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-98.642,2013-02-19T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_19,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8vcGRmcy8zMDQ4NTM1MTtBcFMzOTgyMjk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDEzMDIxOV8xMDQ3MTNfNTc2.xml,"Hedensted, 8722",Bredalvej 61C,"Vejle, 7100",Damhaven 5C,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-03-28,2013-02-19,30485351.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Questus ApS.,Ãrsrapport,SÃ¸ren Kahr,Thomas Madsen,Thomas Madsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Questus ApS,"ReviPartner, Vejle",,"Hedensted, 766",2012-12-31,2012-01-01,2013-01-28,Vejle,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:18355855,indberetninger-20180424,2.5116591,30485351.0,,2018-04-01T16:40:29.032Z,2013-02-19T23:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-98.642,2013-02-19T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_2,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8vcGRmcy8zMDQ4NTM1MTtBcFMzOTgyMjk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDEzMDIxOV8xMDQ3MTNfNTc2.xml,"Hedensted, 8722",Bredalvej 61C,"Vejle, 7100",Damhaven 5C,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-03-28,2013-02-19,30485351.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Questus ApS.,Ãrsrapport,SÃ¸ren Kahr,Thomas Madsen,Thomas Madsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Questus ApS,"ReviPartner, Vejle",,"Hedensted, 766",2012-12-31,2012-01-01,2013-01-28,Vejle,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:18355855,indberetninger-20180424,2.5116591,30485351.0,,2018-04-01T16:40:29.032Z,2013-02-19T23:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-98.642,2013-02-19T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_20,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8vcGRmcy8zMDQ4NTM1MTtBcFMzOTgyMjk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDEzMDIxOV8xMDQ3MTNfNTc2.xml,"Hedensted, 8722",Bredalvej 61C,"Vejle, 7100",Damhaven 5C,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-03-28,2013-02-19,30485351.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Questus ApS.,Ãrsrapport,SÃ¸ren Kahr,Thomas Madsen,Thomas Madsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Questus ApS,"ReviPartner, Vejle",,"Hedensted, 766",2012-12-31,2012-01-01,2013-01-28,Vejle,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:18355855,indberetninger-20180424,2.5116591,30485351.0,,2018-04-01T16:40:29.032Z,2013-02-19T23:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-98.642,2013-02-19T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_3,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8vcGRmcy8zMDQ4NTM1MTtBcFMzOTgyMjk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDEzMDIxOV8xMDQ3MTNfNTc2.xml,"Hedensted, 8722",Bredalvej 61C,"Vejle, 7100",Damhaven 5C,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-03-28,2013-02-19,30485351.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Questus ApS.,Ãrsrapport,SÃ¸ren Kahr,Thomas Madsen,Thomas Madsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Questus ApS,"ReviPartner, Vejle",,"Hedensted, 766",2012-12-31,2012-01-01,2013-01-28,Vejle,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:18355855,indberetninger-20180424,2.5116591,30485351.0,,2018-04-01T16:40:29.032Z,2013-02-19T23:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-98.642,2013-02-19T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_4,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8vcGRmcy8zMDQ4NTM1MTtBcFMzOTgyMjk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDEzMDIxOV8xMDQ3MTNfNTc2.xml,"Hedensted, 8722",Bredalvej 61C,"Vejle, 7100",Damhaven 5C,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-03-28,2013-02-19,30485351.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Questus ApS.,Ãrsrapport,SÃ¸ren Kahr,Thomas Madsen,Thomas Madsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Questus ApS,"ReviPartner, Vejle",,"Hedensted, 766",2012-12-31,2012-01-01,2013-01-28,Vejle,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:18355855,indberetninger-20180424,2.5116591,30485351.0,,2018-04-01T16:40:29.032Z,2013-02-19T23:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-98.642,2013-02-19T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_5,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8vcGRmcy8zMDQ4NTM1MTtBcFMzOTgyMjk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDEzMDIxOV8xMDQ3MTNfNTc2.xml,"Hedensted, 8722",Bredalvej 61C,"Vejle, 7100",Damhaven 5C,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-03-28,2013-02-19,30485351.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Questus ApS.,Ãrsrapport,SÃ¸ren Kahr,Thomas Madsen,Thomas Madsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Questus ApS,"ReviPartner, Vejle",,"Hedensted, 766",2012-12-31,2012-01-01,2013-01-28,Vejle,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:18355855,indberetninger-20180424,2.5116591,30485351.0,,2018-04-01T16:40:29.032Z,2013-02-19T23:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-98.642,2013-02-19T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_6,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8vcGRmcy8zMDQ4NTM1MTtBcFMzOTgyMjk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDEzMDIxOV8xMDQ3MTNfNTc2.xml,"Hedensted, 8722",Bredalvej 61C,"Vejle, 7100",Damhaven 5C,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-03-28,2013-02-19,30485351.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Questus ApS.,Ãrsrapport,SÃ¸ren Kahr,Thomas Madsen,Thomas Madsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Questus ApS,"ReviPartner, Vejle",,"Hedensted, 766",2012-12-31,2012-01-01,2013-01-28,Vejle,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:18355855,indberetninger-20180424,2.5116591,30485351.0,,2018-04-01T16:40:29.032Z,2013-02-19T23:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-98.642,2013-02-19T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_7,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8vcGRmcy8zMDQ4NTM1MTtBcFMzOTgyMjk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDEzMDIxOV8xMDQ3MTNfNTc2.xml,"Hedensted, 8722",Bredalvej 61C,"Vejle, 7100",Damhaven 5C,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-03-28,2013-02-19,30485351.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Questus ApS.,Ãrsrapport,SÃ¸ren Kahr,Thomas Madsen,Thomas Madsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Questus ApS,"ReviPartner, Vejle",,"Hedensted, 766",2012-12-31,2012-01-01,2013-01-28,Vejle,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:18355855,indberetninger-20180424,2.5116591,30485351.0,,2018-04-01T16:40:29.032Z,2013-02-19T23:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-98.642,2013-02-19T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_8,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8vcGRmcy8zMDQ4NTM1MTtBcFMzOTgyMjk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDEzMDIxOV8xMDQ3MTNfNTc2.xml,"Hedensted, 8722",Bredalvej 61C,"Vejle, 7100",Damhaven 5C,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-03-28,2013-02-19,30485351.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Questus ApS.,Ãrsrapport,SÃ¸ren Kahr,Thomas Madsen,Thomas Madsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Questus ApS,"ReviPartner, Vejle",6926.0,"Hedensted, 766",2012-12-31,2012-01-01,2013-01-28,Vejle,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:18355855,indberetninger-20180424,2.5116591,30485351.0,,2018-04-01T16:40:29.032Z,2013-02-19T23:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-98.642,2013-02-19T23:00:00.000Z,4404.0,54348.0,-212128.0,164176.0,-1474.0,9326.0,-153376.0,-2400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-12-31,2012-12-31,ID_16,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8vcGRmcy8zMDQ4NTM1MTtBcFMzOTgyMjk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15358403/Y3ZyLmRrOi8veGJybHMvWC1GQzYxQ0RDRi0yMDEzMDIxOV8xMDQ3MTNfNTc2.xml,"Hedensted, 8722",Bredalvej 61C,"Vejle, 7100",Damhaven 5C,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-03-28,2013-02-19,30485351.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Questus ApS.,Ãrsrapport,SÃ¸ren Kahr,Thomas Madsen,Thomas Madsen,"ReviPartner, Vejle, godkendt revisionsaktieselskab",Questus ApS,"ReviPartner, Vejle",,"Hedensted, 766",2012-12-31,2012-01-01,2013-01-28,Vejle,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",urn:ofk:oid:18355855,indberetninger-20180424,2.5116591,30485351.0,,2018-04-01T16:40:29.032Z,2013-02-19T23:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-98.642,2013-02-19T23:00:00.000Z,,,,,,,,,8551608.0,889.0,-125000.0,32383.0,-2530579.0,19225.0,8500000.0,-8551608.0,-5469829.0,-2180218.0,-5088736.0,-2908518.0,8519225.0,-198660.0,10667.0,8519225.0,-96600.0,-551200.0,-551200.0,-2308979.0,-29658.0,-132775.0,-381093.0,31494.0,10827.0,10000.0,-20000.0
