entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DividendPaid,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
25903323,2018-01-01,2018-12-31,c255,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzE3LzQ1LzFlLzQ2MWYtNDc3ZS05OWY2LThjMmQ0NGM2ZDFjNg.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzlhLzcxLzMxLzhmZmUtNGZmZS04MDE1LTMwN2RkM2E4MTBlZA.xml,true,Aalborg,9000.0,15.0,Skelagervej,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 31 December 2018 and of the results of the the Company's operations for the financial year 1 January  - 31 December 2018.,The board of directors and board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2019-05-28,2001-01-05,2019-05-29,-116000.0,96354599.0,,25903323.0,25903323.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of NeuroReTrain ApS for the year 1 January  - 31 December 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Julie Nielsen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,2017-01-01,2017-12-31,-23711.0,,We recommend the  Annual Report be approved at the Annual General Meeting.,Aalborg,2018-12-31,2018-01-01,false,,96354500.0,Chairman,Ingen bistand,urn:ofk:oid:27386957,indberetninger-20180424,2.5124266,25903323.0,AWsefUjbRYGX6_YTIX6g,2019-06-03T17:58:14.060Z,2019-06-03T17:57:35.132Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-32-GK,2019-06-03T17:57:35.317Z,,,,,,,,,,,,,,,,
25903323,2018-01-01,2018-12-31,c260,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzE3LzQ1LzFlLzQ2MWYtNDc3ZS05OWY2LThjMmQ0NGM2ZDFjNg.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzlhLzcxLzMxLzhmZmUtNGZmZS04MDE1LTMwN2RkM2E4MTBlZA.xml,true,Aalborg,9000.0,15.0,Skelagervej,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 31 December 2018 and of the results of the the Company's operations for the financial year 1 January  - 31 December 2018.,The board of directors and board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2019-05-28,2001-01-05,2019-05-29,-116000.0,96354599.0,,25903323.0,25903323.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of NeuroReTrain ApS for the year 1 January  - 31 December 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Julie Nielsen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,2017-01-01,2017-12-31,135971.0,,We recommend the  Annual Report be approved at the Annual General Meeting.,Aalborg,2018-12-31,2018-01-01,false,,96354500.0,Chairman,Ingen bistand,urn:ofk:oid:27386957,indberetninger-20180424,2.5124266,25903323.0,AWsefUjbRYGX6_YTIX6g,2019-06-03T17:58:14.060Z,2019-06-03T17:57:35.132Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-32-GK,2019-06-03T17:57:35.317Z,,,,,,,,,,,,,,,,
25903323,2018-01-01,2018-12-31,c637,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzE3LzQ1LzFlLzQ2MWYtNDc3ZS05OWY2LThjMmQ0NGM2ZDFjNg.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzlhLzcxLzMxLzhmZmUtNGZmZS04MDE1LTMwN2RkM2E4MTBlZA.xml,true,Aalborg,9000.0,15.0,Skelagervej,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 31 December 2018 and of the results of the the Company's operations for the financial year 1 January  - 31 December 2018.,The board of directors and board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2019-05-28,2001-01-05,2019-05-29,-116000.0,96354599.0,,25903323.0,25903323.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of NeuroReTrain ApS for the year 1 January  - 31 December 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Julie Nielsen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,2017-01-01,2017-12-31,,,We recommend the  Annual Report be approved at the Annual General Meeting.,Aalborg,2018-12-31,2018-01-01,false,,96354500.0,Chairman,Ingen bistand,urn:ofk:oid:27386957,indberetninger-20180424,2.5124266,25903323.0,AWsefUjbRYGX6_YTIX6g,2019-06-03T17:58:14.060Z,2019-06-03T17:57:35.132Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-32-GK,2019-06-03T17:57:35.317Z,,,,,,,,,,,,,,,,
25903323,2018-01-01,2018-12-31,c646,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzE3LzQ1LzFlLzQ2MWYtNDc3ZS05OWY2LThjMmQ0NGM2ZDFjNg.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzlhLzcxLzMxLzhmZmUtNGZmZS04MDE1LTMwN2RkM2E4MTBlZA.xml,true,Aalborg,9000.0,15.0,Skelagervej,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 31 December 2018 and of the results of the the Company's operations for the financial year 1 January  - 31 December 2018.,The board of directors and board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2019-05-28,2001-01-05,2019-05-29,-116000.0,96354599.0,,25903323.0,25903323.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of NeuroReTrain ApS for the year 1 January  - 31 December 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Julie Nielsen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,2017-01-01,2017-12-31,,,We recommend the  Annual Report be approved at the Annual General Meeting.,Aalborg,2018-12-31,2018-01-01,false,,96354500.0,Chairman,Ingen bistand,urn:ofk:oid:27386957,indberetninger-20180424,2.5124266,25903323.0,AWsefUjbRYGX6_YTIX6g,2019-06-03T17:58:14.060Z,2019-06-03T17:57:35.132Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-32-GK,2019-06-03T17:57:35.317Z,,,,,,,,,,,,,,,,Thor Jespersen
25903323,2018-01-01,2018-12-31,c647,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzE3LzQ1LzFlLzQ2MWYtNDc3ZS05OWY2LThjMmQ0NGM2ZDFjNg.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzlhLzcxLzMxLzhmZmUtNGZmZS04MDE1LTMwN2RkM2E4MTBlZA.xml,true,Aalborg,9000.0,15.0,Skelagervej,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 31 December 2018 and of the results of the the Company's operations for the financial year 1 January  - 31 December 2018.,The board of directors and board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2019-05-28,2001-01-05,2019-05-29,-116000.0,96354599.0,,25903323.0,25903323.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of NeuroReTrain ApS for the year 1 January  - 31 December 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Julie Nielsen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,2017-01-01,2017-12-31,,,We recommend the  Annual Report be approved at the Annual General Meeting.,Aalborg,2018-12-31,2018-01-01,false,,96354500.0,Chairman,Ingen bistand,urn:ofk:oid:27386957,indberetninger-20180424,2.5124266,25903323.0,AWsefUjbRYGX6_YTIX6g,2019-06-03T17:58:14.060Z,2019-06-03T17:57:35.132Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-32-GK,2019-06-03T17:57:35.317Z,,,,,,,,,,,,,,,,Zlatko Matjacic
25903323,2018-01-01,2018-12-31,c648,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzE3LzQ1LzFlLzQ2MWYtNDc3ZS05OWY2LThjMmQ0NGM2ZDFjNg.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzlhLzcxLzMxLzhmZmUtNGZmZS04MDE1LTMwN2RkM2E4MTBlZA.xml,true,Aalborg,9000.0,15.0,Skelagervej,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 31 December 2018 and of the results of the the Company's operations for the financial year 1 January  - 31 December 2018.,The board of directors and board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2019-05-28,2001-01-05,2019-05-29,-116000.0,96354599.0,,25903323.0,25903323.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of NeuroReTrain ApS for the year 1 January  - 31 December 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Julie Nielsen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,2017-01-01,2017-12-31,,,We recommend the  Annual Report be approved at the Annual General Meeting.,Aalborg,2018-12-31,2018-01-01,false,,96354500.0,Chairman,Ingen bistand,urn:ofk:oid:27386957,indberetninger-20180424,2.5124266,25903323.0,AWsefUjbRYGX6_YTIX6g,2019-06-03T17:58:14.060Z,2019-06-03T17:57:35.132Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-32-GK,2019-06-03T17:57:35.317Z,,,,,,,,,,,,,,,,Thomas SinkjÃ¦r
25903323,2018-12-31,2018-12-31,c171,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzE3LzQ1LzFlLzQ2MWYtNDc3ZS05OWY2LThjMmQ0NGM2ZDFjNg.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzlhLzcxLzMxLzhmZmUtNGZmZS04MDE1LTMwN2RkM2E4MTBlZA.xml,true,Aalborg,9000.0,15.0,Skelagervej,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 31 December 2018 and of the results of the the Company's operations for the financial year 1 January  - 31 December 2018.,The board of directors and board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2019-05-28,2001-01-05,2019-05-29,-116000.0,96354599.0,,25903323.0,25903323.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of NeuroReTrain ApS for the year 1 January  - 31 December 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Julie Nielsen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,2017-01-01,2017-12-31,,,We recommend the  Annual Report be approved at the Annual General Meeting.,Aalborg,2018-12-31,2018-01-01,false,,96354500.0,Chairman,Ingen bistand,urn:ofk:oid:27386957,indberetninger-20180424,2.5124266,25903323.0,AWsefUjbRYGX6_YTIX6g,2019-06-03T17:58:14.060Z,2019-06-03T17:57:35.132Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-32-GK,2019-06-03T17:57:35.317Z,339451.0,318632.0,178556.0,314527.0,339451.0,24924.0,8000.0,211.0,135971.0,0.0,24924.0,20819.0,16209.0,715.0,20608.0,
25903323,2018-12-31,2018-12-31,c229,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzE3LzQ1LzFlLzQ2MWYtNDc3ZS05OWY2LThjMmQ0NGM2ZDFjNg.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzlhLzcxLzMxLzhmZmUtNGZmZS04MDE1LTMwN2RkM2E4MTBlZA.xml,true,Aalborg,9000.0,15.0,Skelagervej,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 31 December 2018 and of the results of the the Company's operations for the financial year 1 January  - 31 December 2018.,The board of directors and board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2019-05-28,2001-01-05,2019-05-29,-116000.0,96354599.0,,25903323.0,25903323.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of NeuroReTrain ApS for the year 1 January  - 31 December 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Julie Nielsen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,2017-01-01,2017-12-31,,,We recommend the  Annual Report be approved at the Annual General Meeting.,Aalborg,2018-12-31,2018-01-01,false,,96354500.0,Chairman,Ingen bistand,urn:ofk:oid:27386957,indberetninger-20180424,2.5124266,25903323.0,AWsefUjbRYGX6_YTIX6g,2019-06-03T17:58:14.060Z,2019-06-03T17:57:35.132Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-32-GK,2019-06-03T17:57:35.317Z,,,,178556.0,,,,,,,,,,,,
25903323,2018-12-31,2018-12-31,c257,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzE3LzQ1LzFlLzQ2MWYtNDc3ZS05OWY2LThjMmQ0NGM2ZDFjNg.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzlhLzcxLzMxLzhmZmUtNGZmZS04MDE1LTMwN2RkM2E4MTBlZA.xml,true,Aalborg,9000.0,15.0,Skelagervej,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 31 December 2018 and of the results of the the Company's operations for the financial year 1 January  - 31 December 2018.,The board of directors and board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2019-05-28,2001-01-05,2019-05-29,-116000.0,96354599.0,,25903323.0,25903323.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of NeuroReTrain ApS for the year 1 January  - 31 December 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Julie Nielsen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,2017-01-01,2017-12-31,,,We recommend the  Annual Report be approved at the Annual General Meeting.,Aalborg,2018-12-31,2018-01-01,false,,96354500.0,Chairman,Ingen bistand,urn:ofk:oid:27386957,indberetninger-20180424,2.5124266,25903323.0,AWsefUjbRYGX6_YTIX6g,2019-06-03T17:58:14.060Z,2019-06-03T17:57:35.132Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-32-GK,2019-06-03T17:57:35.317Z,,,,0.0,,,,,,,,,,,,
25903323,2018-12-31,2018-12-31,c261,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzE3LzQ1LzFlLzQ2MWYtNDc3ZS05OWY2LThjMmQ0NGM2ZDFjNg.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzlhLzcxLzMxLzhmZmUtNGZmZS04MDE1LTMwN2RkM2E4MTBlZA.xml,true,Aalborg,9000.0,15.0,Skelagervej,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 31 December 2018 and of the results of the the Company's operations for the financial year 1 January  - 31 December 2018.,The board of directors and board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2019-05-28,2001-01-05,2019-05-29,-116000.0,96354599.0,,25903323.0,25903323.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of NeuroReTrain ApS for the year 1 January  - 31 December 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Julie Nielsen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,2017-01-01,2017-12-31,,,We recommend the  Annual Report be approved at the Annual General Meeting.,Aalborg,2018-12-31,2018-01-01,false,,96354500.0,Chairman,Ingen bistand,urn:ofk:oid:27386957,indberetninger-20180424,2.5124266,25903323.0,AWsefUjbRYGX6_YTIX6g,2019-06-03T17:58:14.060Z,2019-06-03T17:57:35.132Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-32-GK,2019-06-03T17:57:35.317Z,,,,135971.0,,,,,,,,,,,,
