entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialInstitutionPostcodeAndTown,AddressOfFinancialInstitutionStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AuditorsReportOnFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables
entity identifier,2011-05-01,2012-04-30,ID_14,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDEyMjtBcFM0ODkyNTE7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8veGJybHMvWC05QkY4QzE0OC0yMDEyMTAwMV8xNzAxNTdfODU1.xml,"Thisted, 7700",Jernbanegade 19,"Thisted, 7700",Spangbergsvej 43,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i EMILO ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-10-01,Registreret revisor,15728000.0,33494122.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2011 - 30. april 2012 for EMILO ApS.,"Vi har revideret Ã¥rsregnskabet for EMILO ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Bertel Langgaard Jensen,Erik HoumÃ¸ller,Erik HoumÃ¸ller,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",Vestjysk Bank,EMILO ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",-43430.0,"Thisted, 787",2012-04-30,2011-05-01,2012-10-01,Thisted,urn:ofk:oid:14036905,indberetninger-20180424,2.5097342,33494122.0,,2018-04-02T02:50:10.604Z,2012-10-05T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-216.963,2012-10-05T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-05-01,2012-04-30,ID_16,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDEyMjtBcFM0ODkyNTE7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8veGJybHMvWC05QkY4QzE0OC0yMDEyMTAwMV8xNzAxNTdfODU1.xml,"Thisted, 7700",Jernbanegade 19,"Thisted, 7700",Spangbergsvej 43,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i EMILO ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-10-01,Registreret revisor,15728000.0,33494122.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2011 - 30. april 2012 for EMILO ApS.,"Vi har revideret Ã¥rsregnskabet for EMILO ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Bertel Langgaard Jensen,Erik HoumÃ¸ller,Erik HoumÃ¸ller,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",Vestjysk Bank,EMILO ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",123577.0,"Thisted, 787",2012-04-30,2011-05-01,2012-10-01,Thisted,urn:ofk:oid:14036905,indberetninger-20180424,2.5097342,33494122.0,,2018-04-02T02:50:10.604Z,2012-10-05T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-216.963,2012-10-05T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-05-01,2012-04-30,ID_2,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDEyMjtBcFM0ODkyNTE7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8veGJybHMvWC05QkY4QzE0OC0yMDEyMTAwMV8xNzAxNTdfODU1.xml,"Thisted, 7700",Jernbanegade 19,"Thisted, 7700",Spangbergsvej 43,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i EMILO ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-10-01,Registreret revisor,15728000.0,33494122.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2011 - 30. april 2012 for EMILO ApS.,"Vi har revideret Ã¥rsregnskabet for EMILO ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Bertel Langgaard Jensen,Erik HoumÃ¸ller,Erik HoumÃ¸ller,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",Vestjysk Bank,EMILO ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",,"Thisted, 787",2012-04-30,2011-05-01,2012-10-01,Thisted,urn:ofk:oid:14036905,indberetninger-20180424,2.5097342,33494122.0,,2018-04-02T02:50:10.604Z,2012-10-05T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-216.963,2012-10-05T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-05-01,2012-04-30,ID_20,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDEyMjtBcFM0ODkyNTE7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8veGJybHMvWC05QkY4QzE0OC0yMDEyMTAwMV8xNzAxNTdfODU1.xml,"Thisted, 7700",Jernbanegade 19,"Thisted, 7700",Spangbergsvej 43,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i EMILO ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-10-01,Registreret revisor,15728000.0,33494122.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2011 - 30. april 2012 for EMILO ApS.,"Vi har revideret Ã¥rsregnskabet for EMILO ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Bertel Langgaard Jensen,Erik HoumÃ¸ller,Erik HoumÃ¸ller,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",Vestjysk Bank,EMILO ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",,"Thisted, 787",2012-04-30,2011-05-01,2012-10-01,Thisted,urn:ofk:oid:14036905,indberetninger-20180424,2.5097342,33494122.0,,2018-04-02T02:50:10.604Z,2012-10-05T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-216.963,2012-10-05T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-05-01,2012-04-30,ID_21,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDEyMjtBcFM0ODkyNTE7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8veGJybHMvWC05QkY4QzE0OC0yMDEyMTAwMV8xNzAxNTdfODU1.xml,"Thisted, 7700",Jernbanegade 19,"Thisted, 7700",Spangbergsvej 43,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i EMILO ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-10-01,Registreret revisor,15728000.0,33494122.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2011 - 30. april 2012 for EMILO ApS.,"Vi har revideret Ã¥rsregnskabet for EMILO ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Bertel Langgaard Jensen,Erik HoumÃ¸ller,Erik HoumÃ¸ller,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",Vestjysk Bank,EMILO ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",,"Thisted, 787",2012-04-30,2011-05-01,2012-10-01,Thisted,urn:ofk:oid:14036905,indberetninger-20180424,2.5097342,33494122.0,,2018-04-02T02:50:10.604Z,2012-10-05T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-216.963,2012-10-05T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-05-01,2012-04-30,ID_3,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDEyMjtBcFM0ODkyNTE7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8veGJybHMvWC05QkY4QzE0OC0yMDEyMTAwMV8xNzAxNTdfODU1.xml,"Thisted, 7700",Jernbanegade 19,"Thisted, 7700",Spangbergsvej 43,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i EMILO ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-10-01,Registreret revisor,15728000.0,33494122.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2011 - 30. april 2012 for EMILO ApS.,"Vi har revideret Ã¥rsregnskabet for EMILO ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Bertel Langgaard Jensen,Erik HoumÃ¸ller,Erik HoumÃ¸ller,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",Vestjysk Bank,EMILO ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",,"Thisted, 787",2012-04-30,2011-05-01,2012-10-01,Thisted,urn:ofk:oid:14036905,indberetninger-20180424,2.5097342,33494122.0,,2018-04-02T02:50:10.604Z,2012-10-05T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-216.963,2012-10-05T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-05-01,2012-04-30,ID_4,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDEyMjtBcFM0ODkyNTE7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8veGJybHMvWC05QkY4QzE0OC0yMDEyMTAwMV8xNzAxNTdfODU1.xml,"Thisted, 7700",Jernbanegade 19,"Thisted, 7700",Spangbergsvej 43,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i EMILO ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-10-01,Registreret revisor,15728000.0,33494122.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2011 - 30. april 2012 for EMILO ApS.,"Vi har revideret Ã¥rsregnskabet for EMILO ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Bertel Langgaard Jensen,Erik HoumÃ¸ller,Erik HoumÃ¸ller,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",Vestjysk Bank,EMILO ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",,"Thisted, 787",2012-04-30,2011-05-01,2012-10-01,Thisted,urn:ofk:oid:14036905,indberetninger-20180424,2.5097342,33494122.0,,2018-04-02T02:50:10.604Z,2012-10-05T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-216.963,2012-10-05T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-05-01,2012-04-30,ID_5,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDEyMjtBcFM0ODkyNTE7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8veGJybHMvWC05QkY4QzE0OC0yMDEyMTAwMV8xNzAxNTdfODU1.xml,"Thisted, 7700",Jernbanegade 19,"Thisted, 7700",Spangbergsvej 43,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i EMILO ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-10-01,Registreret revisor,15728000.0,33494122.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2011 - 30. april 2012 for EMILO ApS.,"Vi har revideret Ã¥rsregnskabet for EMILO ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Bertel Langgaard Jensen,Erik HoumÃ¸ller,Erik HoumÃ¸ller,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",Vestjysk Bank,EMILO ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",,"Thisted, 787",2012-04-30,2011-05-01,2012-10-01,Thisted,urn:ofk:oid:14036905,indberetninger-20180424,2.5097342,33494122.0,,2018-04-02T02:50:10.604Z,2012-10-05T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-216.963,2012-10-05T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-05-01,2012-04-30,ID_6,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDEyMjtBcFM0ODkyNTE7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8veGJybHMvWC05QkY4QzE0OC0yMDEyMTAwMV8xNzAxNTdfODU1.xml,"Thisted, 7700",Jernbanegade 19,"Thisted, 7700",Spangbergsvej 43,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i EMILO ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-10-01,Registreret revisor,15728000.0,33494122.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2011 - 30. april 2012 for EMILO ApS.,"Vi har revideret Ã¥rsregnskabet for EMILO ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Bertel Langgaard Jensen,Erik HoumÃ¸ller,Erik HoumÃ¸ller,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",Vestjysk Bank,EMILO ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",,"Thisted, 787",2012-04-30,2011-05-01,2012-10-01,Thisted,urn:ofk:oid:14036905,indberetninger-20180424,2.5097342,33494122.0,,2018-04-02T02:50:10.604Z,2012-10-05T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-216.963,2012-10-05T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-05-01,2012-04-30,ID_7,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDEyMjtBcFM0ODkyNTE7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8veGJybHMvWC05QkY4QzE0OC0yMDEyMTAwMV8xNzAxNTdfODU1.xml,"Thisted, 7700",Jernbanegade 19,"Thisted, 7700",Spangbergsvej 43,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i EMILO ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-10-01,Registreret revisor,15728000.0,33494122.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2011 - 30. april 2012 for EMILO ApS.,"Vi har revideret Ã¥rsregnskabet for EMILO ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Bertel Langgaard Jensen,Erik HoumÃ¸ller,Erik HoumÃ¸ller,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",Vestjysk Bank,EMILO ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",,"Thisted, 787",2012-04-30,2011-05-01,2012-10-01,Thisted,urn:ofk:oid:14036905,indberetninger-20180424,2.5097342,33494122.0,,2018-04-02T02:50:10.604Z,2012-10-05T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-216.963,2012-10-05T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-05-01,2012-04-30,ID_8,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDEyMjtBcFM0ODkyNTE7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8veGJybHMvWC05QkY4QzE0OC0yMDEyMTAwMV8xNzAxNTdfODU1.xml,"Thisted, 7700",Jernbanegade 19,"Thisted, 7700",Spangbergsvej 43,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i EMILO ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-10-01,Registreret revisor,15728000.0,33494122.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2011 - 30. april 2012 for EMILO ApS.,"Vi har revideret Ã¥rsregnskabet for EMILO ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Bertel Langgaard Jensen,Erik HoumÃ¸ller,Erik HoumÃ¸ller,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",Vestjysk Bank,EMILO ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",-123577.0,"Thisted, 787",2012-04-30,2011-05-01,2012-10-01,Thisted,urn:ofk:oid:14036905,indberetninger-20180424,2.5097342,33494122.0,,2018-04-02T02:50:10.604Z,2012-10-05T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-216.963,2012-10-05T22:00:00.000Z,9872.0,-146999.0,9872.0,56321.0,-34969.0,-115775.0,9872.0,-7802.0,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-04-30,2012-04-30,ID_18,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDEyMjtBcFM0ODkyNTE7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/22149433/Y3ZyLmRrOi8veGJybHMvWC05QkY4QzE0OC0yMDEyMTAwMV8xNzAxNTdfODU1.xml,"Thisted, 7700",Jernbanegade 19,"Thisted, 7700",Spangbergsvej 43,"7700, Thisted",Jernbanegade 18,Til kapitalejerne i EMILO ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-10-01,Registreret revisor,15728000.0,33494122.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2011 - 30. april 2012 for EMILO ApS.,"Vi har revideret Ã¥rsregnskabet for EMILO ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Bertel Langgaard Jensen,Erik HoumÃ¸ller,Erik HoumÃ¸ller,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",Vestjysk Bank,EMILO ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",,"Thisted, 787",2012-04-30,2011-05-01,2012-10-01,Thisted,urn:ofk:oid:14036905,indberetninger-20180424,2.5097342,33494122.0,,2018-04-02T02:50:10.604Z,2012-10-05T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-216.963,2012-10-05T22:00:00.000Z,,,,,,,,,3014137.0,759370.0,-80000.0,1613857.0,8275.0,-3004125.0,-3014137.0,-10012.0,1400280.0,1400280.0,1400280.0,836380.0,5476.0,-100000.0,-67007.0,-2757118.0,836380.0,-10012.0,18107.0,0.0,0.0,4356.0,-10012.0
