entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Adjustments,AmortisationOfIntangibleAssets,AverageNumberOfEmployees,CashFlowFromOperatingActivitiesBeforeFinancialItems,CashFlowFromOrdinaryOperatingActivities,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfClassOfIssuedShares,DisposalsOfPropertyPlantAndEquipment,DividendPaidCashFlow,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,InformationOnTypeOfSubmittedReport,InterestPaidClassifiedAsOperatingActivities,InterestReceivedClassifiedAsOperatingActivities,InvestmentInPropertyPlantAndEquipment,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,NetIncreaseDecreaseInCashAndCashEquivalents,NominalValueOfIssuedShares,NumberOfIssuedShares,OtherAdjustmentsForDecreaseIncreaseInWorkingCapital,OtherAdjustmentsOfFinanceExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherOperatingExpenses,ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,RaisingOfDebtToCreditInstitutions,RegisteredOfficeOfReportingEntity,RepaymentOfDebtToCreditInstitutions,ReportingPeriodEndDate,ReportingPeriodStartDate,ReturnOnEquity,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,CashAndCashEquivalentsConcerningCashflowStatement,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,PlaceOfSignatureOfStatement,CashFlowsFromUsedInOperatingActivities,NameAndSurnameOfMemberOfSupervisoryBoard
25776380,2016-01-01,2016-12-31,c18,,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzRkLzM2LzdiLzZlYTctNDBhNi1hOGQyLWNkZDlmOGRkMmNiOQ.pdf,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2UyL2UyLzU5LzVkNmMtNGQwZi04ODc1LTA4OTc2MDliMzc5Mw.xml,158809.0,Danmark,Hadsund,9560.0,11.0,Havnevej,Hadsund,9560.0,11.0,Havnevej,9200 Aalborg SV,Voergaardvej 2,,-238333.0,13.0,,,-197000.0,-1620000.0,"Regnskabsklasse C, mellemstor virksomhed",2017-01-30,2017-04-06,,,,,-1284838.0,Statsaut. revisor,Aktiekapital,-259955.0,,,,32895468.0,25776380.0,,Ãrsrapport,,,1620000.0,Brian Nielsen,Keld Jensen,Keld O. Jensen,Beierholm,Timberman Denmark A/S,Beierholm,,1000.0,4387.0,,,,,,,,109000.0,,1014000.0,,,Mariagerfjord,,2016-12-31,2016-01-01,2.4,192424.0,2017-01-30,Hadsund,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23701886,indberetninger-20180424,2.509602,25776380,,2018-03-27T11:42:49.576Z,2017-04-06T17:27:44.931Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-92-JT,2017-04-06T17:27:45.123Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292000.0,
25776380,2016-01-01,2016-12-31,c1967,,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzRkLzM2LzdiLzZlYTctNDBhNi1hOGQyLWNkZDlmOGRkMmNiOQ.pdf,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2UyL2UyLzU5LzVkNmMtNGQwZi04ODc1LTA4OTc2MDliMzc5Mw.xml,158809.0,Danmark,Hadsund,9560.0,11.0,Havnevej,Hadsund,9560.0,11.0,Havnevej,9200 Aalborg SV,Voergaardvej 2,,-238333.0,,,,,,"Regnskabsklasse C, mellemstor virksomhed",2017-01-30,2017-04-06,,,,,-1284838.0,Statsaut. revisor,Aktiekapital,-259955.0,,,,32895468.0,25776380.0,,Ãrsrapport,,,,Brian Nielsen,Keld Jensen,Keld O. Jensen,Beierholm,Timberman Denmark A/S,Beierholm,,1000.0,4387.0,,,,,,,,,,,,,Mariagerfjord,,2016-12-31,2016-01-01,,192424.0,2017-01-30,Hadsund,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23701886,indberetninger-20180424,2.509602,25776380,,2018-03-27T11:42:49.576Z,2017-04-06T17:27:44.931Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-92-JT,2017-04-06T17:27:45.123Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776380,2016-01-01,2016-12-31,c207,,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzRkLzM2LzdiLzZlYTctNDBhNi1hOGQyLWNkZDlmOGRkMmNiOQ.pdf,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2UyL2UyLzU5LzVkNmMtNGQwZi04ODc1LTA4OTc2MDliMzc5Mw.xml,158809.0,Danmark,Hadsund,9560.0,11.0,Havnevej,Hadsund,9560.0,11.0,Havnevej,9200 Aalborg SV,Voergaardvej 2,,-238333.0,,,,,,"Regnskabsklasse C, mellemstor virksomhed",2017-01-30,2017-04-06,,,,,-1284838.0,Statsaut. revisor,Aktiekapital,-259955.0,,,,32895468.0,25776380.0,,Ãrsrapport,,,,Brian Nielsen,Keld Jensen,Keld O. Jensen,Beierholm,Timberman Denmark A/S,Beierholm,,1000.0,4387.0,,,,,,,,,,,,,Mariagerfjord,,2016-12-31,2016-01-01,,192424.0,2017-01-30,Hadsund,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23701886,indberetninger-20180424,2.509602,25776380,,2018-03-27T11:42:49.576Z,2017-04-06T17:27:44.931Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-92-JT,2017-04-06T17:27:45.123Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776380,2016-01-01,2016-12-31,c21,,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzRkLzM2LzdiLzZlYTctNDBhNi1hOGQyLWNkZDlmOGRkMmNiOQ.pdf,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2UyL2UyLzU5LzVkNmMtNGQwZi04ODc1LTA4OTc2MDliMzc5Mw.xml,158809.0,Danmark,Hadsund,9560.0,11.0,Havnevej,Hadsund,9560.0,11.0,Havnevej,9200 Aalborg SV,Voergaardvej 2,,-238333.0,13.0,,,235000.0,-1588000.0,"Regnskabsklasse C, mellemstor virksomhed",2017-01-30,2017-04-06,,,,,-1284838.0,Statsaut. revisor,Aktiekapital,-259955.0,,,,32895468.0,25776380.0,,Ãrsrapport,,,4796000.0,Brian Nielsen,Keld Jensen,Keld O. Jensen,Beierholm,Timberman Denmark A/S,Beierholm,,1000.0,4387.0,,,,,,,,-438000.0,,264000.0,,,Mariagerfjord,,2016-12-31,2016-01-01,-9.4,192424.0,2017-01-30,Hadsund,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23701886,indberetninger-20180424,2.509602,25776380,,2018-03-27T11:42:49.576Z,2017-04-06T17:27:44.931Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-92-JT,2017-04-06T17:27:45.123Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-348000.0,
25776380,2016-01-01,2016-12-31,c55,,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzRkLzM2LzdiLzZlYTctNDBhNi1hOGQyLWNkZDlmOGRkMmNiOQ.pdf,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2UyL2UyLzU5LzVkNmMtNGQwZi04ODc1LTA4OTc2MDliMzc5Mw.xml,158809.0,Danmark,Hadsund,9560.0,11.0,Havnevej,Hadsund,9560.0,11.0,Havnevej,9200 Aalborg SV,Voergaardvej 2,,-238333.0,,,,,,"Regnskabsklasse C, mellemstor virksomhed",2017-01-30,2017-04-06,,,,,-1284838.0,Statsaut. revisor,Aktiekapital,-259955.0,,,,32895468.0,25776380.0,,Ãrsrapport,,,,Brian Nielsen,Keld Jensen,Keld O. Jensen,Beierholm,Timberman Denmark A/S,Beierholm,,1000.0,4387.0,,,,,,,,3000000.0,,,,,Mariagerfjord,,2016-12-31,2016-01-01,,192424.0,2017-01-30,Hadsund,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23701886,indberetninger-20180424,2.509602,25776380,,2018-03-27T11:42:49.576Z,2017-04-06T17:27:44.931Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-92-JT,2017-04-06T17:27:45.123Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776380,2016-01-01,2016-12-31,c68,,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzRkLzM2LzdiLzZlYTctNDBhNi1hOGQyLWNkZDlmOGRkMmNiOQ.pdf,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2UyL2UyLzU5LzVkNmMtNGQwZi04ODc1LTA4OTc2MDliMzc5Mw.xml,158809.0,Danmark,Hadsund,9560.0,11.0,Havnevej,Hadsund,9560.0,11.0,Havnevej,9200 Aalborg SV,Voergaardvej 2,,-238333.0,,,,,,"Regnskabsklasse C, mellemstor virksomhed",2017-01-30,2017-04-06,,,,,-1284838.0,Statsaut. revisor,Aktiekapital,-259955.0,,,,32895468.0,25776380.0,,Ãrsrapport,,,,Brian Nielsen,Keld Jensen,Keld O. Jensen,Beierholm,Timberman Denmark A/S,Beierholm,,1000.0,4387.0,,,,,,,,3431192.0,,,,,Mariagerfjord,,2016-12-31,2016-01-01,,192424.0,2017-01-30,Hadsund,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23701886,indberetninger-20180424,2.509602,25776380,,2018-03-27T11:42:49.576Z,2017-04-06T17:27:44.931Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-92-JT,2017-04-06T17:27:45.123Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776380,2016-01-01,2016-12-31,c84,,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzRkLzM2LzdiLzZlYTctNDBhNi1hOGQyLWNkZDlmOGRkMmNiOQ.pdf,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2UyL2UyLzU5LzVkNmMtNGQwZi04ODc1LTA4OTc2MDliMzc5Mw.xml,158809.0,Danmark,Hadsund,9560.0,11.0,Havnevej,Hadsund,9560.0,11.0,Havnevej,9200 Aalborg SV,Voergaardvej 2,,-238333.0,,,,,,"Regnskabsklasse C, mellemstor virksomhed",2017-01-30,2017-04-06,,,,,-1284838.0,Statsaut. revisor,Aktiekapital,-259955.0,,,,32895468.0,25776380.0,,Ãrsrapport,,,,Brian Nielsen,Keld Jensen,Keld O. Jensen,Beierholm,Timberman Denmark A/S,Beierholm,,1000.0,4387.0,,,,,,,,,,,,,Mariagerfjord,,2016-12-31,2016-01-01,,192424.0,2017-01-30,Hadsund,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23701886,indberetninger-20180424,2.509602,25776380,,2018-03-27T11:42:49.576Z,2017-04-06T17:27:44.931Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-92-JT,2017-04-06T17:27:45.123Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Cruz
25776380,2016-01-01,2016-12-31,c85,,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzRkLzM2LzdiLzZlYTctNDBhNi1hOGQyLWNkZDlmOGRkMmNiOQ.pdf,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2UyL2UyLzU5LzVkNmMtNGQwZi04ODc1LTA4OTc2MDliMzc5Mw.xml,158809.0,Danmark,Hadsund,9560.0,11.0,Havnevej,Hadsund,9560.0,11.0,Havnevej,9200 Aalborg SV,Voergaardvej 2,,-238333.0,,,,,,"Regnskabsklasse C, mellemstor virksomhed",2017-01-30,2017-04-06,,,,,-1284838.0,Statsaut. revisor,Aktiekapital,-259955.0,,,,32895468.0,25776380.0,,Ãrsrapport,,,,Brian Nielsen,Keld Jensen,Keld O. Jensen,Beierholm,Timberman Denmark A/S,Beierholm,,1000.0,4387.0,,,,,,,,,,,,,Mariagerfjord,,2016-12-31,2016-01-01,,192424.0,2017-01-30,Hadsund,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23701886,indberetninger-20180424,2.509602,25776380,,2018-03-27T11:42:49.576Z,2017-04-06T17:27:44.931Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-92-JT,2017-04-06T17:27:45.123Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Fernandes
25776380,2016-01-01,2016-12-31,c86,,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzRkLzM2LzdiLzZlYTctNDBhNi1hOGQyLWNkZDlmOGRkMmNiOQ.pdf,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2UyL2UyLzU5LzVkNmMtNGQwZi04ODc1LTA4OTc2MDliMzc5Mw.xml,158809.0,Danmark,Hadsund,9560.0,11.0,Havnevej,Hadsund,9560.0,11.0,Havnevej,9200 Aalborg SV,Voergaardvej 2,,-238333.0,,,,,,"Regnskabsklasse C, mellemstor virksomhed",2017-01-30,2017-04-06,,,,,-1284838.0,Statsaut. revisor,Aktiekapital,-259955.0,,,,32895468.0,25776380.0,,Ãrsrapport,,,,Brian Nielsen,Keld Jensen,Keld O. Jensen,Beierholm,Timberman Denmark A/S,Beierholm,,1000.0,4387.0,,,,,,,,,,,,,Mariagerfjord,,2016-12-31,2016-01-01,,192424.0,2017-01-30,Hadsund,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23701886,indberetninger-20180424,2.509602,25776380,,2018-03-27T11:42:49.576Z,2017-04-06T17:27:44.931Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-92-JT,2017-04-06T17:27:45.123Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keld O. Jensen
25776380,2016-01-01,2016-12-31,c87,,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzRkLzM2LzdiLzZlYTctNDBhNi1hOGQyLWNkZDlmOGRkMmNiOQ.pdf,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2UyL2UyLzU5LzVkNmMtNGQwZi04ODc1LTA4OTc2MDliMzc5Mw.xml,158809.0,Danmark,Hadsund,9560.0,11.0,Havnevej,Hadsund,9560.0,11.0,Havnevej,9200 Aalborg SV,Voergaardvej 2,,-238333.0,,,,,,"Regnskabsklasse C, mellemstor virksomhed",2017-01-30,2017-04-06,,,,,-1284838.0,Statsaut. revisor,Aktiekapital,-259955.0,,,,32895468.0,25776380.0,,Ãrsrapport,,,,Brian Nielsen,Keld Jensen,Keld O. Jensen,Beierholm,Timberman Denmark A/S,Beierholm,,1000.0,4387.0,,,,,,,,,,,,,Mariagerfjord,,2016-12-31,2016-01-01,,192424.0,2017-01-30,Hadsund,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23701886,indberetninger-20180424,2.509602,25776380,,2018-03-27T11:42:49.576Z,2017-04-06T17:27:44.931Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-92-JT,2017-04-06T17:27:45.123Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bjarne Mousten Pedersen
25776380,2016-01-01,2016-12-31,c99,,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzRkLzM2LzdiLzZlYTctNDBhNi1hOGQyLWNkZDlmOGRkMmNiOQ.pdf,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2UyL2UyLzU5LzVkNmMtNGQwZi04ODc1LTA4OTc2MDliMzc5Mw.xml,158809.0,Danmark,Hadsund,9560.0,11.0,Havnevej,Hadsund,9560.0,11.0,Havnevej,9200 Aalborg SV,Voergaardvej 2,,-238333.0,,,,,,"Regnskabsklasse C, mellemstor virksomhed",2017-01-30,2017-04-06,,,,,-1284838.0,Statsaut. revisor,Aktiekapital,-259955.0,,,,32895468.0,25776380.0,,Ãrsrapport,,,,Brian Nielsen,Keld Jensen,Keld O. Jensen,Beierholm,Timberman Denmark A/S,Beierholm,,1000.0,4387.0,,,,,,,,,,,,,Mariagerfjord,,2016-12-31,2016-01-01,,192424.0,2017-01-30,Hadsund,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23701886,indberetninger-20180424,2.509602,25776380,,2018-03-27T11:42:49.576Z,2017-04-06T17:27:44.931Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-92-JT,2017-04-06T17:27:45.123Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776380,2016-12-31,2016-12-31,c17,,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzRkLzM2LzdiLzZlYTctNDBhNi1hOGQyLWNkZDlmOGRkMmNiOQ.pdf,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2UyL2UyLzU5LzVkNmMtNGQwZi04ODc1LTA4OTc2MDliMzc5Mw.xml,158809.0,Danmark,Hadsund,9560.0,11.0,Havnevej,Hadsund,9560.0,11.0,Havnevej,9200 Aalborg SV,Voergaardvej 2,,-238333.0,,,,,,"Regnskabsklasse C, mellemstor virksomhed",2017-01-30,2017-04-06,,,,,-1284838.0,Statsaut. revisor,Aktiekapital,-259955.0,,,,32895468.0,25776380.0,,Ãrsrapport,,,,Brian Nielsen,Keld Jensen,Keld O. Jensen,Beierholm,Timberman Denmark A/S,Beierholm,,1000.0,4387.0,,,,,,,,,,,,,Mariagerfjord,,2016-12-31,2016-01-01,,192424.0,2017-01-30,Hadsund,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23701886,indberetninger-20180424,2.509602,25776380,,2018-03-27T11:42:49.576Z,2017-04-06T17:27:44.931Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-92-JT,2017-04-06T17:27:45.123Z,,27682000.0,,,,,,6585000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776380,2016-12-31,2016-12-31,c180,,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzRkLzM2LzdiLzZlYTctNDBhNi1hOGQyLWNkZDlmOGRkMmNiOQ.pdf,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2UyL2UyLzU5LzVkNmMtNGQwZi04ODc1LTA4OTc2MDliMzc5Mw.xml,158809.0,Danmark,Hadsund,9560.0,11.0,Havnevej,Hadsund,9560.0,11.0,Havnevej,9200 Aalborg SV,Voergaardvej 2,,-238333.0,,,,,,"Regnskabsklasse C, mellemstor virksomhed",2017-01-30,2017-04-06,,,,,-1284838.0,Statsaut. revisor,Aktiekapital,-259955.0,,,,32895468.0,25776380.0,,Ãrsrapport,,,,Brian Nielsen,Keld Jensen,Keld O. Jensen,Beierholm,Timberman Denmark A/S,Beierholm,,1000.0,4387.0,,,,,,,,,,,,,Mariagerfjord,,2016-12-31,2016-01-01,,192424.0,2017-01-30,Hadsund,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23701886,indberetninger-20180424,2.509602,25776380,,2018-03-27T11:42:49.576Z,2017-04-06T17:27:44.931Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-92-JT,2017-04-06T17:27:45.123Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5787225.0,7075000.0,,,,,
25776380,2016-12-31,2016-12-31,c20,,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzRkLzM2LzdiLzZlYTctNDBhNi1hOGQyLWNkZDlmOGRkMmNiOQ.pdf,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2UyL2UyLzU5LzVkNmMtNGQwZi04ODc1LTA4OTc2MDliMzc5Mw.xml,158809.0,Danmark,Hadsund,9560.0,11.0,Havnevej,Hadsund,9560.0,11.0,Havnevej,9200 Aalborg SV,Voergaardvej 2,,-238333.0,,,,,,"Regnskabsklasse C, mellemstor virksomhed",2017-01-30,2017-04-06,,,,,-1284838.0,Statsaut. revisor,Aktiekapital,-259955.0,,,,32895468.0,25776380.0,,Ãrsrapport,,,,Brian Nielsen,Keld Jensen,Keld O. Jensen,Beierholm,Timberman Denmark A/S,Beierholm,,1000.0,4387.0,,,,,,,,,,,,,Mariagerfjord,,2016-12-31,2016-01-01,,192424.0,2017-01-30,Hadsund,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23701886,indberetninger-20180424,2.509602,25776380,,2018-03-27T11:42:49.576Z,2017-04-06T17:27:44.931Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-92-JT,2017-04-06T17:27:45.123Z,,30398000.0,,,,,,4533000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776380,2016-12-31,2016-12-31,c208,,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzRkLzM2LzdiLzZlYTctNDBhNi1hOGQyLWNkZDlmOGRkMmNiOQ.pdf,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2UyL2UyLzU5LzVkNmMtNGQwZi04ODc1LTA4OTc2MDliMzc5Mw.xml,158809.0,Danmark,Hadsund,9560.0,11.0,Havnevej,Hadsund,9560.0,11.0,Havnevej,9200 Aalborg SV,Voergaardvej 2,,-238333.0,,,,,,"Regnskabsklasse C, mellemstor virksomhed",2017-01-30,2017-04-06,,,,,-1284838.0,Statsaut. revisor,Aktiekapital,-259955.0,,,,32895468.0,25776380.0,,Ãrsrapport,,,,Brian Nielsen,Keld Jensen,Keld O. Jensen,Beierholm,Timberman Denmark A/S,Beierholm,,1000.0,4387.0,,,,,,,,,,,,,Mariagerfjord,,2016-12-31,2016-01-01,,192424.0,2017-01-30,Hadsund,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23701886,indberetninger-20180424,2.509602,25776380,,2018-03-27T11:42:49.576Z,2017-04-06T17:27:44.931Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-92-JT,2017-04-06T17:27:45.123Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6219841.0,7295511.0,,,
25776380,2016-12-31,2016-12-31,c225,,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzRkLzM2LzdiLzZlYTctNDBhNi1hOGQyLWNkZDlmOGRkMmNiOQ.pdf,http://regnskaber.virk.dk/08367752/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2UyL2UyLzU5LzVkNmMtNGQwZi04ODc1LTA4OTc2MDliMzc5Mw.xml,158809.0,Danmark,Hadsund,9560.0,11.0,Havnevej,Hadsund,9560.0,11.0,Havnevej,9200 Aalborg SV,Voergaardvej 2,,-238333.0,,,,,,"Regnskabsklasse C, mellemstor virksomhed",2017-01-30,2017-04-06,,,,,-1284838.0,Statsaut. revisor,Aktiekapital,-259955.0,,,,32895468.0,25776380.0,,Ãrsrapport,,,,Brian Nielsen,Keld Jensen,Keld O. Jensen,Beierholm,Timberman Denmark A/S,Beierholm,,1000.0,4387.0,,,,,,,,,,,,,Mariagerfjord,,2016-12-31,2016-01-01,,192424.0,2017-01-30,Hadsund,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23701886,indberetninger-20180424,2.509602,25776380,,2018-03-27T11:42:49.576Z,2017-04-06T17:27:44.931Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-92-JT,2017-04-06T17:27:45.123Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
