entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,NameAndSurnameOfMemberOfExecutiveBoard,AdditionsToDisposalsOfEquityThroughMergersAndBusinessCombinations,AdjustmentsOfCollateralsBySaleOfInvestments,AdjustmentsOfHedgingInstruments,AdjustmentsOfHedgingInstrumentsAtFairValue,BonusShares,CashPaymentsConcerningFormationOfEntity,ChangesInEquityOfTax,ContributionFromGroup,CostRelatedToIncreaseOfCapital,DecreaseOfCapital,DissolutionOfPreviousYearsRevaluations,DistributedDividendsFromAssociates,DistributedDividendsFromGroupEnterprises,Dividend,DividendPaid,DividendsFromTreasuryShares,EquityTransfersToReserves,ExtraordinaryDividendPaid,IncreaseDecreaseOfEquityByDivisionAndSaleOfOtherCompany,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,IncreaseDecreaseOfEquityThroughCorrectionsOfErrors,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,IncreaseDecreaseOfReservesThroughApplicationOfUnitingOfInterestsMethodEquity,IncreaseOfCapital,OtherAdjustmentsOfEquity,ProfitLlossFromGroupEnterprises,ProfitLossFromAssociates,PurchaseOfMinorityShares,PurchaseOfTreasuryShares,ReceivablesShareCapitalPaid,Revaluations,ReversedRevaluationsDuringReportingPeriod,SaleOfMinorityShares,SalesOfTreasuryShares,TransferToCoverageOfLosses,TransferredFromSharePremium,ValueAdjustmentsOfEquity
33248385,2017-01-01,2017-12-31,ID_19,,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2Q0L2RhLzA2LzExNGItNDhkZC05ZTQ0LWY0NDJjYmExOGIzNA.pdf,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzQ3LzZjL2EyLzE4NGItNGYxZS1hZjZhLTI5ZWY5NTgyYzc1YQ.xml,true,"4200, Slagelse",Nytorv 8,Til kapitalejerne i DHL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2018-04-05,2018-04-05,2010-10-15,2018-04-24,,21696382.0,33248385.0,21696382.0,mne9158,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DHL Holding ApS.,Ãrsrapport,SÃ¸ren Dalsgaard,Dennis Hougaard Laustsen,"DALSGAARD, STAHL & WÃLDIKE",DHL Holding ApS,"DALSGAARD, STAHL & WÃLDIKE, Statsautoriseret revisionsanpartsselskab",,Borup,2016-01-01,2016-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-12-31,2017-01-01,true,2018-04-05,Slagelse,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25705186,indberetninger-20180424,2.5118417999999996,33248385.0,AWPKfI5W0wkEsASktY7I,2018-06-04T11:10:06.286Z,2018-06-04T11:09:09.633Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-99-LW,2018-06-04T11:09:10.067Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33248385,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2Q0L2RhLzA2LzExNGItNDhkZC05ZTQ0LWY0NDJjYmExOGIzNA.pdf,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzQ3LzZjL2EyLzE4NGItNGYxZS1hZjZhLTI5ZWY5NTgyYzc1YQ.xml,true,"4200, Slagelse",Nytorv 8,Til kapitalejerne i DHL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2018-04-05,2018-04-05,2010-10-15,2018-04-24,,21696382.0,33248385.0,21696382.0,mne9158,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DHL Holding ApS.,Ãrsrapport,SÃ¸ren Dalsgaard,Dennis Hougaard Laustsen,"DALSGAARD, STAHL & WÃLDIKE",DHL Holding ApS,"DALSGAARD, STAHL & WÃLDIKE, Statsautoriseret revisionsanpartsselskab",,Borup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-12-31,2017-01-01,true,2018-04-05,Slagelse,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25705186,indberetninger-20180424,2.5118417999999996,33248385.0,AWPKfI5W0wkEsASktY7I,2018-06-04T11:10:06.286Z,2018-06-04T11:09:09.633Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-99-LW,2018-06-04T11:09:10.067Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33248385,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2Q0L2RhLzA2LzExNGItNDhkZC05ZTQ0LWY0NDJjYmExOGIzNA.pdf,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzQ3LzZjL2EyLzE4NGItNGYxZS1hZjZhLTI5ZWY5NTgyYzc1YQ.xml,true,"4200, Slagelse",Nytorv 8,Til kapitalejerne i DHL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2018-04-05,2018-04-05,2010-10-15,2018-04-24,,21696382.0,33248385.0,21696382.0,mne9158,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DHL Holding ApS.,Ãrsrapport,SÃ¸ren Dalsgaard,Dennis Hougaard Laustsen,"DALSGAARD, STAHL & WÃLDIKE",DHL Holding ApS,"DALSGAARD, STAHL & WÃLDIKE, Statsautoriseret revisionsanpartsselskab",,Borup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-12-31,2017-01-01,true,2018-04-05,Slagelse,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25705186,indberetninger-20180424,2.5118417999999996,33248385.0,AWPKfI5W0wkEsASktY7I,2018-06-04T11:10:06.286Z,2018-06-04T11:09:09.633Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-99-LW,2018-06-04T11:09:10.067Z,,,,,,,,,,,,,,,,,Dennis Hougaard Laustsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33248385,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2Q0L2RhLzA2LzExNGItNDhkZC05ZTQ0LWY0NDJjYmExOGIzNA.pdf,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzQ3LzZjL2EyLzE4NGItNGYxZS1hZjZhLTI5ZWY5NTgyYzc1YQ.xml,true,"4200, Slagelse",Nytorv 8,Til kapitalejerne i DHL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2018-04-05,2018-04-05,2010-10-15,2018-04-24,,21696382.0,33248385.0,21696382.0,mne9158,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DHL Holding ApS.,Ãrsrapport,SÃ¸ren Dalsgaard,Dennis Hougaard Laustsen,"DALSGAARD, STAHL & WÃLDIKE",DHL Holding ApS,"DALSGAARD, STAHL & WÃLDIKE, Statsautoriseret revisionsanpartsselskab",,Borup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-12-31,2017-01-01,true,2018-04-05,Slagelse,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25705186,indberetninger-20180424,2.5118417999999996,33248385.0,AWPKfI5W0wkEsASktY7I,2018-06-04T11:10:06.286Z,2018-06-04T11:09:09.633Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-99-LW,2018-06-04T11:09:10.067Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33248385,2017-01-01,2017-12-31,ID_5,,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2Q0L2RhLzA2LzExNGItNDhkZC05ZTQ0LWY0NDJjYmExOGIzNA.pdf,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzQ3LzZjL2EyLzE4NGItNGYxZS1hZjZhLTI5ZWY5NTgyYzc1YQ.xml,true,"4200, Slagelse",Nytorv 8,Til kapitalejerne i DHL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2018-04-05,2018-04-05,2010-10-15,2018-04-24,,21696382.0,33248385.0,21696382.0,mne9158,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DHL Holding ApS.,Ãrsrapport,SÃ¸ren Dalsgaard,Dennis Hougaard Laustsen,"DALSGAARD, STAHL & WÃLDIKE",DHL Holding ApS,"DALSGAARD, STAHL & WÃLDIKE, Statsautoriseret revisionsanpartsselskab",,Borup,2016-01-01,2016-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-12-31,2017-01-01,true,2018-04-05,Slagelse,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25705186,indberetninger-20180424,2.5118417999999996,33248385.0,AWPKfI5W0wkEsASktY7I,2018-06-04T11:10:06.286Z,2018-06-04T11:09:09.633Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-99-LW,2018-06-04T11:09:10.067Z,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33248385,2017-01-01,2017-12-31,ID_6,,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2Q0L2RhLzA2LzExNGItNDhkZC05ZTQ0LWY0NDJjYmExOGIzNA.pdf,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzQ3LzZjL2EyLzE4NGItNGYxZS1hZjZhLTI5ZWY5NTgyYzc1YQ.xml,true,"4200, Slagelse",Nytorv 8,Til kapitalejerne i DHL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2018-04-05,2018-04-05,2010-10-15,2018-04-24,,21696382.0,33248385.0,21696382.0,mne9158,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DHL Holding ApS.,Ãrsrapport,SÃ¸ren Dalsgaard,Dennis Hougaard Laustsen,"DALSGAARD, STAHL & WÃLDIKE",DHL Holding ApS,"DALSGAARD, STAHL & WÃLDIKE, Statsautoriseret revisionsanpartsselskab",,Borup,2016-01-01,2016-12-31,-21093.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-12-31,2017-01-01,true,2018-04-05,Slagelse,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25705186,indberetninger-20180424,2.5118417999999996,33248385.0,AWPKfI5W0wkEsASktY7I,2018-06-04T11:10:06.286Z,2018-06-04T11:09:09.633Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-99-LW,2018-06-04T11:09:10.067Z,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33248385,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2Q0L2RhLzA2LzExNGItNDhkZC05ZTQ0LWY0NDJjYmExOGIzNA.pdf,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzQ3LzZjL2EyLzE4NGItNGYxZS1hZjZhLTI5ZWY5NTgyYzc1YQ.xml,true,"4200, Slagelse",Nytorv 8,Til kapitalejerne i DHL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2018-04-05,2018-04-05,2010-10-15,2018-04-24,,21696382.0,33248385.0,21696382.0,mne9158,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DHL Holding ApS.,Ãrsrapport,SÃ¸ren Dalsgaard,Dennis Hougaard Laustsen,"DALSGAARD, STAHL & WÃLDIKE",DHL Holding ApS,"DALSGAARD, STAHL & WÃLDIKE, Statsautoriseret revisionsanpartsselskab",,Borup,2016-01-01,2016-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-12-31,2017-01-01,true,2018-04-05,Slagelse,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25705186,indberetninger-20180424,2.5118417999999996,33248385.0,AWPKfI5W0wkEsASktY7I,2018-06-04T11:10:06.286Z,2018-06-04T11:09:09.633Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-99-LW,2018-06-04T11:09:10.067Z,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33248385,2017-12-31,2017-12-31,ID_10,,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2Q0L2RhLzA2LzExNGItNDhkZC05ZTQ0LWY0NDJjYmExOGIzNA.pdf,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzQ3LzZjL2EyLzE4NGItNGYxZS1hZjZhLTI5ZWY5NTgyYzc1YQ.xml,true,"4200, Slagelse",Nytorv 8,Til kapitalejerne i DHL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2018-04-05,2018-04-05,2010-10-15,2018-04-24,,21696382.0,33248385.0,21696382.0,mne9158,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DHL Holding ApS.,Ãrsrapport,SÃ¸ren Dalsgaard,Dennis Hougaard Laustsen,"DALSGAARD, STAHL & WÃLDIKE",DHL Holding ApS,"DALSGAARD, STAHL & WÃLDIKE, Statsautoriseret revisionsanpartsselskab",,Borup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-12-31,2017-01-01,true,2018-04-05,Slagelse,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25705186,indberetninger-20180424,2.5118417999999996,33248385.0,AWPKfI5W0wkEsASktY7I,2018-06-04T11:10:06.286Z,2018-06-04T11:09:09.633Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-99-LW,2018-06-04T11:09:10.067Z,,,,,-80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33248385,2017-12-31,2017-12-31,ID_11,,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2Q0L2RhLzA2LzExNGItNDhkZC05ZTQ0LWY0NDJjYmExOGIzNA.pdf,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzQ3LzZjL2EyLzE4NGItNGYxZS1hZjZhLTI5ZWY5NTgyYzc1YQ.xml,true,"4200, Slagelse",Nytorv 8,Til kapitalejerne i DHL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2018-04-05,2018-04-05,2010-10-15,2018-04-24,,21696382.0,33248385.0,21696382.0,mne9158,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DHL Holding ApS.,Ãrsrapport,SÃ¸ren Dalsgaard,Dennis Hougaard Laustsen,"DALSGAARD, STAHL & WÃLDIKE",DHL Holding ApS,"DALSGAARD, STAHL & WÃLDIKE, Statsautoriseret revisionsanpartsselskab",,Borup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-12-31,2017-01-01,true,2018-04-05,Slagelse,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25705186,indberetninger-20180424,2.5118417999999996,33248385.0,AWPKfI5W0wkEsASktY7I,2018-06-04T11:10:06.286Z,2018-06-04T11:09:09.633Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-99-LW,2018-06-04T11:09:10.067Z,,,,,-82741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33248385,2017-12-31,2017-12-31,ID_12,,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2Q0L2RhLzA2LzExNGItNDhkZC05ZTQ0LWY0NDJjYmExOGIzNA.pdf,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzQ3LzZjL2EyLzE4NGItNGYxZS1hZjZhLTI5ZWY5NTgyYzc1YQ.xml,true,"4200, Slagelse",Nytorv 8,Til kapitalejerne i DHL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2018-04-05,2018-04-05,2010-10-15,2018-04-24,,21696382.0,33248385.0,21696382.0,mne9158,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DHL Holding ApS.,Ãrsrapport,SÃ¸ren Dalsgaard,Dennis Hougaard Laustsen,"DALSGAARD, STAHL & WÃLDIKE",DHL Holding ApS,"DALSGAARD, STAHL & WÃLDIKE, Statsautoriseret revisionsanpartsselskab",,Borup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-12-31,2017-01-01,true,2018-04-05,Slagelse,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25705186,indberetninger-20180424,2.5118417999999996,33248385.0,AWPKfI5W0wkEsASktY7I,2018-06-04T11:10:06.286Z,2018-06-04T11:09:09.633Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-99-LW,2018-06-04T11:09:10.067Z,,,,,-267006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33248385,2017-12-31,2017-12-31,ID_8,,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2Q0L2RhLzA2LzExNGItNDhkZC05ZTQ0LWY0NDJjYmExOGIzNA.pdf,http://regnskaber.virk.dk/58384233/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzQ3LzZjL2EyLzE4NGItNGYxZS1hZjZhLTI5ZWY5NTgyYzc1YQ.xml,true,"4200, Slagelse",Nytorv 8,Til kapitalejerne i DHL Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2018-04-05,2018-04-05,2010-10-15,2018-04-24,,21696382.0,33248385.0,21696382.0,mne9158,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DHL Holding ApS.,Ãrsrapport,SÃ¸ren Dalsgaard,Dennis Hougaard Laustsen,"DALSGAARD, STAHL & WÃLDIKE",DHL Holding ApS,"DALSGAARD, STAHL & WÃLDIKE, Statsautoriseret revisionsanpartsselskab",,Borup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-12-31,2017-01-01,true,2018-04-05,Slagelse,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25705186,indberetninger-20180424,2.5118417999999996,33248385.0,AWPKfI5W0wkEsASktY7I,2018-06-04T11:10:06.286Z,2018-06-04T11:09:09.633Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-99-LW,2018-06-04T11:09:10.067Z,434747.0,80000.0,60219.0,17328.0,429747.0,434747.0,5000.0,374528.0,374528.0,374528.0,5000.0,82741.0,267006.0,5000.0,60219.0,42891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
