entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DisposalsOfPropertyPlantAndEquipment,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,PropertyPlantAndEquipmentGross,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
34609039,2016-01-01,2016-01-01,c199,,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlkLzJhL2JlLzhiY2EtNDQ3OC1iNTUwLWUxYWY4ZGY1OTIzOQ.pdf,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2UyL2FjL2FjLzg0MjMtNGQ4OS05NDA3LTE0YjFkY2Y2MWEwMg.xml,56080.0,", KÃ¸benhavn K",1123.0,2.0,"Gothersgade 21,","1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-28,2017-06-28,2012-07-01,2017-06-29,Andre eksterne omkostninger omfatter omkostninger til administration.,7862251.0,-2049495.0,34609039.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Vesterbrogade 129 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Nissen,Henrik Nissen,Vesterbrogade 129 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn,2015-01-01,2015-12-31,7862251.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,56080.0,2017-06-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24316832,indberetninger-20180424,2.5097342,34609039.0,,2018-03-29T19:34:33.538Z,2017-06-30T12:15:13.395Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-42-PE,2017-06-30T12:15:13.721Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34609039,2016-01-01,2016-12-31,c1,,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlkLzJhL2JlLzhiY2EtNDQ3OC1iNTUwLWUxYWY4ZGY1OTIzOQ.pdf,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2UyL2FjL2FjLzg0MjMtNGQ4OS05NDA3LTE0YjFkY2Y2MWEwMg.xml,56080.0,", KÃ¸benhavn K",1123.0,2.0,"Gothersgade 21,","1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-28,2017-06-28,2012-07-01,2017-06-29,Andre eksterne omkostninger omfatter omkostninger til administration.,7862251.0,,34609039.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Vesterbrogade 129 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Nissen,Henrik Nissen,Vesterbrogade 129 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn,2015-01-01,2015-12-31,7862251.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,56080.0,2017-06-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24316832,indberetninger-20180424,2.5097342,34609039.0,,2018-03-29T19:34:33.538Z,2017-06-30T12:15:13.395Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-42-PE,2017-06-30T12:15:13.721Z,2911032.0,4074858.0,62375.0,739755.0,677380.0,3335103.0,4074858.0,424071.0,,,,,,,,,,,,,,,,,,,,,Danmark,ck@ck.dk,,,,,,,,,
34609039,2016-01-01,2016-12-31,c122,,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlkLzJhL2JlLzhiY2EtNDQ3OC1iNTUwLWUxYWY4ZGY1OTIzOQ.pdf,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2UyL2FjL2FjLzg0MjMtNGQ4OS05NDA3LTE0YjFkY2Y2MWEwMg.xml,56080.0,", KÃ¸benhavn K",1123.0,2.0,"Gothersgade 21,","1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-28,2017-06-28,2012-07-01,2017-06-29,Andre eksterne omkostninger omfatter omkostninger til administration.,7862251.0,,34609039.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Vesterbrogade 129 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Nissen,Henrik Nissen,Vesterbrogade 129 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn,2015-01-01,2015-12-31,7862251.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,56080.0,2017-06-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24316832,indberetninger-20180424,2.5097342,34609039.0,,2018-03-29T19:34:33.538Z,2017-06-30T12:15:13.395Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-42-PE,2017-06-30T12:15:13.721Z,2911032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34609039,2016-01-01,2016-12-31,c149,,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlkLzJhL2JlLzhiY2EtNDQ3OC1iNTUwLWUxYWY4ZGY1OTIzOQ.pdf,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2UyL2FjL2FjLzg0MjMtNGQ4OS05NDA3LTE0YjFkY2Y2MWEwMg.xml,56080.0,", KÃ¸benhavn K",1123.0,2.0,"Gothersgade 21,","1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-28,2017-06-28,2012-07-01,2017-06-29,Andre eksterne omkostninger omfatter omkostninger til administration.,7862251.0,,34609039.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Vesterbrogade 129 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Nissen,Henrik Nissen,Vesterbrogade 129 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn,2015-01-01,2015-12-31,7862251.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,56080.0,2017-06-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24316832,indberetninger-20180424,2.5097342,34609039.0,,2018-03-29T19:34:33.538Z,2017-06-30T12:15:13.395Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-42-PE,2017-06-30T12:15:13.721Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34609039,2016-01-01,2016-12-31,c200,,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlkLzJhL2JlLzhiY2EtNDQ3OC1iNTUwLWUxYWY4ZGY1OTIzOQ.pdf,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2UyL2FjL2FjLzg0MjMtNGQ4OS05NDA3LTE0YjFkY2Y2MWEwMg.xml,56080.0,", KÃ¸benhavn K",1123.0,2.0,"Gothersgade 21,","1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-28,2017-06-28,2012-07-01,2017-06-29,Andre eksterne omkostninger omfatter omkostninger til administration.,7862251.0,,34609039.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Vesterbrogade 129 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Nissen,Henrik Nissen,Vesterbrogade 129 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn,2015-01-01,2015-12-31,7862251.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,56080.0,2017-06-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24316832,indberetninger-20180424,2.5097342,34609039.0,,2018-03-29T19:34:33.538Z,2017-06-30T12:15:13.395Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-42-PE,2017-06-30T12:15:13.721Z,2911032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34609039,2016-01-01,2016-12-31,c71,,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlkLzJhL2JlLzhiY2EtNDQ3OC1iNTUwLWUxYWY4ZGY1OTIzOQ.pdf,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2UyL2FjL2FjLzg0MjMtNGQ4OS05NDA3LTE0YjFkY2Y2MWEwMg.xml,56080.0,", KÃ¸benhavn K",1123.0,2.0,"Gothersgade 21,","1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-28,2017-06-28,2012-07-01,2017-06-29,Andre eksterne omkostninger omfatter omkostninger til administration.,7862251.0,,34609039.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Vesterbrogade 129 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Nissen,Henrik Nissen,Vesterbrogade 129 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn,2015-01-01,2015-12-31,7862251.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,56080.0,2017-06-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24316832,indberetninger-20180424,2.5097342,34609039.0,,2018-03-29T19:34:33.538Z,2017-06-30T12:15:13.395Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-42-PE,2017-06-30T12:15:13.721Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34609039,2016-01-01,2016-12-31,c88,,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlkLzJhL2JlLzhiY2EtNDQ3OC1iNTUwLWUxYWY4ZGY1OTIzOQ.pdf,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2UyL2FjL2FjLzg0MjMtNGQ4OS05NDA3LTE0YjFkY2Y2MWEwMg.xml,56080.0,", KÃ¸benhavn K",1123.0,2.0,"Gothersgade 21,","1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-28,2017-06-28,2012-07-01,2017-06-29,Andre eksterne omkostninger omfatter omkostninger til administration.,7862251.0,,34609039.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Vesterbrogade 129 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Nissen,Henrik Nissen,Vesterbrogade 129 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn,2015-01-01,2015-12-31,7862251.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,56080.0,2017-06-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24316832,indberetninger-20180424,2.5097342,34609039.0,,2018-03-29T19:34:33.538Z,2017-06-30T12:15:13.395Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-42-PE,2017-06-30T12:15:13.721Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,statsautoriseret revisor,15915641.0,Torben Laurentz Wiberg,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",+45 33 30 15 15
34609039,2016-01-01,2016-12-31,c89,,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlkLzJhL2JlLzhiY2EtNDQ3OC1iNTUwLWUxYWY4ZGY1OTIzOQ.pdf,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2UyL2FjL2FjLzg0MjMtNGQ4OS05NDA3LTE0YjFkY2Y2MWEwMg.xml,56080.0,", KÃ¸benhavn K",1123.0,2.0,"Gothersgade 21,","1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-28,2017-06-28,2012-07-01,2017-06-29,Andre eksterne omkostninger omfatter omkostninger til administration.,7862251.0,,34609039.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Vesterbrogade 129 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Nissen,Henrik Nissen,Vesterbrogade 129 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn,2015-01-01,2015-12-31,7862251.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,56080.0,2017-06-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24316832,indberetninger-20180424,2.5097342,34609039.0,,2018-03-29T19:34:33.538Z,2017-06-30T12:15:13.395Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-42-PE,2017-06-30T12:15:13.721Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danmark,ck@ck.dk,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,statsautoriseret revisor,15915641.0,RenÃ© Jakobsen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",+45 33 30 15 15
34609039,2016-12-31,2016-12-31,c183,,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlkLzJhL2JlLzhiY2EtNDQ3OC1iNTUwLWUxYWY4ZGY1OTIzOQ.pdf,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2UyL2FjL2FjLzg0MjMtNGQ4OS05NDA3LTE0YjFkY2Y2MWEwMg.xml,56080.0,", KÃ¸benhavn K",1123.0,2.0,"Gothersgade 21,","1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-28,2017-06-28,2012-07-01,2017-06-29,Andre eksterne omkostninger omfatter omkostninger til administration.,7862251.0,80000.0,34609039.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Vesterbrogade 129 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Nissen,Henrik Nissen,Vesterbrogade 129 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn,2015-01-01,2015-12-31,7862251.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,56080.0,2017-06-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24316832,indberetninger-20180424,2.5097342,34609039.0,,2018-03-29T19:34:33.538Z,2017-06-30T12:15:13.395Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-42-PE,2017-06-30T12:15:13.721Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34609039,2016-12-31,2016-12-31,c201,,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlkLzJhL2JlLzhiY2EtNDQ3OC1iNTUwLWUxYWY4ZGY1OTIzOQ.pdf,http://regnskaber.virk.dk/93090643/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2UyL2FjL2FjLzg0MjMtNGQ4OS05NDA3LTE0YjFkY2Y2MWEwMg.xml,56080.0,", KÃ¸benhavn K",1123.0,2.0,"Gothersgade 21,","1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-28,2017-06-28,2012-07-01,2017-06-29,Andre eksterne omkostninger omfatter omkostninger til administration.,7862251.0,861537.0,34609039.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Vesterbrogade 129 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Nissen,Henrik Nissen,Vesterbrogade 129 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn,2015-01-01,2015-12-31,7862251.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,56080.0,2017-06-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24316832,indberetninger-20180424,2.5097342,34609039.0,,2018-03-29T19:34:33.538Z,2017-06-30T12:15:13.395Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-42-PE,2017-06-30T12:15:13.721Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
