entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsOfHedgingInstrumentsAtFairValue,AdjustmentsForDeferredTax,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,PropertyCost,Revenue,TaxExpense,TaxExpenseOnOrdinaryActivities,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,PropertyPlantAndEquipmentGross,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
30568982,2012-01-01,2012-12-31,c106,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8vcGRmcy8zMDU2ODk4MjtBcFM0MDAzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODUzMThfODg1.xml,1481845.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-04-25,2013-05-28,Statsaut. revisor,,30568982.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18430304,indberetninger-20180424,2.5118417999999996,30568982.0,,2018-04-02T00:36:48.434Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-108.245,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Nielsen,Beierholm,,,
30568982,2012-01-01,2012-12-31,c179,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8vcGRmcy8zMDU2ODk4MjtBcFM0MDAzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODUzMThfODg1.xml,1481845.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-04-25,2013-05-28,Statsaut. revisor,,30568982.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18430304,indberetninger-20180424,2.5118417999999996,30568982.0,,2018-04-02T00:36:48.434Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-108.245,2013-05-30T22:00:00.000Z,-2426043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30568982,2012-01-01,2012-12-31,c209,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8vcGRmcy8zMDU2ODk4MjtBcFM0MDAzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODUzMThfODg1.xml,1481845.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-04-25,2013-05-28,Statsaut. revisor,,30568982.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18430304,indberetninger-20180424,2.5118417999999996,30568982.0,,2018-04-02T00:36:48.434Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-108.245,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30568982,2012-01-01,2012-12-31,c287,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8vcGRmcy8zMDU2ODk4MjtBcFM0MDAzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODUzMThfODg1.xml,1481845.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-04-25,2013-05-28,Statsaut. revisor,,30568982.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18430304,indberetninger-20180424,2.5118417999999996,30568982.0,,2018-04-02T00:36:48.434Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-108.245,2013-05-30T22:00:00.000Z,-2426043.0,484933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30568982,2012-01-01,2012-12-31,c33,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8vcGRmcy8zMDU2ODk4MjtBcFM0MDAzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODUzMThfODg1.xml,1481845.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-04-25,2013-05-28,Statsaut. revisor,,30568982.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18430304,indberetninger-20180424,2.5118417999999996,30568982.0,,2018-04-02T00:36:48.434Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-108.245,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nils Olav Ãrseth,,
30568982,2012-01-01,2012-12-31,c49,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8vcGRmcy8zMDU2ODk4MjtBcFM0MDAzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODUzMThfODg1.xml,1481845.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-04-25,2013-05-28,Statsaut. revisor,,30568982.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18430304,indberetninger-20180424,2.5118417999999996,30568982.0,,2018-04-02T00:36:48.434Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-108.245,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Monberg,,
30568982,2012-01-01,2012-12-31,c50,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8vcGRmcy8zMDU2ODk4MjtBcFM0MDAzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODUzMThfODg1.xml,1481845.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-04-25,2013-05-28,Statsaut. revisor,,30568982.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18430304,indberetninger-20180424,2.5118417999999996,30568982.0,,2018-04-02T00:36:48.434Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-108.245,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klaus Juel Rasmussen,,
30568982,2012-12-31,2012-12-31,c210,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8vcGRmcy8zMDU2ODk4MjtBcFM0MDAzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODUzMThfODg1.xml,1481845.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-04-25,2013-05-28,Statsaut. revisor,,30568982.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18430304,indberetninger-20180424,2.5118417999999996,30568982.0,,2018-04-02T00:36:48.434Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-108.245,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23084958.0,,,,,,,,,,,,28482682.0,,,,,
30568982,2012-12-31,2012-12-31,c249,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8vcGRmcy8zMDU2ODk4MjtBcFM0MDAzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODUzMThfODg1.xml,1481845.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-04-25,2013-05-28,Statsaut. revisor,72000.0,30568982.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18430304,indberetninger-20180424,2.5118417999999996,30568982.0,,2018-04-02T00:36:48.434Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-108.245,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30568982,2012-12-31,2012-12-31,c288,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8vcGRmcy8zMDU2ODk4MjtBcFM0MDAzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODUzMThfODg1.xml,1481845.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-04-25,2013-05-28,Statsaut. revisor,3070828.0,30568982.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18430304,indberetninger-20180424,2.5118417999999996,30568982.0,,2018-04-02T00:36:48.434Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-108.245,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30568982,2012-12-31,2012-12-31,c362,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8vcGRmcy8zMDU2ODk4MjtBcFM0MDAzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODUzMThfODg1.xml,1481845.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-04-25,2013-05-28,Statsaut. revisor,,30568982.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18430304,indberetninger-20180424,2.5118417999999996,30568982.0,,2018-04-02T00:36:48.434Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-108.245,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,16807061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15696217.0,219130.0
30568982,2012-12-31,2012-12-31,c441,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8vcGRmcy8zMDU2ODk4MjtBcFM0MDAzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODUzMThfODg1.xml,1481845.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-04-25,2013-05-28,Statsaut. revisor,,30568982.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18430304,indberetninger-20180424,2.5118417999999996,30568982.0,,2018-04-02T00:36:48.434Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-108.245,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,2605285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
30568982,2012-12-31,2012-12-31,c7,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8vcGRmcy8zMDU2ODk4MjtBcFM0MDAzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/28986503/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODUzMThfODg1.xml,1481845.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2007-04-25,2013-05-28,Statsaut. revisor,3142828.0,30568982.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:18430304,indberetninger-20180424,2.5118417999999996,30568982.0,,2018-04-02T00:36:48.434Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-108.245,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,19193216.0,23703930.0,258789.0,72000.0,618972.0,184807.0,3123.0,23084958.0,23703930.0,20561102.0,16587931.0,2605285.0,23084958.0,81214.0,20550.0,23084958.0,3070828.0,0.0,809908.0,1367886.0,219130.0,98998.0,360183.0,28535.0,43276.0,158636.0,79892.0,,,,,,
