entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,ContributedCapitalInArrears,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,DevelopmentProjectsInProgress,Equity,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,ReserveForDevelopmentExpenditure,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
31626919,2018-01-01,2018-12-31,ID_18,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2M1LzI1LzllLzMyYTItNGEwZi1iYTBhLTJiNTVjNTYyM2ZhYw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzVmLzUzLzM1LzI0MzQtNGQwOS1hYWUwLWM5NjVmNjlmYjQxYw.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2008-08-14,2019-06-25,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Andreas JÃ¼rgensen,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"kÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-05-27,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27621218,indberetninger-20180424,2.5097342,31626919.0,AWuY6JcgIXJRhhXBLfY0,2019-06-27T12:28:29.384Z,2019-06-27T12:28:27.877Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-45-TH,2019-06-27T12:28:28.073Z,,,,,-1855007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31626919,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2M1LzI1LzllLzMyYTItNGEwZi1iYTBhLTJiNTVjNTYyM2ZhYw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzVmLzUzLzM1LzI0MzQtNGQwOS1hYWUwLWM5NjVmNjlmYjQxYw.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2008-08-14,2019-06-25,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Andreas JÃ¼rgensen,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"kÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-05-27,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27621218,indberetninger-20180424,2.5097342,31626919.0,AWuY6JcgIXJRhhXBLfY0,2019-06-27T12:28:29.384Z,2019-06-27T12:28:27.877Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-45-TH,2019-06-27T12:28:28.073Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31626919,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2M1LzI1LzllLzMyYTItNGEwZi1iYTBhLTJiNTVjNTYyM2ZhYw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzVmLzUzLzM1LzI0MzQtNGQwOS1hYWUwLWM5NjVmNjlmYjQxYw.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2008-08-14,2019-06-25,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Andreas JÃ¼rgensen,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"kÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-05-27,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27621218,indberetninger-20180424,2.5097342,31626919.0,AWuY6JcgIXJRhhXBLfY0,2019-06-27T12:28:29.384Z,2019-06-27T12:28:27.877Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-45-TH,2019-06-27T12:28:28.073Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andreas Knipschildt JÃ¼rgensen,Administrerende direktÃ¸r
31626919,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2M1LzI1LzllLzMyYTItNGEwZi1iYTBhLTJiNTVjNTYyM2ZhYw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzVmLzUzLzM1LzI0MzQtNGQwOS1hYWUwLWM5NjVmNjlmYjQxYw.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2008-08-14,2019-06-25,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Andreas JÃ¼rgensen,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"kÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-05-27,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27621218,indberetninger-20180424,2.5097342,31626919.0,AWuY6JcgIXJRhhXBLfY0,2019-06-27T12:28:29.384Z,2019-06-27T12:28:27.877Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-45-TH,2019-06-27T12:28:28.073Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31626919,2018-01-01,2018-12-31,ID_5,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2M1LzI1LzllLzMyYTItNGEwZi1iYTBhLTJiNTVjNTYyM2ZhYw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzVmLzUzLzM1LzI0MzQtNGQwOS1hYWUwLWM5NjVmNjlmYjQxYw.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2008-08-14,2019-06-25,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Andreas JÃ¼rgensen,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"kÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-05-27,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27621218,indberetninger-20180424,2.5097342,31626919.0,AWuY6JcgIXJRhhXBLfY0,2019-06-27T12:28:29.384Z,2019-06-27T12:28:27.877Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-45-TH,2019-06-27T12:28:28.073Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anders Christian Rantzau Rasmussen,DirektÃ¸r
31626919,2018-01-01,2018-12-31,ID_6,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2M1LzI1LzllLzMyYTItNGEwZi1iYTBhLTJiNTVjNTYyM2ZhYw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzVmLzUzLzM1LzI0MzQtNGQwOS1hYWUwLWM5NjVmNjlmYjQxYw.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2008-08-14,2019-06-25,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Andreas JÃ¼rgensen,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"kÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-05-27,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27621218,indberetninger-20180424,2.5097342,31626919.0,AWuY6JcgIXJRhhXBLfY0,2019-06-27T12:28:29.384Z,2019-06-27T12:28:27.877Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-45-TH,2019-06-27T12:28:28.073Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31626919,2018-01-01,2018-12-31,ID_7,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2M1LzI1LzllLzMyYTItNGEwZi1iYTBhLTJiNTVjNTYyM2ZhYw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzVmLzUzLzM1LzI0MzQtNGQwOS1hYWUwLWM5NjVmNjlmYjQxYw.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2008-08-14,2019-06-25,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Andreas JÃ¼rgensen,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"kÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-05-27,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27621218,indberetninger-20180424,2.5097342,31626919.0,AWuY6JcgIXJRhhXBLfY0,2019-06-27T12:28:29.384Z,2019-06-27T12:28:27.877Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-45-TH,2019-06-27T12:28:28.073Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anders Christian Rantzau Rasmussen,Bestyrelsesformand,,
31626919,2018-01-01,2018-12-31,ID_8,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2M1LzI1LzllLzMyYTItNGEwZi1iYTBhLTJiNTVjNTYyM2ZhYw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzVmLzUzLzM1LzI0MzQtNGQwOS1hYWUwLWM5NjVmNjlmYjQxYw.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2008-08-14,2019-06-25,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Andreas JÃ¼rgensen,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"kÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-05-27,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27621218,indberetninger-20180424,2.5097342,31626919.0,AWuY6JcgIXJRhhXBLfY0,2019-06-27T12:28:29.384Z,2019-06-27T12:28:27.877Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-45-TH,2019-06-27T12:28:28.073Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andreas Knipschildt JÃ¼rgensen,Bestyrelsesmedlem,,
31626919,2018-01-01,2018-12-31,ID_9,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2M1LzI1LzllLzMyYTItNGEwZi1iYTBhLTJiNTVjNTYyM2ZhYw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzVmLzUzLzM1LzI0MzQtNGQwOS1hYWUwLWM5NjVmNjlmYjQxYw.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2008-08-14,2019-06-25,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Andreas JÃ¼rgensen,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"kÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-05-27,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27621218,indberetninger-20180424,2.5097342,31626919.0,AWuY6JcgIXJRhhXBLfY0,2019-06-27T12:28:29.384Z,2019-06-27T12:28:27.877Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-45-TH,2019-06-27T12:28:28.073Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Heilmann,Bestyrelsesmedlem,,
31626919,2018-12-31,2018-12-31,ID_11,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2M1LzI1LzllLzMyYTItNGEwZi1iYTBhLTJiNTVjNTYyM2ZhYw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzVmLzUzLzM1LzI0MzQtNGQwOS1hYWUwLWM5NjVmNjlmYjQxYw.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-27,2019-05-27,2008-08-14,2019-06-25,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Andreas JÃ¼rgensen,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"kÃ¸benhavn, 101",2018-12-31,2018-01-01,false,2019-05-27,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27621218,indberetninger-20180424,2.5097342,31626919.0,AWuY6JcgIXJRhhXBLfY0,2019-06-27T12:28:29.384Z,2019-06-27T12:28:27.877Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-45-TH,2019-06-27T12:28:28.073Z,,,,,,,,,3939455.0,442274.0,115100.0,0.0,2557589.0,106631.0,55332.0,69000.0,1312866.0,-51359.0,1312866.0,3939455.0,3990815.0,69000.0,1916280.0,1381866.0,1916280.0,464698.0,1312866.0,-1479325.0,0.0,2074535.0,2115315.0,288831.0,1609837.0,1252668.0,,,,
