entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AmortisationOfIntangibleAssets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CostOfSales,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
34688443,2013-01-01,2013-12-31,c210,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8vcGRmcy8zNDY4ODQ0MztFUkY1MTY5MDQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8veGJybHMvWC03RERGRDM2Mi0yMDE0MTIyMl8xMzExNTRfMDEz.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1814  Frederiksberg C,Caril Etlars Vej 3,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til bestyrelsen i Fonden Filmmagasinet Ekko,14000.0,Regnskabsklasse A,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",,2014-05-27,2012-07-04,2014-05-27,,Statsautoriseret revisor,,34688443.0,20222670.0,Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2013 for Fonden Filmmagasinet Ekko.,"Vi har revideret Ã¥rsregnskabet for Fonden Filmmagasinet Ekko for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Haugbyrd,SÃ¸ren K. Lauridsen,Danske Bank,Fonden Filmmagasinet Ekko,BDO Statsautoriseret revisionsaktieselskab,,,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2013-12-31,2013-01-01,,2014-05-27,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:19878935,indberetninger-20180424,2.5097417999999996,34688443.0,,2018-04-01T07:24:38.139Z,2014-12-23T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.413,2014-12-23T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,Henrik Rytter
34688443,2013-01-01,2013-12-31,c211,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8vcGRmcy8zNDY4ODQ0MztFUkY1MTY5MDQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8veGJybHMvWC03RERGRDM2Mi0yMDE0MTIyMl8xMzExNTRfMDEz.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1814  Frederiksberg C,Caril Etlars Vej 3,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til bestyrelsen i Fonden Filmmagasinet Ekko,14000.0,Regnskabsklasse A,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",,2014-05-27,2012-07-04,2014-05-27,,Statsautoriseret revisor,,34688443.0,20222670.0,Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2013 for Fonden Filmmagasinet Ekko.,"Vi har revideret Ã¥rsregnskabet for Fonden Filmmagasinet Ekko for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Haugbyrd,SÃ¸ren K. Lauridsen,Danske Bank,Fonden Filmmagasinet Ekko,BDO Statsautoriseret revisionsaktieselskab,,,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2013-12-31,2013-01-01,,2014-05-27,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:19878935,indberetninger-20180424,2.5097417999999996,34688443.0,,2018-04-01T07:24:38.139Z,2014-12-23T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.413,2014-12-23T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,Thomas Frandsen
34688443,2013-01-01,2013-12-31,c212,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8vcGRmcy8zNDY4ODQ0MztFUkY1MTY5MDQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8veGJybHMvWC03RERGRDM2Mi0yMDE0MTIyMl8xMzExNTRfMDEz.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1814  Frederiksberg C,Caril Etlars Vej 3,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til bestyrelsen i Fonden Filmmagasinet Ekko,14000.0,Regnskabsklasse A,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",,2014-05-27,2012-07-04,2014-05-27,,Statsautoriseret revisor,,34688443.0,20222670.0,Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2013 for Fonden Filmmagasinet Ekko.,"Vi har revideret Ã¥rsregnskabet for Fonden Filmmagasinet Ekko for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Haugbyrd,SÃ¸ren K. Lauridsen,Danske Bank,Fonden Filmmagasinet Ekko,BDO Statsautoriseret revisionsaktieselskab,,,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2013-12-31,2013-01-01,,2014-05-27,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:19878935,indberetninger-20180424,2.5097417999999996,34688443.0,,2018-04-01T07:24:38.139Z,2014-12-23T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.413,2014-12-23T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,Anders-Peter Mathiasen
34688443,2013-01-01,2013-12-31,c213,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8vcGRmcy8zNDY4ODQ0MztFUkY1MTY5MDQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8veGJybHMvWC03RERGRDM2Mi0yMDE0MTIyMl8xMzExNTRfMDEz.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1814  Frederiksberg C,Caril Etlars Vej 3,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til bestyrelsen i Fonden Filmmagasinet Ekko,14000.0,Regnskabsklasse A,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",,2014-05-27,2012-07-04,2014-05-27,,Statsautoriseret revisor,,34688443.0,20222670.0,Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2013 for Fonden Filmmagasinet Ekko.,"Vi har revideret Ã¥rsregnskabet for Fonden Filmmagasinet Ekko for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Haugbyrd,SÃ¸ren K. Lauridsen,Danske Bank,Fonden Filmmagasinet Ekko,BDO Statsautoriseret revisionsaktieselskab,,,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2013-12-31,2013-01-01,,2014-05-27,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:19878935,indberetninger-20180424,2.5097417999999996,34688443.0,,2018-04-01T07:24:38.139Z,2014-12-23T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.413,2014-12-23T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,Klaus Hansen
34688443,2013-01-01,2013-12-31,c214,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8vcGRmcy8zNDY4ODQ0MztFUkY1MTY5MDQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8veGJybHMvWC03RERGRDM2Mi0yMDE0MTIyMl8xMzExNTRfMDEz.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1814  Frederiksberg C,Caril Etlars Vej 3,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til bestyrelsen i Fonden Filmmagasinet Ekko,14000.0,Regnskabsklasse A,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",,2014-05-27,2012-07-04,2014-05-27,,Statsautoriseret revisor,,34688443.0,20222670.0,Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2013 for Fonden Filmmagasinet Ekko.,"Vi har revideret Ã¥rsregnskabet for Fonden Filmmagasinet Ekko for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Haugbyrd,SÃ¸ren K. Lauridsen,Danske Bank,Fonden Filmmagasinet Ekko,BDO Statsautoriseret revisionsaktieselskab,,,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2013-12-31,2013-01-01,,2014-05-27,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:19878935,indberetninger-20180424,2.5097417999999996,34688443.0,,2018-04-01T07:24:38.139Z,2014-12-23T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.413,2014-12-23T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,Brian Petersen
34688443,2013-01-01,2013-12-31,c29,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8vcGRmcy8zNDY4ODQ0MztFUkY1MTY5MDQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8veGJybHMvWC03RERGRDM2Mi0yMDE0MTIyMl8xMzExNTRfMDEz.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1814  Frederiksberg C,Caril Etlars Vej 3,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til bestyrelsen i Fonden Filmmagasinet Ekko,14000.0,Regnskabsklasse A,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",,2014-05-27,2012-07-04,2014-05-27,,Statsautoriseret revisor,,34688443.0,20222670.0,Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2013 for Fonden Filmmagasinet Ekko.,"Vi har revideret Ã¥rsregnskabet for Fonden Filmmagasinet Ekko for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Haugbyrd,SÃ¸ren K. Lauridsen,Danske Bank,Fonden Filmmagasinet Ekko,BDO Statsautoriseret revisionsaktieselskab,,,Frederiksberg,-103881.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2013-12-31,2013-01-01,,2014-05-27,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:19878935,indberetninger-20180424,2.5097417999999996,34688443.0,,2018-04-01T07:24:38.139Z,2014-12-23T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.413,2014-12-23T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
34688443,2013-01-01,2013-12-31,c299,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8vcGRmcy8zNDY4ODQ0MztFUkY1MTY5MDQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8veGJybHMvWC03RERGRDM2Mi0yMDE0MTIyMl8xMzExNTRfMDEz.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1814  Frederiksberg C,Caril Etlars Vej 3,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til bestyrelsen i Fonden Filmmagasinet Ekko,14000.0,Regnskabsklasse A,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",,2014-05-27,2012-07-04,2014-05-27,,Statsautoriseret revisor,,34688443.0,20222670.0,Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2013 for Fonden Filmmagasinet Ekko.,"Vi har revideret Ã¥rsregnskabet for Fonden Filmmagasinet Ekko for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Haugbyrd,SÃ¸ren K. Lauridsen,Danske Bank,Fonden Filmmagasinet Ekko,BDO Statsautoriseret revisionsaktieselskab,,,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2013-12-31,2013-01-01,,2014-05-27,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:19878935,indberetninger-20180424,2.5097417999999996,34688443.0,,2018-04-01T07:24:38.139Z,2014-12-23T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.413,2014-12-23T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
34688443,2013-01-01,2013-12-31,c66,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8vcGRmcy8zNDY4ODQ0MztFUkY1MTY5MDQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8veGJybHMvWC03RERGRDM2Mi0yMDE0MTIyMl8xMzExNTRfMDEz.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1814  Frederiksberg C,Caril Etlars Vej 3,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til bestyrelsen i Fonden Filmmagasinet Ekko,14000.0,Regnskabsklasse A,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",,2014-05-27,2012-07-04,2014-05-27,,Statsautoriseret revisor,,34688443.0,20222670.0,Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2013 for Fonden Filmmagasinet Ekko.,"Vi har revideret Ã¥rsregnskabet for Fonden Filmmagasinet Ekko for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Haugbyrd,SÃ¸ren K. Lauridsen,Danske Bank,Fonden Filmmagasinet Ekko,BDO Statsautoriseret revisionsaktieselskab,,,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2013-12-31,2013-01-01,,2014-05-27,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:19878935,indberetninger-20180424,2.5097417999999996,34688443.0,,2018-04-01T07:24:38.139Z,2014-12-23T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.413,2014-12-23T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
34688443,2013-12-31,2013-12-31,c139,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8vcGRmcy8zNDY4ODQ0MztFUkY1MTY5MDQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8veGJybHMvWC03RERGRDM2Mi0yMDE0MTIyMl8xMzExNTRfMDEz.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1814  Frederiksberg C,Caril Etlars Vej 3,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til bestyrelsen i Fonden Filmmagasinet Ekko,14000.0,Regnskabsklasse A,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",,2014-05-27,2012-07-04,2014-05-27,,Statsautoriseret revisor,,34688443.0,20222670.0,Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2013 for Fonden Filmmagasinet Ekko.,"Vi har revideret Ã¥rsregnskabet for Fonden Filmmagasinet Ekko for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Haugbyrd,SÃ¸ren K. Lauridsen,Danske Bank,Fonden Filmmagasinet Ekko,BDO Statsautoriseret revisionsaktieselskab,,,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2013-12-31,2013-01-01,,2014-05-27,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:19878935,indberetninger-20180424,2.5097417999999996,34688443.0,,2018-04-01T07:24:38.139Z,2014-12-23T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.413,2014-12-23T23:00:00.000Z,,,,,631591.0,,,,,,,,,,,,,,,,,
34688443,2013-12-31,2013-12-31,c160,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8vcGRmcy8zNDY4ODQ0MztFUkY1MTY5MDQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8veGJybHMvWC03RERGRDM2Mi0yMDE0MTIyMl8xMzExNTRfMDEz.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1814  Frederiksberg C,Caril Etlars Vej 3,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til bestyrelsen i Fonden Filmmagasinet Ekko,14000.0,Regnskabsklasse A,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",,2014-05-27,2012-07-04,2014-05-27,,Statsautoriseret revisor,,34688443.0,20222670.0,Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2013 for Fonden Filmmagasinet Ekko.,"Vi har revideret Ã¥rsregnskabet for Fonden Filmmagasinet Ekko for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Haugbyrd,SÃ¸ren K. Lauridsen,Danske Bank,Fonden Filmmagasinet Ekko,BDO Statsautoriseret revisionsaktieselskab,,,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2013-12-31,2013-01-01,,2014-05-27,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:19878935,indberetninger-20180424,2.5097417999999996,34688443.0,,2018-04-01T07:24:38.139Z,2014-12-23T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.413,2014-12-23T23:00:00.000Z,,,,,-153146.0,,,,,,,,,,,,,,,,,
34688443,2013-12-31,2013-12-31,c2,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8vcGRmcy8zNDY4ODQ0MztFUkY1MTY5MDQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/34488643/Y3ZyLmRrOi8veGJybHMvWC03RERGRDM2Mi0yMDE0MTIyMl8xMzExNTRfMDEz.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1814  Frederiksberg C,Caril Etlars Vej 3,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til bestyrelsen i Fonden Filmmagasinet Ekko,14000.0,Regnskabsklasse A,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",,2014-05-27,2012-07-04,2014-05-27,,Statsautoriseret revisor,,34688443.0,20222670.0,Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2013 for Fonden Filmmagasinet Ekko.,"Vi har revideret Ã¥rsregnskabet for Fonden Filmmagasinet Ekko for regnskabsÃ¥ret 1. januar - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Haugbyrd,SÃ¸ren K. Lauridsen,Danske Bank,Fonden Filmmagasinet Ekko,BDO Statsautoriseret revisionsaktieselskab,,,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2013-12-31,2013-01-01,,2014-05-27,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:19878935,indberetninger-20180424,2.5097417999999996,34688443.0,,2018-04-01T07:24:38.139Z,2014-12-23T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.413,2014-12-23T23:00:00.000Z,1391743.0,226352.0,631591.0,1139743.0,478445.0,252000.0,252000.0,1391743.0,913298.0,252000.0,711778.0,104241.0,-153146.0,913298.0,913391.0,10000.0,201520.0,799150.0,,,,
