entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,DividendPaid,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
33036078,2017-10-01,2018-09-30,c15,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRhL2U3LzMwLzQ0ZDYtNDVjZi1hZmZmLTEwZDdhZWE4MzA1Nw.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzZiLzJkLzU2LzM0NzMtNGQwNy1iNTgyLTVjZDUwYzJiZTI1Nw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzA0Lzk1LzBjL2UyNDAtNGUzOC04NzMxLWZmODZmNjYzN2JiNw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2019-01-11,2019-01-11,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2016-10-01,2017-09-30,120000.0,,,2018-09-30,2017-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26645600,indberetninger-20180424,2.5955422,33036078.0,AWi-VxL3et7j816D395e,2019-02-05T15:47:42.008Z,2019-02-05T15:46:42.975Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-AY-57-TT,2019-02-05T15:46:43.641Z,,,,,,,,,,,,,,,,,,,,,,,,,40000.0,,
33036078,2017-10-01,2018-09-30,c16,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRhL2U3LzMwLzQ0ZDYtNDVjZi1hZmZmLTEwZDdhZWE4MzA1Nw.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzZiLzJkLzU2LzM0NzMtNGQwNy1iNTgyLTVjZDUwYzJiZTI1Nw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzA0Lzk1LzBjL2UyNDAtNGUzOC04NzMxLWZmODZmNjYzN2JiNw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2019-01-11,2019-01-11,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2016-10-01,2017-09-30,26611.0,,,2018-09-30,2017-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26645600,indberetninger-20180424,2.5955422,33036078.0,AWi-VxL3et7j816D395e,2019-02-05T15:47:42.008Z,2019-02-05T15:46:42.975Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-AY-57-TT,2019-02-05T15:46:43.641Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33036078,2017-10-01,2018-09-30,c2,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRhL2U3LzMwLzQ0ZDYtNDVjZi1hZmZmLTEwZDdhZWE4MzA1Nw.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzZiLzJkLzU2LzM0NzMtNGQwNy1iNTgyLTVjZDUwYzJiZTI1Nw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzA0Lzk1LzBjL2UyNDAtNGUzOC04NzMxLWZmODZmNjYzN2JiNw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2019-01-11,2019-01-11,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26645600,indberetninger-20180424,2.5955422,33036078.0,AWi-VxL3et7j816D395e,2019-02-05T15:47:42.008Z,2019-02-05T15:46:42.975Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-AY-57-TT,2019-02-05T15:46:43.641Z,,,,,,,,,,,,,,,,,,,,,,,,,,Mette Brixen Egeberg,bestyrelsesformand
33036078,2017-10-01,2018-09-30,c3,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRhL2U3LzMwLzQ0ZDYtNDVjZi1hZmZmLTEwZDdhZWE4MzA1Nw.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzZiLzJkLzU2LzM0NzMtNGQwNy1iNTgyLTVjZDUwYzJiZTI1Nw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzA0Lzk1LzBjL2UyNDAtNGUzOC04NzMxLWZmODZmNjYzN2JiNw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2019-01-11,2019-01-11,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26645600,indberetninger-20180424,2.5955422,33036078.0,AWi-VxL3et7j816D395e,2019-02-05T15:47:42.008Z,2019-02-05T15:46:42.975Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-AY-57-TT,2019-02-05T15:46:43.641Z,,,,,,,,,,,,,,,,,,,,,,,,,,Anne KjÃ¦rgaard Madsen,bestyrelsesmedlem
33036078,2017-10-01,2018-09-30,c5,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRhL2U3LzMwLzQ0ZDYtNDVjZi1hZmZmLTEwZDdhZWE4MzA1Nw.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzZiLzJkLzU2LzM0NzMtNGQwNy1iNTgyLTVjZDUwYzJiZTI1Nw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzA0Lzk1LzBjL2UyNDAtNGUzOC04NzMxLWZmODZmNjYzN2JiNw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2019-01-11,2019-01-11,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2016-10-01,2017-09-30,120000.0,,,2018-09-30,2017-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26645600,indberetninger-20180424,2.5955422,33036078.0,AWi-VxL3et7j816D395e,2019-02-05T15:47:42.008Z,2019-02-05T15:46:42.975Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-AY-57-TT,2019-02-05T15:46:43.641Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33036078,2017-10-01,2018-09-30,c7,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRhL2U3LzMwLzQ0ZDYtNDVjZi1hZmZmLTEwZDdhZWE4MzA1Nw.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzZiLzJkLzU2LzM0NzMtNGQwNy1iNTgyLTVjZDUwYzJiZTI1Nw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzA0Lzk1LzBjL2UyNDAtNGUzOC04NzMxLWZmODZmNjYzN2JiNw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2019-01-11,2019-01-11,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2016-10-01,2017-09-30,26611.0,,,2018-09-30,2017-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26645600,indberetninger-20180424,2.5955422,33036078.0,AWi-VxL3et7j816D395e,2019-02-05T15:47:42.008Z,2019-02-05T15:46:42.975Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-AY-57-TT,2019-02-05T15:46:43.641Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33036078,2018-09-30,2018-09-30,c17,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRhL2U3LzMwLzQ0ZDYtNDVjZi1hZmZmLTEwZDdhZWE4MzA1Nw.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzZiLzJkLzU2LzM0NzMtNGQwNy1iNTgyLTVjZDUwYzJiZTI1Nw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzA0Lzk1LzBjL2UyNDAtNGUzOC04NzMxLWZmODZmNjYzN2JiNw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2019-01-11,2019-01-11,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26645600,indberetninger-20180424,2.5955422,33036078.0,AWi-VxL3et7j816D395e,2019-02-05T15:47:42.008Z,2019-02-05T15:46:42.975Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-AY-57-TT,2019-02-05T15:46:43.641Z,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,
33036078,2018-09-30,2018-09-30,c18,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRhL2U3LzMwLzQ0ZDYtNDVjZi1hZmZmLTEwZDdhZWE4MzA1Nw.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzZiLzJkLzU2LzM0NzMtNGQwNy1iNTgyLTVjZDUwYzJiZTI1Nw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzA0Lzk1LzBjL2UyNDAtNGUzOC04NzMxLWZmODZmNjYzN2JiNw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2019-01-11,2019-01-11,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26645600,indberetninger-20180424,2.5955422,33036078.0,AWi-VxL3et7j816D395e,2019-02-05T15:47:42.008Z,2019-02-05T15:46:42.975Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-AY-57-TT,2019-02-05T15:46:43.641Z,,,,,,30647.0,,,,,,,,,,,,,,,,,,,,,
33036078,2018-09-30,2018-09-30,c19,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRhL2U3LzMwLzQ0ZDYtNDVjZi1hZmZmLTEwZDdhZWE4MzA1Nw.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzZiLzJkLzU2LzM0NzMtNGQwNy1iNTgyLTVjZDUwYzJiZTI1Nw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzA0Lzk1LzBjL2UyNDAtNGUzOC04NzMxLWZmODZmNjYzN2JiNw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2019-01-11,2019-01-11,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26645600,indberetninger-20180424,2.5955422,33036078.0,AWi-VxL3et7j816D395e,2019-02-05T15:47:42.008Z,2019-02-05T15:46:42.975Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-AY-57-TT,2019-02-05T15:46:43.641Z,,,,,,120000.0,,,,,,,,,,,,,,,,,,,,,
33036078,2018-09-30,2018-09-30,c9,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRhL2U3LzMwLzQ0ZDYtNDVjZi1hZmZmLTEwZDdhZWE4MzA1Nw.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzZiLzJkLzU2LzM0NzMtNGQwNy1iNTgyLTVjZDUwYzJiZTI1Nw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzA0Lzk1LzBjL2UyNDAtNGUzOC04NzMxLWZmODZmNjYzN2JiNw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2019-01-11,2019-01-11,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26645600,indberetninger-20180424,2.5955422,33036078.0,AWi-VxL3et7j816D395e,2019-02-05T15:47:42.008Z,2019-02-05T15:46:42.975Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-AY-57-TT,2019-02-05T15:46:43.641Z,312762.0,183365.0,80000.0,275697.0,10425.0,230647.0,37065.0,19430.0,312762.0,76910.0,19430.0,37065.0,27559.0,37338.0,37065.0,120000.0,5205.0,5205.0,30647.0,0.0,76910.0,72902.0,49351.0,25139.0,,,
