entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
33364326,2014-10-01,2015-09-30,c475,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,,-3527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33364326,2015-09-30,2015-09-30,c253,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,93250.0,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,309453.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,,,,,,,,,,402703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33364326,2015-09-30,2015-09-30,c4,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,406275.0,,,,,,,,,402703.0,411294.0,1400.0,125000.0,8591.0,7191.0,411294.0,5019.0,402703.0,402703.0,1019.0,49900.0,93250.0,138125.0,5019.0,7191.0,4000.0,,,,,,,,,,,,,,,
33364326,2015-09-30,2015-09-30,c452,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33364326,2015-09-30,2015-09-30,c470,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,93250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33364326,2015-09-30,2015-09-30,c476,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,138125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33364326,2015-10-01,2015-10-01,c181,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33364326,2015-10-01,2015-10-01,c193,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,93250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33364326,2015-10-01,2015-10-01,c199,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,138125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33364326,2015-10-01,2015-10-01,c248,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,93250.0,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,309453.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33364326,2015-10-01,2016-09-30,c1,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,,96638.0,,,-4650.0,100266.0,95616.0,-4650.0,-1022.0,,,,,,,,,,,,,,,,,,Danmark,aalborg@kvistjensen.dk,,,,,,,,,,,,,
