entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherOperatingExpenses,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,DevelopmentProjectsInProgressAndPrepaymentsForIntangibleAssets,Equity,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherProvisions,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForDevelopmentExpenditure,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToIntangibleAssets,AmortisationOfIntangibleAssets,NameAndSurnameOfMemberOfExecutiveBoard
33509758,2018-01-01,2018-01-01,c326,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzAwLzkwL2VjL2EzM2MtNGRmNS1hMzhiLTAzODI2MWVhNzk0YQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY5LzU5LzM4LzIwMDYtNDg0YS05ZGYzLTU5MjBjMDkxY2QyNA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i SoftLogic ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-07-09,2011-02-23,2019-07-09,,Statsautoriseret revisor,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SoftLogic ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Horsens,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2018-12-31,2018-01-01,-966553.0,true,2019-07-09,Vejle,,urn:ofk:oid:27670972,indberetninger-20180424,2.5118406,33509758.0,AWvbo6WmIXJRhhXBL4gp,2019-07-10T11:28:26.995Z,2019-07-10T11:27:42.938Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-49-GB,2019-07-10T11:27:43.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,210000.0,300000.0,,,,,,,
33509758,2018-01-01,2018-01-01,c374,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzAwLzkwL2VjL2EzM2MtNGRmNS1hMzhiLTAzODI2MWVhNzk0YQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY5LzU5LzM4LzIwMDYtNDg0YS05ZGYzLTU5MjBjMDkxY2QyNA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i SoftLogic ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-07-09,2011-02-23,2019-07-09,,Statsautoriseret revisor,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SoftLogic ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Horsens,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2018-12-31,2018-01-01,-966553.0,true,2019-07-09,Vejle,,urn:ofk:oid:27670972,indberetninger-20180424,2.5118406,33509758.0,AWvbo6WmIXJRhhXBL4gp,2019-07-10T11:28:26.995Z,2019-07-10T11:27:42.938Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-49-GB,2019-07-10T11:27:43.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
33509758,2018-01-01,2018-01-01,c584,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzAwLzkwL2VjL2EzM2MtNGRmNS1hMzhiLTAzODI2MWVhNzk0YQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY5LzU5LzM4LzIwMDYtNDg0YS05ZGYzLTU5MjBjMDkxY2QyNA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i SoftLogic ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-07-09,2011-02-23,2019-07-09,,Statsautoriseret revisor,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SoftLogic ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Horsens,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2018-12-31,2018-01-01,-966553.0,true,2019-07-09,Vejle,,urn:ofk:oid:27670972,indberetninger-20180424,2.5118406,33509758.0,AWvbo6WmIXJRhhXBL4gp,2019-07-10T11:28:26.995Z,2019-07-10T11:27:42.938Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-49-GB,2019-07-10T11:27:43.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711862.0,119646.0,,,,,
33509758,2018-01-01,2018-12-31,c174,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzAwLzkwL2VjL2EzM2MtNGRmNS1hMzhiLTAzODI2MWVhNzk0YQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY5LzU5LzM4LzIwMDYtNDg0YS05ZGYzLTU5MjBjMDkxY2QyNA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i SoftLogic ApS,139964.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",31240.0,2019-07-09,2011-02-23,2019-07-09,30000.0,Statsautoriseret revisor,-600000.0,12748.0,-17878.0,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SoftLogic ApS.,-966553.0,Ãrsrapport,15984.0,145512.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,44058.0,145512.0,28074.0,270000.0,961423.0,Horsens,2017-01-01,2017-12-31,-387628.0,-216424.0,-317878.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2018-12-31,2018-01-01,-966553.0,true,2019-07-09,Vejle,171204.0,urn:ofk:oid:27670972,indberetninger-20180424,2.5118406,33509758.0,AWvbo6WmIXJRhhXBL4gp,2019-07-10T11:28:26.995Z,2019-07-10T11:27:42.938Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-49-GB,2019-07-10T11:27:43.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,,,
33509758,2018-01-01,2018-12-31,c213,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzAwLzkwL2VjL2EzM2MtNGRmNS1hMzhiLTAzODI2MWVhNzk0YQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY5LzU5LzM4LzIwMDYtNDg0YS05ZGYzLTU5MjBjMDkxY2QyNA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i SoftLogic ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-07-09,2011-02-23,2019-07-09,,Statsautoriseret revisor,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SoftLogic ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Horsens,2017-01-01,2017-12-31,458925.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2018-12-31,2018-01-01,-966553.0,true,2019-07-09,Vejle,,urn:ofk:oid:27670972,indberetninger-20180424,2.5118406,33509758.0,AWvbo6WmIXJRhhXBL4gp,2019-07-10T11:28:26.995Z,2019-07-10T11:27:42.938Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-49-GB,2019-07-10T11:27:43.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33509758,2018-01-01,2018-12-31,c215,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzAwLzkwL2VjL2EzM2MtNGRmNS1hMzhiLTAzODI2MWVhNzk0YQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY5LzU5LzM4LzIwMDYtNDg0YS05ZGYzLTU5MjBjMDkxY2QyNA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i SoftLogic ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-07-09,2011-02-23,2019-07-09,,Statsautoriseret revisor,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SoftLogic ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Horsens,2017-01-01,2017-12-31,-966553.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2018-12-31,2018-01-01,-966553.0,true,2019-07-09,Vejle,,urn:ofk:oid:27670972,indberetninger-20180424,2.5118406,33509758.0,AWvbo6WmIXJRhhXBL4gp,2019-07-10T11:28:26.995Z,2019-07-10T11:27:42.938Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-49-GB,2019-07-10T11:27:43.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33509758,2018-01-01,2018-12-31,c217,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzAwLzkwL2VjL2EzM2MtNGRmNS1hMzhiLTAzODI2MWVhNzk0YQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY5LzU5LzM4LzIwMDYtNDg0YS05ZGYzLTU5MjBjMDkxY2QyNA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i SoftLogic ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-07-09,2011-02-23,2019-07-09,,Statsautoriseret revisor,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SoftLogic ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Horsens,2017-01-01,2017-12-31,120000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2018-12-31,2018-01-01,-966553.0,true,2019-07-09,Vejle,,urn:ofk:oid:27670972,indberetninger-20180424,2.5118406,33509758.0,AWvbo6WmIXJRhhXBL4gp,2019-07-10T11:28:26.995Z,2019-07-10T11:27:42.938Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-49-GB,2019-07-10T11:27:43.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33509758,2018-01-01,2018-12-31,c233,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzAwLzkwL2VjL2EzM2MtNGRmNS1hMzhiLTAzODI2MWVhNzk0YQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY5LzU5LzM4LzIwMDYtNDg0YS05ZGYzLTU5MjBjMDkxY2QyNA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i SoftLogic ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-07-09,2011-02-23,2019-07-09,,Statsautoriseret revisor,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SoftLogic ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Horsens,2017-01-01,2017-12-31,-966553.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2018-12-31,2018-01-01,-966553.0,true,2019-07-09,Vejle,,urn:ofk:oid:27670972,indberetninger-20180424,2.5118406,33509758.0,AWvbo6WmIXJRhhXBL4gp,2019-07-10T11:28:26.995Z,2019-07-10T11:27:42.938Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-49-GB,2019-07-10T11:27:43.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33509758,2018-01-01,2018-12-31,c248,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzAwLzkwL2VjL2EzM2MtNGRmNS1hMzhiLTAzODI2MWVhNzk0YQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY5LzU5LzM4LzIwMDYtNDg0YS05ZGYzLTU5MjBjMDkxY2QyNA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i SoftLogic ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-07-09,2011-02-23,2019-07-09,,Statsautoriseret revisor,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SoftLogic ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Horsens,2017-01-01,2017-12-31,458925.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2018-12-31,2018-01-01,-966553.0,true,2019-07-09,Vejle,,urn:ofk:oid:27670972,indberetninger-20180424,2.5118406,33509758.0,AWvbo6WmIXJRhhXBL4gp,2019-07-10T11:28:26.995Z,2019-07-10T11:27:42.938Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-49-GB,2019-07-10T11:27:43.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33509758,2018-01-01,2018-12-31,c254,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzAwLzkwL2VjL2EzM2MtNGRmNS1hMzhiLTAzODI2MWVhNzk0YQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY5LzU5LzM4LzIwMDYtNDg0YS05ZGYzLTU5MjBjMDkxY2QyNA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i SoftLogic ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-07-09,2011-02-23,2019-07-09,,Statsautoriseret revisor,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SoftLogic ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Horsens,2017-01-01,2017-12-31,120000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2018-12-31,2018-01-01,-966553.0,true,2019-07-09,Vejle,,urn:ofk:oid:27670972,indberetninger-20180424,2.5118406,33509758.0,AWvbo6WmIXJRhhXBL4gp,2019-07-10T11:28:26.995Z,2019-07-10T11:27:42.938Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-49-GB,2019-07-10T11:27:43.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33509758,2018-01-01,2018-12-31,c307,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzAwLzkwL2VjL2EzM2MtNGRmNS1hMzhiLTAzODI2MWVhNzk0YQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY5LzU5LzM4LzIwMDYtNDg0YS05ZGYzLTU5MjBjMDkxY2QyNA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i SoftLogic ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-07-09,2011-02-23,2019-07-09,,Statsautoriseret revisor,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SoftLogic ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Horsens,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2018-12-31,2018-01-01,-966553.0,true,2019-07-09,Vejle,,urn:ofk:oid:27670972,indberetninger-20180424,2.5118406,33509758.0,AWvbo6WmIXJRhhXBL4gp,2019-07-10T11:28:26.995Z,2019-07-10T11:27:42.938Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-49-GB,2019-07-10T11:27:43.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,
