entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialInstitutionPostcodeAndTown,AddressOfFinancialInstitutionStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfAuditorsReportOnAuditedFinancialStatements,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditorAppointedToPerformAudit,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfCompilationOfAuditorsReportOnAuditedFinancialStatements,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermReceivablesFromAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PayablesToShareholdersAndManagement,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,RevaluationReserve,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,IdentificationNumberCvrOfAuditFirmAppointedToPerformAudit,NameAndSurnameOfAuditorAppointedToPerformAudit,NameOfAuditFirmAppointedToPerformAudit
84967351,2012-07-01,2013-06-30,ID_15,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8vcGRmcy84NDk2NzM1MTtBL1MxMTE0NDI7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8veGJybHMvWC1BRjJBRTc1RS0yMDEzMTIxMF8xMTMwMzdfODM1.xml,"Padborg, 6330",Kilen 1,"Padborg, 6330","FrÃ¸slev, Lejrvej 8","6200, Aabenraa",NÃ¦stmark 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-09-06,1974-12-30,2013-11-30,,Registreret revisor,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,Henrik Eddau Kock,Vibeke Kock,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension, registreret revisionsaktieselskab",,,,Aabenraa,-788267.0,,,"0, Padborg",2013-06-30,2012-07-01,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,urn:ofk:oid:17197895,indberetninger-20180424,2.5124211,84967351.0,,2018-04-01T23:57:50.979Z,2013-12-10T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.239,2013-12-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84967351,2012-07-01,2013-06-30,ID_17,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8vcGRmcy84NDk2NzM1MTtBL1MxMTE0NDI7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8veGJybHMvWC1BRjJBRTc1RS0yMDEzMTIxMF8xMTMwMzdfODM1.xml,"Padborg, 6330",Kilen 1,"Padborg, 6330","FrÃ¸slev, Lejrvej 8","6200, Aabenraa",NÃ¦stmark 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-09-06,1974-12-30,2013-11-30,,Registreret revisor,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,Henrik Eddau Kock,Vibeke Kock,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension, registreret revisionsaktieselskab",,,,Aabenraa,-788267.0,,,"0, Padborg",2013-06-30,2012-07-01,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,urn:ofk:oid:17197895,indberetninger-20180424,2.5124211,84967351.0,,2018-04-01T23:57:50.979Z,2013-12-10T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.239,2013-12-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84967351,2012-07-01,2013-06-30,ID_2,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8vcGRmcy84NDk2NzM1MTtBL1MxMTE0NDI7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8veGJybHMvWC1BRjJBRTc1RS0yMDEzMTIxMF8xMTMwMzdfODM1.xml,"Padborg, 6330",Kilen 1,"Padborg, 6330","FrÃ¸slev, Lejrvej 8","6200, Aabenraa",NÃ¦stmark 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-09-06,1974-12-30,2013-11-30,,Registreret revisor,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,Henrik Eddau Kock,Vibeke Kock,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension, registreret revisionsaktieselskab",,,,Aabenraa,,,,"0, Padborg",2013-06-30,2012-07-01,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,urn:ofk:oid:17197895,indberetninger-20180424,2.5124211,84967351.0,,2018-04-01T23:57:50.979Z,2013-12-10T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.239,2013-12-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrik Eddau Kock,Bestyrelsesmedlem,,,
84967351,2012-07-01,2013-06-30,ID_21,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8vcGRmcy84NDk2NzM1MTtBL1MxMTE0NDI7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8veGJybHMvWC1BRjJBRTc1RS0yMDEzMTIxMF8xMTMwMzdfODM1.xml,"Padborg, 6330",Kilen 1,"Padborg, 6330","FrÃ¸slev, Lejrvej 8","6200, Aabenraa",NÃ¦stmark 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-09-06,1974-12-30,2013-11-30,,Registreret revisor,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,Henrik Eddau Kock,Vibeke Kock,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension, registreret revisionsaktieselskab",,,,Aabenraa,,,,"0, Padborg",2013-06-30,2012-07-01,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,urn:ofk:oid:17197895,indberetninger-20180424,2.5124211,84967351.0,,2018-04-01T23:57:50.979Z,2013-12-10T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.239,2013-12-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84967351,2012-07-01,2013-06-30,ID_22,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8vcGRmcy84NDk2NzM1MTtBL1MxMTE0NDI7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8veGJybHMvWC1BRjJBRTc1RS0yMDEzMTIxMF8xMTMwMzdfODM1.xml,"Padborg, 6330",Kilen 1,"Padborg, 6330","FrÃ¸slev, Lejrvej 8","6200, Aabenraa",NÃ¦stmark 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-09-06,1974-12-30,2013-11-30,,Registreret revisor,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,Henrik Eddau Kock,Vibeke Kock,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension, registreret revisionsaktieselskab",,,,Aabenraa,,,,"0, Padborg",2013-06-30,2012-07-01,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,urn:ofk:oid:17197895,indberetninger-20180424,2.5124211,84967351.0,,2018-04-01T23:57:50.979Z,2013-12-10T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.239,2013-12-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84967351,2012-07-01,2013-06-30,ID_23,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8vcGRmcy84NDk2NzM1MTtBL1MxMTE0NDI7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8veGJybHMvWC1BRjJBRTc1RS0yMDEzMTIxMF8xMTMwMzdfODM1.xml,"Padborg, 6330",Kilen 1,"Padborg, 6330","FrÃ¸slev, Lejrvej 8","6200, Aabenraa",NÃ¦stmark 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-09-06,1974-12-30,2013-11-30,,Registreret revisor,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,Henrik Eddau Kock,Vibeke Kock,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension, registreret revisionsaktieselskab",,,,Aabenraa,,,,"0, Padborg",2013-06-30,2012-07-01,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,urn:ofk:oid:17197895,indberetninger-20180424,2.5124211,84967351.0,,2018-04-01T23:57:50.979Z,2013-12-10T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.239,2013-12-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84967351,2012-07-01,2013-06-30,ID_3,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8vcGRmcy84NDk2NzM1MTtBL1MxMTE0NDI7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8veGJybHMvWC1BRjJBRTc1RS0yMDEzMTIxMF8xMTMwMzdfODM1.xml,"Padborg, 6330",Kilen 1,"Padborg, 6330","FrÃ¸slev, Lejrvej 8","6200, Aabenraa",NÃ¦stmark 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-09-06,1974-12-30,2013-11-30,,Registreret revisor,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,Henrik Eddau Kock,Vibeke Kock,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension, registreret revisionsaktieselskab",,,,Aabenraa,,,,"0, Padborg",2013-06-30,2012-07-01,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,urn:ofk:oid:17197895,indberetninger-20180424,2.5124211,84967351.0,,2018-04-01T23:57:50.979Z,2013-12-10T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.239,2013-12-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maria D. Kock,Bestyrelsesformand,,,
84967351,2012-07-01,2013-06-30,ID_4,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8vcGRmcy84NDk2NzM1MTtBL1MxMTE0NDI7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8veGJybHMvWC1BRjJBRTc1RS0yMDEzMTIxMF8xMTMwMzdfODM1.xml,"Padborg, 6330",Kilen 1,"Padborg, 6330","FrÃ¸slev, Lejrvej 8","6200, Aabenraa",NÃ¦stmark 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-09-06,1974-12-30,2013-11-30,,Registreret revisor,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,Henrik Eddau Kock,Vibeke Kock,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension, registreret revisionsaktieselskab",,,,Aabenraa,,,,"0, Padborg",2013-06-30,2012-07-01,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,urn:ofk:oid:17197895,indberetninger-20180424,2.5124211,84967351.0,,2018-04-01T23:57:50.979Z,2013-12-10T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.239,2013-12-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vibeke Kock,Administrerende direktÃ¸r/Bestyrelsesmedlem,,,
84967351,2012-07-01,2013-06-30,ID_5,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8vcGRmcy84NDk2NzM1MTtBL1MxMTE0NDI7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8veGJybHMvWC1BRjJBRTc1RS0yMDEzMTIxMF8xMTMwMzdfODM1.xml,"Padborg, 6330",Kilen 1,"Padborg, 6330","FrÃ¸slev, Lejrvej 8","6200, Aabenraa",NÃ¦stmark 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-09-06,1974-12-30,2013-11-30,,Registreret revisor,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,Henrik Eddau Kock,Vibeke Kock,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension, registreret revisionsaktieselskab",,,,Aabenraa,,,,"0, Padborg",2013-06-30,2012-07-01,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,urn:ofk:oid:17197895,indberetninger-20180424,2.5124211,84967351.0,,2018-04-01T23:57:50.979Z,2013-12-10T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.239,2013-12-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84967351,2012-07-01,2013-06-30,ID_6,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8vcGRmcy84NDk2NzM1MTtBL1MxMTE0NDI7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8veGJybHMvWC1BRjJBRTc1RS0yMDEzMTIxMF8xMTMwMzdfODM1.xml,"Padborg, 6330",Kilen 1,"Padborg, 6330","FrÃ¸slev, Lejrvej 8","6200, Aabenraa",NÃ¦stmark 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-09-06,1974-12-30,2013-11-30,,Registreret revisor,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,Henrik Eddau Kock,Vibeke Kock,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension, registreret revisionsaktieselskab",,,,Aabenraa,,,,"0, Padborg",2013-06-30,2012-07-01,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,urn:ofk:oid:17197895,indberetninger-20180424,2.5124211,84967351.0,,2018-04-01T23:57:50.979Z,2013-12-10T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.239,2013-12-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26632315.0,"Allan SÃ¸berg, HD(R)","Intension, registreret revisionsaktieselskab"
84967351,2012-07-01,2013-06-30,ID_7,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8vcGRmcy84NDk2NzM1MTtBL1MxMTE0NDI7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8veGJybHMvWC1BRjJBRTc1RS0yMDEzMTIxMF8xMTMwMzdfODM1.xml,"Padborg, 6330",Kilen 1,"Padborg, 6330","FrÃ¸slev, Lejrvej 8","6200, Aabenraa",NÃ¦stmark 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-09-06,1974-12-30,2013-11-30,,Registreret revisor,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,Henrik Eddau Kock,Vibeke Kock,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension, registreret revisionsaktieselskab",,,,Aabenraa,,,,"0, Padborg",2013-06-30,2012-07-01,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,urn:ofk:oid:17197895,indberetninger-20180424,2.5124211,84967351.0,,2018-04-01T23:57:50.979Z,2013-12-10T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.239,2013-12-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26632315.0,"Torben Eskildsen, cand. merc. aud.","Intension, registreret revisionsaktieselskab"
84967351,2012-07-01,2013-06-30,ID_8,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8vcGRmcy84NDk2NzM1MTtBL1MxMTE0NDI7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8veGJybHMvWC1BRjJBRTc1RS0yMDEzMTIxMF8xMTMwMzdfODM1.xml,"Padborg, 6330",Kilen 1,"Padborg, 6330","FrÃ¸slev, Lejrvej 8","6200, Aabenraa",NÃ¦stmark 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-09-06,1974-12-30,2013-11-30,,Registreret revisor,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,Henrik Eddau Kock,Vibeke Kock,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension, registreret revisionsaktieselskab",,,,Aabenraa,,,,"0, Padborg",2013-06-30,2012-07-01,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,urn:ofk:oid:17197895,indberetninger-20180424,2.5124211,84967351.0,,2018-04-01T23:57:50.979Z,2013-12-10T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.239,2013-12-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84967351,2012-07-01,2013-06-30,ID_9,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8vcGRmcy84NDk2NzM1MTtBL1MxMTE0NDI7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8veGJybHMvWC1BRjJBRTc1RS0yMDEzMTIxMF8xMTMwMzdfODM1.xml,"Padborg, 6330",Kilen 1,"Padborg, 6330","FrÃ¸slev, Lejrvej 8","6200, Aabenraa",NÃ¦stmark 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-09-06,1974-12-30,2013-11-30,,Registreret revisor,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,Henrik Eddau Kock,Vibeke Kock,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension, registreret revisionsaktieselskab",,,,Aabenraa,,,,"0, Padborg",2013-06-30,2012-07-01,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,urn:ofk:oid:17197895,indberetninger-20180424,2.5124211,84967351.0,,2018-04-01T23:57:50.979Z,2013-12-10T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.239,2013-12-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84967351,2013-06-30,2013-06-30,ID_19,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8vcGRmcy84NDk2NzM1MTtBL1MxMTE0NDI7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/15376948/Y3ZyLmRrOi8veGJybHMvWC1BRjJBRTc1RS0yMDEzMTIxMF8xMTMwMzdfODM1.xml,"Padborg, 6330",Kilen 1,"Padborg, 6330","FrÃ¸slev, Lejrvej 8","6200, Aabenraa",NÃ¦stmark 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2013-09-06,1974-12-30,2013-11-30,,Registreret revisor,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,Henrik Eddau Kock,Vibeke Kock,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension, registreret revisionsaktieselskab",,,,Aabenraa,,,,"0, Padborg",2013-06-30,2012-07-01,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,urn:ofk:oid:17197895,indberetninger-20180424,2.5124211,84967351.0,,2018-04-01T23:57:50.979Z,2013-12-10T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-278.239,2013-12-10T23:00:00.000Z,11461426.0,62723.0,-1000000.0,500695.0,-5280676.0,9441887.0,75845.0,-11461426.0,-5762841.0,995629.0,0.0,-5300696.0,0.0,666589.0,10960731.0,329040.0,-111947.0,425343.0,-5300696.0,447370.0,9965102.0,-417909.0,-417909.0,4229824.0,-8510500.0,0.0,-462145.0,437972.0,-350198.0,12629.0,,,,,
