entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PayablesToShareholdersAndManagement,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
84967351,2014-07-01,2015-06-30,ID_19,,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U0LzI4L2E4LzUyMjEtNGE4OS1iNzNmLWQ4OTBhNDQ0M2EzNw.pdf,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2IzL2I4LzA2LzBkMGEtNDg2ZS05MWQzLTBjYmYwMGVmZWVmMA.xml,"6200, Aabenraa",NÃ¦stmark 25,"Til den daglige ledelse i Nikosped A/S, International Spedition og Transport",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-09-17,1974-12-30,2015-11-13,,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Eskildsen,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension,Statsautoriseret revisionsaktieselskab","Padborg, den 17. september 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Padborg, 0",2015-06-30,2014-07-01,2015-09-17,Aabenraa,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21773549,indberetninger-20180424,2.5097342,84967351.0,,2018-03-30T21:22:35.356Z,2015-12-11T10:38:14.395Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-59-PE,2015-12-11T10:38:14.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84967351,2014-07-01,2015-06-30,ID_2,,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U0LzI4L2E4LzUyMjEtNGE4OS1iNzNmLWQ4OTBhNDQ0M2EzNw.pdf,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2IzL2I4LzA2LzBkMGEtNDg2ZS05MWQzLTBjYmYwMGVmZWVmMA.xml,"6200, Aabenraa",NÃ¦stmark 25,"Til den daglige ledelse i Nikosped A/S, International Spedition og Transport",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-09-17,1974-12-30,2015-11-13,,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Eskildsen,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension,Statsautoriseret revisionsaktieselskab","Padborg, den 17. september 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Padborg, 0",2015-06-30,2014-07-01,2015-09-17,Aabenraa,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21773549,indberetninger-20180424,2.5097342,84967351.0,,2018-03-30T21:22:35.356Z,2015-12-11T10:38:14.395Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-59-PE,2015-12-11T10:38:14.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,Henrik Eddau Kock,Bestyrelsesmedlem,
84967351,2014-07-01,2015-06-30,ID_20,,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U0LzI4L2E4LzUyMjEtNGE4OS1iNzNmLWQ4OTBhNDQ0M2EzNw.pdf,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2IzL2I4LzA2LzBkMGEtNDg2ZS05MWQzLTBjYmYwMGVmZWVmMA.xml,"6200, Aabenraa",NÃ¦stmark 25,"Til den daglige ledelse i Nikosped A/S, International Spedition og Transport",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-09-17,1974-12-30,2015-11-13,,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Eskildsen,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension,Statsautoriseret revisionsaktieselskab","Padborg, den 17. september 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Padborg, 0",2015-06-30,2014-07-01,2015-09-17,Aabenraa,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21773549,indberetninger-20180424,2.5097342,84967351.0,,2018-03-30T21:22:35.356Z,2015-12-11T10:38:14.395Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-59-PE,2015-12-11T10:38:14.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84967351,2014-07-01,2015-06-30,ID_21,,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U0LzI4L2E4LzUyMjEtNGE4OS1iNzNmLWQ4OTBhNDQ0M2EzNw.pdf,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2IzL2I4LzA2LzBkMGEtNDg2ZS05MWQzLTBjYmYwMGVmZWVmMA.xml,"6200, Aabenraa",NÃ¦stmark 25,"Til den daglige ledelse i Nikosped A/S, International Spedition og Transport",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-09-17,1974-12-30,2015-11-13,,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Eskildsen,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension,Statsautoriseret revisionsaktieselskab","Padborg, den 17. september 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Padborg, 0",2015-06-30,2014-07-01,2015-09-17,Aabenraa,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21773549,indberetninger-20180424,2.5097342,84967351.0,,2018-03-30T21:22:35.356Z,2015-12-11T10:38:14.395Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-59-PE,2015-12-11T10:38:14.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84967351,2014-07-01,2015-06-30,ID_22,,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U0LzI4L2E4LzUyMjEtNGE4OS1iNzNmLWQ4OTBhNDQ0M2EzNw.pdf,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2IzL2I4LzA2LzBkMGEtNDg2ZS05MWQzLTBjYmYwMGVmZWVmMA.xml,"6200, Aabenraa",NÃ¦stmark 25,"Til den daglige ledelse i Nikosped A/S, International Spedition og Transport",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-09-17,1974-12-30,2015-11-13,,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Eskildsen,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension,Statsautoriseret revisionsaktieselskab","Padborg, den 17. september 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Padborg, 0",2015-06-30,2014-07-01,2015-09-17,Aabenraa,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21773549,indberetninger-20180424,2.5097342,84967351.0,,2018-03-30T21:22:35.356Z,2015-12-11T10:38:14.395Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-59-PE,2015-12-11T10:38:14.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84967351,2014-07-01,2015-06-30,ID_3,,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U0LzI4L2E4LzUyMjEtNGE4OS1iNzNmLWQ4OTBhNDQ0M2EzNw.pdf,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2IzL2I4LzA2LzBkMGEtNDg2ZS05MWQzLTBjYmYwMGVmZWVmMA.xml,"6200, Aabenraa",NÃ¦stmark 25,"Til den daglige ledelse i Nikosped A/S, International Spedition og Transport",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-09-17,1974-12-30,2015-11-13,,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Eskildsen,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension,Statsautoriseret revisionsaktieselskab","Padborg, den 17. september 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Padborg, 0",2015-06-30,2014-07-01,2015-09-17,Aabenraa,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21773549,indberetninger-20180424,2.5097342,84967351.0,,2018-03-30T21:22:35.356Z,2015-12-11T10:38:14.395Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-59-PE,2015-12-11T10:38:14.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,Torben Eskildsen,Bestyrelsesmedlem,
84967351,2014-07-01,2015-06-30,ID_4,,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U0LzI4L2E4LzUyMjEtNGE4OS1iNzNmLWQ4OTBhNDQ0M2EzNw.pdf,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2IzL2I4LzA2LzBkMGEtNDg2ZS05MWQzLTBjYmYwMGVmZWVmMA.xml,"6200, Aabenraa",NÃ¦stmark 25,"Til den daglige ledelse i Nikosped A/S, International Spedition og Transport",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-09-17,1974-12-30,2015-11-13,,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Eskildsen,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension,Statsautoriseret revisionsaktieselskab","Padborg, den 17. september 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Padborg, 0",2015-06-30,2014-07-01,2015-09-17,Aabenraa,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21773549,indberetninger-20180424,2.5097342,84967351.0,,2018-03-30T21:22:35.356Z,2015-12-11T10:38:14.395Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-59-PE,2015-12-11T10:38:14.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,Vibeke Kock,Administrerende direktÃ¸r/Bestyrelsesmedlem,
84967351,2014-07-01,2015-06-30,ID_5,,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U0LzI4L2E4LzUyMjEtNGE4OS1iNzNmLWQ4OTBhNDQ0M2EzNw.pdf,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2IzL2I4LzA2LzBkMGEtNDg2ZS05MWQzLTBjYmYwMGVmZWVmMA.xml,"6200, Aabenraa",NÃ¦stmark 25,"Til den daglige ledelse i Nikosped A/S, International Spedition og Transport",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-09-17,1974-12-30,2015-11-13,,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Eskildsen,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension,Statsautoriseret revisionsaktieselskab","Padborg, den 17. september 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Padborg, 0",2015-06-30,2014-07-01,2015-09-17,Aabenraa,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21773549,indberetninger-20180424,2.5097342,84967351.0,,2018-03-30T21:22:35.356Z,2015-12-11T10:38:14.395Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-59-PE,2015-12-11T10:38:14.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vibeke Kock
84967351,2014-07-01,2015-06-30,ID_6,,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U0LzI4L2E4LzUyMjEtNGE4OS1iNzNmLWQ4OTBhNDQ0M2EzNw.pdf,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2IzL2I4LzA2LzBkMGEtNDg2ZS05MWQzLTBjYmYwMGVmZWVmMA.xml,"6200, Aabenraa",NÃ¦stmark 25,"Til den daglige ledelse i Nikosped A/S, International Spedition og Transport",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-09-17,1974-12-30,2015-11-13,,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Eskildsen,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension,Statsautoriseret revisionsaktieselskab","Padborg, den 17. september 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Padborg, 0",2015-06-30,2014-07-01,2015-09-17,Aabenraa,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21773549,indberetninger-20180424,2.5097342,84967351.0,,2018-03-30T21:22:35.356Z,2015-12-11T10:38:14.395Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-59-PE,2015-12-11T10:38:14.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84967351,2014-07-01,2015-06-30,ID_7,,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U0LzI4L2E4LzUyMjEtNGE4OS1iNzNmLWQ4OTBhNDQ0M2EzNw.pdf,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2IzL2I4LzA2LzBkMGEtNDg2ZS05MWQzLTBjYmYwMGVmZWVmMA.xml,"6200, Aabenraa",NÃ¦stmark 25,"Til den daglige ledelse i Nikosped A/S, International Spedition og Transport",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-09-17,1974-12-30,2015-11-13,,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Eskildsen,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension,Statsautoriseret revisionsaktieselskab","Padborg, den 17. september 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Padborg, 0",2015-06-30,2014-07-01,2015-09-17,Aabenraa,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21773549,indberetninger-20180424,2.5097342,84967351.0,,2018-03-30T21:22:35.356Z,2015-12-11T10:38:14.395Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-59-PE,2015-12-11T10:38:14.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84967351,2014-07-01,2015-06-30,ID_8,,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U0LzI4L2E4LzUyMjEtNGE4OS1iNzNmLWQ4OTBhNDQ0M2EzNw.pdf,http://regnskaber.virk.dk/15376948/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2IzL2I4LzA2LzBkMGEtNDg2ZS05MWQzLTBjYmYwMGVmZWVmMA.xml,"6200, Aabenraa",NÃ¦stmark 25,"Til den daglige ledelse i Nikosped A/S, International Spedition og Transport",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-09-17,1974-12-30,2015-11-13,,,,84967351.0,26632315.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nikosped A/S, International Spedition og Transport.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Eskildsen,Jyske Bank,"Nikosped A/S, International Spedition og Transport","Intension,Statsautoriseret revisionsaktieselskab","Padborg, den 17. september 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Padborg, 0",2015-06-30,2014-07-01,2015-09-17,Aabenraa,,74 67 36 90,Administrerende direktÃ¸r/Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21773549,indberetninger-20180424,2.5097342,84967351.0,,2018-03-30T21:22:35.356Z,2015-12-11T10:38:14.395Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-59-PE,2015-12-11T10:38:14.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
