entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialInstitutionPostcodeAndTown,AddressOfFinancialInstitutionStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,RawMaterialsAndConsumables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables
entity identifier,2012-05-01,2013-04-30,ID_18,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1CREVBNEZENi0yMDEzMDkzMF8xMDAwNDFfMzY0.xml,"KÃ¸ge, 4600",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2012 - 30-04-2013.",2005-10-06,2013-09-29,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2012 - 30-04-2013 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2012 - 30-04-2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",,2013-04-30,2012-05-01,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132030,indberetninger-20180424,2.5124211,29135347.0,,2018-04-01T12:44:20.053Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-224.437,2013-09-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-05-01,2013-04-30,ID_19,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1CREVBNEZENi0yMDEzMDkzMF8xMDAwNDFfMzY0.xml,"KÃ¸ge, 4600",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2012 - 30-04-2013.",2005-10-06,2013-09-29,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2012 - 30-04-2013 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2012 - 30-04-2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",,2013-04-30,2012-05-01,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132030,indberetninger-20180424,2.5124211,29135347.0,,2018-04-01T12:44:20.053Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-224.437,2013-09-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-05-01,2013-04-30,ID_2,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1CREVBNEZENi0yMDEzMDkzMF8xMDAwNDFfMzY0.xml,"KÃ¸ge, 4600",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2012 - 30-04-2013.",2005-10-06,2013-09-29,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2012 - 30-04-2013 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2012 - 30-04-2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",,2013-04-30,2012-05-01,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132030,indberetninger-20180424,2.5124211,29135347.0,,2018-04-01T12:44:20.053Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-224.437,2013-09-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-05-01,2013-04-30,ID_3,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1CREVBNEZENi0yMDEzMDkzMF8xMDAwNDFfMzY0.xml,"KÃ¸ge, 4600",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2012 - 30-04-2013.",2005-10-06,2013-09-29,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2012 - 30-04-2013 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2012 - 30-04-2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",,2013-04-30,2012-05-01,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132030,indberetninger-20180424,2.5124211,29135347.0,,2018-04-01T12:44:20.053Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-224.437,2013-09-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-05-01,2013-04-30,ID_4,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1CREVBNEZENi0yMDEzMDkzMF8xMDAwNDFfMzY0.xml,"KÃ¸ge, 4600",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2012 - 30-04-2013.",2005-10-06,2013-09-29,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2012 - 30-04-2013 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2012 - 30-04-2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",,2013-04-30,2012-05-01,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132030,indberetninger-20180424,2.5124211,29135347.0,,2018-04-01T12:44:20.053Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-224.437,2013-09-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-05-01,2013-04-30,ID_5,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1CREVBNEZENi0yMDEzMDkzMF8xMDAwNDFfMzY0.xml,"KÃ¸ge, 4600",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2012 - 30-04-2013.",2005-10-06,2013-09-29,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2012 - 30-04-2013 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2012 - 30-04-2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",,2013-04-30,2012-05-01,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132030,indberetninger-20180424,2.5124211,29135347.0,,2018-04-01T12:44:20.053Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-224.437,2013-09-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-05-01,2013-04-30,ID_6,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1CREVBNEZENi0yMDEzMDkzMF8xMDAwNDFfMzY0.xml,"KÃ¸ge, 4600",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2012 - 30-04-2013.",2005-10-06,2013-09-29,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2012 - 30-04-2013 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2012 - 30-04-2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",,2013-04-30,2012-05-01,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132030,indberetninger-20180424,2.5124211,29135347.0,,2018-04-01T12:44:20.053Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-224.437,2013-09-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-05-01,2013-04-30,ID_7,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1CREVBNEZENi0yMDEzMDkzMF8xMDAwNDFfMzY0.xml,"KÃ¸ge, 4600",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2012 - 30-04-2013.",2005-10-06,2013-09-29,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2012 - 30-04-2013 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2012 - 30-04-2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",,2013-04-30,2012-05-01,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132030,indberetninger-20180424,2.5124211,29135347.0,,2018-04-01T12:44:20.053Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-224.437,2013-09-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-05-01,2013-04-30,ID_8,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1CREVBNEZENi0yMDEzMDkzMF8xMDAwNDFfMzY0.xml,"KÃ¸ge, 4600",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2012 - 30-04-2013.",2005-10-06,2013-09-29,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2012 - 30-04-2013 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2012 - 30-04-2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",19259.0,2013-04-30,2012-05-01,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132030,indberetninger-20180424,2.5124211,29135347.0,,2018-04-01T12:44:20.053Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-224.437,2013-09-30T22:00:00.000Z,20962.0,9831.0,12313.0,-25932.0,17174.0,30793.0,2085.0,,,,,,,,,,,,,,,,,,,,,
entity identifier,2013-04-30,2013-04-30,ID_16,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1CREVBNEZENi0yMDEzMDkzMF8xMDAwNDFfMzY0.xml,"KÃ¸ge, 4600",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2012 - 30-04-2013.",2005-10-06,2013-09-29,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2012 - 30-04-2013 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2012 - 30-04-2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",,2013-04-30,2012-05-01,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132030,indberetninger-20180424,2.5124211,29135347.0,,2018-04-01T12:44:20.053Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-224.437,2013-09-30T22:00:00.000Z,,,,,,,,422439.0,-125000.0,146810.0,15290.0,-197451.0,52404.0,52404.0,131520.0,-422439.0,-224988.0,223225.0,223225.0,275629.0,131520.0,-173931.0,101480.0,-139620.0,-224988.0,-79068.0,15290.0,-6300.0
