entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AuditorsReportOnFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ProposedDividend,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTaxReceivables
entity identifier,2011-10-01,2012-09-30,ID_18,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8vcGRmcy8zMzI0NzY0ODtBcFM0ODIwODg7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8veGJybHMvWC1GMkExMDI2MS0yMDEyMTIyOF8xMjI3MDJfNTM1.xml,"Gadbjerg, 7321",Rostrupvej 14,"7100, Vejle",Havnegade 5.2,Til kapitalejerne i Jungdal Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2010-10-15,2012-12-28,Registreret revisor,26273110.0,33247648.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2011 - 30. september 2012 for Jungdal Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jungdal Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Jensen,Steen Jungdal,Steen Jungdal,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Jungdal Holding ApS,Erhvervsrevisorerne i Vejle Aps,,2012-09-30,2011-10-01,2012-12-18,Vejle,DirektÃ¸r,urn:ofk:oid:13828093,indberetninger-20180424,2.5124211,33247648.0,,2018-04-02T15:08:16.495Z,2012-12-28T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-364.258,2012-12-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_19,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8vcGRmcy8zMzI0NzY0ODtBcFM0ODIwODg7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8veGJybHMvWC1GMkExMDI2MS0yMDEyMTIyOF8xMjI3MDJfNTM1.xml,"Gadbjerg, 7321",Rostrupvej 14,"7100, Vejle",Havnegade 5.2,Til kapitalejerne i Jungdal Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2010-10-15,2012-12-28,Registreret revisor,26273110.0,33247648.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2011 - 30. september 2012 for Jungdal Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jungdal Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Jensen,Steen Jungdal,Steen Jungdal,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Jungdal Holding ApS,Erhvervsrevisorerne i Vejle Aps,,2012-09-30,2011-10-01,2012-12-18,Vejle,DirektÃ¸r,urn:ofk:oid:13828093,indberetninger-20180424,2.5124211,33247648.0,,2018-04-02T15:08:16.495Z,2012-12-28T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-364.258,2012-12-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_2,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8vcGRmcy8zMzI0NzY0ODtBcFM0ODIwODg7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8veGJybHMvWC1GMkExMDI2MS0yMDEyMTIyOF8xMjI3MDJfNTM1.xml,"Gadbjerg, 7321",Rostrupvej 14,"7100, Vejle",Havnegade 5.2,Til kapitalejerne i Jungdal Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2010-10-15,2012-12-28,Registreret revisor,26273110.0,33247648.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2011 - 30. september 2012 for Jungdal Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jungdal Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Jensen,Steen Jungdal,Steen Jungdal,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Jungdal Holding ApS,Erhvervsrevisorerne i Vejle Aps,,2012-09-30,2011-10-01,2012-12-18,Vejle,DirektÃ¸r,urn:ofk:oid:13828093,indberetninger-20180424,2.5124211,33247648.0,,2018-04-02T15:08:16.495Z,2012-12-28T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-364.258,2012-12-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_3,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8vcGRmcy8zMzI0NzY0ODtBcFM0ODIwODg7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8veGJybHMvWC1GMkExMDI2MS0yMDEyMTIyOF8xMjI3MDJfNTM1.xml,"Gadbjerg, 7321",Rostrupvej 14,"7100, Vejle",Havnegade 5.2,Til kapitalejerne i Jungdal Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2010-10-15,2012-12-28,Registreret revisor,26273110.0,33247648.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2011 - 30. september 2012 for Jungdal Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jungdal Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Jensen,Steen Jungdal,Steen Jungdal,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Jungdal Holding ApS,Erhvervsrevisorerne i Vejle Aps,,2012-09-30,2011-10-01,2012-12-18,Vejle,DirektÃ¸r,urn:ofk:oid:13828093,indberetninger-20180424,2.5124211,33247648.0,,2018-04-02T15:08:16.495Z,2012-12-28T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-364.258,2012-12-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_4,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8vcGRmcy8zMzI0NzY0ODtBcFM0ODIwODg7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8veGJybHMvWC1GMkExMDI2MS0yMDEyMTIyOF8xMjI3MDJfNTM1.xml,"Gadbjerg, 7321",Rostrupvej 14,"7100, Vejle",Havnegade 5.2,Til kapitalejerne i Jungdal Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2010-10-15,2012-12-28,Registreret revisor,26273110.0,33247648.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2011 - 30. september 2012 for Jungdal Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jungdal Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Jensen,Steen Jungdal,Steen Jungdal,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Jungdal Holding ApS,Erhvervsrevisorerne i Vejle Aps,,2012-09-30,2011-10-01,2012-12-18,Vejle,DirektÃ¸r,urn:ofk:oid:13828093,indberetninger-20180424,2.5124211,33247648.0,,2018-04-02T15:08:16.495Z,2012-12-28T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-364.258,2012-12-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_5,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8vcGRmcy8zMzI0NzY0ODtBcFM0ODIwODg7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8veGJybHMvWC1GMkExMDI2MS0yMDEyMTIyOF8xMjI3MDJfNTM1.xml,"Gadbjerg, 7321",Rostrupvej 14,"7100, Vejle",Havnegade 5.2,Til kapitalejerne i Jungdal Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2010-10-15,2012-12-28,Registreret revisor,26273110.0,33247648.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2011 - 30. september 2012 for Jungdal Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jungdal Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Jensen,Steen Jungdal,Steen Jungdal,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Jungdal Holding ApS,Erhvervsrevisorerne i Vejle Aps,,2012-09-30,2011-10-01,2012-12-18,Vejle,DirektÃ¸r,urn:ofk:oid:13828093,indberetninger-20180424,2.5124211,33247648.0,,2018-04-02T15:08:16.495Z,2012-12-28T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-364.258,2012-12-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_6,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8vcGRmcy8zMzI0NzY0ODtBcFM0ODIwODg7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8veGJybHMvWC1GMkExMDI2MS0yMDEyMTIyOF8xMjI3MDJfNTM1.xml,"Gadbjerg, 7321",Rostrupvej 14,"7100, Vejle",Havnegade 5.2,Til kapitalejerne i Jungdal Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2010-10-15,2012-12-28,Registreret revisor,26273110.0,33247648.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2011 - 30. september 2012 for Jungdal Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jungdal Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Jensen,Steen Jungdal,Steen Jungdal,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Jungdal Holding ApS,Erhvervsrevisorerne i Vejle Aps,,2012-09-30,2011-10-01,2012-12-18,Vejle,DirektÃ¸r,urn:ofk:oid:13828093,indberetninger-20180424,2.5124211,33247648.0,,2018-04-02T15:08:16.495Z,2012-12-28T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-364.258,2012-12-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_7,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8vcGRmcy8zMzI0NzY0ODtBcFM0ODIwODg7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8veGJybHMvWC1GMkExMDI2MS0yMDEyMTIyOF8xMjI3MDJfNTM1.xml,"Gadbjerg, 7321",Rostrupvej 14,"7100, Vejle",Havnegade 5.2,Til kapitalejerne i Jungdal Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2010-10-15,2012-12-28,Registreret revisor,26273110.0,33247648.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2011 - 30. september 2012 for Jungdal Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jungdal Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Jensen,Steen Jungdal,Steen Jungdal,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Jungdal Holding ApS,Erhvervsrevisorerne i Vejle Aps,,2012-09-30,2011-10-01,2012-12-18,Vejle,DirektÃ¸r,urn:ofk:oid:13828093,indberetninger-20180424,2.5124211,33247648.0,,2018-04-02T15:08:16.495Z,2012-12-28T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-364.258,2012-12-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_8,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8vcGRmcy8zMzI0NzY0ODtBcFM0ODIwODg7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8veGJybHMvWC1GMkExMDI2MS0yMDEyMTIyOF8xMjI3MDJfNTM1.xml,"Gadbjerg, 7321",Rostrupvej 14,"7100, Vejle",Havnegade 5.2,Til kapitalejerne i Jungdal Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2010-10-15,2012-12-28,Registreret revisor,26273110.0,33247648.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2011 - 30. september 2012 for Jungdal Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jungdal Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Jensen,Steen Jungdal,Steen Jungdal,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Jungdal Holding ApS,Erhvervsrevisorerne i Vejle Aps,-299827.0,2012-09-30,2011-10-01,2012-12-18,Vejle,DirektÃ¸r,urn:ofk:oid:13828093,indberetninger-20180424,2.5124211,33247648.0,,2018-04-02T15:08:16.495Z,2012-12-28T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-364.258,2012-12-28T23:00:00.000Z,3750.0,-303799.0,1546.0,-298503.0,3750.0,-1324.0,,,,,,,,,,,,,,,
entity identifier,2012-09-30,2012-09-30,ID_16,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8vcGRmcy8zMzI0NzY0ODtBcFM0ODIwODg7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/84674233/Y3ZyLmRrOi8veGJybHMvWC1GMkExMDI2MS0yMDEyMTIyOF8xMjI3MDJfNTM1.xml,"Gadbjerg, 7321",Rostrupvej 14,"7100, Vejle",Havnegade 5.2,Til kapitalejerne i Jungdal Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2010-10-15,2012-12-28,Registreret revisor,26273110.0,33247648.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2011 - 30. september 2012 for Jungdal Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Jungdal Holding ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jens Jensen,Steen Jungdal,Steen Jungdal,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Jungdal Holding ApS,Erhvervsrevisorerne i Vejle Aps,,2012-09-30,2011-10-01,2012-12-18,Vejle,DirektÃ¸r,urn:ofk:oid:13828093,indberetninger-20180424,2.5124211,33247648.0,,2018-04-02T15:08:16.495Z,2012-12-28T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-364.258,2012-12-28T23:00:00.000Z,,,,,,,527058.0,-80000.0,2074.0,-383162.0,-527058.0,-143896.0,524984.0,524984.0,524984.0,-96600.0,-303162.0,-143896.0,-44296.0,2074.0,2074.0
