entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DepreciationOfPropertyPlantAndEquipment
30809106,2018-01-01,2018-12-31,c174,,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzgwLzFkL2JhL2ZkNzItNDZlMC1hYmEwLTI1ZjAzMWZjNzgzNA.pdf,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJmL2YxLzYzL2Q3NTUtNDZkYy1hZjQ4LWZjYmQ5ODkzZWY0ZA.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8A,Kolding Ãpark,Kolding,6000.0,"1, 1.",Kolding Ãpark,7000 Fredericia,ErritsÃ¸ MÃ¸llebanke 10,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i Winoto ApS,213.0,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",50378.0,2019-05-20,2007-08-27,2019-05-20,31239.0,Statsautoriseret revisor,482600.0,731985.0,20222670.0,30809106.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Winoto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Torben Jensen,Birger Karel Witalis,Sydbank,Szocska,Winoto ApS,BDO Statsautoriseret revisionsaktieselskab,39979.0,600.0,0.0,Fredericia,10174.0,2017-01-01,2017-12-31,166955.0,217546.0,218146.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,true,2019-05-20,Kolding,2404.0,50591.0,430043.0,urn:ofk:oid:27178384,indberetninger-20180424,2.5097403999999996,30809106.0,AWrVtbBZRYGX6_YTH1p4,2019-05-20T14:47:34.970Z,2019-05-20T14:46:54.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-10-NG,2019-05-20T14:46:55.010Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,
30809106,2018-01-01,2018-12-31,c213,,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzgwLzFkL2JhL2ZkNzItNDZlMC1hYmEwLTI1ZjAzMWZjNzgzNA.pdf,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJmL2YxLzYzL2Q3NTUtNDZkYy1hZjQ4LWZjYmQ5ODkzZWY0ZA.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8A,Kolding Ãpark,Kolding,6000.0,"1, 1.",Kolding Ãpark,7000 Fredericia,ErritsÃ¸ MÃ¸llebanke 10,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i Winoto ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-20,2007-08-27,2019-05-20,,Statsautoriseret revisor,,,20222670.0,30809106.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Winoto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Torben Jensen,Birger Karel Witalis,Sydbank,Szocska,Winoto ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,,2017-01-01,2017-12-31,86955.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,true,2019-05-20,Kolding,,,,urn:ofk:oid:27178384,indberetninger-20180424,2.5097403999999996,30809106.0,AWrVtbBZRYGX6_YTH1p4,2019-05-20T14:47:34.970Z,2019-05-20T14:46:54.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-10-NG,2019-05-20T14:46:55.010Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30809106,2018-01-01,2018-12-31,c217,,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzgwLzFkL2JhL2ZkNzItNDZlMC1hYmEwLTI1ZjAzMWZjNzgzNA.pdf,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJmL2YxLzYzL2Q3NTUtNDZkYy1hZjQ4LWZjYmQ5ODkzZWY0ZA.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8A,Kolding Ãpark,Kolding,6000.0,"1, 1.",Kolding Ãpark,7000 Fredericia,ErritsÃ¸ MÃ¸llebanke 10,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i Winoto ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-20,2007-08-27,2019-05-20,,Statsautoriseret revisor,,,20222670.0,30809106.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Winoto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Torben Jensen,Birger Karel Witalis,Sydbank,Szocska,Winoto ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,,2017-01-01,2017-12-31,80000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,true,2019-05-20,Kolding,,,,urn:ofk:oid:27178384,indberetninger-20180424,2.5097403999999996,30809106.0,AWrVtbBZRYGX6_YTH1p4,2019-05-20T14:47:34.970Z,2019-05-20T14:46:54.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-10-NG,2019-05-20T14:46:55.010Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30809106,2018-01-01,2018-12-31,c248,,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzgwLzFkL2JhL2ZkNzItNDZlMC1hYmEwLTI1ZjAzMWZjNzgzNA.pdf,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJmL2YxLzYzL2Q3NTUtNDZkYy1hZjQ4LWZjYmQ5ODkzZWY0ZA.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8A,Kolding Ãpark,Kolding,6000.0,"1, 1.",Kolding Ãpark,7000 Fredericia,ErritsÃ¸ MÃ¸llebanke 10,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i Winoto ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-20,2007-08-27,2019-05-20,,Statsautoriseret revisor,,,20222670.0,30809106.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Winoto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Torben Jensen,Birger Karel Witalis,Sydbank,Szocska,Winoto ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,,2017-01-01,2017-12-31,86955.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,true,2019-05-20,Kolding,,,,urn:ofk:oid:27178384,indberetninger-20180424,2.5097403999999996,30809106.0,AWrVtbBZRYGX6_YTH1p4,2019-05-20T14:47:34.970Z,2019-05-20T14:46:54.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-10-NG,2019-05-20T14:46:55.010Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30809106,2018-01-01,2018-12-31,c254,,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzgwLzFkL2JhL2ZkNzItNDZlMC1hYmEwLTI1ZjAzMWZjNzgzNA.pdf,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJmL2YxLzYzL2Q3NTUtNDZkYy1hZjQ4LWZjYmQ5ODkzZWY0ZA.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8A,Kolding Ãpark,Kolding,6000.0,"1, 1.",Kolding Ãpark,7000 Fredericia,ErritsÃ¸ MÃ¸llebanke 10,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i Winoto ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-20,2007-08-27,2019-05-20,,Statsautoriseret revisor,,,20222670.0,30809106.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Winoto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Torben Jensen,Birger Karel Witalis,Sydbank,Szocska,Winoto ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,,2017-01-01,2017-12-31,80000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,true,2019-05-20,Kolding,,,,urn:ofk:oid:27178384,indberetninger-20180424,2.5097403999999996,30809106.0,AWrVtbBZRYGX6_YTH1p4,2019-05-20T14:47:34.970Z,2019-05-20T14:46:54.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-10-NG,2019-05-20T14:46:55.010Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30809106,2018-01-01,2018-12-31,c307,,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzgwLzFkL2JhL2ZkNzItNDZlMC1hYmEwLTI1ZjAzMWZjNzgzNA.pdf,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJmL2YxLzYzL2Q3NTUtNDZkYy1hZjQ4LWZjYmQ5ODkzZWY0ZA.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8A,Kolding Ãpark,Kolding,6000.0,"1, 1.",Kolding Ãpark,7000 Fredericia,ErritsÃ¸ MÃ¸llebanke 10,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i Winoto ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-20,2007-08-27,2019-05-20,,Statsautoriseret revisor,,,20222670.0,30809106.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Winoto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Torben Jensen,Birger Karel Witalis,Sydbank,Szocska,Winoto ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,true,2019-05-20,Kolding,,,,urn:ofk:oid:27178384,indberetninger-20180424,2.5097403999999996,30809106.0,AWrVtbBZRYGX6_YTH1p4,2019-05-20T14:47:34.970Z,2019-05-20T14:46:54.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-10-NG,2019-05-20T14:46:55.010Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
30809106,2018-01-01,2018-12-31,c505,,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzgwLzFkL2JhL2ZkNzItNDZlMC1hYmEwLTI1ZjAzMWZjNzgzNA.pdf,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJmL2YxLzYzL2Q3NTUtNDZkYy1hZjQ4LWZjYmQ5ODkzZWY0ZA.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8A,Kolding Ãpark,Kolding,6000.0,"1, 1.",Kolding Ãpark,7000 Fredericia,ErritsÃ¸ MÃ¸llebanke 10,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i Winoto ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-20,2007-08-27,2019-05-20,,Statsautoriseret revisor,,,20222670.0,30809106.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Winoto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Torben Jensen,Birger Karel Witalis,Sydbank,Szocska,Winoto ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,true,2019-05-20,Kolding,,,,urn:ofk:oid:27178384,indberetninger-20180424,2.5097403999999996,30809106.0,AWrVtbBZRYGX6_YTH1p4,2019-05-20T14:47:34.970Z,2019-05-20T14:46:54.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-10-NG,2019-05-20T14:46:55.010Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13201.0
30809106,2018-01-01,2018-12-31,c540,,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzgwLzFkL2JhL2ZkNzItNDZlMC1hYmEwLTI1ZjAzMWZjNzgzNA.pdf,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJmL2YxLzYzL2Q3NTUtNDZkYy1hZjQ4LWZjYmQ5ODkzZWY0ZA.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8A,Kolding Ãpark,Kolding,6000.0,"1, 1.",Kolding Ãpark,7000 Fredericia,ErritsÃ¸ MÃ¸llebanke 10,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i Winoto ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-20,2007-08-27,2019-05-20,,Statsautoriseret revisor,,,20222670.0,30809106.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Winoto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Torben Jensen,Birger Karel Witalis,Sydbank,Szocska,Winoto ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,true,2019-05-20,Kolding,,,,urn:ofk:oid:27178384,indberetninger-20180424,2.5097403999999996,30809106.0,AWrVtbBZRYGX6_YTH1p4,2019-05-20T14:47:34.970Z,2019-05-20T14:46:54.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-10-NG,2019-05-20T14:46:55.010Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8919.0
30809106,2018-01-01,2018-12-31,c727,,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzgwLzFkL2JhL2ZkNzItNDZlMC1hYmEwLTI1ZjAzMWZjNzgzNA.pdf,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJmL2YxLzYzL2Q3NTUtNDZkYy1hZjQ4LWZjYmQ5ODkzZWY0ZA.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8A,Kolding Ãpark,Kolding,6000.0,"1, 1.",Kolding Ãpark,7000 Fredericia,ErritsÃ¸ MÃ¸llebanke 10,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i Winoto ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-20,2007-08-27,2019-05-20,,Statsautoriseret revisor,,,20222670.0,30809106.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Winoto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Torben Jensen,Birger Karel Witalis,Sydbank,Szocska,Winoto ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,true,2019-05-20,Kolding,,,,urn:ofk:oid:27178384,indberetninger-20180424,2.5097403999999996,30809106.0,AWrVtbBZRYGX6_YTH1p4,2019-05-20T14:47:34.970Z,2019-05-20T14:46:54.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-10-NG,2019-05-20T14:46:55.010Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30809106,2018-12-31,2018-12-31,c172,,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzgwLzFkL2JhL2ZkNzItNDZlMC1hYmEwLTI1ZjAzMWZjNzgzNA.pdf,http://regnskaber.virk.dk/60190803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJmL2YxLzYzL2Q3NTUtNDZkYy1hZjQ4LWZjYmQ5ODkzZWY0ZA.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8A,Kolding Ãpark,Kolding,6000.0,"1, 1.",Kolding Ãpark,7000 Fredericia,ErritsÃ¸ MÃ¸llebanke 10,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i Winoto ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-20,2007-08-27,2019-05-20,,Statsautoriseret revisor,,,20222670.0,30809106.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Winoto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Torben Jensen,Birger Karel Witalis,Sydbank,Szocska,Winoto ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,true,2019-05-20,Kolding,,,,urn:ofk:oid:27178384,indberetninger-20180424,2.5097403999999996,30809106.0,AWrVtbBZRYGX6_YTH1p4,2019-05-20T14:47:34.970Z,2019-05-20T14:46:54.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-10-NG,2019-05-20T14:46:55.010Z,615705.0,152723.0,20400.0,225000.0,33532.0,317515.0,7000.0,7900.0,15564.0,615705.0,296284.0,23400.0,7900.0,45964.0,23400.0,0.0,22564.0,80000.0,1906.0,1906.0,12515.0,296284.0,409118.0,50378.0,24828.0,355186.0,,,,,,
