entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DebtRepaidByManagementCategory,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncome,Equity,ExtraordinaryDividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Dividend,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradePayables,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
20356332,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",1729856.0,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,,,,,,,,,,,,,,1737856.0,297366.0,150000.0,1603644.0,42600.0,134212.0,1737856.0,8000.0,134212.0,848418.0,0.0,40000.0,134212.0,200000.0,0.0,0.0,1379856.0,848418.0,8000.0,457860.0,363781.0,10763.0,716.0,8000.0,,,,,,,,,,,
20356332,2017-12-31,2017-12-31,c722,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",150000.0,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20356332,2017-12-31,2017-12-31,c743,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",1379856.0,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20356332,2017-12-31,2017-12-31,c746,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",200000.0,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20356332,2018-01-01,2018-01-01,c181,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",150000.0,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20356332,2018-01-01,2018-01-01,c199,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",1379856.0,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20356332,2018-01-01,2018-01-01,c202,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",200000.0,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20356332,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,129102.0,,0.0,145308.0,-34224.0,36877.0,54398.0,46496.0,36877.0,175101.0,145308.0,45999.0,,,,,,,,,,,,,,,,,,,,,,,,,,Danmark,,,,,,,,,,
20356332,2018-01-01,2018-12-31,c108,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,54000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20356332,2018-01-01,2018-12-31,c122,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,75102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
