entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
33070799,2014-12-31,2014-12-31,c253,,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzU0LzU4LzQzL2MyYTMtNDk2Mi1hODExLTEzMTJlNTExOTc5Ng.pdf,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzdhLzM4L2U1L2E0OGMtNGZhZi04ODEwLWZjYmE0MGUyYzI4ZQ.xml,,765000.0,Nibe,9240.0,8.0,Nattergalen,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-08,2016-04-08,2010-07-27,2016-04-18,Andre eksterne omkostninger omfatter omkostninger til administration.,33070799.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KÃ Ejendomme ApS.,Ãrsrapport,1809000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Ãrtoft,Kasper Ãrtoft,Nordjyske Bank,KÃ Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Nibe,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-08,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22244382,indberetninger-20180424,2.5097342,33070799.0,,2018-03-28T19:42:07.550Z,2016-04-18T18:00:44.499Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-24-MF,2016-04-18T18:00:44.604Z,,,,,,,,,,,,,,2574000.0,,,,,,,,,,,,,,,,,,,,,,,
33070799,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzU0LzU4LzQzL2MyYTMtNDk2Mi1hODExLTEzMTJlNTExOTc5Ng.pdf,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzdhLzM4L2U1L2E0OGMtNGZhZi04ODEwLWZjYmE0MGUyYzI4ZQ.xml,,,Nibe,9240.0,8.0,Nattergalen,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-08,2016-04-08,2010-07-27,2016-04-18,Andre eksterne omkostninger omfatter omkostninger til administration.,33070799.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KÃ Ejendomme ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Ãrtoft,Kasper Ãrtoft,Nordjyske Bank,KÃ Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Nibe,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-08,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22244382,indberetninger-20180424,2.5097342,33070799.0,,2018-03-28T19:42:07.550Z,2016-04-18T18:00:44.499Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-24-MF,2016-04-18T18:00:44.604Z,1396000.0,,,,,,,,,,,,,3691000.0,4406000.0,80000.0,715000.0,4406000.0,2656000.0,2574000.0,1117000.0,3691000.0,631000.0,354000.0,354000.0,1316000.0,1768000.0,2656000.0,0.0,715000.0,492000.0,248000.0,223000.0,9000.0,,,
33070799,2014-12-31,2014-12-31,c722,,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzU0LzU4LzQzL2MyYTMtNDk2Mi1hODExLTEzMTJlNTExOTc5Ng.pdf,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzdhLzM4L2U1L2E0OGMtNGZhZi04ODEwLWZjYmE0MGUyYzI4ZQ.xml,,,Nibe,9240.0,8.0,Nattergalen,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-08,2016-04-08,2010-07-27,2016-04-18,Andre eksterne omkostninger omfatter omkostninger til administration.,33070799.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KÃ Ejendomme ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Ãrtoft,Kasper Ãrtoft,Nordjyske Bank,KÃ Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Nibe,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-08,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22244382,indberetninger-20180424,2.5097342,33070799.0,,2018-03-28T19:42:07.550Z,2016-04-18T18:00:44.499Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-24-MF,2016-04-18T18:00:44.604Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33070799,2014-12-31,2014-12-31,c743,,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzU0LzU4LzQzL2MyYTMtNDk2Mi1hODExLTEzMTJlNTExOTc5Ng.pdf,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzdhLzM4L2U1L2E0OGMtNGZhZi04ODEwLWZjYmE0MGUyYzI4ZQ.xml,,,Nibe,9240.0,8.0,Nattergalen,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-08,2016-04-08,2010-07-27,2016-04-18,Andre eksterne omkostninger omfatter omkostninger til administration.,33070799.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KÃ Ejendomme ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Ãrtoft,Kasper Ãrtoft,Nordjyske Bank,KÃ Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Nibe,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-08,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22244382,indberetninger-20180424,2.5097342,33070799.0,,2018-03-28T19:42:07.550Z,2016-04-18T18:00:44.499Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-24-MF,2016-04-18T18:00:44.604Z,1316000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33070799,2015-01-01,2015-01-01,c175,,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzU0LzU4LzQzL2MyYTMtNDk2Mi1hODExLTEzMTJlNTExOTc5Ng.pdf,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzdhLzM4L2U1L2E0OGMtNGZhZi04ODEwLWZjYmE0MGUyYzI4ZQ.xml,-79494.0,-2465931.0,Nibe,9240.0,8.0,Nattergalen,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-08,2016-04-08,2010-07-27,2016-04-18,Andre eksterne omkostninger omfatter omkostninger til administration.,33070799.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KÃ Ejendomme ApS.,Ãrsrapport,3504370.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Ãrtoft,Kasper Ãrtoft,Nordjyske Bank,KÃ Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Nibe,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-08,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22244382,indberetninger-20180424,2.5097342,33070799.0,,2018-03-28T19:42:07.550Z,2016-04-18T18:00:44.499Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-24-MF,2016-04-18T18:00:44.604Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33070799,2015-01-01,2015-01-01,c181,,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzU0LzU4LzQzL2MyYTMtNDk2Mi1hODExLTEzMTJlNTExOTc5Ng.pdf,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzdhLzM4L2U1L2E0OGMtNGZhZi04ODEwLWZjYmE0MGUyYzI4ZQ.xml,,,Nibe,9240.0,8.0,Nattergalen,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-08,2016-04-08,2010-07-27,2016-04-18,Andre eksterne omkostninger omfatter omkostninger til administration.,33070799.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KÃ Ejendomme ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Ãrtoft,Kasper Ãrtoft,Nordjyske Bank,KÃ Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Nibe,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-08,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22244382,indberetninger-20180424,2.5097342,33070799.0,,2018-03-28T19:42:07.550Z,2016-04-18T18:00:44.499Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-24-MF,2016-04-18T18:00:44.604Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33070799,2015-01-01,2015-01-01,c199,,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzU0LzU4LzQzL2MyYTMtNDk2Mi1hODExLTEzMTJlNTExOTc5Ng.pdf,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzdhLzM4L2U1L2E0OGMtNGZhZi04ODEwLWZjYmE0MGUyYzI4ZQ.xml,,,Nibe,9240.0,8.0,Nattergalen,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-08,2016-04-08,2010-07-27,2016-04-18,Andre eksterne omkostninger omfatter omkostninger til administration.,33070799.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KÃ Ejendomme ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Ãrtoft,Kasper Ãrtoft,Nordjyske Bank,KÃ Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Nibe,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-08,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22244382,indberetninger-20180424,2.5097342,33070799.0,,2018-03-28T19:42:07.550Z,2016-04-18T18:00:44.499Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-24-MF,2016-04-18T18:00:44.604Z,1316908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33070799,2015-01-01,2015-01-01,c248,,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzU0LzU4LzQzL2MyYTMtNDk2Mi1hODExLTEzMTJlNTExOTc5Ng.pdf,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzdhLzM4L2U1L2E0OGMtNGZhZi04ODEwLWZjYmE0MGUyYzI4ZQ.xml,,765119.0,Nibe,9240.0,8.0,Nattergalen,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-08,2016-04-08,2010-07-27,2016-04-18,Andre eksterne omkostninger omfatter omkostninger til administration.,33070799.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KÃ Ejendomme ApS.,Ãrsrapport,1809024.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Ãrtoft,Kasper Ãrtoft,Nordjyske Bank,KÃ Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Nibe,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-08,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22244382,indberetninger-20180424,2.5097342,33070799.0,,2018-03-28T19:42:07.550Z,2016-04-18T18:00:44.499Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-24-MF,2016-04-18T18:00:44.604Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33070799,2015-01-01,2015-12-31,c1,,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzU0LzU4LzQzL2MyYTMtNDk2Mi1hODExLTEzMTJlNTExOTc5Ng.pdf,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzdhLzM4L2U1L2E0OGMtNGZhZi04ODEwLWZjYmE0MGUyYzI4ZQ.xml,,,Nibe,9240.0,8.0,Nattergalen,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-08,2016-04-08,2010-07-27,2016-04-18,Andre eksterne omkostninger omfatter omkostninger til administration.,33070799.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KÃ Ejendomme ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Ãrtoft,Kasper Ãrtoft,Nordjyske Bank,KÃ Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Nibe,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-08,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22244382,indberetninger-20180424,2.5097342,33070799.0,,2018-03-28T19:42:07.550Z,2016-04-18T18:00:44.499Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-24-MF,2016-04-18T18:00:44.604Z,,95627.0,,,-12662.0,171112.0,12987.0,52981.0,4464.0,122920.0,-12662.0,27293.0,,,,,,,,,,,,,,,,,,,,,,,,,
33070799,2015-01-01,2015-12-31,c122,,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzU0LzU4LzQzL2MyYTMtNDk2Mi1hODExLTEzMTJlNTExOTc5Ng.pdf,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzdhLzM4L2U1L2E0OGMtNGZhZi04ODEwLWZjYmE0MGUyYzI4ZQ.xml,,,Nibe,9240.0,8.0,Nattergalen,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-08,2016-04-08,2010-07-27,2016-04-18,Andre eksterne omkostninger omfatter omkostninger til administration.,33070799.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KÃ Ejendomme ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Ãrtoft,Kasper Ãrtoft,Nordjyske Bank,KÃ Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Nibe,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-08,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22244382,indberetninger-20180424,2.5097342,33070799.0,,2018-03-28T19:42:07.550Z,2016-04-18T18:00:44.499Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-24-MF,2016-04-18T18:00:44.604Z,,95627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33070799,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzU0LzU4LzQzL2MyYTMtNDk2Mi1hODExLTEzMTJlNTExOTc5Ng.pdf,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzdhLzM4L2U1L2E0OGMtNGZhZi04ODEwLWZjYmE0MGUyYzI4ZQ.xml,,,Nibe,9240.0,8.0,Nattergalen,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-08,2016-04-08,2010-07-27,2016-04-18,Andre eksterne omkostninger omfatter omkostninger til administration.,33070799.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KÃ Ejendomme ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Ãrtoft,Kasper Ãrtoft,Nordjyske Bank,KÃ Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Nibe,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-08,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22244382,indberetninger-20180424,2.5097342,33070799.0,,2018-03-28T19:42:07.550Z,2016-04-18T18:00:44.499Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-24-MF,2016-04-18T18:00:44.604Z,,,170044.0,12987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33070799,2015-01-01,2015-12-31,c200,,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzU0LzU4LzQzL2MyYTMtNDk2Mi1hODExLTEzMTJlNTExOTc5Ng.pdf,http://regnskaber.virk.dk/99707033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzdhLzM4L2U1L2E0OGMtNGZhZi04ODEwLWZjYmE0MGUyYzI4ZQ.xml,,,Nibe,9240.0,8.0,Nattergalen,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-08,2016-04-08,2010-07-27,2016-04-18,Andre eksterne omkostninger omfatter omkostninger til administration.,33070799.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KÃ Ejendomme ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Ãrtoft,Kasper Ãrtoft,Nordjyske Bank,KÃ Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Nibe,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-08,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22244382,indberetninger-20180424,2.5097342,33070799.0,,2018-03-28T19:42:07.550Z,2016-04-18T18:00:44.499Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-24-MF,2016-04-18T18:00:44.604Z,,95627.0,,,,,,,,,,,170044.0,,,,,,,,,,,,,,,,,,,,,,,,
