entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,InvestmentsWithNegativeEquityDepreciatedOverReceivables,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,AccumulatedImpairmentLossesAndDepreciationOfInvestments,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
30502280,2016-06-30,2016-06-30,c496,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzNlLzA5L2Y3LzgyMmQtNGViNi05ZTBiLWMwZmIyYjQ1MzY3NQ.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzcwLzI1LzkwLzQ4OWEtNDMzMy05ZmQ2LWRiYWVhMzZiZDBlZQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2017-11-02,2017-11-02,2007-04-09,2017-11-27,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2017-06-30,2016-07-01,100.0,2017-11-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24740124,indberetninger-20180424,2.5124211,30502280.0,,2018-03-27T20:03:30.327Z,2017-11-27T11:22:50.150Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-30-KC,2017-11-27T11:22:50.275Z,-56404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2016-07-01,2016-07-01,c175,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzNlLzA5L2Y3LzgyMmQtNGViNi05ZTBiLWMwZmIyYjQ1MzY3NQ.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzcwLzI1LzkwLzQ4OWEtNDMzMy05ZmQ2LWRiYWVhMzZiZDBlZQ.xml,-483381.0,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2017-11-02,2017-11-02,2007-04-09,2017-11-27,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BJ Holding af 2007 ApS.,Ãrsrapport,441846.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2017-06-30,2016-07-01,100.0,2017-11-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24740124,indberetninger-20180424,2.5124211,30502280.0,,2018-03-27T20:03:30.327Z,2017-11-27T11:22:50.150Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-30-KC,2017-11-27T11:22:50.275Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2016-07-01,2016-07-01,c181,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzNlLzA5L2Y3LzgyMmQtNGViNi05ZTBiLWMwZmIyYjQ1MzY3NQ.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzcwLzI1LzkwLzQ4OWEtNDMzMy05ZmQ2LWRiYWVhMzZiZDBlZQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2017-11-02,2017-11-02,2007-04-09,2017-11-27,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2017-06-30,2016-07-01,100.0,2017-11-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24740124,indberetninger-20180424,2.5124211,30502280.0,,2018-03-27T20:03:30.327Z,2017-11-27T11:22:50.150Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-30-KC,2017-11-27T11:22:50.275Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2016-07-01,2016-07-01,c199,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzNlLzA5L2Y3LzgyMmQtNGViNi05ZTBiLWMwZmIyYjQ1MzY3NQ.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzcwLzI1LzkwLzQ4OWEtNDMzMy05ZmQ2LWRiYWVhMzZiZDBlZQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2017-11-02,2017-11-02,2007-04-09,2017-11-27,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2017-06-30,2016-07-01,100.0,2017-11-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24740124,indberetninger-20180424,2.5124211,30502280.0,,2018-03-27T20:03:30.327Z,2017-11-27T11:22:50.150Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-30-KC,2017-11-27T11:22:50.275Z,-56404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2016-07-01,2017-06-30,c1,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzNlLzA5L2Y3LzgyMmQtNGViNi05ZTBiLWMwZmIyYjQ1MzY3NQ.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzcwLzI1LzkwLzQ4OWEtNDMzMy05ZmQ2LWRiYWVhMzZiZDBlZQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2017-11-02,2017-11-02,2007-04-09,2017-11-27,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2017-06-30,2016-07-01,100.0,2017-11-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24740124,indberetninger-20180424,2.5124211,30502280.0,,2018-03-27T20:03:30.327Z,2017-11-27T11:22:50.150Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-30-KC,2017-11-27T11:22:50.275Z,,-72778.0,,,-4500.0,-72671.0,4393.0,-72778.0,-4500.0,0.0,,,,,,,,,,,,,,,Danmark,aalborg@kvistjensen.dk,,,,,,,,,
30502280,2016-07-01,2017-06-30,c122,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzNlLzA5L2Y3LzgyMmQtNGViNi05ZTBiLWMwZmIyYjQ1MzY3NQ.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzcwLzI1LzkwLzQ4OWEtNDMzMy05ZmQ2LWRiYWVhMzZiZDBlZQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2017-11-02,2017-11-02,2007-04-09,2017-11-27,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2017-06-30,2016-07-01,100.0,2017-11-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24740124,indberetninger-20180424,2.5124211,30502280.0,,2018-03-27T20:03:30.327Z,2017-11-27T11:22:50.150Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-30-KC,2017-11-27T11:22:50.275Z,,-72778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2016-07-01,2017-06-30,c177,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzNlLzA5L2Y3LzgyMmQtNGViNi05ZTBiLWMwZmIyYjQ1MzY3NQ.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzcwLzI1LzkwLzQ4OWEtNDMzMy05ZmQ2LWRiYWVhMzZiZDBlZQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2017-11-02,2017-11-02,2007-04-09,2017-11-27,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2017-06-30,2016-07-01,100.0,2017-11-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24740124,indberetninger-20180424,2.5124211,30502280.0,,2018-03-27T20:03:30.327Z,2017-11-27T11:22:50.150Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-30-KC,2017-11-27T11:22:50.275Z,,,114206.0,-72671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2016-07-01,2017-06-30,c200,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzNlLzA5L2Y3LzgyMmQtNGViNi05ZTBiLWMwZmIyYjQ1MzY3NQ.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzcwLzI1LzkwLzQ4OWEtNDMzMy05ZmQ2LWRiYWVhMzZiZDBlZQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2017-11-02,2017-11-02,2007-04-09,2017-11-27,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2017-06-30,2016-07-01,100.0,2017-11-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24740124,indberetninger-20180424,2.5124211,30502280.0,,2018-03-27T20:03:30.327Z,2017-11-27T11:22:50.150Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-30-KC,2017-11-27T11:22:50.275Z,,-72778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2016-07-01,2017-06-30,c71,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzNlLzA5L2Y3LzgyMmQtNGViNi05ZTBiLWMwZmIyYjQ1MzY3NQ.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzcwLzI1LzkwLzQ4OWEtNDMzMy05ZmQ2LWRiYWVhMzZiZDBlZQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2017-11-02,2017-11-02,2007-04-09,2017-11-27,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2017-06-30,2016-07-01,100.0,2017-11-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24740124,indberetninger-20180424,2.5124211,30502280.0,,2018-03-27T20:03:30.327Z,2017-11-27T11:22:50.150Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-30-KC,2017-11-27T11:22:50.275Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2016-07-01,2017-06-30,c712,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzNlLzA5L2Y3LzgyMmQtNGViNi05ZTBiLWMwZmIyYjQ1MzY3NQ.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzcwLzI1LzkwLzQ4OWEtNDMzMy05ZmQ2LWRiYWVhMzZiZDBlZQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2017-11-02,2017-11-02,2007-04-09,2017-11-27,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2017-06-30,2016-07-01,100.0,2017-11-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24740124,indberetninger-20180424,2.5124211,30502280.0,,2018-03-27T20:03:30.327Z,2017-11-27T11:22:50.150Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-30-KC,2017-11-27T11:22:50.275Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2016-07-01,2017-06-30,c88,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzNlLzA5L2Y3LzgyMmQtNGViNi05ZTBiLWMwZmIyYjQ1MzY3NQ.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzcwLzI1LzkwLzQ4OWEtNDMzMy05ZmQ2LWRiYWVhMzZiZDBlZQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2017-11-02,2017-11-02,2007-04-09,2017-11-27,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2017-06-30,2016-07-01,100.0,2017-11-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24740124,indberetninger-20180424,2.5124211,30502280.0,,2018-03-27T20:03:30.327Z,2017-11-27T11:22:50.150Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-30-KC,2017-11-27T11:22:50.275Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Aalborg,9000.0,1.0,Danalien,statsautoriseret revisor,36717785.0,Jens Aaen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",98 10 30 77
