entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,DistributionCosts,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
31184045,2015-01-01,2015-12-31,c14,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUyLzM1L2VmL2I4ZTItNDhiZi04ZTFlLTU2MTc3ZTdmNDMyOQ.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzliLzg4LzE4OTQtNDJjYi05NDgxLTliYWU3MGRhMmI2ZA.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzk2LzhiL2NhL2NjMDMtNDUyNy1iZjU2LTFjZjE0MzkzZjViOQ.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 Thorsager,Thorsgade 46,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-02-22,2016-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Hanne Sand,,,Mundelstrup,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,2016-02-22,Thorsager,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22612151,indberetninger-20180424,2.5955543999999997,31184045.0,,2018-03-28T23:52:11.519Z,2016-06-06T10:01:19.992Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AH-64-ME,2016-06-06T10:01:20.227Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
31184045,2015-01-01,2015-12-31,c15,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUyLzM1L2VmL2I4ZTItNDhiZi04ZTFlLTU2MTc3ZTdmNDMyOQ.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzliLzg4LzE4OTQtNDJjYi05NDgxLTliYWU3MGRhMmI2ZA.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzk2LzhiL2NhL2NjMDMtNDUyNy1iZjU2LTFjZjE0MzkzZjViOQ.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 Thorsager,Thorsgade 46,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-02-22,2016-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Hanne Sand,,,Mundelstrup,2014-01-01,2014-12-31,854906.0,,,2015-12-31,2015-01-01,2016-02-22,Thorsager,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22612151,indberetninger-20180424,2.5955543999999997,31184045.0,,2018-03-28T23:52:11.519Z,2016-06-06T10:01:19.992Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AH-64-ME,2016-06-06T10:01:20.227Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
31184045,2015-01-01,2015-12-31,c16,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUyLzM1L2VmL2I4ZTItNDhiZi04ZTFlLTU2MTc3ZTdmNDMyOQ.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzliLzg4LzE4OTQtNDJjYi05NDgxLTliYWU3MGRhMmI2ZA.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzk2LzhiL2NhL2NjMDMtNDUyNy1iZjU2LTFjZjE0MzkzZjViOQ.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 Thorsager,Thorsgade 46,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-02-22,2016-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Hanne Sand,,,Mundelstrup,2014-01-01,2014-12-31,49900.0,,,2015-12-31,2015-01-01,2016-02-22,Thorsager,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22612151,indberetninger-20180424,2.5955543999999997,31184045.0,,2018-03-28T23:52:11.519Z,2016-06-06T10:01:19.992Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AH-64-ME,2016-06-06T10:01:20.227Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49200.0,,
31184045,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUyLzM1L2VmL2I4ZTItNDhiZi04ZTFlLTU2MTc3ZTdmNDMyOQ.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzliLzg4LzE4OTQtNDJjYi05NDgxLTliYWU3MGRhMmI2ZA.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzk2LzhiL2NhL2NjMDMtNDUyNy1iZjU2LTFjZjE0MzkzZjViOQ.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 Thorsager,Thorsgade 46,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-02-22,2016-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Hanne Sand,,,Mundelstrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-02-22,Thorsager,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22612151,indberetninger-20180424,2.5955543999999997,31184045.0,,2018-03-28T23:52:11.519Z,2016-06-06T10:01:19.992Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AH-64-ME,2016-06-06T10:01:20.227Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31184045,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUyLzM1L2VmL2I4ZTItNDhiZi04ZTFlLTU2MTc3ZTdmNDMyOQ.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzliLzg4LzE4OTQtNDJjYi05NDgxLTliYWU3MGRhMmI2ZA.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzk2LzhiL2NhL2NjMDMtNDUyNy1iZjU2LTFjZjE0MzkzZjViOQ.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 Thorsager,Thorsgade 46,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-02-22,2016-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Hanne Sand,,,Mundelstrup,2014-01-01,2014-12-31,49900.0,,,2015-12-31,2015-01-01,2016-02-22,Thorsager,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22612151,indberetninger-20180424,2.5955543999999997,31184045.0,,2018-03-28T23:52:11.519Z,2016-06-06T10:01:19.992Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AH-64-ME,2016-06-06T10:01:20.227Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31184045,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUyLzM1L2VmL2I4ZTItNDhiZi04ZTFlLTU2MTc3ZTdmNDMyOQ.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzliLzg4LzE4OTQtNDJjYi05NDgxLTliYWU3MGRhMmI2ZA.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzk2LzhiL2NhL2NjMDMtNDUyNy1iZjU2LTFjZjE0MzkzZjViOQ.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 Thorsager,Thorsgade 46,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-02-22,2016-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Hanne Sand,,,Mundelstrup,2014-01-01,2014-12-31,854906.0,,,2015-12-31,2015-01-01,2016-02-22,Thorsager,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22612151,indberetninger-20180424,2.5955543999999997,31184045.0,,2018-03-28T23:52:11.519Z,2016-06-06T10:01:19.992Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AH-64-ME,2016-06-06T10:01:20.227Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31184045,2015-12-31,2015-12-31,c17,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUyLzM1L2VmL2I4ZTItNDhiZi04ZTFlLTU2MTc3ZTdmNDMyOQ.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzliLzg4LzE4OTQtNDJjYi05NDgxLTliYWU3MGRhMmI2ZA.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzk2LzhiL2NhL2NjMDMtNDUyNy1iZjU2LTFjZjE0MzkzZjViOQ.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 Thorsager,Thorsgade 46,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-02-22,2016-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Hanne Sand,,,Mundelstrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-02-22,Thorsager,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22612151,indberetninger-20180424,2.5955543999999997,31184045.0,,2018-03-28T23:52:11.519Z,2016-06-06T10:01:19.992Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AH-64-ME,2016-06-06T10:01:20.227Z,,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,
31184045,2015-12-31,2015-12-31,c18,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUyLzM1L2VmL2I4ZTItNDhiZi04ZTFlLTU2MTc3ZTdmNDMyOQ.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzliLzg4LzE4OTQtNDJjYi05NDgxLTliYWU3MGRhMmI2ZA.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzk2LzhiL2NhL2NjMDMtNDUyNy1iZjU2LTFjZjE0MzkzZjViOQ.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 Thorsager,Thorsgade 46,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-02-22,2016-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Hanne Sand,,,Mundelstrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-02-22,Thorsager,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22612151,indberetninger-20180424,2.5955543999999997,31184045.0,,2018-03-28T23:52:11.519Z,2016-06-06T10:01:19.992Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AH-64-ME,2016-06-06T10:01:20.227Z,,,,,,,,3966184.0,,,,,,,,,,,,,,,,,,,,,,,
31184045,2015-12-31,2015-12-31,c19,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUyLzM1L2VmL2I4ZTItNDhiZi04ZTFlLTU2MTc3ZTdmNDMyOQ.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzliLzg4LzE4OTQtNDJjYi05NDgxLTliYWU3MGRhMmI2ZA.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzk2LzhiL2NhL2NjMDMtNDUyNy1iZjU2LTFjZjE0MzkzZjViOQ.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 Thorsager,Thorsgade 46,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-02-22,2016-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Hanne Sand,,,Mundelstrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-02-22,Thorsager,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22612151,indberetninger-20180424,2.5955543999999997,31184045.0,,2018-03-28T23:52:11.519Z,2016-06-06T10:01:19.992Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AH-64-ME,2016-06-06T10:01:20.227Z,,,,,,,,49900.0,,,,,,,,,,,,,,,,,,,,,,,
31184045,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUyLzM1L2VmL2I4ZTItNDhiZi04ZTFlLTU2MTc3ZTdmNDMyOQ.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzliLzg4LzE4OTQtNDJjYi05NDgxLTliYWU3MGRhMmI2ZA.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzk2LzhiL2NhL2NjMDMtNDUyNy1iZjU2LTFjZjE0MzkzZjViOQ.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 Thorsager,Thorsgade 46,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-02-22,2016-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Hanne Sand,,,Mundelstrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-02-22,Thorsager,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22612151,indberetninger-20180424,2.5955543999999997,31184045.0,,2018-03-28T23:52:11.519Z,2016-06-06T10:01:19.992Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AH-64-ME,2016-06-06T10:01:20.227Z,6890417.0,34410.0,262687.0,125000.0,5662625.0,57746.0,112000.0,4141084.0,77177.0,6890417.0,2627263.0,112000.0,1227792.0,1151670.0,37456.0,1038615.0,1115792.0,49900.0,122070.0,122070.0,3966184.0,849981.0,2627263.0,51100.0,5628215.0,258266.0,316246.0,5270326.0,,,
