entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfOtherOperatingExpenses,DisclosureOfOtherOperatingIncome,EmployeeBenefitsExpense,ExtraordinaryProfitLossBeforeTax,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnExtraordinaryEvents,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividend,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
entity identifier,2012-01-01,2012-12-31,ID_15,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8vcGRmcy8yODE0NTA5ODtBcFMzMzgzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8veGJybHMvWC01RjkyQTZCRi0yMDEzMDYwNl8xMDQ3MTVfNTgx.xml,"6715, Esbjerg N",LillebÃ¦ltsvej 41,"7100, Vejle","Porschevej 3, 1.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2004-12-01,2013-05-31,,Registreret revisor,. Andre driftsomkostninger,. Andre driftsindtÃ¦gter,,,,19553876.0,28145098.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Esbjerg Maskinstation ApS.,Ãrsrapport,Arne M. Jakobsen,Flemming Jensen,"LDM Revision, Registreret Revisionsanpartsselskab",Esbjerg Maskinstation ApS,"LDM Revision, Registreret Revisionsanpartsselskab",,,516759.0,,"Esbjerg, 561",2012-12-31,2012-01-01,2013-03-11,Vejle,,urn:ofk:oid:16180182,indberetninger-20180424,2.5118437,28145098.0,,2018-04-01T21:36:05.088Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-76.539,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_17,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8vcGRmcy8yODE0NTA5ODtBcFMzMzgzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8veGJybHMvWC01RjkyQTZCRi0yMDEzMDYwNl8xMDQ3MTVfNTgx.xml,"6715, Esbjerg N",LillebÃ¦ltsvej 41,"7100, Vejle","Porschevej 3, 1.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2004-12-01,2013-05-31,,Registreret revisor,. Andre driftsomkostninger,. Andre driftsindtÃ¦gter,,,,19553876.0,28145098.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Esbjerg Maskinstation ApS.,Ãrsrapport,Arne M. Jakobsen,Flemming Jensen,"LDM Revision, Registreret Revisionsanpartsselskab",Esbjerg Maskinstation ApS,"LDM Revision, Registreret Revisionsanpartsselskab",,,613359.0,,"Esbjerg, 561",2012-12-31,2012-01-01,2013-03-11,Vejle,,urn:ofk:oid:16180182,indberetninger-20180424,2.5118437,28145098.0,,2018-04-01T21:36:05.088Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-76.539,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_2,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8vcGRmcy8yODE0NTA5ODtBcFMzMzgzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8veGJybHMvWC01RjkyQTZCRi0yMDEzMDYwNl8xMDQ3MTVfNTgx.xml,"6715, Esbjerg N",LillebÃ¦ltsvej 41,"7100, Vejle","Porschevej 3, 1.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2004-12-01,2013-05-31,,Registreret revisor,. Andre driftsomkostninger,. Andre driftsindtÃ¦gter,,,,19553876.0,28145098.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Esbjerg Maskinstation ApS.,Ãrsrapport,Arne M. Jakobsen,Flemming Jensen,"LDM Revision, Registreret Revisionsanpartsselskab",Esbjerg Maskinstation ApS,"LDM Revision, Registreret Revisionsanpartsselskab",,,,,"Esbjerg, 561",2012-12-31,2012-01-01,2013-03-11,Vejle,,urn:ofk:oid:16180182,indberetninger-20180424,2.5118437,28145098.0,,2018-04-01T21:36:05.088Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-76.539,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Bandt Johansen,DirektÃ¸r
entity identifier,2012-01-01,2012-12-31,ID_21,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8vcGRmcy8yODE0NTA5ODtBcFMzMzgzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8veGJybHMvWC01RjkyQTZCRi0yMDEzMDYwNl8xMDQ3MTVfNTgx.xml,"6715, Esbjerg N",LillebÃ¦ltsvej 41,"7100, Vejle","Porschevej 3, 1.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2004-12-01,2013-05-31,,Registreret revisor,. Andre driftsomkostninger,. Andre driftsindtÃ¦gter,,,,19553876.0,28145098.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Esbjerg Maskinstation ApS.,Ãrsrapport,Arne M. Jakobsen,Flemming Jensen,"LDM Revision, Registreret Revisionsanpartsselskab",Esbjerg Maskinstation ApS,"LDM Revision, Registreret Revisionsanpartsselskab",,,,,"Esbjerg, 561",2012-12-31,2012-01-01,2013-03-11,Vejle,,urn:ofk:oid:16180182,indberetninger-20180424,2.5118437,28145098.0,,2018-04-01T21:36:05.088Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-76.539,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_22,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8vcGRmcy8yODE0NTA5ODtBcFMzMzgzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8veGJybHMvWC01RjkyQTZCRi0yMDEzMDYwNl8xMDQ3MTVfNTgx.xml,"6715, Esbjerg N",LillebÃ¦ltsvej 41,"7100, Vejle","Porschevej 3, 1.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2004-12-01,2013-05-31,,Registreret revisor,. Andre driftsomkostninger,. Andre driftsindtÃ¦gter,,,,19553876.0,28145098.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Esbjerg Maskinstation ApS.,Ãrsrapport,Arne M. Jakobsen,Flemming Jensen,"LDM Revision, Registreret Revisionsanpartsselskab",Esbjerg Maskinstation ApS,"LDM Revision, Registreret Revisionsanpartsselskab",,,,,"Esbjerg, 561",2012-12-31,2012-01-01,2013-03-11,Vejle,,urn:ofk:oid:16180182,indberetninger-20180424,2.5118437,28145098.0,,2018-04-01T21:36:05.088Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-76.539,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_3,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8vcGRmcy8yODE0NTA5ODtBcFMzMzgzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8veGJybHMvWC01RjkyQTZCRi0yMDEzMDYwNl8xMDQ3MTVfNTgx.xml,"6715, Esbjerg N",LillebÃ¦ltsvej 41,"7100, Vejle","Porschevej 3, 1.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2004-12-01,2013-05-31,,Registreret revisor,. Andre driftsomkostninger,. Andre driftsindtÃ¦gter,,,,19553876.0,28145098.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Esbjerg Maskinstation ApS.,Ãrsrapport,Arne M. Jakobsen,Flemming Jensen,"LDM Revision, Registreret Revisionsanpartsselskab",Esbjerg Maskinstation ApS,"LDM Revision, Registreret Revisionsanpartsselskab",,,,,"Esbjerg, 561",2012-12-31,2012-01-01,2013-03-11,Vejle,,urn:ofk:oid:16180182,indberetninger-20180424,2.5118437,28145098.0,,2018-04-01T21:36:05.088Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-76.539,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flemming H. Jensen,DirektÃ¸r
entity identifier,2012-01-01,2012-12-31,ID_4,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8vcGRmcy8yODE0NTA5ODtBcFMzMzgzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8veGJybHMvWC01RjkyQTZCRi0yMDEzMDYwNl8xMDQ3MTVfNTgx.xml,"6715, Esbjerg N",LillebÃ¦ltsvej 41,"7100, Vejle","Porschevej 3, 1.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2004-12-01,2013-05-31,,Registreret revisor,. Andre driftsomkostninger,. Andre driftsindtÃ¦gter,,,,19553876.0,28145098.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Esbjerg Maskinstation ApS.,Ãrsrapport,Arne M. Jakobsen,Flemming Jensen,"LDM Revision, Registreret Revisionsanpartsselskab",Esbjerg Maskinstation ApS,"LDM Revision, Registreret Revisionsanpartsselskab",,,,,"Esbjerg, 561",2012-12-31,2012-01-01,2013-03-11,Vejle,,urn:ofk:oid:16180182,indberetninger-20180424,2.5118437,28145098.0,,2018-04-01T21:36:05.088Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-76.539,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_5,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8vcGRmcy8yODE0NTA5ODtBcFMzMzgzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8veGJybHMvWC01RjkyQTZCRi0yMDEzMDYwNl8xMDQ3MTVfNTgx.xml,"6715, Esbjerg N",LillebÃ¦ltsvej 41,"7100, Vejle","Porschevej 3, 1.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2004-12-01,2013-05-31,,Registreret revisor,. Andre driftsomkostninger,. Andre driftsindtÃ¦gter,,,,19553876.0,28145098.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Esbjerg Maskinstation ApS.,Ãrsrapport,Arne M. Jakobsen,Flemming Jensen,"LDM Revision, Registreret Revisionsanpartsselskab",Esbjerg Maskinstation ApS,"LDM Revision, Registreret Revisionsanpartsselskab",,,,,"Esbjerg, 561",2012-12-31,2012-01-01,2013-03-11,Vejle,,urn:ofk:oid:16180182,indberetninger-20180424,2.5118437,28145098.0,,2018-04-01T21:36:05.088Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-76.539,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_6,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8vcGRmcy8yODE0NTA5ODtBcFMzMzgzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8veGJybHMvWC01RjkyQTZCRi0yMDEzMDYwNl8xMDQ3MTVfNTgx.xml,"6715, Esbjerg N",LillebÃ¦ltsvej 41,"7100, Vejle","Porschevej 3, 1.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2004-12-01,2013-05-31,,Registreret revisor,. Andre driftsomkostninger,. Andre driftsindtÃ¦gter,,,,19553876.0,28145098.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Esbjerg Maskinstation ApS.,Ãrsrapport,Arne M. Jakobsen,Flemming Jensen,"LDM Revision, Registreret Revisionsanpartsselskab",Esbjerg Maskinstation ApS,"LDM Revision, Registreret Revisionsanpartsselskab",,,,,"Esbjerg, 561",2012-12-31,2012-01-01,2013-03-11,Vejle,,urn:ofk:oid:16180182,indberetninger-20180424,2.5118437,28145098.0,,2018-04-01T21:36:05.088Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-76.539,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_7,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8vcGRmcy8yODE0NTA5ODtBcFMzMzgzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8veGJybHMvWC01RjkyQTZCRi0yMDEzMDYwNl8xMDQ3MTVfNTgx.xml,"6715, Esbjerg N",LillebÃ¦ltsvej 41,"7100, Vejle","Porschevej 3, 1.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2004-12-01,2013-05-31,,Registreret revisor,. Andre driftsomkostninger,. Andre driftsindtÃ¦gter,,,,19553876.0,28145098.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Esbjerg Maskinstation ApS.,Ãrsrapport,Arne M. Jakobsen,Flemming Jensen,"LDM Revision, Registreret Revisionsanpartsselskab",Esbjerg Maskinstation ApS,"LDM Revision, Registreret Revisionsanpartsselskab",,,,,"Esbjerg, 561",2012-12-31,2012-01-01,2013-03-11,Vejle,,urn:ofk:oid:16180182,indberetninger-20180424,2.5118437,28145098.0,,2018-04-01T21:36:05.088Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-76.539,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_8,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8vcGRmcy8yODE0NTA5ODtBcFMzMzgzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8veGJybHMvWC01RjkyQTZCRi0yMDEzMDYwNl8xMDQ3MTVfNTgx.xml,"6715, Esbjerg N",LillebÃ¦ltsvej 41,"7100, Vejle","Porschevej 3, 1.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2004-12-01,2013-05-31,,Registreret revisor,. Andre driftsomkostninger,. Andre driftsindtÃ¦gter,,,,19553876.0,28145098.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Esbjerg Maskinstation ApS.,Ãrsrapport,Arne M. Jakobsen,Flemming Jensen,"LDM Revision, Registreret Revisionsanpartsselskab",Esbjerg Maskinstation ApS,"LDM Revision, Registreret Revisionsanpartsselskab",,,,,"Esbjerg, 561",2012-12-31,2012-01-01,2013-03-11,Vejle,,urn:ofk:oid:16180182,indberetninger-20180424,2.5118437,28145098.0,,2018-04-01T21:36:05.088Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-76.539,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_9,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8vcGRmcy8yODE0NTA5ODtBcFMzMzgzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8veGJybHMvWC01RjkyQTZCRi0yMDEzMDYwNl8xMDQ3MTVfNTgx.xml,"6715, Esbjerg N",LillebÃ¦ltsvej 41,"7100, Vejle","Porschevej 3, 1.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2004-12-01,2013-05-31,,Registreret revisor,. Andre driftsomkostninger,. Andre driftsindtÃ¦gter,,,,19553876.0,28145098.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Esbjerg Maskinstation ApS.,Ãrsrapport,Arne M. Jakobsen,Flemming Jensen,"LDM Revision, Registreret Revisionsanpartsselskab",Esbjerg Maskinstation ApS,"LDM Revision, Registreret Revisionsanpartsselskab",,,,,"Esbjerg, 561",2012-12-31,2012-01-01,2013-03-11,Vejle,,urn:ofk:oid:16180182,indberetninger-20180424,2.5118437,28145098.0,,2018-04-01T21:36:05.088Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-76.539,2013-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-12-31,2012-12-31,ID_19,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8vcGRmcy8yODE0NTA5ODtBcFMzMzgzMDA7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89054182/Y3ZyLmRrOi8veGJybHMvWC01RjkyQTZCRi0yMDEzMDYwNl8xMDQ3MTVfNTgx.xml,"6715, Esbjerg N",LillebÃ¦ltsvej 41,"7100, Vejle","Porschevej 3, 1.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2004-12-01,2013-05-31,,Registreret revisor,. Andre driftsomkostninger,. Andre driftsindtÃ¦gter,,,,19553876.0,28145098.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Esbjerg Maskinstation ApS.,Ãrsrapport,Arne M. Jakobsen,Flemming Jensen,"LDM Revision, Registreret Revisionsanpartsselskab",Esbjerg Maskinstation ApS,"LDM Revision, Registreret Revisionsanpartsselskab",,,,,"Esbjerg, 561",2012-12-31,2012-01-01,2013-03-11,Vejle,,urn:ofk:oid:16180182,indberetninger-20180424,2.5118437,28145098.0,,2018-04-01T21:36:05.088Z,2013-06-07T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-76.539,2013-06-07T22:00:00.000Z,13780011.0,3931.0,-130000.0,2086843.0,325773.0,-5640462.0,2890480.0,0.0,0.0,770399.0,8802688.0,-13780011.0,-7729349.0,-5368276.0,-5368276.0,770399.0,11693168.0,-684020.0,11693168.0,-167118.0,-410200.0,-410200.0,-5510462.0,-859314.0,-2361073.0,-63538.0,1312513.0,-56325.0,-530758.0,986740.0,,
