entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
19584739,2016-10-01,2017-09-30,c194,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2JkLzc0LzcxLzA4NDgtNDU4ZS05NTE1LTIyZWMyMzljMGUxYw.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzViLzU1L2NkL2RmMjAtNGY2Ni04MTkwLTg1YzYwNzlkMDFiYg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Neptun Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-22,1996-09-25,2017-11-22,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 9 tkr. pr. balancedagen.,,20222670.0,19584739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Neptun Invest ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,2015-10-01,2016-09-30,3522.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,115686.0,true,2017-11-22,Vejle,,urn:ofk:oid:24756452,indberetninger-20180424,2.5097342,19584739.0,,2018-03-27T21:30:48.030Z,2017-11-29T14:29:03.017Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-97-GH,2017-11-29T14:29:03.207Z,,,,,,,,,,,,,,,,,,,,,,,
19584739,2016-10-01,2017-09-30,c236,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2JkLzc0LzcxLzA4NDgtNDU4ZS05NTE1LTIyZWMyMzljMGUxYw.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzViLzU1L2NkL2RmMjAtNGY2Ni04MTkwLTg1YzYwNzlkMDFiYg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Neptun Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-22,1996-09-25,2017-11-22,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 9 tkr. pr. balancedagen.,,20222670.0,19584739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Neptun Invest ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,2015-10-01,2016-09-30,115686.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,115686.0,true,2017-11-22,Vejle,,urn:ofk:oid:24756452,indberetninger-20180424,2.5097342,19584739.0,,2018-03-27T21:30:48.030Z,2017-11-29T14:29:03.017Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-97-GH,2017-11-29T14:29:03.207Z,,,,,,,,,,,,,,,,,,,,,,,
19584739,2016-10-01,2017-09-30,c254,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2JkLzc0LzcxLzA4NDgtNDU4ZS05NTE1LTIyZWMyMzljMGUxYw.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzViLzU1L2NkL2RmMjAtNGY2Ni04MTkwLTg1YzYwNzlkMDFiYg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Neptun Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-22,1996-09-25,2017-11-22,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 9 tkr. pr. balancedagen.,,20222670.0,19584739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Neptun Invest ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,2015-10-01,2016-09-30,3522.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,115686.0,true,2017-11-22,Vejle,,urn:ofk:oid:24756452,indberetninger-20180424,2.5097342,19584739.0,,2018-03-27T21:30:48.030Z,2017-11-29T14:29:03.017Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-97-GH,2017-11-29T14:29:03.207Z,,,,,,,,,,,,,,,,,,,,,,,
19584739,2016-10-01,2017-09-30,c305,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2JkLzc0LzcxLzA4NDgtNDU4ZS05NTE1LTIyZWMyMzljMGUxYw.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzViLzU1L2NkL2RmMjAtNGY2Ni04MTkwLTg1YzYwNzlkMDFiYg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Neptun Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-22,1996-09-25,2017-11-22,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 9 tkr. pr. balancedagen.,,20222670.0,19584739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Neptun Invest ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,115686.0,true,2017-11-22,Vejle,,urn:ofk:oid:24756452,indberetninger-20180424,2.5097342,19584739.0,,2018-03-27T21:30:48.030Z,2017-11-29T14:29:03.017Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-97-GH,2017-11-29T14:29:03.207Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
19584739,2016-10-01,2017-09-30,c565,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2JkLzc0LzcxLzA4NDgtNDU4ZS05NTE1LTIyZWMyMzljMGUxYw.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzViLzU1L2NkL2RmMjAtNGY2Ni04MTkwLTg1YzYwNzlkMDFiYg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Neptun Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-22,1996-09-25,2017-11-22,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 9 tkr. pr. balancedagen.,,20222670.0,19584739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Neptun Invest ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,115686.0,true,2017-11-22,Vejle,,urn:ofk:oid:24756452,indberetninger-20180424,2.5097342,19584739.0,,2018-03-27T21:30:48.030Z,2017-11-29T14:29:03.017Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-97-GH,2017-11-29T14:29:03.207Z,,,,,,,,,,,,,,,,,,,,,,,
19584739,2016-10-01,2017-09-30,c637,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2JkLzc0LzcxLzA4NDgtNDU4ZS05NTE1LTIyZWMyMzljMGUxYw.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzViLzU1L2NkL2RmMjAtNGY2Ni04MTkwLTg1YzYwNzlkMDFiYg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Neptun Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-22,1996-09-25,2017-11-22,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 9 tkr. pr. balancedagen.,,20222670.0,19584739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Neptun Invest ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,115686.0,true,2017-11-22,Vejle,,urn:ofk:oid:24756452,indberetninger-20180424,2.5097342,19584739.0,,2018-03-27T21:30:48.030Z,2017-11-29T14:29:03.017Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-97-GH,2017-11-29T14:29:03.207Z,,,,,,,,,,,,,,,,,,,,,,,
19584739,2017-09-30,2017-09-30,c171,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2JkLzc0LzcxLzA4NDgtNDU4ZS05NTE1LTIyZWMyMzljMGUxYw.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzViLzU1L2NkL2RmMjAtNGY2Ni04MTkwLTg1YzYwNzlkMDFiYg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Neptun Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-22,1996-09-25,2017-11-22,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 9 tkr. pr. balancedagen.,,20222670.0,19584739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Neptun Invest ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,115686.0,true,2017-11-22,Vejle,,urn:ofk:oid:24756452,indberetninger-20180424,2.5097342,19584739.0,,2018-03-27T21:30:48.030Z,2017-11-29T14:29:03.017Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-97-GH,2017-11-29T14:29:03.207Z,1664127.0,17682.0,125000.0,1650463.0,1664127.0,13664.0,1259856.0,1259856.0,0.0,0.0,1259856.0,5000.0,1106557.0,418906.0,13664.0,386589.0,373059.0,8664.0,13530.0,,,,
19584739,2017-09-30,2017-09-30,c228,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2JkLzc0LzcxLzA4NDgtNDU4ZS05NTE1LTIyZWMyMzljMGUxYw.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzViLzU1L2NkL2RmMjAtNGY2Ni04MTkwLTg1YzYwNzlkMDFiYg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Neptun Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-22,1996-09-25,2017-11-22,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 9 tkr. pr. balancedagen.,,20222670.0,19584739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Neptun Invest ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,115686.0,true,2017-11-22,Vejle,,urn:ofk:oid:24756452,indberetninger-20180424,2.5097342,19584739.0,,2018-03-27T21:30:48.030Z,2017-11-29T14:29:03.017Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-97-GH,2017-11-29T14:29:03.207Z,,,,125000.0,,,,,,,,,,,,,,,,,,,
19584739,2017-09-30,2017-09-30,c237,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2JkLzc0LzcxLzA4NDgtNDU4ZS05NTE1LTIyZWMyMzljMGUxYw.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzViLzU1L2NkL2RmMjAtNGY2Ni04MTkwLTg1YzYwNzlkMDFiYg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Neptun Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-22,1996-09-25,2017-11-22,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 9 tkr. pr. balancedagen.,,20222670.0,19584739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Neptun Invest ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,115686.0,true,2017-11-22,Vejle,,urn:ofk:oid:24756452,indberetninger-20180424,2.5097342,19584739.0,,2018-03-27T21:30:48.030Z,2017-11-29T14:29:03.017Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-97-GH,2017-11-29T14:29:03.207Z,,,,1106557.0,,,,,,,,,,,,,,,,,,,
19584739,2017-09-30,2017-09-30,c256,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2JkLzc0LzcxLzA4NDgtNDU4ZS05NTE1LTIyZWMyMzljMGUxYw.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzViLzU1L2NkL2RmMjAtNGY2Ni04MTkwLTg1YzYwNzlkMDFiYg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Neptun Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-22,1996-09-25,2017-11-22,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 9 tkr. pr. balancedagen.,,20222670.0,19584739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Neptun Invest ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,115686.0,true,2017-11-22,Vejle,,urn:ofk:oid:24756452,indberetninger-20180424,2.5097342,19584739.0,,2018-03-27T21:30:48.030Z,2017-11-29T14:29:03.017Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-97-GH,2017-11-29T14:29:03.207Z,,,,418906.0,,,,,,,,,,,,,,,,,,,
19584739,2017-09-30,2017-09-30,c566,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2JkLzc0LzcxLzA4NDgtNDU4ZS05NTE1LTIyZWMyMzljMGUxYw.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzViLzU1L2NkL2RmMjAtNGY2Ni04MTkwLTg1YzYwNzlkMDFiYg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Neptun Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-22,1996-09-25,2017-11-22,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 9 tkr. pr. balancedagen.,,20222670.0,19584739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Neptun Invest ApS.,,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,115686.0,true,2017-11-22,Vejle,,urn:ofk:oid:24756452,indberetninger-20180424,2.5097342,19584739.0,,2018-03-27T21:30:48.030Z,2017-11-29T14:29:03.017Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-97-GH,2017-11-29T14:29:03.207Z,,,,,,,1259856.0,,,,,,,,,,,,,1106557.0,153299.0,,
