entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AuditorsReportOnFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividend,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables
entity identifier,2012-01-01,2012-12-31,ID_14,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8vcGRmcy8zMTE2NTMyNjtBcFM0MjEzOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8veGJybHMvWC01M0UyNEY3RC0yMDEzMDYwM18wOTE5MThfODA4.xml,"Viborg, 8800",Dannebrogsgade 5,"Risskov, 8240",Flakvej 25,Til kapitalejerne i HEV Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.",2007-11-26,2013-05-31,Registreret revisor,16968137.0,31165326.0,16968137.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for HEV Holding ApS.,"Vi har revideret Ã¥rsregnskabet for HEV Holding ApS for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Knud-Erik Nielsen,Knud-Erik Nielsen,Henrik Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,-113678.0,"Viborg, 791",2012-12-31,2012-01-01,2013-05-31,Viby J,DirektÃ¸r,urn:ofk:oid:19165337,indberetninger-20180424,2.5118417999999996,31165326.0,,2018-04-01T17:53:43.890Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.273,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_16,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8vcGRmcy8zMTE2NTMyNjtBcFM0MjEzOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8veGJybHMvWC01M0UyNEY3RC0yMDEzMDYwM18wOTE5MThfODA4.xml,"Viborg, 8800",Dannebrogsgade 5,"Risskov, 8240",Flakvej 25,Til kapitalejerne i HEV Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.",2007-11-26,2013-05-31,Registreret revisor,16968137.0,31165326.0,16968137.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for HEV Holding ApS.,"Vi har revideret Ã¥rsregnskabet for HEV Holding ApS for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Knud-Erik Nielsen,Knud-Erik Nielsen,Henrik Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,2002718.0,"Viborg, 791",2012-12-31,2012-01-01,2013-05-31,Viby J,DirektÃ¸r,urn:ofk:oid:19165337,indberetninger-20180424,2.5118417999999996,31165326.0,,2018-04-01T17:53:43.890Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.273,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_2,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8vcGRmcy8zMTE2NTMyNjtBcFM0MjEzOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8veGJybHMvWC01M0UyNEY3RC0yMDEzMDYwM18wOTE5MThfODA4.xml,"Viborg, 8800",Dannebrogsgade 5,"Risskov, 8240",Flakvej 25,Til kapitalejerne i HEV Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.",2007-11-26,2013-05-31,Registreret revisor,16968137.0,31165326.0,16968137.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for HEV Holding ApS.,"Vi har revideret Ã¥rsregnskabet for HEV Holding ApS for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Knud-Erik Nielsen,Knud-Erik Nielsen,Henrik Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,,"Viborg, 791",2012-12-31,2012-01-01,2013-05-31,Viby J,DirektÃ¸r,urn:ofk:oid:19165337,indberetninger-20180424,2.5118417999999996,31165326.0,,2018-04-01T17:53:43.890Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.273,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_20,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8vcGRmcy8zMTE2NTMyNjtBcFM0MjEzOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8veGJybHMvWC01M0UyNEY3RC0yMDEzMDYwM18wOTE5MThfODA4.xml,"Viborg, 8800",Dannebrogsgade 5,"Risskov, 8240",Flakvej 25,Til kapitalejerne i HEV Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.",2007-11-26,2013-05-31,Registreret revisor,16968137.0,31165326.0,16968137.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for HEV Holding ApS.,"Vi har revideret Ã¥rsregnskabet for HEV Holding ApS for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Knud-Erik Nielsen,Knud-Erik Nielsen,Henrik Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,,"Viborg, 791",2012-12-31,2012-01-01,2013-05-31,Viby J,DirektÃ¸r,urn:ofk:oid:19165337,indberetninger-20180424,2.5118417999999996,31165326.0,,2018-04-01T17:53:43.890Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.273,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_21,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8vcGRmcy8zMTE2NTMyNjtBcFM0MjEzOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8veGJybHMvWC01M0UyNEY3RC0yMDEzMDYwM18wOTE5MThfODA4.xml,"Viborg, 8800",Dannebrogsgade 5,"Risskov, 8240",Flakvej 25,Til kapitalejerne i HEV Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.",2007-11-26,2013-05-31,Registreret revisor,16968137.0,31165326.0,16968137.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for HEV Holding ApS.,"Vi har revideret Ã¥rsregnskabet for HEV Holding ApS for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Knud-Erik Nielsen,Knud-Erik Nielsen,Henrik Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,,"Viborg, 791",2012-12-31,2012-01-01,2013-05-31,Viby J,DirektÃ¸r,urn:ofk:oid:19165337,indberetninger-20180424,2.5118417999999996,31165326.0,,2018-04-01T17:53:43.890Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.273,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_3,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8vcGRmcy8zMTE2NTMyNjtBcFM0MjEzOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8veGJybHMvWC01M0UyNEY3RC0yMDEzMDYwM18wOTE5MThfODA4.xml,"Viborg, 8800",Dannebrogsgade 5,"Risskov, 8240",Flakvej 25,Til kapitalejerne i HEV Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.",2007-11-26,2013-05-31,Registreret revisor,16968137.0,31165326.0,16968137.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for HEV Holding ApS.,"Vi har revideret Ã¥rsregnskabet for HEV Holding ApS for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Knud-Erik Nielsen,Knud-Erik Nielsen,Henrik Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,,"Viborg, 791",2012-12-31,2012-01-01,2013-05-31,Viby J,DirektÃ¸r,urn:ofk:oid:19165337,indberetninger-20180424,2.5118417999999996,31165326.0,,2018-04-01T17:53:43.890Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.273,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_4,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8vcGRmcy8zMTE2NTMyNjtBcFM0MjEzOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8veGJybHMvWC01M0UyNEY3RC0yMDEzMDYwM18wOTE5MThfODA4.xml,"Viborg, 8800",Dannebrogsgade 5,"Risskov, 8240",Flakvej 25,Til kapitalejerne i HEV Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.",2007-11-26,2013-05-31,Registreret revisor,16968137.0,31165326.0,16968137.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for HEV Holding ApS.,"Vi har revideret Ã¥rsregnskabet for HEV Holding ApS for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Knud-Erik Nielsen,Knud-Erik Nielsen,Henrik Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,,"Viborg, 791",2012-12-31,2012-01-01,2013-05-31,Viby J,DirektÃ¸r,urn:ofk:oid:19165337,indberetninger-20180424,2.5118417999999996,31165326.0,,2018-04-01T17:53:43.890Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.273,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_5,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8vcGRmcy8zMTE2NTMyNjtBcFM0MjEzOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8veGJybHMvWC01M0UyNEY3RC0yMDEzMDYwM18wOTE5MThfODA4.xml,"Viborg, 8800",Dannebrogsgade 5,"Risskov, 8240",Flakvej 25,Til kapitalejerne i HEV Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.",2007-11-26,2013-05-31,Registreret revisor,16968137.0,31165326.0,16968137.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for HEV Holding ApS.,"Vi har revideret Ã¥rsregnskabet for HEV Holding ApS for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Knud-Erik Nielsen,Knud-Erik Nielsen,Henrik Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,,"Viborg, 791",2012-12-31,2012-01-01,2013-05-31,Viby J,DirektÃ¸r,urn:ofk:oid:19165337,indberetninger-20180424,2.5118417999999996,31165326.0,,2018-04-01T17:53:43.890Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.273,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_6,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8vcGRmcy8zMTE2NTMyNjtBcFM0MjEzOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8veGJybHMvWC01M0UyNEY3RC0yMDEzMDYwM18wOTE5MThfODA4.xml,"Viborg, 8800",Dannebrogsgade 5,"Risskov, 8240",Flakvej 25,Til kapitalejerne i HEV Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.",2007-11-26,2013-05-31,Registreret revisor,16968137.0,31165326.0,16968137.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for HEV Holding ApS.,"Vi har revideret Ã¥rsregnskabet for HEV Holding ApS for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Knud-Erik Nielsen,Knud-Erik Nielsen,Henrik Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,,"Viborg, 791",2012-12-31,2012-01-01,2013-05-31,Viby J,DirektÃ¸r,urn:ofk:oid:19165337,indberetninger-20180424,2.5118417999999996,31165326.0,,2018-04-01T17:53:43.890Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.273,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_7,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8vcGRmcy8zMTE2NTMyNjtBcFM0MjEzOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8veGJybHMvWC01M0UyNEY3RC0yMDEzMDYwM18wOTE5MThfODA4.xml,"Viborg, 8800",Dannebrogsgade 5,"Risskov, 8240",Flakvej 25,Til kapitalejerne i HEV Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.",2007-11-26,2013-05-31,Registreret revisor,16968137.0,31165326.0,16968137.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for HEV Holding ApS.,"Vi har revideret Ã¥rsregnskabet for HEV Holding ApS for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Knud-Erik Nielsen,Knud-Erik Nielsen,Henrik Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,,"Viborg, 791",2012-12-31,2012-01-01,2013-05-31,Viby J,DirektÃ¸r,urn:ofk:oid:19165337,indberetninger-20180424,2.5118417999999996,31165326.0,,2018-04-01T17:53:43.890Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.273,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_8,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8vcGRmcy8zMTE2NTMyNjtBcFM0MjEzOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8veGJybHMvWC01M0UyNEY3RC0yMDEzMDYwM18wOTE5MThfODA4.xml,"Viborg, 8800",Dannebrogsgade 5,"Risskov, 8240",Flakvej 25,Til kapitalejerne i HEV Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.",2007-11-26,2013-05-31,Registreret revisor,16968137.0,31165326.0,16968137.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for HEV Holding ApS.,"Vi har revideret Ã¥rsregnskabet for HEV Holding ApS for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Knud-Erik Nielsen,Knud-Erik Nielsen,Henrik Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,-2002718.0,"Viborg, 791",2012-12-31,2012-01-01,2013-05-31,Viby J,DirektÃ¸r,urn:ofk:oid:19165337,indberetninger-20180424,2.5118417999999996,31165326.0,,2018-04-01T17:53:43.890Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.273,2013-06-04T22:00:00.000Z,4000.0,-2016396.0,14238.0,-1998158.0,4000.0,-4560.0,,,,,,,,,,,,,,,,,,
entity identifier,2012-12-31,2012-12-31,ID_18,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8vcGRmcy8zMTE2NTMyNjtBcFM0MjEzOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62356113/Y3ZyLmRrOi8veGJybHMvWC01M0UyNEY3RC0yMDEzMDYwM18wOTE5MThfODA4.xml,"Viborg, 8800",Dannebrogsgade 5,"Risskov, 8240",Flakvej 25,Til kapitalejerne i HEV Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012.",2007-11-26,2013-05-31,Registreret revisor,16968137.0,31165326.0,16968137.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for HEV Holding ApS.,"Vi har revideret Ã¥rsregnskabet for HEV Holding ApS for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Knud-Erik Nielsen,Knud-Erik Nielsen,Henrik Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,,"Viborg, 791",2012-12-31,2012-01-01,2013-05-31,Viby J,DirektÃ¸r,urn:ofk:oid:19165337,indberetninger-20180424,2.5118417999999996,31165326.0,,2018-04-01T17:53:43.890Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-116.273,2013-06-04T22:00:00.000Z,,,,,,,13628142.0,-200000.0,40913.0,13913.0,-13141121.0,-13628142.0,-487021.0,13587229.0,13587229.0,13587229.0,-10052.0,27000.0,-100000.0,-4285784.0,-8655337.0,-487021.0,-376969.0,40913.0
