entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
32473180,2016-01-01,2016-12-31,c255,,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRkL2QzLzRiLzcxMWMtNDVkNC04MzVkLWU2ODFiOThiY2M0OA.pdf,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzUwLzk5LzI4L2YxOGUtNGQwMy05NGUxLTdjNWM4NTZlY2I2Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,1.0,Flakhaven,5000 Odense C,Hunderupvej 59,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Advokatfirmaet Helbing A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-18,2009-10-01,2017-02-09,,Statsautoriseret revisor,-1970700.0,,66125167.0,,20222670.0,32473180.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Advokatfirmaet Helbing A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Sten MÃ¸ller,Sten MÃ¸ller,Danske Bank,Advokatfirmaet Helbing A/S,BDO Statsautoriseret revisionsaktieselskab,,,Odense,,2015-01-01,2015-12-31,14.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-01-18,Odense,,,66125112.0,,urn:ofk:oid:23482475,indberetninger-20180424,2.5118406,32473180.0,,2018-03-27T15:42:27.513Z,2017-02-14T13:12:44.909Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-57-EV,2017-02-14T13:12:45.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32473180,2016-01-01,2016-12-31,c260,,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRkL2QzLzRiLzcxMWMtNDVkNC04MzVkLWU2ODFiOThiY2M0OA.pdf,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzUwLzk5LzI4L2YxOGUtNGQwMy05NGUxLTdjNWM4NTZlY2I2Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,1.0,Flakhaven,5000 Odense C,Hunderupvej 59,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Advokatfirmaet Helbing A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-18,2009-10-01,2017-02-09,,Statsautoriseret revisor,-1970700.0,,66125167.0,,20222670.0,32473180.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Advokatfirmaet Helbing A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Sten MÃ¸ller,Sten MÃ¸ller,Danske Bank,Advokatfirmaet Helbing A/S,BDO Statsautoriseret revisionsaktieselskab,,,Odense,,2015-01-01,2015-12-31,1605000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-01-18,Odense,,,66125112.0,,urn:ofk:oid:23482475,indberetninger-20180424,2.5118406,32473180.0,,2018-03-27T15:42:27.513Z,2017-02-14T13:12:44.909Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-57-EV,2017-02-14T13:12:45.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32473180,2016-01-01,2016-12-31,c302,,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRkL2QzLzRiLzcxMWMtNDVkNC04MzVkLWU2ODFiOThiY2M0OA.pdf,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzUwLzk5LzI4L2YxOGUtNGQwMy05NGUxLTdjNWM4NTZlY2I2Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,1.0,Flakhaven,5000 Odense C,Hunderupvej 59,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Advokatfirmaet Helbing A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-18,2009-10-01,2017-02-09,,Statsautoriseret revisor,-1970700.0,,66125167.0,,20222670.0,32473180.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Advokatfirmaet Helbing A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Sten MÃ¸ller,Sten MÃ¸ller,Danske Bank,Advokatfirmaet Helbing A/S,BDO Statsautoriseret revisionsaktieselskab,,,Odense,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-01-18,Odense,,,66125112.0,,urn:ofk:oid:23482475,indberetninger-20180424,2.5118406,32473180.0,,2018-03-27T15:42:27.513Z,2017-02-14T13:12:44.909Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-57-EV,2017-02-14T13:12:45.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
32473180,2016-01-01,2016-12-31,c634,,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRkL2QzLzRiLzcxMWMtNDVkNC04MzVkLWU2ODFiOThiY2M0OA.pdf,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzUwLzk5LzI4L2YxOGUtNGQwMy05NGUxLTdjNWM4NTZlY2I2Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,1.0,Flakhaven,5000 Odense C,Hunderupvej 59,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Advokatfirmaet Helbing A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-18,2009-10-01,2017-02-09,,Statsautoriseret revisor,-1970700.0,,66125167.0,,20222670.0,32473180.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Advokatfirmaet Helbing A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Sten MÃ¸ller,Sten MÃ¸ller,Danske Bank,Advokatfirmaet Helbing A/S,BDO Statsautoriseret revisionsaktieselskab,,,Odense,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-01-18,Odense,,,66125112.0,,urn:ofk:oid:23482475,indberetninger-20180424,2.5118406,32473180.0,,2018-03-27T15:42:27.513Z,2017-02-14T13:12:44.909Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-57-EV,2017-02-14T13:12:45.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32473180,2016-01-01,2016-12-31,c643,,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRkL2QzLzRiLzcxMWMtNDVkNC04MzVkLWU2ODFiOThiY2M0OA.pdf,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzUwLzk5LzI4L2YxOGUtNGQwMy05NGUxLTdjNWM4NTZlY2I2Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,1.0,Flakhaven,5000 Odense C,Hunderupvej 59,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Advokatfirmaet Helbing A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-18,2009-10-01,2017-02-09,,Statsautoriseret revisor,-1970700.0,,66125167.0,,20222670.0,32473180.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Advokatfirmaet Helbing A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Sten MÃ¸ller,Sten MÃ¸ller,Danske Bank,Advokatfirmaet Helbing A/S,BDO Statsautoriseret revisionsaktieselskab,,,Odense,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-01-18,Odense,,,66125112.0,,urn:ofk:oid:23482475,indberetninger-20180424,2.5118406,32473180.0,,2018-03-27T15:42:27.513Z,2017-02-14T13:12:44.909Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-57-EV,2017-02-14T13:12:45.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sten MÃ¸ller
32473180,2016-01-01,2016-12-31,c644,,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRkL2QzLzRiLzcxMWMtNDVkNC04MzVkLWU2ODFiOThiY2M0OA.pdf,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzUwLzk5LzI4L2YxOGUtNGQwMy05NGUxLTdjNWM4NTZlY2I2Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,1.0,Flakhaven,5000 Odense C,Hunderupvej 59,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Advokatfirmaet Helbing A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-18,2009-10-01,2017-02-09,,Statsautoriseret revisor,-1970700.0,,66125167.0,,20222670.0,32473180.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Advokatfirmaet Helbing A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Sten MÃ¸ller,Sten MÃ¸ller,Danske Bank,Advokatfirmaet Helbing A/S,BDO Statsautoriseret revisionsaktieselskab,,,Odense,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-01-18,Odense,,,66125112.0,,urn:ofk:oid:23482475,indberetninger-20180424,2.5118406,32473180.0,,2018-03-27T15:42:27.513Z,2017-02-14T13:12:44.909Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-57-EV,2017-02-14T13:12:45.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mogens Juhl
32473180,2016-01-01,2016-12-31,c645,,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRkL2QzLzRiLzcxMWMtNDVkNC04MzVkLWU2ODFiOThiY2M0OA.pdf,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzUwLzk5LzI4L2YxOGUtNGQwMy05NGUxLTdjNWM4NTZlY2I2Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,1.0,Flakhaven,5000 Odense C,Hunderupvej 59,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Advokatfirmaet Helbing A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-18,2009-10-01,2017-02-09,,Statsautoriseret revisor,-1970700.0,,66125167.0,,20222670.0,32473180.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Advokatfirmaet Helbing A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Sten MÃ¸ller,Sten MÃ¸ller,Danske Bank,Advokatfirmaet Helbing A/S,BDO Statsautoriseret revisionsaktieselskab,,,Odense,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-01-18,Odense,,,66125112.0,,urn:ofk:oid:23482475,indberetninger-20180424,2.5118406,32473180.0,,2018-03-27T15:42:27.513Z,2017-02-14T13:12:44.909Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-57-EV,2017-02-14T13:12:45.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anne-Birgitte Bjerre-Olsen
32473180,2016-12-31,2016-12-31,c171,,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRkL2QzLzRiLzcxMWMtNDVkNC04MzVkLWU2ODFiOThiY2M0OA.pdf,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzUwLzk5LzI4L2YxOGUtNGQwMy05NGUxLTdjNWM4NTZlY2I2Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,1.0,Flakhaven,5000 Odense C,Hunderupvej 59,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Advokatfirmaet Helbing A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-18,2009-10-01,2017-02-09,,Statsautoriseret revisor,-1970700.0,,66125167.0,,20222670.0,32473180.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Advokatfirmaet Helbing A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Sten MÃ¸ller,Sten MÃ¸ller,Danske Bank,Advokatfirmaet Helbing A/S,BDO Statsautoriseret revisionsaktieselskab,,,Odense,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-01-18,Odense,,,66125112.0,,urn:ofk:oid:23482475,indberetninger-20180424,2.5118406,32473180.0,,2018-03-27T15:42:27.513Z,2017-02-14T13:12:44.909Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-57-EV,2017-02-14T13:12:45.099Z,8243624.0,1879762.0,501000.0,66734.0,2613099.0,180659.0,1813378.0,8243624.0,5579646.0,245789.0,245789.0,1994037.0,8.0,5171424.0,4150724.0,1994037.0,1605000.0,50879.0,50879.0,507099.0,241.0,5333857.0,88472.0,4369825.0,73720.0,152367.0,,,
32473180,2016-12-31,2016-12-31,c229,,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRkL2QzLzRiLzcxMWMtNDVkNC04MzVkLWU2ODFiOThiY2M0OA.pdf,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzUwLzk5LzI4L2YxOGUtNGQwMy05NGUxLTdjNWM4NTZlY2I2Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,1.0,Flakhaven,5000 Odense C,Hunderupvej 59,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Advokatfirmaet Helbing A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-18,2009-10-01,2017-02-09,,Statsautoriseret revisor,-1970700.0,,66125167.0,,20222670.0,32473180.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Advokatfirmaet Helbing A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Sten MÃ¸ller,Sten MÃ¸ller,Danske Bank,Advokatfirmaet Helbing A/S,BDO Statsautoriseret revisionsaktieselskab,,,Odense,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-01-18,Odense,,,66125112.0,,urn:ofk:oid:23482475,indberetninger-20180424,2.5118406,32473180.0,,2018-03-27T15:42:27.513Z,2017-02-14T13:12:44.909Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-57-EV,2017-02-14T13:12:45.099Z,,,,,501000.0,,,,,,,,,,,,,,,,,,,,,,,,
32473180,2016-12-31,2016-12-31,c257,,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRkL2QzLzRiLzcxMWMtNDVkNC04MzVkLWU2ODFiOThiY2M0OA.pdf,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzUwLzk5LzI4L2YxOGUtNGQwMy05NGUxLTdjNWM4NTZlY2I2Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,1.0,Flakhaven,5000 Odense C,Hunderupvej 59,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Advokatfirmaet Helbing A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-18,2009-10-01,2017-02-09,,Statsautoriseret revisor,-1970700.0,,66125167.0,,20222670.0,32473180.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Advokatfirmaet Helbing A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Sten MÃ¸ller,Sten MÃ¸ller,Danske Bank,Advokatfirmaet Helbing A/S,BDO Statsautoriseret revisionsaktieselskab,,,Odense,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-01-18,Odense,,,66125112.0,,urn:ofk:oid:23482475,indberetninger-20180424,2.5118406,32473180.0,,2018-03-27T15:42:27.513Z,2017-02-14T13:12:44.909Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-57-EV,2017-02-14T13:12:45.099Z,,,,,507099.0,,,,,,,,,,,,,,,,,,,,,,,,
32473180,2016-12-31,2016-12-31,c261,,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRkL2QzLzRiLzcxMWMtNDVkNC04MzVkLWU2ODFiOThiY2M0OA.pdf,http://regnskaber.virk.dk/08137423/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzUwLzk5LzI4L2YxOGUtNGQwMy05NGUxLTdjNWM4NTZlY2I2Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,1.0,Flakhaven,5000 Odense C,Hunderupvej 59,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Advokatfirmaet Helbing A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-18,2009-10-01,2017-02-09,,Statsautoriseret revisor,-1970700.0,,66125167.0,,20222670.0,32473180.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Advokatfirmaet Helbing A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Sten MÃ¸ller,Sten MÃ¸ller,Danske Bank,Advokatfirmaet Helbing A/S,BDO Statsautoriseret revisionsaktieselskab,,,Odense,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-01-18,Odense,,,66125112.0,,urn:ofk:oid:23482475,indberetninger-20180424,2.5118406,32473180.0,,2018-03-27T15:42:27.513Z,2017-02-14T13:12:44.909Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-57-EV,2017-02-14T13:12:45.099Z,,,,,1605000.0,,,,,,,,,,,,,,,,,,,,,,,,
