entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables
33240686,2016-04-30,2016-04-30,c496,,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U5L2E0Lzg5Lzc2ODgtNGJjYy05MTliLTE3ZjBlNDMzMTMwZg.pdf,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzdkLzVjLzE5LzNkZTEtNDE3MC1hODczLTlhZmNmYTEzZTM3YQ.xml,HÃ¸jbjerg,8270.0,9.0,Polluxvej,8270 HÃ¸jbjerg,Polluxvej 9,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-12-23,2010-10-05,2017-01-02,2167888.0,33240686.0,33240686.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj - 30. september 2016 for Nejsum Invest ApS.,Ãrsrapport,Lasse Nejsum,Lasse Nejsum,Nejsum Invest ApS,Lasse Nejsum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2016-05-01,Ingen bistand,urn:ofk:oid:23371920,indberetninger-20180424,2.5121725,33240686,,2018-03-27T10:42:21.167Z,2017-01-07T15:55:42.112Z,regnskab,0.0,,2016-09-30,2016-05-01,X17-AA-42-PZ,2017-01-07T15:55:42.229Z,,,,,,,,,,,,,,,,,,,,,,,,,
33240686,2016-04-30,2016-04-30,c499,,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U5L2E0Lzg5Lzc2ODgtNGJjYy05MTliLTE3ZjBlNDMzMTMwZg.pdf,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzdkLzVjLzE5LzNkZTEtNDE3MC1hODczLTlhZmNmYTEzZTM3YQ.xml,HÃ¸jbjerg,8270.0,9.0,Polluxvej,8270 HÃ¸jbjerg,Polluxvej 9,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-12-23,2010-10-05,2017-01-02,101200.0,33240686.0,33240686.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj - 30. september 2016 for Nejsum Invest ApS.,Ãrsrapport,Lasse Nejsum,Lasse Nejsum,Nejsum Invest ApS,Lasse Nejsum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2016-05-01,Ingen bistand,urn:ofk:oid:23371920,indberetninger-20180424,2.5121725,33240686,,2018-03-27T10:42:21.167Z,2017-01-07T15:55:42.112Z,regnskab,0.0,,2016-09-30,2016-05-01,X17-AA-42-PZ,2017-01-07T15:55:42.229Z,,,,,,,,,,,,,,,,,,,,,,,,,
33240686,2016-05-01,2016-05-01,c181,,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U5L2E0Lzg5Lzc2ODgtNGJjYy05MTliLTE3ZjBlNDMzMTMwZg.pdf,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzdkLzVjLzE5LzNkZTEtNDE3MC1hODczLTlhZmNmYTEzZTM3YQ.xml,HÃ¸jbjerg,8270.0,9.0,Polluxvej,8270 HÃ¸jbjerg,Polluxvej 9,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-12-23,2010-10-05,2017-01-02,100000.0,33240686.0,33240686.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj - 30. september 2016 for Nejsum Invest ApS.,Ãrsrapport,Lasse Nejsum,Lasse Nejsum,Nejsum Invest ApS,Lasse Nejsum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2016-05-01,Ingen bistand,urn:ofk:oid:23371920,indberetninger-20180424,2.5121725,33240686,,2018-03-27T10:42:21.167Z,2017-01-07T15:55:42.112Z,regnskab,0.0,,2016-09-30,2016-05-01,X17-AA-42-PZ,2017-01-07T15:55:42.229Z,,,,,,,,,,,,,,,,,,,,,,,,,
33240686,2016-05-01,2016-05-01,c199,,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U5L2E0Lzg5Lzc2ODgtNGJjYy05MTliLTE3ZjBlNDMzMTMwZg.pdf,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzdkLzVjLzE5LzNkZTEtNDE3MC1hODczLTlhZmNmYTEzZTM3YQ.xml,HÃ¸jbjerg,8270.0,9.0,Polluxvej,8270 HÃ¸jbjerg,Polluxvej 9,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-12-23,2010-10-05,2017-01-02,2167888.0,33240686.0,33240686.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj - 30. september 2016 for Nejsum Invest ApS.,Ãrsrapport,Lasse Nejsum,Lasse Nejsum,Nejsum Invest ApS,Lasse Nejsum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2016-05-01,Ingen bistand,urn:ofk:oid:23371920,indberetninger-20180424,2.5121725,33240686,,2018-03-27T10:42:21.167Z,2017-01-07T15:55:42.112Z,regnskab,0.0,,2016-09-30,2016-05-01,X17-AA-42-PZ,2017-01-07T15:55:42.229Z,,,,,,,,,,,,,,,,,,,,,,,,,
33240686,2016-05-01,2016-05-01,c202,,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U5L2E0Lzg5Lzc2ODgtNGJjYy05MTliLTE3ZjBlNDMzMTMwZg.pdf,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzdkLzVjLzE5LzNkZTEtNDE3MC1hODczLTlhZmNmYTEzZTM3YQ.xml,HÃ¸jbjerg,8270.0,9.0,Polluxvej,8270 HÃ¸jbjerg,Polluxvej 9,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-12-23,2010-10-05,2017-01-02,101200.0,33240686.0,33240686.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj - 30. september 2016 for Nejsum Invest ApS.,Ãrsrapport,Lasse Nejsum,Lasse Nejsum,Nejsum Invest ApS,Lasse Nejsum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2016-05-01,Ingen bistand,urn:ofk:oid:23371920,indberetninger-20180424,2.5121725,33240686,,2018-03-27T10:42:21.167Z,2017-01-07T15:55:42.112Z,regnskab,0.0,,2016-09-30,2016-05-01,X17-AA-42-PZ,2017-01-07T15:55:42.229Z,,,,,,,,,,,,,,,,,,,,,,,,,
33240686,2016-05-01,2016-09-30,c1,,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U5L2E0Lzg5Lzc2ODgtNGJjYy05MTliLTE3ZjBlNDMzMTMwZg.pdf,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzdkLzVjLzE5LzNkZTEtNDE3MC1hODczLTlhZmNmYTEzZTM3YQ.xml,HÃ¸jbjerg,8270.0,9.0,Polluxvej,8270 HÃ¸jbjerg,Polluxvej 9,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-12-23,2010-10-05,2017-01-02,,33240686.0,33240686.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj - 30. september 2016 for Nejsum Invest ApS.,Ãrsrapport,Lasse Nejsum,Lasse Nejsum,Nejsum Invest ApS,Lasse Nejsum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2016-05-01,Ingen bistand,urn:ofk:oid:23371920,indberetninger-20180424,2.5121725,33240686,,2018-03-27T10:42:21.167Z,2017-01-07T15:55:42.112Z,regnskab,0.0,,2016-09-30,2016-05-01,X17-AA-42-PZ,2017-01-07T15:55:42.229Z,655382.0,629018.0,33800.0,662818.0,7436.0,,,,,,,,,,,,,,,,,,,,
33240686,2016-05-01,2016-09-30,c108,,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U5L2E0Lzg5Lzc2ODgtNGJjYy05MTliLTE3ZjBlNDMzMTMwZg.pdf,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzdkLzVjLzE5LzNkZTEtNDE3MC1hODczLTlhZmNmYTEzZTM3YQ.xml,HÃ¸jbjerg,8270.0,9.0,Polluxvej,8270 HÃ¸jbjerg,Polluxvej 9,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-12-23,2010-10-05,2017-01-02,,33240686.0,33240686.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj - 30. september 2016 for Nejsum Invest ApS.,Ãrsrapport,Lasse Nejsum,Lasse Nejsum,Nejsum Invest ApS,Lasse Nejsum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2016-05-01,Ingen bistand,urn:ofk:oid:23371920,indberetninger-20180424,2.5121725,33240686,,2018-03-27T10:42:21.167Z,2017-01-07T15:55:42.112Z,regnskab,0.0,,2016-09-30,2016-05-01,X17-AA-42-PZ,2017-01-07T15:55:42.229Z,103400.0,,,,,,,,,,,,,,,,,,,,,,,,
33240686,2016-05-01,2016-09-30,c122,,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U5L2E0Lzg5Lzc2ODgtNGJjYy05MTliLTE3ZjBlNDMzMTMwZg.pdf,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzdkLzVjLzE5LzNkZTEtNDE3MC1hODczLTlhZmNmYTEzZTM3YQ.xml,HÃ¸jbjerg,8270.0,9.0,Polluxvej,8270 HÃ¸jbjerg,Polluxvej 9,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-12-23,2010-10-05,2017-01-02,,33240686.0,33240686.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj - 30. september 2016 for Nejsum Invest ApS.,Ãrsrapport,Lasse Nejsum,Lasse Nejsum,Nejsum Invest ApS,Lasse Nejsum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2016-05-01,Ingen bistand,urn:ofk:oid:23371920,indberetninger-20180424,2.5121725,33240686,,2018-03-27T10:42:21.167Z,2017-01-07T15:55:42.112Z,regnskab,0.0,,2016-09-30,2016-05-01,X17-AA-42-PZ,2017-01-07T15:55:42.229Z,551982.0,,,,,,,,,,,,,,,,,,,,,,,,
33240686,2016-05-01,2016-09-30,c200,,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U5L2E0Lzg5Lzc2ODgtNGJjYy05MTliLTE3ZjBlNDMzMTMwZg.pdf,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzdkLzVjLzE5LzNkZTEtNDE3MC1hODczLTlhZmNmYTEzZTM3YQ.xml,HÃ¸jbjerg,8270.0,9.0,Polluxvej,8270 HÃ¸jbjerg,Polluxvej 9,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-12-23,2010-10-05,2017-01-02,,33240686.0,33240686.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj - 30. september 2016 for Nejsum Invest ApS.,Ãrsrapport,Lasse Nejsum,Lasse Nejsum,Nejsum Invest ApS,Lasse Nejsum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2016-05-01,Ingen bistand,urn:ofk:oid:23371920,indberetninger-20180424,2.5121725,33240686,,2018-03-27T10:42:21.167Z,2017-01-07T15:55:42.112Z,regnskab,0.0,,2016-09-30,2016-05-01,X17-AA-42-PZ,2017-01-07T15:55:42.229Z,551982.0,,,,,,,,,,,,,,,,,,,,,,,,
33240686,2016-05-01,2016-09-30,c203,,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U5L2E0Lzg5Lzc2ODgtNGJjYy05MTliLTE3ZjBlNDMzMTMwZg.pdf,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzdkLzVjLzE5LzNkZTEtNDE3MC1hODczLTlhZmNmYTEzZTM3YQ.xml,HÃ¸jbjerg,8270.0,9.0,Polluxvej,8270 HÃ¸jbjerg,Polluxvej 9,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-12-23,2010-10-05,2017-01-02,,33240686.0,33240686.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj - 30. september 2016 for Nejsum Invest ApS.,Ãrsrapport,Lasse Nejsum,Lasse Nejsum,Nejsum Invest ApS,Lasse Nejsum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2016-05-01,Ingen bistand,urn:ofk:oid:23371920,indberetninger-20180424,2.5121725,33240686,,2018-03-27T10:42:21.167Z,2017-01-07T15:55:42.112Z,regnskab,0.0,,2016-09-30,2016-05-01,X17-AA-42-PZ,2017-01-07T15:55:42.229Z,,,,,,103400.0,101200.0,,,,,,,,,,,,,,,,,,
33240686,2016-05-01,2016-09-30,c71,,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U5L2E0Lzg5Lzc2ODgtNGJjYy05MTliLTE3ZjBlNDMzMTMwZg.pdf,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzdkLzVjLzE5LzNkZTEtNDE3MC1hODczLTlhZmNmYTEzZTM3YQ.xml,HÃ¸jbjerg,8270.0,9.0,Polluxvej,8270 HÃ¸jbjerg,Polluxvej 9,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-12-23,2010-10-05,2017-01-02,,33240686.0,33240686.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj - 30. september 2016 for Nejsum Invest ApS.,Ãrsrapport,Lasse Nejsum,Lasse Nejsum,Nejsum Invest ApS,Lasse Nejsum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2016-05-01,Ingen bistand,urn:ofk:oid:23371920,indberetninger-20180424,2.5121725,33240686,,2018-03-27T10:42:21.167Z,2017-01-07T15:55:42.112Z,regnskab,0.0,,2016-09-30,2016-05-01,X17-AA-42-PZ,2017-01-07T15:55:42.229Z,,,,,,,,,,,,,,,,,,,,,,,,,
33240686,2016-09-30,2016-09-30,c183,,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U5L2E0Lzg5Lzc2ODgtNGJjYy05MTliLTE3ZjBlNDMzMTMwZg.pdf,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzdkLzVjLzE5LzNkZTEtNDE3MC1hODczLTlhZmNmYTEzZTM3YQ.xml,HÃ¸jbjerg,8270.0,9.0,Polluxvej,8270 HÃ¸jbjerg,Polluxvej 9,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-12-23,2010-10-05,2017-01-02,100000.0,33240686.0,33240686.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj - 30. september 2016 for Nejsum Invest ApS.,Ãrsrapport,Lasse Nejsum,Lasse Nejsum,Nejsum Invest ApS,Lasse Nejsum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2016-05-01,Ingen bistand,urn:ofk:oid:23371920,indberetninger-20180424,2.5121725,33240686,,2018-03-27T10:42:21.167Z,2017-01-07T15:55:42.112Z,regnskab,0.0,,2016-09-30,2016-05-01,X17-AA-42-PZ,2017-01-07T15:55:42.229Z,,,,,,,,,,,,,,,,,,,,,,,,,
33240686,2016-09-30,2016-09-30,c201,,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U5L2E0Lzg5Lzc2ODgtNGJjYy05MTliLTE3ZjBlNDMzMTMwZg.pdf,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzdkLzVjLzE5LzNkZTEtNDE3MC1hODczLTlhZmNmYTEzZTM3YQ.xml,HÃ¸jbjerg,8270.0,9.0,Polluxvej,8270 HÃ¸jbjerg,Polluxvej 9,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-12-23,2010-10-05,2017-01-02,2719870.0,33240686.0,33240686.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj - 30. september 2016 for Nejsum Invest ApS.,Ãrsrapport,Lasse Nejsum,Lasse Nejsum,Nejsum Invest ApS,Lasse Nejsum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2016-05-01,Ingen bistand,urn:ofk:oid:23371920,indberetninger-20180424,2.5121725,33240686,,2018-03-27T10:42:21.167Z,2017-01-07T15:55:42.112Z,regnskab,0.0,,2016-09-30,2016-05-01,X17-AA-42-PZ,2017-01-07T15:55:42.229Z,,,,,,,,,,,,,,,,,,,,,,,,,
33240686,2016-09-30,2016-09-30,c204,,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U5L2E0Lzg5Lzc2ODgtNGJjYy05MTliLTE3ZjBlNDMzMTMwZg.pdf,http://regnskaber.virk.dk/68604233/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzdkLzVjLzE5LzNkZTEtNDE3MC1hODczLTlhZmNmYTEzZTM3YQ.xml,HÃ¸jbjerg,8270.0,9.0,Polluxvej,8270 HÃ¸jbjerg,Polluxvej 9,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-12-23,2010-10-05,2017-01-02,103400.0,33240686.0,33240686.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj - 30. september 2016 for Nejsum Invest ApS.,Ãrsrapport,Lasse Nejsum,Lasse Nejsum,Nejsum Invest ApS,Lasse Nejsum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2016-05-01,Ingen bistand,urn:ofk:oid:23371920,indberetninger-20180424,2.5121725,33240686,,2018-03-27T10:42:21.167Z,2017-01-07T15:55:42.112Z,regnskab,0.0,,2016-09-30,2016-05-01,X17-AA-42-PZ,2017-01-07T15:55:42.229Z,,,,,,,,,,,,,,,,,,,,,,,,,
