entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,EmailOfReportingEntity,EmployeeBenefitsExpense,ExtraordinaryDividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToInvestments,DisposalsOfInvestments,DisposalsOfInvestmentsByDivisionAndSaleOfOtherCompany,RevaluationsOfInvestmentsOfTheYear
35475702,2017-05-01,2017-05-01,c567,,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzFhL2YyLzkwL2UwMjItNDkwYS1hYmExLTRkYzEzOGE5YTcwMg.pdf,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzLzM5LzgxLzAxL2I0LzdjNDctNGRhYi1iMjVhLTVlYjY0NDg1ZTZmMg.xml,true,41940.0,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9310 Vodskov,c/o Zoltan Kuscsik,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,,2018-09-25,2013-09-10,2018-10-02,,5813.0,Statsautoriseret revisor,0.0,zoltan.kuscsik@solution57.com,,-105800.0,,20222670.0,35475702.0,20222670.0,mne28629,,Ãrsrapport,John Damkier,ZoltÃ¡n Kuscsik,ZoltÃ¡n Kuscsik,Nordjyske Bank,ZK Research ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2016-05-01,2017-04-30,,,,Aalborg,2018-04-30,2017-05-01,true,2018-09-25,Aalborg,,,,urn:ofk:oid:26175318,indberetninger-20180424,2.5118417999999996,35475702.0,AWY-3f6D5OzuYdPkE8oo,2018-10-04T11:38:01.237Z,2018-10-04T11:37:06.599Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-90-YR,2018-10-04T11:37:07.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69187.0,40000.0,,,,,,
35475702,2017-05-01,2017-05-01,c579,,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzFhL2YyLzkwL2UwMjItNDkwYS1hYmExLTRkYzEzOGE5YTcwMg.pdf,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzLzM5LzgxLzAxL2I0LzdjNDctNGRhYi1iMjVhLTVlYjY0NDg1ZTZmMg.xml,true,41940.0,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9310 Vodskov,c/o Zoltan Kuscsik,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,,2018-09-25,2013-09-10,2018-10-02,,5813.0,Statsautoriseret revisor,0.0,zoltan.kuscsik@solution57.com,,-105800.0,,20222670.0,35475702.0,20222670.0,mne28629,,Ãrsrapport,John Damkier,ZoltÃ¡n Kuscsik,ZoltÃ¡n Kuscsik,Nordjyske Bank,ZK Research ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2016-05-01,2017-04-30,,,,Aalborg,2018-04-30,2017-05-01,true,2018-09-25,Aalborg,,,,urn:ofk:oid:26175318,indberetninger-20180424,2.5118417999999996,35475702.0,AWY-3f6D5OzuYdPkE8oo,2018-10-04T11:38:01.237Z,2018-10-04T11:37:06.599Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-90-YR,2018-10-04T11:37:07.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28750.0,,,,,,
35475702,2017-05-01,2018-04-30,c173,,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzFhL2YyLzkwL2UwMjItNDkwYS1hYmExLTRkYzEzOGE5YTcwMg.pdf,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzLzM5LzgxLzAxL2I0LzdjNDctNGRhYi1iMjVhLTVlYjY0NDg1ZTZmMg.xml,true,41940.0,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9310 Vodskov,c/o Zoltan Kuscsik,DK-9000 Aalborg,Visionsvej 51,1028.0,2.0,Regnskabsklasse B,64306.0,2018-09-25,2013-09-10,2018-10-02,5813.0,5813.0,Statsautoriseret revisor,0.0,zoltan.kuscsik@solution57.com,1119875.0,-105800.0,1435557.0,20222670.0,35475702.0,20222670.0,mne28629,936.0,Ãrsrapport,John Damkier,ZoltÃ¡n Kuscsik,ZoltÃ¡n Kuscsik,Nordjyske Bank,ZK Research ApS,BDO Statsautoriseret revisionsaktieselskab,139615.0,22260.0,5442.0,Aalborg,30000.0,2016-05-01,2017-04-30,228653.0,293987.0,309869.0,Aalborg,2018-04-30,2017-05-01,true,2018-09-25,Aalborg,19932.0,65334.0,930328.0,urn:ofk:oid:26175318,indberetninger-20180424,2.5118417999999996,35475702.0,AWY-3f6D5OzuYdPkE8oo,2018-10-04T11:38:01.237Z,2018-10-04T11:37:06.599Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-90-YR,2018-10-04T11:37:07.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,,,,
35475702,2017-05-01,2018-04-30,c178,,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzFhL2YyLzkwL2UwMjItNDkwYS1hYmExLTRkYzEzOGE5YTcwMg.pdf,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzLzM5LzgxLzAxL2I0LzdjNDctNGRhYi1iMjVhLTVlYjY0NDg1ZTZmMg.xml,true,41940.0,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9310 Vodskov,c/o Zoltan Kuscsik,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,,2018-09-25,2013-09-10,2018-10-02,,5813.0,Statsautoriseret revisor,0.0,zoltan.kuscsik@solution57.com,,-105800.0,,20222670.0,35475702.0,20222670.0,mne28629,,Ãrsrapport,John Damkier,ZoltÃ¡n Kuscsik,ZoltÃ¡n Kuscsik,Nordjyske Bank,ZK Research ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2016-05-01,2017-04-30,105800.0,,,Aalborg,2018-04-30,2017-05-01,true,2018-09-25,Aalborg,,,,urn:ofk:oid:26175318,indberetninger-20180424,2.5118417999999996,35475702.0,AWY-3f6D5OzuYdPkE8oo,2018-10-04T11:38:01.237Z,2018-10-04T11:37:06.599Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-90-YR,2018-10-04T11:37:07.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35475702,2017-05-01,2018-04-30,c184,,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzFhL2YyLzkwL2UwMjItNDkwYS1hYmExLTRkYzEzOGE5YTcwMg.pdf,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzLzM5LzgxLzAxL2I0LzdjNDctNGRhYi1iMjVhLTVlYjY0NDg1ZTZmMg.xml,true,41940.0,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9310 Vodskov,c/o Zoltan Kuscsik,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,,2018-09-25,2013-09-10,2018-10-02,,5813.0,Statsautoriseret revisor,0.0,zoltan.kuscsik@solution57.com,,-105800.0,,20222670.0,35475702.0,20222670.0,mne28629,,Ãrsrapport,John Damkier,ZoltÃ¡n Kuscsik,ZoltÃ¡n Kuscsik,Nordjyske Bank,ZK Research ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2016-05-01,2017-04-30,936.0,,,Aalborg,2018-04-30,2017-05-01,true,2018-09-25,Aalborg,,,,urn:ofk:oid:26175318,indberetninger-20180424,2.5118417999999996,35475702.0,AWY-3f6D5OzuYdPkE8oo,2018-10-04T11:38:01.237Z,2018-10-04T11:37:06.599Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-90-YR,2018-10-04T11:37:07.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35475702,2017-05-01,2018-04-30,c194,,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzFhL2YyLzkwL2UwMjItNDkwYS1hYmExLTRkYzEzOGE5YTcwMg.pdf,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzLzM5LzgxLzAxL2I0LzdjNDctNGRhYi1iMjVhLTVlYjY0NDg1ZTZmMg.xml,true,41940.0,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9310 Vodskov,c/o Zoltan Kuscsik,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,,2018-09-25,2013-09-10,2018-10-02,,5813.0,Statsautoriseret revisor,0.0,zoltan.kuscsik@solution57.com,,-105800.0,,20222670.0,35475702.0,20222670.0,mne28629,,Ãrsrapport,John Damkier,ZoltÃ¡n Kuscsik,ZoltÃ¡n Kuscsik,Nordjyske Bank,ZK Research ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2016-05-01,2017-04-30,121917.0,,,Aalborg,2018-04-30,2017-05-01,true,2018-09-25,Aalborg,,,,urn:ofk:oid:26175318,indberetninger-20180424,2.5118417999999996,35475702.0,AWY-3f6D5OzuYdPkE8oo,2018-10-04T11:38:01.237Z,2018-10-04T11:37:06.599Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-90-YR,2018-10-04T11:37:07.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35475702,2017-05-01,2018-04-30,c236,,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzFhL2YyLzkwL2UwMjItNDkwYS1hYmExLTRkYzEzOGE5YTcwMg.pdf,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzLzM5LzgxLzAxL2I0LzdjNDctNGRhYi1iMjVhLTVlYjY0NDg1ZTZmMg.xml,true,41940.0,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9310 Vodskov,c/o Zoltan Kuscsik,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,,2018-09-25,2013-09-10,2018-10-02,,5813.0,Statsautoriseret revisor,0.0,zoltan.kuscsik@solution57.com,,-105800.0,,20222670.0,35475702.0,20222670.0,mne28629,,Ãrsrapport,John Damkier,ZoltÃ¡n Kuscsik,ZoltÃ¡n Kuscsik,Nordjyske Bank,ZK Research ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2016-05-01,2017-04-30,936.0,,,Aalborg,2018-04-30,2017-05-01,true,2018-09-25,Aalborg,,,,urn:ofk:oid:26175318,indberetninger-20180424,2.5118417999999996,35475702.0,AWY-3f6D5OzuYdPkE8oo,2018-10-04T11:38:01.237Z,2018-10-04T11:37:06.599Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-90-YR,2018-10-04T11:37:07.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35475702,2017-05-01,2018-04-30,c254,,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzFhL2YyLzkwL2UwMjItNDkwYS1hYmExLTRkYzEzOGE5YTcwMg.pdf,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzLzM5LzgxLzAxL2I0LzdjNDctNGRhYi1iMjVhLTVlYjY0NDg1ZTZmMg.xml,true,41940.0,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9310 Vodskov,c/o Zoltan Kuscsik,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,,2018-09-25,2013-09-10,2018-10-02,,5813.0,Statsautoriseret revisor,0.0,zoltan.kuscsik@solution57.com,,-105800.0,,20222670.0,35475702.0,20222670.0,mne28629,,Ãrsrapport,John Damkier,ZoltÃ¡n Kuscsik,ZoltÃ¡n Kuscsik,Nordjyske Bank,ZK Research ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2016-05-01,2017-04-30,121917.0,,,Aalborg,2018-04-30,2017-05-01,true,2018-09-25,Aalborg,,,,urn:ofk:oid:26175318,indberetninger-20180424,2.5118417999999996,35475702.0,AWY-3f6D5OzuYdPkE8oo,2018-10-04T11:38:01.237Z,2018-10-04T11:37:06.599Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-90-YR,2018-10-04T11:37:07.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35475702,2017-05-01,2018-04-30,c259,,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzFhL2YyLzkwL2UwMjItNDkwYS1hYmExLTRkYzEzOGE5YTcwMg.pdf,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzLzM5LzgxLzAxL2I0LzdjNDctNGRhYi1iMjVhLTVlYjY0NDg1ZTZmMg.xml,true,41940.0,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9310 Vodskov,c/o Zoltan Kuscsik,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,,2018-09-25,2013-09-10,2018-10-02,,5813.0,Statsautoriseret revisor,0.0,zoltan.kuscsik@solution57.com,,-105800.0,,20222670.0,35475702.0,20222670.0,mne28629,,Ãrsrapport,John Damkier,ZoltÃ¡n Kuscsik,ZoltÃ¡n Kuscsik,Nordjyske Bank,ZK Research ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2016-05-01,2017-04-30,105800.0,,,Aalborg,2018-04-30,2017-05-01,true,2018-09-25,Aalborg,,,,urn:ofk:oid:26175318,indberetninger-20180424,2.5118417999999996,35475702.0,AWY-3f6D5OzuYdPkE8oo,2018-10-04T11:38:01.237Z,2018-10-04T11:37:06.599Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-90-YR,2018-10-04T11:37:07.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35475702,2017-05-01,2018-04-30,c321,,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzFhL2YyLzkwL2UwMjItNDkwYS1hYmExLTRkYzEzOGE5YTcwMg.pdf,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzLzM5LzgxLzAxL2I0LzdjNDctNGRhYi1iMjVhLTVlYjY0NDg1ZTZmMg.xml,true,41940.0,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9310 Vodskov,c/o Zoltan Kuscsik,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,,2018-09-25,2013-09-10,2018-10-02,,5813.0,Statsautoriseret revisor,0.0,zoltan.kuscsik@solution57.com,,-105800.0,,20222670.0,35475702.0,20222670.0,mne28629,,Ãrsrapport,John Damkier,ZoltÃ¡n Kuscsik,ZoltÃ¡n Kuscsik,Nordjyske Bank,ZK Research ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2016-05-01,2017-04-30,,,,Aalborg,2018-04-30,2017-05-01,true,2018-09-25,Aalborg,,,,urn:ofk:oid:26175318,indberetninger-20180424,2.5118417999999996,35475702.0,AWY-3f6D5OzuYdPkE8oo,2018-10-04T11:38:01.237Z,2018-10-04T11:37:06.599Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-90-YR,2018-10-04T11:37:07.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,,
35475702,2017-05-01,2018-04-30,c457,,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzFhL2YyLzkwL2UwMjItNDkwYS1hYmExLTRkYzEzOGE5YTcwMg.pdf,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzLzM5LzgxLzAxL2I0LzdjNDctNGRhYi1iMjVhLTVlYjY0NDg1ZTZmMg.xml,true,41940.0,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9310 Vodskov,c/o Zoltan Kuscsik,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,,2018-09-25,2013-09-10,2018-10-02,,5813.0,Statsautoriseret revisor,0.0,zoltan.kuscsik@solution57.com,,-105800.0,,20222670.0,35475702.0,20222670.0,mne28629,,Ãrsrapport,John Damkier,ZoltÃ¡n Kuscsik,ZoltÃ¡n Kuscsik,Nordjyske Bank,ZK Research ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2016-05-01,2017-04-30,,,,Aalborg,2018-04-30,2017-05-01,true,2018-09-25,Aalborg,,,,urn:ofk:oid:26175318,indberetninger-20180424,2.5118417999999996,35475702.0,AWY-3f6D5OzuYdPkE8oo,2018-10-04T11:38:01.237Z,2018-10-04T11:37:06.599Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-90-YR,2018-10-04T11:37:07.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35475702,2017-05-01,2018-04-30,c565,,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzFhL2YyLzkwL2UwMjItNDkwYS1hYmExLTRkYzEzOGE5YTcwMg.pdf,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzLzM5LzgxLzAxL2I0LzdjNDctNGRhYi1iMjVhLTVlYjY0NDg1ZTZmMg.xml,true,41940.0,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9310 Vodskov,c/o Zoltan Kuscsik,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,,2018-09-25,2013-09-10,2018-10-02,,5813.0,Statsautoriseret revisor,0.0,zoltan.kuscsik@solution57.com,,-105800.0,,20222670.0,35475702.0,20222670.0,mne28629,,Ãrsrapport,John Damkier,ZoltÃ¡n Kuscsik,ZoltÃ¡n Kuscsik,Nordjyske Bank,ZK Research ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2016-05-01,2017-04-30,,,,Aalborg,2018-04-30,2017-05-01,true,2018-09-25,Aalborg,,,,urn:ofk:oid:26175318,indberetninger-20180424,2.5118417999999996,35475702.0,AWY-3f6D5OzuYdPkE8oo,2018-10-04T11:38:01.237Z,2018-10-04T11:37:06.599Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-90-YR,2018-10-04T11:37:07.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37500.0,0.0,0.0,-8175.0
35475702,2017-05-01,2018-04-30,c568,,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzFhL2YyLzkwL2UwMjItNDkwYS1hYmExLTRkYzEzOGE5YTcwMg.pdf,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzLzM5LzgxLzAxL2I0LzdjNDctNGRhYi1iMjVhLTVlYjY0NDg1ZTZmMg.xml,true,41940.0,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9310 Vodskov,c/o Zoltan Kuscsik,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,,2018-09-25,2013-09-10,2018-10-02,,5813.0,Statsautoriseret revisor,0.0,zoltan.kuscsik@solution57.com,,-105800.0,,20222670.0,35475702.0,20222670.0,mne28629,,Ãrsrapport,John Damkier,ZoltÃ¡n Kuscsik,ZoltÃ¡n Kuscsik,Nordjyske Bank,ZK Research ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2016-05-01,2017-04-30,,,,Aalborg,2018-04-30,2017-05-01,true,2018-09-25,Aalborg,,,,urn:ofk:oid:26175318,indberetninger-20180424,2.5118417999999996,35475702.0,AWY-3f6D5OzuYdPkE8oo,2018-10-04T11:38:01.237Z,2018-10-04T11:37:06.599Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-90-YR,2018-10-04T11:37:07.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9111.0
35475702,2017-05-01,2018-04-30,c580,,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzFhL2YyLzkwL2UwMjItNDkwYS1hYmExLTRkYzEzOGE5YTcwMg.pdf,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzLzM5LzgxLzAxL2I0LzdjNDctNGRhYi1iMjVhLTVlYjY0NDg1ZTZmMg.xml,true,41940.0,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9310 Vodskov,c/o Zoltan Kuscsik,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,,2018-09-25,2013-09-10,2018-10-02,,5813.0,Statsautoriseret revisor,0.0,zoltan.kuscsik@solution57.com,,-105800.0,,20222670.0,35475702.0,20222670.0,mne28629,,Ãrsrapport,John Damkier,ZoltÃ¡n Kuscsik,ZoltÃ¡n Kuscsik,Nordjyske Bank,ZK Research ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2016-05-01,2017-04-30,,,,Aalborg,2018-04-30,2017-05-01,true,2018-09-25,Aalborg,,,,urn:ofk:oid:26175318,indberetninger-20180424,2.5118417999999996,35475702.0,AWY-3f6D5OzuYdPkE8oo,2018-10-04T11:38:01.237Z,2018-10-04T11:37:06.599Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-90-YR,2018-10-04T11:37:07.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17230.0,0.0,0.0
35475702,2017-05-01,2018-04-30,c637,,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzFhL2YyLzkwL2UwMjItNDkwYS1hYmExLTRkYzEzOGE5YTcwMg.pdf,http://regnskaber.virk.dk/20757453/ZG9rdW1lbnRsYWdlcjovLzAzLzM5LzgxLzAxL2I0LzdjNDctNGRhYi1iMjVhLTVlYjY0NDg1ZTZmMg.xml,true,41940.0,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9310 Vodskov,c/o Zoltan Kuscsik,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,,2018-09-25,2013-09-10,2018-10-02,,5813.0,Statsautoriseret revisor,0.0,zoltan.kuscsik@solution57.com,,-105800.0,,20222670.0,35475702.0,20222670.0,mne28629,,Ãrsrapport,John Damkier,ZoltÃ¡n Kuscsik,ZoltÃ¡n Kuscsik,Nordjyske Bank,ZK Research ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2016-05-01,2017-04-30,,,,Aalborg,2018-04-30,2017-05-01,true,2018-09-25,Aalborg,,,,urn:ofk:oid:26175318,indberetninger-20180424,2.5118417999999996,35475702.0,AWY-3f6D5OzuYdPkE8oo,2018-10-04T11:38:01.237Z,2018-10-04T11:37:06.599Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-90-YR,2018-10-04T11:37:07.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
