entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
16206997,2018-01-01,2018-01-01,c199,,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzg2LzFhL2U0L2EzN2EtNGQ5Yi1hMjc0LWVmMjgxNzJkZDA4Ng.pdf,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2EyL2JiL2VkLzA3ODEtNGU0ZS04MmIyLWY3NTRhNmJmY2ZmZQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ãrsted,8950.0,29.0,Tingparken,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-29,2019-03-29,2019-04-15,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",randers@kvistjensen.dk,4269226.0,36717785.0,16206997.0,36717785.0,mne9566,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Jens Kristensen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",B. Nygaard Pedersen,SÃ¸ren MÃ¸ller Hansen,Jens Kristensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab","Nordea Bank Danmark A/S, Randers",Jens Kristensen A/S,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-29,Randers SÃ,86 41 21 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27023730,indberetninger-20180424,2.5097342,16206997.0,AWpQxYmlRYGX6_YTHGyG,2019-04-24T19:15:23.189Z,2019-04-24T19:14:43.639Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-85-NY,2019-04-24T19:14:43.793Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16206997,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzg2LzFhL2U0L2EzN2EtNGQ5Yi1hMjc0LWVmMjgxNzJkZDA4Ng.pdf,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2EyL2JiL2VkLzA3ODEtNGU0ZS04MmIyLWY3NTRhNmJmY2ZmZQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ãrsted,8950.0,29.0,Tingparken,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-29,2019-03-29,2019-04-15,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",randers@kvistjensen.dk,,36717785.0,16206997.0,36717785.0,mne9566,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Jens Kristensen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",B. Nygaard Pedersen,SÃ¸ren MÃ¸ller Hansen,Jens Kristensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab","Nordea Bank Danmark A/S, Randers",Jens Kristensen A/S,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-29,Randers SÃ,86 41 21 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27023730,indberetninger-20180424,2.5097342,16206997.0,AWpQxYmlRYGX6_YTHGyG,2019-04-24T19:15:23.189Z,2019-04-24T19:14:43.639Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-85-NY,2019-04-24T19:14:43.793Z,132259.0,2.0,386335.0,556361.0,464.0,464.0,37440.0,169562.0,170026.0,6816.0,37303.0,342079.0,,,,,,,,,,,,,,,,,
16206997,2018-01-01,2018-12-31,c108,,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzg2LzFhL2U0L2EzN2EtNGQ5Yi1hMjc0LWVmMjgxNzJkZDA4Ng.pdf,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2EyL2JiL2VkLzA3ODEtNGU0ZS04MmIyLWY3NTRhNmJmY2ZmZQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ãrsted,8950.0,29.0,Tingparken,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-29,2019-03-29,2019-04-15,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",randers@kvistjensen.dk,,36717785.0,16206997.0,36717785.0,mne9566,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Jens Kristensen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",B. Nygaard Pedersen,SÃ¸ren MÃ¸ller Hansen,Jens Kristensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab","Nordea Bank Danmark A/S, Randers",Jens Kristensen A/S,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-29,Randers SÃ,86 41 21 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27023730,indberetninger-20180424,2.5097342,16206997.0,AWpQxYmlRYGX6_YTHGyG,2019-04-24T19:15:23.189Z,2019-04-24T19:14:43.639Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-85-NY,2019-04-24T19:14:43.793Z,108000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16206997,2018-01-01,2018-12-31,c122,,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzg2LzFhL2U0L2EzN2EtNGQ5Yi1hMjc0LWVmMjgxNzJkZDA4Ng.pdf,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2EyL2JiL2VkLzA3ODEtNGU0ZS04MmIyLWY3NTRhNmJmY2ZmZQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ãrsted,8950.0,29.0,Tingparken,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-29,2019-03-29,2019-04-15,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",randers@kvistjensen.dk,,36717785.0,16206997.0,36717785.0,mne9566,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Jens Kristensen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",B. Nygaard Pedersen,SÃ¸ren MÃ¸ller Hansen,Jens Kristensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab","Nordea Bank Danmark A/S, Randers",Jens Kristensen A/S,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-29,Randers SÃ,86 41 21 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27023730,indberetninger-20180424,2.5097342,16206997.0,AWpQxYmlRYGX6_YTHGyG,2019-04-24T19:15:23.189Z,2019-04-24T19:14:43.639Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-85-NY,2019-04-24T19:14:43.793Z,24259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16206997,2018-01-01,2018-12-31,c200,,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzg2LzFhL2U0L2EzN2EtNGQ5Yi1hMjc0LWVmMjgxNzJkZDA4Ng.pdf,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2EyL2JiL2VkLzA3ODEtNGU0ZS04MmIyLWY3NTRhNmJmY2ZmZQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ãrsted,8950.0,29.0,Tingparken,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-29,2019-03-29,2019-04-15,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",randers@kvistjensen.dk,,36717785.0,16206997.0,36717785.0,mne9566,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Jens Kristensen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",B. Nygaard Pedersen,SÃ¸ren MÃ¸ller Hansen,Jens Kristensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab","Nordea Bank Danmark A/S, Randers",Jens Kristensen A/S,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-29,Randers SÃ,86 41 21 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27023730,indberetninger-20180424,2.5097342,16206997.0,AWpQxYmlRYGX6_YTHGyG,2019-04-24T19:15:23.189Z,2019-04-24T19:14:43.639Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-85-NY,2019-04-24T19:14:43.793Z,24259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16206997,2018-01-01,2018-12-31,c32,,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzg2LzFhL2U0L2EzN2EtNGQ5Yi1hMjc0LWVmMjgxNzJkZDA4Ng.pdf,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2EyL2JiL2VkLzA3ODEtNGU0ZS04MmIyLWY3NTRhNmJmY2ZmZQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ãrsted,8950.0,29.0,Tingparken,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-29,2019-03-29,2019-04-15,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",randers@kvistjensen.dk,,36717785.0,16206997.0,36717785.0,mne9566,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Jens Kristensen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",B. Nygaard Pedersen,SÃ¸ren MÃ¸ller Hansen,Jens Kristensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab","Nordea Bank Danmark A/S, Randers",Jens Kristensen A/S,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-29,Randers SÃ,86 41 21 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27023730,indberetninger-20180424,2.5097342,16206997.0,AWpQxYmlRYGX6_YTHGyG,2019-04-24T19:15:23.189Z,2019-04-24T19:14:43.639Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-85-NY,2019-04-24T19:14:43.793Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SÃ¸ren MÃ¸ller Hansen
16206997,2018-01-01,2018-12-31,c48,,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzg2LzFhL2U0L2EzN2EtNGQ5Yi1hMjc0LWVmMjgxNzJkZDA4Ng.pdf,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2EyL2JiL2VkLzA3ODEtNGU0ZS04MmIyLWY3NTRhNmJmY2ZmZQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ãrsted,8950.0,29.0,Tingparken,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-29,2019-03-29,2019-04-15,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",randers@kvistjensen.dk,,36717785.0,16206997.0,36717785.0,mne9566,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Jens Kristensen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",B. Nygaard Pedersen,SÃ¸ren MÃ¸ller Hansen,Jens Kristensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab","Nordea Bank Danmark A/S, Randers",Jens Kristensen A/S,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-29,Randers SÃ,86 41 21 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27023730,indberetninger-20180424,2.5097342,16206997.0,AWpQxYmlRYGX6_YTHGyG,2019-04-24T19:15:23.189Z,2019-04-24T19:14:43.639Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-85-NY,2019-04-24T19:14:43.793Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lis Kristensen
16206997,2018-01-01,2018-12-31,c49,,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzg2LzFhL2U0L2EzN2EtNGQ5Yi1hMjc0LWVmMjgxNzJkZDA4Ng.pdf,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2EyL2JiL2VkLzA3ODEtNGU0ZS04MmIyLWY3NTRhNmJmY2ZmZQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ãrsted,8950.0,29.0,Tingparken,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-29,2019-03-29,2019-04-15,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",randers@kvistjensen.dk,,36717785.0,16206997.0,36717785.0,mne9566,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Jens Kristensen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",B. Nygaard Pedersen,SÃ¸ren MÃ¸ller Hansen,Jens Kristensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab","Nordea Bank Danmark A/S, Randers",Jens Kristensen A/S,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-29,Randers SÃ,86 41 21 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27023730,indberetninger-20180424,2.5097342,16206997.0,AWpQxYmlRYGX6_YTHGyG,2019-04-24T19:15:23.189Z,2019-04-24T19:14:43.639Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-85-NY,2019-04-24T19:14:43.793Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jens Kristensen
16206997,2018-01-01,2018-12-31,c71,,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzg2LzFhL2U0L2EzN2EtNGQ5Yi1hMjc0LWVmMjgxNzJkZDA4Ng.pdf,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2EyL2JiL2VkLzA3ODEtNGU0ZS04MmIyLWY3NTRhNmJmY2ZmZQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ãrsted,8950.0,29.0,Tingparken,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-29,2019-03-29,2019-04-15,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",randers@kvistjensen.dk,,36717785.0,16206997.0,36717785.0,mne9566,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Jens Kristensen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",B. Nygaard Pedersen,SÃ¸ren MÃ¸ller Hansen,Jens Kristensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab","Nordea Bank Danmark A/S, Randers",Jens Kristensen A/S,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-29,Randers SÃ,86 41 21 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27023730,indberetninger-20180424,2.5097342,16206997.0,AWpQxYmlRYGX6_YTHGyG,2019-04-24T19:15:23.189Z,2019-04-24T19:14:43.639Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-85-NY,2019-04-24T19:14:43.793Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16206997,2018-01-01,2018-12-31,c88,,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzg2LzFhL2U0L2EzN2EtNGQ5Yi1hMjc0LWVmMjgxNzJkZDA4Ng.pdf,http://regnskaber.virk.dk/79960261/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2EyL2JiL2VkLzA3ODEtNGU0ZS04MmIyLWY3NTRhNmJmY2ZmZQ.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ãrsted,8950.0,29.0,Tingparken,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-29,2019-03-29,2019-04-15,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",randers@kvistjensen.dk,,36717785.0,16206997.0,36717785.0,mne9566,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Jens Kristensen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",B. Nygaard Pedersen,SÃ¸ren MÃ¸ller Hansen,Jens Kristensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab","Nordea Bank Danmark A/S, Randers",Jens Kristensen A/S,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-29,Randers SÃ,86 41 21 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27023730,indberetninger-20180424,2.5097342,16206997.0,AWpQxYmlRYGX6_YTHGyG,2019-04-24T19:15:23.189Z,2019-04-24T19:14:43.639Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-85-NY,2019-04-24T19:14:43.793Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
