entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm
33054246,2014-10-01,2015-09-30,c0,,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzYwL2Q3L2UxL2M2ZDAtNDk1Ni04MzY3LWM1YTkyZmVkOWI2Mg.pdf,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2UzLzQ4LzJiLzNlMzUtNDljZS1hNTdmLTRmYmNjNjA2ZWZiYg.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,1620 KÃ¸benhavn V,"Vesterbrogade 29 F, 3. th.",DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Mette Alstrup Bi Consulting ApS,387.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-08,2010-06-30,2016-01-08,0.0,Statsautoriseret revisor,-108333.0,-49900.0,0.0,-1762.0,20222670.0,33054246.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Mette Alstrup Bi Consulting ApS.,800.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Mette Alstrup,Mette Alstrup,Mette Alstrup Bi Consulting ApS,BDO Statsautoriseret revisionsaktieselskab,-3063.0,KÃ¸benhavn,-3638.0,-4025.0,-1762.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-09-30,2014-10-01,800.0,2016-01-08,Kolding,0.0,387.0,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:22027600,indberetninger-20180424,2.5118417999999996,33054246.0,,2018-03-28T22:21:10.367Z,2016-02-26T07:39:47.304Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-97-NB,2016-02-26T07:39:47.415Z,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
33054246,2014-10-01,2015-09-30,c117,,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzYwL2Q3L2UxL2M2ZDAtNDk1Ni04MzY3LWM1YTkyZmVkOWI2Mg.pdf,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2UzLzQ4LzJiLzNlMzUtNDljZS1hNTdmLTRmYmNjNjA2ZWZiYg.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,1620 KÃ¸benhavn V,"Vesterbrogade 29 F, 3. th.",DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Mette Alstrup Bi Consulting ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-08,2010-06-30,2016-01-08,,Statsautoriseret revisor,-108333.0,-49900.0,,,20222670.0,33054246.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Mette Alstrup Bi Consulting ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Mette Alstrup,Mette Alstrup,Mette Alstrup Bi Consulting ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-09-30,2014-10-01,800.0,2016-01-08,Kolding,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22027600,indberetninger-20180424,2.5118417999999996,33054246.0,,2018-03-28T22:21:10.367Z,2016-02-26T07:39:47.304Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-97-NB,2016-02-26T07:39:47.415Z,,,,,,,,,,,,,,,,,,,,,,,
33054246,2014-10-01,2015-09-30,c13,,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzYwL2Q3L2UxL2M2ZDAtNDk1Ni04MzY3LWM1YTkyZmVkOWI2Mg.pdf,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2UzLzQ4LzJiLzNlMzUtNDljZS1hNTdmLTRmYmNjNjA2ZWZiYg.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,1620 KÃ¸benhavn V,"Vesterbrogade 29 F, 3. th.",DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Mette Alstrup Bi Consulting ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-08,2010-06-30,2016-01-08,,Statsautoriseret revisor,-108333.0,-49900.0,,,20222670.0,33054246.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Mette Alstrup Bi Consulting ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Mette Alstrup,Mette Alstrup,Mette Alstrup Bi Consulting ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,-107533.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-09-30,2014-10-01,800.0,2016-01-08,Kolding,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22027600,indberetninger-20180424,2.5118417999999996,33054246.0,,2018-03-28T22:21:10.367Z,2016-02-26T07:39:47.304Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-97-NB,2016-02-26T07:39:47.415Z,,,,,,,,,,,,,,,,,,,,,,,
33054246,2014-10-01,2015-09-30,c147,,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzYwL2Q3L2UxL2M2ZDAtNDk1Ni04MzY3LWM1YTkyZmVkOWI2Mg.pdf,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2UzLzQ4LzJiLzNlMzUtNDljZS1hNTdmLTRmYmNjNjA2ZWZiYg.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,1620 KÃ¸benhavn V,"Vesterbrogade 29 F, 3. th.",DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Mette Alstrup Bi Consulting ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-08,2010-06-30,2016-01-08,,Statsautoriseret revisor,-108333.0,-49900.0,,,20222670.0,33054246.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Mette Alstrup Bi Consulting ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Mette Alstrup,Mette Alstrup,Mette Alstrup Bi Consulting ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,-107533.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-09-30,2014-10-01,800.0,2016-01-08,Kolding,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22027600,indberetninger-20180424,2.5118417999999996,33054246.0,,2018-03-28T22:21:10.367Z,2016-02-26T07:39:47.304Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-97-NB,2016-02-26T07:39:47.415Z,,,,,,,,,,,,,,,,,,,,,,,
33054246,2014-10-01,2015-09-30,c159,,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzYwL2Q3L2UxL2M2ZDAtNDk1Ni04MzY3LWM1YTkyZmVkOWI2Mg.pdf,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2UzLzQ4LzJiLzNlMzUtNDljZS1hNTdmLTRmYmNjNjA2ZWZiYg.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,1620 KÃ¸benhavn V,"Vesterbrogade 29 F, 3. th.",DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Mette Alstrup Bi Consulting ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-08,2010-06-30,2016-01-08,,Statsautoriseret revisor,-108333.0,-49900.0,,,20222670.0,33054246.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Mette Alstrup Bi Consulting ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Mette Alstrup,Mette Alstrup,Mette Alstrup Bi Consulting ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,53295.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-09-30,2014-10-01,800.0,2016-01-08,Kolding,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22027600,indberetninger-20180424,2.5118417999999996,33054246.0,,2018-03-28T22:21:10.367Z,2016-02-26T07:39:47.304Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-97-NB,2016-02-26T07:39:47.415Z,,,,,,,,,,,,,,,,,,,,,,,
33054246,2014-10-01,2015-09-30,c162,,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzYwL2Q3L2UxL2M2ZDAtNDk1Ni04MzY3LWM1YTkyZmVkOWI2Mg.pdf,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2UzLzQ4LzJiLzNlMzUtNDljZS1hNTdmLTRmYmNjNjA2ZWZiYg.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,1620 KÃ¸benhavn V,"Vesterbrogade 29 F, 3. th.",DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Mette Alstrup Bi Consulting ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-08,2010-06-30,2016-01-08,,Statsautoriseret revisor,-108333.0,-49900.0,,,20222670.0,33054246.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Mette Alstrup Bi Consulting ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Mette Alstrup,Mette Alstrup,Mette Alstrup Bi Consulting ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,50600.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-09-30,2014-10-01,800.0,2016-01-08,Kolding,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22027600,indberetninger-20180424,2.5118417999999996,33054246.0,,2018-03-28T22:21:10.367Z,2016-02-26T07:39:47.304Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-97-NB,2016-02-26T07:39:47.415Z,,,,,,,,,,,,,,,,,,,,,,,
33054246,2014-10-01,2015-09-30,c199,,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzYwL2Q3L2UxL2M2ZDAtNDk1Ni04MzY3LWM1YTkyZmVkOWI2Mg.pdf,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2UzLzQ4LzJiLzNlMzUtNDljZS1hNTdmLTRmYmNjNjA2ZWZiYg.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,1620 KÃ¸benhavn V,"Vesterbrogade 29 F, 3. th.",DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Mette Alstrup Bi Consulting ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-08,2010-06-30,2016-01-08,,Statsautoriseret revisor,-108333.0,-49900.0,,,20222670.0,33054246.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Mette Alstrup Bi Consulting ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Mette Alstrup,Mette Alstrup,Mette Alstrup Bi Consulting ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-09-30,2014-10-01,800.0,2016-01-08,Kolding,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22027600,indberetninger-20180424,2.5118417999999996,33054246.0,,2018-03-28T22:21:10.367Z,2016-02-26T07:39:47.304Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-97-NB,2016-02-26T07:39:47.415Z,,,,,,,,,,,,,,,,,,,,,,,
33054246,2014-10-01,2015-09-30,c29,,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzYwL2Q3L2UxL2M2ZDAtNDk1Ni04MzY3LWM1YTkyZmVkOWI2Mg.pdf,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2UzLzQ4LzJiLzNlMzUtNDljZS1hNTdmLTRmYmNjNjA2ZWZiYg.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,1620 KÃ¸benhavn V,"Vesterbrogade 29 F, 3. th.",DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Mette Alstrup Bi Consulting ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-08,2010-06-30,2016-01-08,,Statsautoriseret revisor,-108333.0,-49900.0,,,20222670.0,33054246.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Mette Alstrup Bi Consulting ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Mette Alstrup,Mette Alstrup,Mette Alstrup Bi Consulting ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,53295.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-09-30,2014-10-01,800.0,2016-01-08,Kolding,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22027600,indberetninger-20180424,2.5118417999999996,33054246.0,,2018-03-28T22:21:10.367Z,2016-02-26T07:39:47.304Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-97-NB,2016-02-26T07:39:47.415Z,,,,,,,,,,,,,,,,,,,,,,,
33054246,2014-10-01,2015-09-30,c299,,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzYwL2Q3L2UxL2M2ZDAtNDk1Ni04MzY3LWM1YTkyZmVkOWI2Mg.pdf,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2UzLzQ4LzJiLzNlMzUtNDljZS1hNTdmLTRmYmNjNjA2ZWZiYg.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,1620 KÃ¸benhavn V,"Vesterbrogade 29 F, 3. th.",DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Mette Alstrup Bi Consulting ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-08,2010-06-30,2016-01-08,,Statsautoriseret revisor,-108333.0,-49900.0,,,20222670.0,33054246.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Mette Alstrup Bi Consulting ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Mette Alstrup,Mette Alstrup,Mette Alstrup Bi Consulting ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-09-30,2014-10-01,800.0,2016-01-08,Kolding,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22027600,indberetninger-20180424,2.5118417999999996,33054246.0,,2018-03-28T22:21:10.367Z,2016-02-26T07:39:47.304Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-97-NB,2016-02-26T07:39:47.415Z,,,,,,,,,,,,,,,,,,,,,,,
33054246,2014-10-01,2015-09-30,c5,,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzYwL2Q3L2UxL2M2ZDAtNDk1Ni04MzY3LWM1YTkyZmVkOWI2Mg.pdf,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2UzLzQ4LzJiLzNlMzUtNDljZS1hNTdmLTRmYmNjNjA2ZWZiYg.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,1620 KÃ¸benhavn V,"Vesterbrogade 29 F, 3. th.",DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Mette Alstrup Bi Consulting ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-08,2010-06-30,2016-01-08,,Statsautoriseret revisor,-108333.0,-49900.0,,,20222670.0,33054246.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Mette Alstrup Bi Consulting ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Mette Alstrup,Mette Alstrup,Mette Alstrup Bi Consulting ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,50600.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-09-30,2014-10-01,800.0,2016-01-08,Kolding,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22027600,indberetninger-20180424,2.5118417999999996,33054246.0,,2018-03-28T22:21:10.367Z,2016-02-26T07:39:47.304Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-97-NB,2016-02-26T07:39:47.415Z,,,,,,,,,,,,,,,,,,,,,,,
33054246,2015-09-30,2015-09-30,c118,,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzYwL2Q3L2UxL2M2ZDAtNDk1Ni04MzY3LWM1YTkyZmVkOWI2Mg.pdf,http://regnskaber.virk.dk/64245033/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2UzLzQ4LzJiLzNlMzUtNDljZS1hNTdmLTRmYmNjNjA2ZWZiYg.xml,1.0,Kolding,6000.0,39.0,Birkemose AllÃ©,1620 KÃ¸benhavn V,"Vesterbrogade 29 F, 3. th.",DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Mette Alstrup Bi Consulting ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-08,2010-06-30,2016-01-08,,Statsautoriseret revisor,-108333.0,-49900.0,,,20222670.0,33054246.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Mette Alstrup Bi Consulting ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Mette Alstrup,Mette Alstrup,Mette Alstrup Bi Consulting ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-09-30,2014-10-01,800.0,2016-01-08,Kolding,,,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22027600,indberetninger-20180424,2.5118417999999996,33054246.0,,2018-03-28T22:21:10.367Z,2016-02-26T07:39:47.304Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-97-NB,2016-02-26T07:39:47.415Z,,,,,,,,,474802.0,,,,,,,,,,,,374802.0,100000.0,
