entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermLiabilitiesOtherThanProvisions,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToShareholdersAndManagement,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,InvestmentsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,DepreciationOfPropertyPlantAndEquipment
35679510,2018-07-01,2019-06-30,c1,,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzdmLzczL2RkLzAxYjktNGQ3Ny04NTJmLTk1MzJmNDQwZjAxZA.pdf,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE0LzZiL2JhL2U2Y2QtNDAxNi04MWNhLTE0MDBiMmM1MDk4Zg.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Ulfborg,6990.0,5.0,Industriarealet,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-10,2019-09-10,2014-03-06,2019-09-10,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,35679510.0,89224918.0,mne31444,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Thorsminde Ferieboliger ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Larsen,Ole Madsen,Bente Flarup,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",RingkjÃ¸bing Landbobank A/S,Thorsminde Ferieboliger ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Ulfborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-06-30,2018-07-01,2019-09-10,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27819337,indberetninger-20180424,2.5117178,35679510.0,AW0qQQbtIXJRhhXBNqGB,2019-09-13T10:53:48.184Z,2019-09-13T10:52:46.579Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-31-BF,2019-09-13T10:52:47.243Z,50028.0,1.0,48758.0,138317.0,15945.0,73614.0,89559.0,23586.0,,,,,,,,,,,,,,,,,,,,,,,,,
35679510,2018-07-01,2019-06-30,c122,,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzdmLzczL2RkLzAxYjktNGQ3Ny04NTJmLTk1MzJmNDQwZjAxZA.pdf,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE0LzZiL2JhL2U2Y2QtNDAxNi04MWNhLTE0MDBiMmM1MDk4Zg.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Ulfborg,6990.0,5.0,Industriarealet,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-10,2019-09-10,2014-03-06,2019-09-10,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,35679510.0,89224918.0,mne31444,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Thorsminde Ferieboliger ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Larsen,Ole Madsen,Bente Flarup,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",RingkjÃ¸bing Landbobank A/S,Thorsminde Ferieboliger ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Ulfborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-06-30,2018-07-01,2019-09-10,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27819337,indberetninger-20180424,2.5117178,35679510.0,AW0qQQbtIXJRhhXBNqGB,2019-09-13T10:53:48.184Z,2019-09-13T10:52:46.579Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-31-BF,2019-09-13T10:52:47.243Z,50028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35679510,2018-07-01,2019-06-30,c149,,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzdmLzczL2RkLzAxYjktNGQ3Ny04NTJmLTk1MzJmNDQwZjAxZA.pdf,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE0LzZiL2JhL2U2Y2QtNDAxNi04MWNhLTE0MDBiMmM1MDk4Zg.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Ulfborg,6990.0,5.0,Industriarealet,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-10,2019-09-10,2014-03-06,2019-09-10,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,35679510.0,89224918.0,mne31444,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Thorsminde Ferieboliger ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Larsen,Ole Madsen,Bente Flarup,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",RingkjÃ¸bing Landbobank A/S,Thorsminde Ferieboliger ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Ulfborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-06-30,2018-07-01,2019-09-10,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27819337,indberetninger-20180424,2.5117178,35679510.0,AW0qQQbtIXJRhhXBNqGB,2019-09-13T10:53:48.184Z,2019-09-13T10:52:46.579Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-31-BF,2019-09-13T10:52:47.243Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33473.0
35679510,2018-07-01,2019-06-30,c161,,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzdmLzczL2RkLzAxYjktNGQ3Ny04NTJmLTk1MzJmNDQwZjAxZA.pdf,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE0LzZiL2JhL2U2Y2QtNDAxNi04MWNhLTE0MDBiMmM1MDk4Zg.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Ulfborg,6990.0,5.0,Industriarealet,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-10,2019-09-10,2014-03-06,2019-09-10,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,35679510.0,89224918.0,mne31444,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Thorsminde Ferieboliger ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Larsen,Ole Madsen,Bente Flarup,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",RingkjÃ¸bing Landbobank A/S,Thorsminde Ferieboliger ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Ulfborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-06-30,2018-07-01,2019-09-10,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27819337,indberetninger-20180424,2.5117178,35679510.0,AW0qQQbtIXJRhhXBNqGB,2019-09-13T10:53:48.184Z,2019-09-13T10:52:46.579Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-31-BF,2019-09-13T10:52:47.243Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0
35679510,2018-07-01,2019-06-30,c200,,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzdmLzczL2RkLzAxYjktNGQ3Ny04NTJmLTk1MzJmNDQwZjAxZA.pdf,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE0LzZiL2JhL2U2Y2QtNDAxNi04MWNhLTE0MDBiMmM1MDk4Zg.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Ulfborg,6990.0,5.0,Industriarealet,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-10,2019-09-10,2014-03-06,2019-09-10,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,35679510.0,89224918.0,mne31444,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Thorsminde Ferieboliger ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Larsen,Ole Madsen,Bente Flarup,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",RingkjÃ¸bing Landbobank A/S,Thorsminde Ferieboliger ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Ulfborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-06-30,2018-07-01,2019-09-10,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27819337,indberetninger-20180424,2.5117178,35679510.0,AW0qQQbtIXJRhhXBNqGB,2019-09-13T10:53:48.184Z,2019-09-13T10:52:46.579Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-31-BF,2019-09-13T10:52:47.243Z,50028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35679510,2018-07-01,2019-06-30,c71,,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzdmLzczL2RkLzAxYjktNGQ3Ny04NTJmLTk1MzJmNDQwZjAxZA.pdf,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE0LzZiL2JhL2U2Y2QtNDAxNi04MWNhLTE0MDBiMmM1MDk4Zg.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Ulfborg,6990.0,5.0,Industriarealet,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-10,2019-09-10,2014-03-06,2019-09-10,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,35679510.0,89224918.0,mne31444,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Thorsminde Ferieboliger ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Larsen,Ole Madsen,Bente Flarup,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",RingkjÃ¸bing Landbobank A/S,Thorsminde Ferieboliger ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Ulfborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-06-30,2018-07-01,2019-09-10,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27819337,indberetninger-20180424,2.5117178,35679510.0,AW0qQQbtIXJRhhXBNqGB,2019-09-13T10:53:48.184Z,2019-09-13T10:52:46.579Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-31-BF,2019-09-13T10:52:47.243Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35679510,2018-07-01,2019-06-30,c88,,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzdmLzczL2RkLzAxYjktNGQ3Ny04NTJmLTk1MzJmNDQwZjAxZA.pdf,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE0LzZiL2JhL2U2Y2QtNDAxNi04MWNhLTE0MDBiMmM1MDk4Zg.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Ulfborg,6990.0,5.0,Industriarealet,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-10,2019-09-10,2014-03-06,2019-09-10,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,35679510.0,89224918.0,mne31444,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Thorsminde Ferieboliger ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Larsen,Ole Madsen,Bente Flarup,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",RingkjÃ¸bing Landbobank A/S,Thorsminde Ferieboliger ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Ulfborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-06-30,2018-07-01,2019-09-10,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27819337,indberetninger-20180424,2.5117178,35679510.0,AW0qQQbtIXJRhhXBNqGB,2019-09-13T10:53:48.184Z,2019-09-13T10:52:46.579Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-31-BF,2019-09-13T10:52:47.243Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35679510,2019-06-30,2019-06-30,c138,,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzdmLzczL2RkLzAxYjktNGQ3Ny04NTJmLTk1MzJmNDQwZjAxZA.pdf,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE0LzZiL2JhL2U2Y2QtNDAxNi04MWNhLTE0MDBiMmM1MDk4Zg.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Ulfborg,6990.0,5.0,Industriarealet,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-10,2019-09-10,2014-03-06,2019-09-10,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,35679510.0,89224918.0,mne31444,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Thorsminde Ferieboliger ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Larsen,Ole Madsen,Bente Flarup,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",RingkjÃ¸bing Landbobank A/S,Thorsminde Ferieboliger ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Ulfborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-06-30,2018-07-01,2019-09-10,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27819337,indberetninger-20180424,2.5117178,35679510.0,AW0qQQbtIXJRhhXBNqGB,2019-09-13T10:53:48.184Z,2019-09-13T10:52:46.579Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-31-BF,2019-09-13T10:52:47.243Z,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,5000.0,,,
35679510,2019-06-30,2019-06-30,c150,,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzdmLzczL2RkLzAxYjktNGQ3Ny04NTJmLTk1MzJmNDQwZjAxZA.pdf,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE0LzZiL2JhL2U2Y2QtNDAxNi04MWNhLTE0MDBiMmM1MDk4Zg.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Ulfborg,6990.0,5.0,Industriarealet,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-10,2019-09-10,2014-03-06,2019-09-10,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,35679510.0,89224918.0,mne31444,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Thorsminde Ferieboliger ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Larsen,Ole Madsen,Bente Flarup,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",RingkjÃ¸bing Landbobank A/S,Thorsminde Ferieboliger ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Ulfborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-06-30,2018-07-01,2019-09-10,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27819337,indberetninger-20180424,2.5117178,35679510.0,AW0qQQbtIXJRhhXBNqGB,2019-09-13T10:53:48.184Z,2019-09-13T10:52:46.579Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-31-BF,2019-09-13T10:52:47.243Z,,,,,,,,,,,,,,,,,,,,,,,,,2047894.0,,,,,,175731.0,2223625.0,
35679510,2019-06-30,2019-06-30,c162,,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzdmLzczL2RkLzAxYjktNGQ3Ny04NTJmLTk1MzJmNDQwZjAxZA.pdf,http://regnskaber.virk.dk/01597653/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE0LzZiL2JhL2U2Y2QtNDAxNi04MWNhLTE0MDBiMmM1MDk4Zg.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Ulfborg,6990.0,5.0,Industriarealet,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-10,2019-09-10,2014-03-06,2019-09-10,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,35679510.0,89224918.0,mne31444,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Thorsminde Ferieboliger ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Larsen,Ole Madsen,Bente Flarup,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",RingkjÃ¸bing Landbobank A/S,Thorsminde Ferieboliger ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Ulfborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-06-30,2018-07-01,2019-09-10,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27819337,indberetninger-20180424,2.5117178,35679510.0,AW0qQQbtIXJRhhXBNqGB,2019-09-13T10:53:48.184Z,2019-09-13T10:52:46.579Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-31-BF,2019-09-13T10:52:47.243Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,100000.0,
